0,1,2,3,4,5
humanitarian worker,CN,296-900-2586,under development,2018-08-04,2031-09-08
humanitarian worker,TH,827-458-9651,under surveillance,2015-06-21,2023-06-18
tech entrepreneur,RU,158-842-8708,deep cover,2008-03-10,2031-12-28
corporate executive,KP,413-357-4840,inactive,2011-07-02,2023-07-26
construction worker/engineer,ID,633-826-4771,compromised,2019-08-15,2029-03-01
environmental activist,NG,727-644-4210,emergency extraction,2019-05-02,2024-03-24
medical professional,ID,345-755-3341,emergency extraction,2009-02-22,2024-05-12
environmental activist,HN,918-538-3794,emergency extraction,2018-11-09,2023-08-19
medical professional,EG,768-544-9057,under surveillance,2007-09-20,2025-06-25
academic researcher,MN,904-818-4821,deep cover,2010-06-26,2027-09-05
journalist/reporter,PH,628-800-7936,compromised,2022-02-08,2034-02-11
security specialist,CN,550-948-6758,compromised,2012-07-01,2023-08-18
environmental activist,CN,372-459-5017,infiltration,2018-04-17,2026-06-01
freelance photographer,SE,938-787-1653,emergency extraction,2013-04-02,2025-03-10
medical professional,ID,659-686-2854,emergency extraction,2009-01-27,2031-12-21
journalist/reporter,DK,936-775-6617,under development,2012-03-04,2034-02-20
humanitarian worker,BR,465-472-1887,burned,2016-12-08,2027-05-05
security specialist,FI,833-564-4983,emergency extraction,2014-12-16,2027-05-22
government official/diplomat,CN,662-103-1935,active,2018-04-18,2028-01-26
freelance photographer,CN,576-670-8671,burned,2008-11-16,2025-09-01
social media influencer,PT,795-317-1856,under development,2017-06-30,2031-07-10
humanitarian worker,MG,995-841-6724,inactive,2013-08-11,2025-07-02
tourist/traveler,CN,443-315-5822,under surveillance,2011-03-12,2032-08-08
environmental activist,US,404-877-3828,deep cover,2009-06-12,2034-02-24
medical professional,JP,454-208-7875,compromised,2008-02-03,2030-12-25
business consultant,ID,192-112-6711,under development,2022-09-13,2024-03-13
finance/investment analyst,PL,578-558-8086,deep cover,2010-05-20,2024-06-17
business consultant,JP,694-384-4139,compromised,2012-08-21,2034-05-16
food/culinary expert,CN,257-108-6598,deep cover,2016-04-19,2032-09-24
arts connoisseur,RU,442-980-5657,inactive,2020-10-20,2032-08-01
construction worker/engineer,DO,233-419-2052,infiltration,2006-02-06,2024-12-15
freelance photographer,GA,407-926-0457,compromised,2023-08-13,2023-09-11
environmental activist,RS,463-580-0915,emergency extraction,2023-08-30,2033-07-21
law enforcement officer,MA,563-385-1347,under development,2021-03-15,2026-08-19
food/culinary expert,ID,196-165-8855,infiltration,2014-09-24,2023-08-27
environmental activist,BR,708-761-0678,burned,2020-11-23,2025-11-08
arts connoisseur,YE,786-425-0118,under development,2012-05-10,2032-04-13
academic researcher,RU,184-928-6639,under development,2008-11-17,2034-12-14
tourist/traveler,GB,221-951-6232,infiltration,2017-03-19,2032-03-25
government official/diplomat,CN,158-331-9844,active,2012-09-29,2030-03-21
medical professional,FR,205-981-1384,emergency extraction,2015-05-17,2024-08-02
government official/diplomat,TH,597-546-0307,deep cover,2005-05-14,2026-08-07
freelance photographer,BR,382-828-5094,active,2014-01-28,2024-05-24
finance/investment analyst,CN,165-493-8375,infiltration,2016-10-13,2024-02-05
humanitarian worker,MX,758-262-8612,active,2009-11-21,2034-11-22
academic researcher,XK,844-344-9537,burned,2021-07-26,2031-04-26
freelance photographer,CN,309-276-0052,active,2020-10-26,2024-01-23
law enforcement officer,CZ,383-919-1027,under review,2016-09-15,2034-09-10
humanitarian worker,NG,355-930-1455,emergency extraction,2011-04-01,2025-10-02
tech entrepreneur,SG,412-598-8895,compromised,2007-03-14,2028-12-19
academic researcher,CN,517-926-2558,inactive,2013-04-07,2033-06-12
food/culinary expert,ES,264-240-1747,under surveillance,2009-06-30,2033-05-18
law enforcement officer,PH,103-968-1173,infiltration,2004-07-10,2030-01-02
journalist/reporter,CN,289-665-4760,burned,2019-10-25,2026-04-19
travel blogger/reviewer,PL,331-317-5200,emergency extraction,2011-10-14,2023-02-23
freelance photographer,PL,524-726-5888,under review,2022-08-09,2028-12-12
corporate executive,BY,963-455-5243,compromised,2016-04-16,2025-11-15
journalist/reporter,CN,653-335-4392,burned,2007-11-30,2027-11-22
academic researcher,RU,920-497-6207,active,2021-06-20,2033-01-23
medical professional,KR,374-427-9121,under surveillance,2007-11-24,2025-08-11
medical professional,ID,197-237-5216,under surveillance,2010-02-24,2024-03-18
construction worker/engineer,ID,897-365-8705,inactive,2012-10-03,2033-02-06
entertainment insider,CN,770-982-3843,deep cover,2015-02-21,2034-08-23
government official/diplomat,ID,700-116-4610,under development,2015-11-16,2028-06-04
academic researcher,US,530-724-5965,under development,2008-09-01,2023-05-05
food/culinary expert,PT,674-103-1689,under surveillance,2012-09-30,2030-10-21
construction worker/engineer,PL,793-619-2941,under surveillance,2023-09-12,2024-11-07
medical professional,US,904-176-6753,active,2017-06-24,2029-10-17
arts connoisseur,IR,818-916-5755,compromised,2019-02-04,2032-08-08
arts connoisseur,TH,807-809-2256,under surveillance,2017-01-31,2026-02-22
medical professional,IE,977-473-5579,burned,2016-08-17,2029-12-02
travel blogger/reviewer,AL,475-400-2063,burned,2010-12-02,2026-04-12
humanitarian worker,ID,972-348-6071,under review,2011-08-24,2026-07-15
government official/diplomat,RU,773-300-0293,inactive,2016-05-08,2024-02-12
corporate executive,US,419-763-5663,under review,2005-12-19,2031-10-07
business consultant,TN,304-672-6371,emergency extraction,2022-05-29,2026-04-04
construction worker/engineer,FR,320-108-8389,active,2021-09-05,2024-04-10
travel blogger/reviewer,PS,194-449-8891,active,2016-12-20,2029-05-08
academic researcher,PL,828-798-2578,compromised,2013-02-14,2027-12-07
arts connoisseur,PH,922-311-1350,infiltration,2014-06-24,2023-11-02
travel blogger/reviewer,AR,723-520-8453,active,2004-07-27,2024-10-05
finance/investment analyst,CZ,834-604-9592,burned,2022-05-12,2028-11-17
arts connoisseur,BR,731-513-9246,burned,2005-01-02,2024-02-06
food/culinary expert,FR,620-870-0277,deep cover,2014-07-11,2028-03-20
corporate executive,BR,369-204-2083,under review,2021-05-28,2023-10-26
tech entrepreneur,AR,816-314-9827,burned,2012-08-21,2033-01-18
law enforcement officer,PT,995-791-5758,under surveillance,2022-07-24,2024-11-05
arts connoisseur,AR,909-926-7808,under review,2019-05-07,2029-01-22
security specialist,CO,473-952-6534,under surveillance,2015-02-19,2033-06-15
entertainment insider,CN,156-122-2515,emergency extraction,2007-07-10,2026-06-27
construction worker/engineer,CN,612-575-9241,under development,2008-04-11,2028-02-27
environmental activist,PL,947-217-5173,under development,2017-06-04,2023-03-28
travel blogger/reviewer,CN,717-350-0032,deep cover,2019-12-03,2031-04-29
entertainment insider,FR,855-629-3127,under review,2011-04-19,2025-01-21
tourist/traveler,MA,874-646-0202,deep cover,2015-09-04,2024-02-16
security specialist,CN,596-808-1846,burned,2007-03-06,2023-12-06
law enforcement officer,KP,726-285-0960,emergency extraction,2022-04-07,2025-03-22
corporate executive,MA,731-345-4984,infiltration,2013-12-13,2025-08-10
security specialist,PH,410-388-4372,deep cover,2007-01-22,2024-04-09
finance/investment analyst,BR,669-679-2051,under review,2016-12-19,2028-03-01
medical professional,RU,858-652-0772,infiltration,2010-07-19,2032-10-04
medical professional,BR,604-202-4233,inactive,2004-06-22,2023-08-11
social media influencer,CA,450-497-9334,under review,2021-09-10,2024-01-30
finance/investment analyst,ID,445-409-1825,infiltration,2008-10-31,2023-06-04
food/culinary expert,BY,864-583-3316,emergency extraction,2006-01-14,2028-07-03
arts connoisseur,ME,221-955-1663,under review,2021-10-02,2034-09-16
government official/diplomat,CN,124-311-6512,emergency extraction,2014-01-24,2031-08-18
medical professional,MR,102-124-6717,active,2015-10-30,2023-08-23
tech entrepreneur,ID,715-848-3404,inactive,2023-09-27,2028-11-08
journalist/reporter,NG,224-173-0366,infiltration,2013-07-05,2032-03-25
tech entrepreneur,ID,128-168-4908,deep cover,2022-02-16,2027-03-28
travel blogger/reviewer,KM,484-480-5651,inactive,2020-03-30,2023-12-04
food/culinary expert,PA,499-320-4498,active,2008-06-13,2023-09-12
social media influencer,LR,631-681-9509,burned,2011-09-07,2027-11-29
social media influencer,MU,999-673-6608,active,2023-05-29,2031-12-04
freelance photographer,CN,724-793-2991,burned,2008-04-14,2032-06-30
journalist/reporter,SE,681-926-8858,compromised,2013-05-08,2029-08-15
finance/investment analyst,FR,462-765-6945,active,2022-04-24,2027-10-28
tech entrepreneur,CN,456-786-2650,active,2008-01-15,2033-10-21
government official/diplomat,RU,288-917-9066,infiltration,2011-05-14,2025-08-30
tech entrepreneur,US,903-155-3800,infiltration,2018-08-30,2034-11-23
tech entrepreneur,MY,683-689-8020,inactive,2018-01-08,2024-12-10
finance/investment analyst,PE,174-859-2599,emergency extraction,2018-07-02,2030-01-04
journalist/reporter,NZ,458-100-1622,compromised,2015-01-30,2032-07-11
tech entrepreneur,RU,431-338-3111,under development,2022-05-23,2034-09-04
medical professional,BF,697-409-3595,burned,2011-07-31,2024-01-11
corporate executive,CN,903-303-0875,under review,2004-07-05,2030-04-14
business consultant,ID,665-519-9054,under surveillance,2017-07-19,2027-11-21
freelance photographer,SV,462-381-9261,under surveillance,2018-04-07,2027-04-11
security specialist,XK,149-904-1349,emergency extraction,2004-04-28,2027-12-18
academic researcher,CN,904-843-2993,compromised,2007-08-15,2032-02-14
business consultant,PA,749-818-4357,emergency extraction,2004-07-03,2026-01-16
social media influencer,AR,923-780-8472,under review,2005-12-21,2024-11-14
construction worker/engineer,CN,210-667-8857,inactive,2023-11-10,2032-05-24
medical professional,CN,842-811-4807,under development,2020-04-19,2027-10-08
social media influencer,ID,858-162-2978,compromised,2014-09-30,2023-02-10
humanitarian worker,MX,445-731-5749,emergency extraction,2020-11-07,2030-11-01
tech entrepreneur,TH,774-431-3206,emergency extraction,2022-12-04,2034-02-03
law enforcement officer,KG,907-390-9980,active,2022-06-10,2031-08-27
travel blogger/reviewer,KZ,797-830-2841,burned,2023-07-29,2026-12-17
arts connoisseur,PH,959-560-8266,burned,2023-02-24,2031-08-03
food/culinary expert,CA,759-348-7025,emergency extraction,2012-01-08,2031-01-08
travel blogger/reviewer,AE,766-242-2116,under development,2015-07-13,2027-08-23
government official/diplomat,ID,614-982-0163,under review,2015-12-03,2028-04-06
corporate executive,ID,635-452-5364,under review,2022-06-07,2027-05-11
entertainment insider,CA,229-498-8237,under surveillance,2019-08-16,2033-03-23
food/culinary expert,TH,541-979-6836,deep cover,2007-12-25,2025-05-22
journalist/reporter,ID,270-249-7163,burned,2008-09-19,2024-08-04
government official/diplomat,TG,970-785-0179,compromised,2010-02-17,2025-05-27
travel blogger/reviewer,AF,649-690-9049,compromised,2006-02-22,2025-12-17
construction worker/engineer,EC,381-503-6664,burned,2007-10-23,2031-05-29
arts connoisseur,FR,143-883-7251,active,2017-12-21,2032-01-05
law enforcement officer,PL,807-265-1793,inactive,2004-07-15,2025-10-30
government official/diplomat,FI,539-450-8521,under development,2010-09-03,2028-03-16
tech entrepreneur,RS,258-995-2645,compromised,2016-08-14,2026-10-22
humanitarian worker,KG,881-729-9149,active,2004-02-28,2032-02-19
law enforcement officer,JP,581-116-7138,compromised,2005-07-29,2025-05-12
freelance photographer,PS,928-903-3314,deep cover,2012-02-15,2032-08-15
arts connoisseur,RU,247-609-9457,emergency extraction,2005-07-13,2023-10-04
journalist/reporter,SI,633-428-0936,burned,2019-11-13,2023-06-27
travel blogger/reviewer,CO,339-244-4820,infiltration,2011-12-18,2028-08-07
tourist/traveler,KR,927-662-9946,under review,2009-02-02,2024-06-09
academic researcher,FI,899-200-1511,active,2005-01-11,2026-08-06
journalist/reporter,TH,172-966-0917,inactive,2014-04-03,2026-10-17
corporate executive,GB,230-330-6927,under surveillance,2008-12-02,2026-12-23
corporate executive,RU,576-607-3659,under review,2008-06-04,2033-12-03
government official/diplomat,RU,293-852-9038,emergency extraction,2020-12-24,2024-05-20
arts connoisseur,PL,252-619-3934,emergency extraction,2008-02-28,2033-10-11
tech entrepreneur,ID,769-704-2045,under surveillance,2015-11-01,2024-09-01
humanitarian worker,AO,414-667-0934,burned,2012-02-29,2023-06-26
freelance photographer,GB,494-973-5132,active,2013-06-26,2026-07-12
tourist/traveler,RU,518-296-5127,active,2009-06-05,2025-09-26
security specialist,CN,563-690-7501,emergency extraction,2021-03-14,2027-10-11
medical professional,JP,784-597-9395,compromised,2010-12-04,2034-03-21
freelance photographer,PT,648-440-2138,inactive,2006-01-07,2025-11-09
food/culinary expert,PL,185-220-3391,burned,2010-07-21,2026-04-04
environmental activist,RU,540-278-8447,burned,2020-09-22,2028-09-23
journalist/reporter,CN,472-150-0877,burned,2018-08-09,2027-01-03
tourist/traveler,IE,941-432-6026,active,2021-12-29,2023-11-02
finance/investment analyst,CN,452-564-6664,burned,2004-07-17,2027-09-14
finance/investment analyst,CO,237-390-9511,active,2017-09-04,2027-07-09
tourist/traveler,ID,208-469-7355,under review,2016-07-05,2025-10-13
construction worker/engineer,CN,701-490-6143,burned,2016-06-10,2026-11-16
social media influencer,GB,123-845-0808,under development,2007-12-10,2034-01-17
tourist/traveler,BR,657-625-0337,under surveillance,2017-09-12,2030-05-20
arts connoisseur,PE,813-171-4357,inactive,2020-03-26,2024-10-15
government official/diplomat,ID,122-677-2552,compromised,2017-06-21,2031-03-20
law enforcement officer,CN,346-987-5483,under surveillance,2006-08-07,2023-10-25
food/culinary expert,US,636-563-0004,under surveillance,2010-03-25,2033-04-06
corporate executive,AZ,726-446-8780,active,2008-07-08,2027-01-03
freelance photographer,ID,774-199-1139,active,2018-03-08,2034-01-11
tourist/traveler,GU,296-898-1378,under development,2013-07-25,2026-12-11
academic researcher,PH,242-656-3172,under review,2007-04-03,2028-10-13
food/culinary expert,RU,238-973-6541,active,2015-11-02,2030-05-11
medical professional,AF,777-266-1687,under surveillance,2023-09-27,2033-05-21
entertainment insider,IS,718-191-9628,under review,2022-03-26,2027-05-03
tech entrepreneur,ID,855-661-4978,infiltration,2020-05-22,2025-05-29
tech entrepreneur,PL,416-349-3672,under surveillance,2006-03-03,2026-01-31
travel blogger/reviewer,DE,886-880-9769,emergency extraction,2012-09-24,2029-02-21
travel blogger/reviewer,CN,305-954-5956,burned,2009-12-12,2024-09-11
journalist/reporter,CN,113-805-7985,emergency extraction,2021-09-17,2024-12-16
social media influencer,NZ,234-405-9191,infiltration,2006-02-02,2030-04-30
environmental activist,PT,308-886-8001,inactive,2007-01-01,2032-04-23
tourist/traveler,BR,130-868-7085,compromised,2022-04-23,2027-10-03
corporate executive,CN,672-771-5838,under review,2013-12-25,2026-05-30
freelance photographer,GR,928-984-8107,under development,2007-08-19,2028-02-20
arts connoisseur,KM,930-632-4993,inactive,2023-11-30,2032-04-08
law enforcement officer,GE,486-123-7614,inactive,2017-02-07,2029-03-11
freelance photographer,JP,366-972-8922,under surveillance,2014-05-17,2026-08-12
humanitarian worker,NG,396-772-0214,compromised,2011-11-23,2028-09-16
security specialist,ID,748-830-4598,infiltration,2010-04-30,2024-12-21
travel blogger/reviewer,CN,509-537-1876,inactive,2004-12-17,2028-02-29
social media influencer,CN,564-889-4840,deep cover,2004-03-04,2024-10-19
medical professional,RU,606-427-4717,burned,2020-12-24,2031-01-12
entertainment insider,GE,486-580-4385,under review,2010-01-26,2031-10-04
medical professional,ZA,717-233-4260,infiltration,2022-03-30,2032-03-13
journalist/reporter,ID,982-711-1069,infiltration,2009-04-24,2024-08-07
environmental activist,PH,126-275-9922,burned,2007-11-14,2031-01-22
construction worker/engineer,KZ,350-943-1520,compromised,2019-06-18,2028-06-05
freelance photographer,RU,688-548-1793,infiltration,2008-12-04,2033-02-05
security specialist,CN,124-556-4871,emergency extraction,2023-08-26,2023-07-15
entertainment insider,PE,994-408-2342,under review,2016-07-05,2034-09-01
academic researcher,PH,415-456-2346,under review,2023-03-01,2029-07-22
tech entrepreneur,BF,339-440-6395,under surveillance,2018-03-02,2028-10-28
security specialist,ID,720-553-1688,under development,2021-04-22,2030-07-05
tech entrepreneur,PT,600-555-8860,under development,2012-06-09,2033-12-03
environmental activist,KZ,803-638-5998,active,2004-10-29,2027-05-23
law enforcement officer,PH,819-518-7850,compromised,2014-07-05,2029-12-25
arts connoisseur,BG,386-204-7359,active,2013-09-03,2023-02-23
humanitarian worker,MK,317-172-6135,emergency extraction,2018-05-29,2033-07-06
law enforcement officer,ID,209-562-3124,deep cover,2011-01-14,2035-01-04
corporate executive,PH,164-571-5655,under development,2018-09-06,2031-10-10
social media influencer,AR,961-547-7197,under development,2012-06-01,2027-04-01
business consultant,CN,983-139-6658,under development,2005-06-28,2034-10-07
freelance photographer,PL,391-590-2863,under development,2018-08-25,2028-03-18
journalist/reporter,JM,676-885-4909,inactive,2007-04-14,2032-09-24
travel blogger/reviewer,CN,165-619-9319,infiltration,2021-06-10,2034-02-07
construction worker/engineer,AF,963-337-9967,burned,2010-07-21,2028-09-12
social media influencer,RU,516-112-1309,emergency extraction,2010-04-02,2028-03-03
environmental activist,CN,375-221-7148,deep cover,2009-12-26,2028-10-26
finance/investment analyst,US,281-942-5807,under development,2006-05-06,2030-01-13
finance/investment analyst,CF,467-254-6274,under review,2013-06-20,2026-09-05
government official/diplomat,PE,285-568-2205,deep cover,2022-03-01,2032-09-13
travel blogger/reviewer,ES,562-665-7981,under review,2019-06-17,2026-09-05
academic researcher,PH,744-965-2520,inactive,2018-02-09,2028-02-06
journalist/reporter,IL,639-226-5757,inactive,2017-09-19,2027-04-15
academic researcher,ID,748-552-1279,under review,2007-01-26,2023-06-13
travel blogger/reviewer,ID,202-385-5063,deep cover,2015-11-05,2027-10-13
law enforcement officer,BY,942-970-0764,compromised,2017-12-10,2028-06-22
security specialist,JP,225-362-3040,under development,2008-11-11,2025-05-06
entertainment insider,GR,168-725-7523,deep cover,2006-07-19,2026-07-20
journalist/reporter,MR,581-832-2398,active,2017-06-28,2031-01-02
corporate executive,GR,969-769-0593,active,2005-02-22,2024-06-11
humanitarian worker,SV,526-467-2316,deep cover,2018-07-06,2030-01-08
arts connoisseur,GR,156-436-1262,under review,2009-05-23,2034-05-21
humanitarian worker,MV,312-633-0214,deep cover,2014-03-12,2028-03-04
medical professional,RU,451-980-3080,under surveillance,2022-10-25,2030-08-19
freelance photographer,PK,930-551-0534,inactive,2011-05-04,2029-12-22
entertainment insider,CN,846-202-7962,under development,2020-05-27,2032-01-21
arts connoisseur,GR,737-815-0142,under surveillance,2023-03-06,2026-03-23
corporate executive,ID,810-395-3116,infiltration,2004-11-04,2028-12-03
freelance photographer,CN,424-225-9635,under surveillance,2018-07-24,2029-04-07
construction worker/engineer,CN,131-824-7550,inactive,2017-03-13,2028-02-29
travel blogger/reviewer,GR,871-250-0007,emergency extraction,2010-11-04,2031-02-02
food/culinary expert,PT,196-737-6034,compromised,2020-06-16,2033-06-08
tourist/traveler,FR,600-644-3499,under surveillance,2015-07-30,2024-11-27
tourist/traveler,PH,616-206-7435,compromised,2013-01-13,2030-07-25
tech entrepreneur,BD,575-978-9383,under review,2017-06-08,2032-02-01
arts connoisseur,ID,168-381-0848,compromised,2014-03-14,2031-06-14
medical professional,AR,784-133-8159,emergency extraction,2011-09-21,2027-01-08
humanitarian worker,PH,415-466-6253,inactive,2011-11-27,2029-07-25
humanitarian worker,CN,355-262-3484,deep cover,2004-07-22,2030-07-01
security specialist,CN,272-833-1887,emergency extraction,2004-03-19,2024-07-02
finance/investment analyst,ID,832-528-0725,under surveillance,2016-03-23,2025-06-27
travel blogger/reviewer,DO,593-800-6819,under surveillance,2007-11-13,2032-10-08
law enforcement officer,PT,813-952-5359,under review,2020-04-18,2025-03-04
humanitarian worker,US,757-613-2541,active,2004-08-11,2026-10-26
journalist/reporter,PT,439-659-6287,burned,2012-06-22,2030-06-30
freelance photographer,CN,907-772-7972,inactive,2008-08-23,2027-12-25
academic researcher,IR,926-571-1373,under review,2019-11-09,2024-06-20
environmental activist,YE,454-195-7559,under review,2013-02-13,2029-03-11
journalist/reporter,PL,314-861-5821,under surveillance,2011-01-20,2024-08-03
finance/investment analyst,CW,729-377-0066,infiltration,2007-09-03,2030-03-29
freelance photographer,ID,553-873-2625,deep cover,2020-01-23,2023-05-22
journalist/reporter,RU,506-587-2579,deep cover,2008-05-30,2023-06-21
entertainment insider,CN,471-907-3472,compromised,2008-04-12,2033-11-12
construction worker/engineer,CN,855-432-1706,compromised,2008-05-12,2034-08-01
food/culinary expert,SE,234-515-0613,emergency extraction,2012-04-05,2024-05-04
travel blogger/reviewer,CN,173-277-8492,under review,2017-07-14,2032-04-16
finance/investment analyst,TH,353-645-9090,inactive,2005-12-17,2032-03-12
security specialist,MG,852-125-2058,infiltration,2017-03-05,2025-12-31
medical professional,BO,601-848-8172,compromised,2022-10-03,2025-11-10
entertainment insider,RU,187-524-9123,under review,2020-01-25,2025-07-23
food/culinary expert,NG,434-759-6578,infiltration,2005-03-06,2033-07-05
freelance photographer,PL,926-417-6778,emergency extraction,2008-05-29,2029-09-03
academic researcher,CN,746-392-6095,active,2011-04-05,2028-04-11
travel blogger/reviewer,SE,192-971-8302,deep cover,2008-12-31,2031-12-17
medical professional,CO,514-376-5669,deep cover,2007-03-30,2032-05-05
government official/diplomat,HT,575-920-9391,under surveillance,2012-02-08,2026-03-04
entertainment insider,PT,812-977-6614,emergency extraction,2005-03-03,2023-02-14
academic researcher,TH,907-962-2891,compromised,2019-11-11,2026-10-21
business consultant,VN,622-769-3430,under surveillance,2018-08-21,2024-05-26
construction worker/engineer,CN,969-248-6296,under surveillance,2007-12-08,2032-08-10
corporate executive,FR,443-941-2041,burned,2016-06-22,2032-10-17
finance/investment analyst,MG,715-814-2782,under development,2017-03-11,2024-01-01
corporate executive,PK,456-570-6287,under surveillance,2011-10-16,2034-02-12
travel blogger/reviewer,CA,844-161-0825,compromised,2015-01-02,2032-08-21
freelance photographer,MN,654-557-3614,infiltration,2016-05-26,2025-09-29
freelance photographer,BR,813-206-7545,under review,2010-09-01,2026-06-04
construction worker/engineer,RU,245-718-5748,under development,2008-12-25,2029-04-17
government official/diplomat,LU,616-208-4319,under surveillance,2010-10-04,2023-04-04
government official/diplomat,ID,467-608-9028,active,2007-03-09,2034-02-05
entertainment insider,CN,132-605-0069,under development,2018-01-10,2027-04-27
government official/diplomat,ID,538-170-9297,infiltration,2010-11-09,2024-05-06
medical professional,CZ,529-630-5911,deep cover,2011-12-19,2024-10-22
finance/investment analyst,KR,780-620-3330,under development,2007-01-29,2028-12-27
freelance photographer,CA,735-429-1190,under surveillance,2005-01-24,2033-07-24
entertainment insider,IR,525-431-5741,infiltration,2017-12-05,2032-12-19
law enforcement officer,US,703-130-5566,burned,2023-06-26,2034-06-17
humanitarian worker,SE,771-770-1227,under review,2015-08-24,2031-02-26
finance/investment analyst,BR,935-551-2605,compromised,2019-04-21,2025-07-31
tech entrepreneur,PT,138-973-4762,active,2013-06-02,2031-07-22
tourist/traveler,PL,869-548-8412,inactive,2013-12-15,2030-09-14
tech entrepreneur,AF,542-139-9960,active,2012-05-20,2025-09-13
finance/investment analyst,CN,408-701-8760,infiltration,2022-12-09,2028-01-23
arts connoisseur,UZ,694-815-4603,infiltration,2004-02-06,2023-08-29
corporate executive,LV,259-732-4690,burned,2004-04-03,2023-06-22
academic researcher,CZ,437-547-8438,under review,2015-02-06,2027-08-17
food/culinary expert,FM,712-623-5508,active,2017-11-22,2033-04-21
tech entrepreneur,NF,800-456-2776,deep cover,2010-11-22,2031-01-25
government official/diplomat,CN,132-677-2642,under surveillance,2019-09-22,2026-03-22
social media influencer,BR,286-164-3994,inactive,2018-08-31,2024-12-23
freelance photographer,AU,779-579-5205,under review,2012-01-03,2034-02-09
law enforcement officer,SE,772-149-5733,inactive,2023-07-08,2027-12-04
business consultant,CN,806-248-7783,deep cover,2008-04-14,2024-11-30
social media influencer,SY,391-256-7612,infiltration,2017-12-25,2032-12-11
law enforcement officer,CN,819-632-4965,emergency extraction,2004-11-30,2025-07-08
freelance photographer,EG,926-608-5522,compromised,2010-10-04,2031-10-05
academic researcher,PH,419-212-9598,inactive,2005-11-16,2031-05-02
arts connoisseur,TH,436-863-6444,compromised,2007-11-15,2027-01-15
corporate executive,PH,869-345-0263,under review,2022-10-15,2034-03-10
journalist/reporter,CN,628-228-7344,burned,2013-11-23,2029-01-29
humanitarian worker,CN,504-182-0708,inactive,2012-02-15,2026-11-04
journalist/reporter,CN,774-445-1608,compromised,2005-08-12,2025-02-27
travel blogger/reviewer,NO,998-257-7715,under development,2018-08-30,2028-08-26
business consultant,CU,475-426-3671,infiltration,2014-11-15,2030-10-13
tourist/traveler,BR,363-975-5883,infiltration,2005-04-14,2025-10-05
business consultant,BR,701-417-1727,emergency extraction,2011-02-18,2023-07-19
government official/diplomat,US,314-101-3781,compromised,2019-08-04,2030-05-22
construction worker/engineer,MG,563-294-7122,burned,2007-03-19,2033-06-17
food/culinary expert,YE,140-633-6680,burned,2009-01-11,2023-09-01
entertainment insider,PH,700-555-3535,active,2010-05-03,2030-06-22
humanitarian worker,FI,566-199-4494,deep cover,2020-03-21,2025-01-16
food/culinary expert,GT,331-542-2647,inactive,2004-02-15,2028-02-28
tech entrepreneur,CO,633-938-4945,under surveillance,2010-02-28,2033-10-06
business consultant,CN,841-754-5168,under review,2010-06-29,2030-08-18
law enforcement officer,CN,430-129-7497,emergency extraction,2006-08-31,2027-11-29
academic researcher,PE,335-467-0048,deep cover,2018-12-14,2025-10-10
arts connoisseur,BR,210-301-3845,inactive,2016-09-26,2034-03-21
law enforcement officer,FR,766-729-6292,compromised,2016-08-13,2029-05-20
tourist/traveler,TH,468-887-0203,infiltration,2020-07-19,2029-02-17
environmental activist,GR,260-350-0954,under development,2006-03-17,2027-01-08
humanitarian worker,CN,518-206-4993,burned,2013-05-10,2030-10-01
journalist/reporter,CN,140-539-5335,infiltration,2015-06-25,2032-04-18
arts connoisseur,ID,678-508-2026,under surveillance,2017-04-07,2028-08-17
social media influencer,ID,344-505-6666,deep cover,2018-05-08,2029-04-21
medical professional,CN,191-851-4072,compromised,2006-05-11,2032-02-27
construction worker/engineer,SD,796-220-8973,under review,2007-07-19,2029-02-01
security specialist,PL,737-595-6311,under review,2013-11-16,2031-02-04
entertainment insider,MA,300-104-6635,deep cover,2005-01-03,2032-01-16
journalist/reporter,JP,954-936-8125,deep cover,2014-01-03,2031-09-22
food/culinary expert,RU,162-832-3442,under surveillance,2023-02-02,2031-06-12
freelance photographer,CO,954-179-1963,under review,2011-07-01,2034-01-28
travel blogger/reviewer,PL,735-202-2577,compromised,2006-12-02,2027-07-12
tech entrepreneur,PE,928-965-8312,burned,2017-06-15,2026-06-18
entertainment insider,ID,395-986-8987,burned,2016-06-14,2028-09-29
tourist/traveler,PH,426-676-9511,active,2008-02-26,2029-10-21
food/culinary expert,KZ,404-602-7170,under surveillance,2023-05-02,2030-12-28
social media influencer,CN,969-973-9856,compromised,2007-08-17,2033-09-13
medical professional,GT,668-658-3659,active,2009-10-30,2023-09-15
journalist/reporter,TH,118-194-8563,burned,2023-07-13,2032-04-09
environmental activist,ID,220-553-5101,under development,2020-04-14,2033-06-23
business consultant,CN,207-533-6593,deep cover,2013-11-21,2031-11-26
finance/investment analyst,CL,555-247-0432,burned,2020-10-24,2026-06-26
business consultant,CN,612-953-2475,deep cover,2010-04-04,2030-10-24
environmental activist,ID,270-927-2417,under review,2022-11-29,2023-04-11
business consultant,CN,247-821-2335,under review,2021-03-19,2024-04-10
tourist/traveler,SL,442-519-0780,infiltration,2009-05-28,2034-02-10
entertainment insider,RU,420-933-7659,emergency extraction,2012-04-19,2034-11-27
academic researcher,CN,286-780-8851,inactive,2015-02-04,2031-12-24
food/culinary expert,ID,459-725-1436,emergency extraction,2016-10-25,2033-09-11
corporate executive,RU,287-141-7454,deep cover,2007-05-10,2034-11-21
