0,1,2,3,4,5
environmental activist,SR,892-147-6354,compromised,2023-09-10,2029-08-14
social media influencer,CN,391-276-0210,deep cover,2015-06-29,2029-08-15
freelance photographer,RU,724-763-4383,under surveillance,2019-02-12,2024-03-16
finance/investment analyst,IT,736-154-2770,active,2019-09-15,2027-12-04
academic researcher,ID,218-714-0842,inactive,2013-03-28,2028-11-12
journalist/reporter,CO,976-776-2716,emergency extraction,2019-01-20,2031-12-18
travel blogger/reviewer,DE,992-793-1795,active,2014-01-04,2029-02-25
business consultant,UY,130-551-3843,deep cover,2014-04-07,2032-04-25
business consultant,CN,620-808-8635,compromised,2007-01-19,2033-05-17
finance/investment analyst,PH,164-277-3608,active,2018-06-20,2028-05-26
finance/investment analyst,CA,309-936-9020,burned,2006-10-31,2032-06-22
journalist/reporter,CN,129-313-1152,compromised,2012-12-28,2024-08-31
arts connoisseur,PH,582-314-7568,deep cover,2013-11-30,2026-08-12
freelance photographer,CN,908-663-3978,burned,2014-05-13,2030-10-31
journalist/reporter,YE,133-722-4270,under surveillance,2004-04-17,2025-10-07
tech entrepreneur,MN,668-530-2810,under development,2004-05-08,2032-01-19
freelance photographer,RU,219-468-9363,emergency extraction,2004-08-10,2029-01-28
humanitarian worker,CO,859-951-8724,inactive,2018-08-14,2029-09-11
environmental activist,CZ,835-394-0317,under surveillance,2007-06-09,2034-11-08
government official/diplomat,JP,556-132-8108,inactive,2022-04-29,2023-02-25
government official/diplomat,SE,778-174-1003,deep cover,2013-07-16,2032-07-06
tourist/traveler,LB,652-755-5844,under review,2011-05-12,2030-11-15
tech entrepreneur,JP,365-555-7658,compromised,2006-08-03,2029-01-04
finance/investment analyst,BR,324-763-6125,emergency extraction,2008-11-23,2028-05-28
tech entrepreneur,FR,909-999-9998,deep cover,2013-07-14,2033-10-13
arts connoisseur,BY,875-714-6447,active,2009-04-28,2031-09-04
humanitarian worker,SE,945-318-3939,infiltration,2019-08-22,2024-02-14
corporate executive,CN,776-375-4292,under review,2018-09-16,2027-11-21
security specialist,CZ,749-712-3862,deep cover,2013-04-09,2027-04-16
security specialist,PT,636-376-1255,deep cover,2023-01-09,2030-11-15
finance/investment analyst,RU,507-338-9524,burned,2010-12-10,2034-12-27
construction worker/engineer,MX,513-788-5798,under surveillance,2010-02-23,2030-06-16
business consultant,AR,947-901-0197,under review,2022-01-02,2034-01-27
tech entrepreneur,ID,977-735-3890,under development,2006-10-02,2031-07-23
entertainment insider,CN,244-825-2378,emergency extraction,2012-07-24,2026-08-09
journalist/reporter,CN,565-105-1553,active,2023-10-17,2030-06-24
arts connoisseur,TH,900-180-1742,burned,2023-10-31,2031-10-09
arts connoisseur,FR,329-503-5232,compromised,2006-06-14,2028-05-22
humanitarian worker,PH,706-180-3820,emergency extraction,2007-12-08,2027-05-10
business consultant,NZ,463-640-6538,under review,2008-01-28,2029-06-13
social media influencer,VE,725-658-5551,inactive,2007-06-02,2029-08-14
journalist/reporter,PT,239-403-0296,compromised,2007-12-13,2030-09-08
law enforcement officer,TD,429-929-3271,deep cover,2005-09-06,2032-01-12
business consultant,CN,818-743-1412,emergency extraction,2018-08-03,2034-03-12
business consultant,ET,973-318-6965,infiltration,2006-04-01,2028-09-04
finance/investment analyst,CA,711-886-7698,compromised,2008-03-19,2034-02-18
freelance photographer,UY,146-873-1136,infiltration,2015-11-06,2032-10-08
humanitarian worker,NC,608-330-3222,under development,2019-03-02,2028-11-20
construction worker/engineer,PH,417-522-9383,under review,2011-01-16,2029-01-02
tourist/traveler,ID,601-857-1551,deep cover,2023-06-14,2034-12-01
humanitarian worker,CN,468-615-4294,active,2013-09-18,2031-05-13
arts connoisseur,CL,711-934-2973,under review,2015-08-30,2030-04-08
construction worker/engineer,CN,748-149-4795,compromised,2006-11-11,2029-07-29
freelance photographer,PH,564-213-9152,infiltration,2009-07-15,2028-02-21
tech entrepreneur,PH,186-582-3807,under review,2007-07-05,2034-03-30
social media influencer,ID,937-145-0653,inactive,2018-12-06,2030-06-14
government official/diplomat,FR,183-582-6135,deep cover,2008-05-19,2029-04-01
environmental activist,GR,914-813-8301,under development,2019-12-19,2024-01-27
security specialist,NO,995-139-0450,active,2019-06-10,2025-03-05
social media influencer,FR,125-572-5717,under surveillance,2017-12-02,2034-03-14
construction worker/engineer,BZ,515-828-3962,active,2010-09-10,2031-03-01
environmental activist,CN,169-367-1313,inactive,2020-04-20,2033-04-05
business consultant,CN,859-141-1810,compromised,2010-05-03,2030-10-12
tourist/traveler,PH,390-314-8869,emergency extraction,2016-02-25,2030-02-15
humanitarian worker,PH,905-975-6974,active,2010-11-13,2023-02-08
construction worker/engineer,PH,842-728-4389,compromised,2013-06-07,2026-02-07
security specialist,PL,166-232-4544,infiltration,2015-09-04,2028-01-28
entertainment insider,PH,241-765-5893,emergency extraction,2007-04-25,2027-02-18
government official/diplomat,CZ,724-431-7909,burned,2023-05-28,2028-07-18
government official/diplomat,US,952-784-7430,infiltration,2018-07-19,2033-06-22
food/culinary expert,CL,127-512-2756,inactive,2011-08-06,2031-08-19
corporate executive,PT,756-696-0035,under surveillance,2008-11-18,2028-03-05
law enforcement officer,SE,783-213-5097,burned,2023-06-04,2031-09-07
finance/investment analyst,CN,304-227-9618,inactive,2005-09-12,2027-10-02
law enforcement officer,AF,620-525-7781,infiltration,2016-10-18,2031-10-21
law enforcement officer,CN,589-721-5837,inactive,2011-12-01,2034-03-25
travel blogger/reviewer,AR,715-261-4728,deep cover,2007-07-01,2029-07-26
environmental activist,CN,330-744-2033,under development,2014-05-29,2029-09-16
travel blogger/reviewer,YE,278-921-9820,active,2007-07-03,2032-01-08
travel blogger/reviewer,US,419-281-5635,compromised,2019-01-22,2028-01-03
law enforcement officer,RU,706-763-8699,active,2010-03-15,2026-04-08
entertainment insider,CA,286-624-2281,infiltration,2007-03-17,2026-06-11
food/culinary expert,SI,688-336-4294,deep cover,2007-06-26,2026-12-27
journalist/reporter,ID,262-696-4558,deep cover,2009-05-20,2032-10-21
entertainment insider,GT,913-352-6819,active,2019-12-17,2033-06-21
academic researcher,FR,414-100-8109,compromised,2013-06-18,2028-02-16
freelance photographer,CN,187-411-8917,inactive,2013-04-07,2031-02-10
business consultant,ID,788-311-1782,under development,2013-10-10,2028-03-21
humanitarian worker,CN,713-452-5610,deep cover,2009-12-11,2030-09-14
humanitarian worker,CZ,292-853-9511,under surveillance,2013-12-19,2027-06-05
food/culinary expert,CN,342-384-2122,deep cover,2007-05-14,2026-03-17
social media influencer,RU,654-577-3422,deep cover,2020-05-20,2026-04-15
freelance photographer,CN,364-364-1229,burned,2020-03-17,2025-03-30
freelance photographer,RU,455-216-7449,emergency extraction,2008-06-18,2026-11-28
environmental activist,PT,691-394-4511,deep cover,2011-05-22,2027-07-31
tourist/traveler,ID,205-539-1831,active,2020-07-22,2031-08-04
academic researcher,RU,678-853-0354,infiltration,2020-06-12,2029-06-11
freelance photographer,PE,319-761-7003,infiltration,2005-01-31,2027-01-06
journalist/reporter,PT,986-596-1697,emergency extraction,2004-12-11,2034-02-13
law enforcement officer,VE,514-565-4317,deep cover,2006-01-19,2023-10-01
travel blogger/reviewer,JP,384-522-6992,active,2021-11-01,2029-04-07
tech entrepreneur,RU,856-602-4386,under surveillance,2010-10-01,2028-02-27
freelance photographer,BR,640-601-7425,active,2020-10-01,2023-04-03
tech entrepreneur,ID,162-595-2691,under development,2018-05-02,2027-09-24
medical professional,PH,481-813-0283,emergency extraction,2015-07-25,2023-08-21
tourist/traveler,MX,392-317-0691,emergency extraction,2022-07-30,2032-11-29
journalist/reporter,PK,544-973-1550,deep cover,2006-04-10,2033-11-29
journalist/reporter,PT,116-507-9742,under surveillance,2021-02-01,2023-09-29
entertainment insider,AR,358-883-1700,compromised,2017-07-17,2027-12-07
travel blogger/reviewer,RU,538-406-2462,under development,2012-06-12,2028-11-16
humanitarian worker,PH,292-388-0472,active,2023-02-26,2023-04-21
law enforcement officer,SE,110-363-7152,emergency extraction,2004-07-20,2026-09-22
corporate executive,ID,513-379-0586,active,2016-04-25,2033-11-10
tourist/traveler,MX,421-352-0071,active,2015-09-19,2024-12-04
freelance photographer,CN,479-711-2562,compromised,2006-02-25,2027-08-26
freelance photographer,RU,200-865-3301,burned,2020-01-15,2034-07-10
journalist/reporter,CO,924-164-2913,emergency extraction,2006-11-19,2034-02-18
arts connoisseur,FR,472-466-0156,under review,2019-11-19,2034-06-14
corporate executive,CN,814-153-8579,infiltration,2011-11-30,2031-03-11
freelance photographer,UA,923-710-6794,infiltration,2013-08-10,2025-03-06
finance/investment analyst,GR,989-629-7419,inactive,2011-08-03,2034-09-10
food/culinary expert,UA,261-281-3498,under surveillance,2004-07-19,2031-12-25
travel blogger/reviewer,LI,294-441-1615,burned,2010-04-24,2024-05-28
environmental activist,ID,245-149-1632,burned,2004-03-15,2034-02-08
government official/diplomat,PL,205-527-3686,under surveillance,2007-03-25,2034-04-26
tech entrepreneur,PH,717-771-0813,burned,2009-01-09,2033-01-15
environmental activist,RS,754-447-2328,compromised,2019-03-03,2028-12-24
medical professional,ID,398-613-2485,under development,2023-08-28,2028-06-07
food/culinary expert,MK,530-928-9202,active,2020-11-13,2024-02-18
tourist/traveler,EG,178-987-5598,deep cover,2009-01-19,2030-03-13
construction worker/engineer,CN,412-633-7538,under development,2013-11-19,2032-10-17
tech entrepreneur,RU,593-100-1956,inactive,2007-10-09,2029-06-18
food/culinary expert,MY,507-621-0298,emergency extraction,2009-12-06,2027-04-27
academic researcher,CN,632-268-0631,under review,2023-07-26,2027-05-12
tech entrepreneur,RU,540-759-2635,emergency extraction,2015-05-24,2030-02-02
environmental activist,ZA,829-345-0654,burned,2007-03-11,2024-04-15
construction worker/engineer,ID,529-239-2186,compromised,2011-01-14,2023-11-22
social media influencer,CN,180-549-0868,infiltration,2019-03-25,2027-07-30
medical professional,FI,458-442-9877,compromised,2015-12-16,2035-01-06
tech entrepreneur,RS,783-651-9545,infiltration,2010-09-10,2025-01-15
corporate executive,VN,105-384-0626,infiltration,2011-01-27,2032-09-29
journalist/reporter,ZW,363-302-2257,active,2009-07-02,2033-07-03
business consultant,ID,906-346-9343,emergency extraction,2019-05-19,2033-08-22
tech entrepreneur,PH,641-625-5559,inactive,2008-05-29,2027-09-23
food/culinary expert,FR,728-811-8248,emergency extraction,2009-08-10,2030-04-25
finance/investment analyst,ID,249-837-8897,emergency extraction,2009-02-04,2026-04-09
security specialist,GR,119-784-0814,burned,2008-03-18,2026-09-02
travel blogger/reviewer,MT,343-798-2996,burned,2006-07-07,2033-02-11
environmental activist,CO,158-986-7921,inactive,2019-02-10,2032-02-19
tech entrepreneur,BR,875-154-0141,under review,2014-11-24,2026-12-15
food/culinary expert,ID,359-631-5455,infiltration,2017-03-20,2034-12-07
social media influencer,RS,284-535-7239,active,2017-06-10,2031-02-15
finance/investment analyst,BR,523-175-8638,compromised,2015-07-05,2032-09-14
corporate executive,ID,657-170-5122,inactive,2012-02-02,2028-08-30
environmental activist,CN,441-167-8073,compromised,2004-07-04,2024-06-23
environmental activist,BO,926-176-0511,under development,2007-11-21,2033-01-19
food/culinary expert,CN,219-148-4161,infiltration,2020-12-13,2029-03-13
travel blogger/reviewer,KZ,830-422-1152,under review,2006-06-21,2028-11-11
journalist/reporter,HT,891-178-8692,compromised,2022-02-28,2023-12-31
tourist/traveler,UA,668-489-9467,inactive,2017-05-25,2023-02-10
journalist/reporter,RU,685-605-6732,deep cover,2010-09-11,2032-05-31
arts connoisseur,PH,890-414-3534,emergency extraction,2005-02-28,2034-11-20
environmental activist,TN,371-637-4914,active,2013-12-26,2024-06-01
academic researcher,SV,718-450-3886,infiltration,2004-05-08,2029-05-29
arts connoisseur,CZ,170-711-4332,infiltration,2023-04-20,2024-10-07
tech entrepreneur,JM,115-940-5842,under review,2022-07-28,2024-08-20
environmental activist,BF,291-605-5952,active,2021-02-26,2024-12-28
business consultant,BR,362-378-0436,deep cover,2006-10-21,2029-08-05
environmental activist,PT,952-265-7012,under development,2016-11-02,2034-03-11
medical professional,CN,707-631-5824,under development,2016-11-22,2027-09-25
tourist/traveler,HT,501-962-5607,active,2014-11-07,2025-05-16
security specialist,PL,388-566-2229,deep cover,2015-09-03,2034-06-18
social media influencer,TH,878-229-5689,emergency extraction,2017-12-21,2024-05-02
academic researcher,US,202-562-5949,compromised,2020-10-22,2028-02-22
corporate executive,ID,800-925-3273,deep cover,2008-01-15,2028-06-22
humanitarian worker,BR,345-417-8113,under development,2022-02-02,2023-04-06
humanitarian worker,NO,833-875-8472,compromised,2009-08-23,2034-11-01
academic researcher,SE,867-116-3217,active,2012-11-09,2031-06-17
food/culinary expert,CN,740-603-7189,inactive,2021-02-03,2034-10-13
medical professional,EE,102-741-1612,under review,2016-04-13,2027-02-05
freelance photographer,RU,463-897-9506,burned,2013-05-19,2029-08-31
finance/investment analyst,CN,278-567-8869,inactive,2018-11-11,2023-06-17
government official/diplomat,PH,569-178-1957,under surveillance,2009-03-21,2024-01-04
medical professional,ID,252-489-0734,emergency extraction,2015-12-17,2027-07-31
food/culinary expert,BF,769-611-6270,compromised,2011-03-01,2032-09-24
business consultant,YT,362-818-0638,inactive,2008-01-21,2023-02-21
medical professional,CN,664-627-8873,burned,2010-09-12,2032-11-26
environmental activist,ID,405-845-1165,active,2015-02-27,2029-02-19
security specialist,SE,925-795-1229,burned,2022-05-20,2033-08-21
food/culinary expert,CN,940-279-9148,under surveillance,2018-11-29,2024-06-24
environmental activist,CN,294-155-5305,deep cover,2017-03-31,2030-03-02
food/culinary expert,CN,656-269-6618,inactive,2005-12-25,2025-03-23
freelance photographer,CN,792-560-5974,burned,2023-08-15,2032-04-18
food/culinary expert,MV,338-200-9712,compromised,2007-09-21,2024-08-02
tech entrepreneur,FR,492-931-2591,deep cover,2023-05-08,2029-03-07
academic researcher,CN,902-425-9095,compromised,2017-06-10,2034-01-28
tourist/traveler,CN,694-404-5804,deep cover,2020-10-25,2034-01-03
arts connoisseur,ID,646-945-0900,deep cover,2010-05-22,2027-02-19
construction worker/engineer,CN,795-241-0779,under development,2012-10-09,2025-04-08
medical professional,ZA,205-290-1340,burned,2023-10-01,2028-11-15
journalist/reporter,LT,456-891-2097,compromised,2022-03-13,2026-09-05
government official/diplomat,PL,969-422-0649,compromised,2015-03-03,2023-07-16
freelance photographer,PL,101-100-9209,infiltration,2018-08-24,2031-12-22
entertainment insider,US,202-998-9117,burned,2016-09-10,2027-03-21
arts connoisseur,TZ,581-756-9838,burned,2004-12-23,2028-06-23
security specialist,CN,979-316-8647,active,2010-02-21,2028-02-06
finance/investment analyst,JP,149-534-4845,burned,2016-12-30,2034-11-07
security specialist,DO,298-826-8591,inactive,2014-10-11,2033-03-31
government official/diplomat,ID,614-192-9913,infiltration,2012-04-01,2023-03-31
business consultant,PL,616-895-1949,deep cover,2012-11-03,2029-04-01
law enforcement officer,ID,782-697-6108,under development,2014-02-27,2031-07-20
social media influencer,PH,479-578-9978,active,2014-06-14,2028-06-19
medical professional,RS,520-744-9776,infiltration,2007-05-17,2027-02-02
construction worker/engineer,CN,609-246-3236,burned,2021-04-25,2027-12-11
journalist/reporter,SE,939-821-9317,inactive,2023-07-16,2027-04-19
academic researcher,RU,133-737-8817,emergency extraction,2022-04-06,2030-12-01
finance/investment analyst,CN,584-374-8670,under development,2011-01-23,2024-01-19
government official/diplomat,PH,115-769-4972,under surveillance,2020-02-06,2031-03-28
corporate executive,BA,812-796-1244,emergency extraction,2010-03-20,2025-07-27
journalist/reporter,CZ,807-549-2794,compromised,2012-10-18,2031-07-28
government official/diplomat,CN,509-303-2815,under review,2014-01-22,2030-05-09
environmental activist,CN,969-484-8848,infiltration,2023-05-14,2032-05-26
government official/diplomat,CN,376-437-8501,compromised,2018-08-03,2034-09-24
government official/diplomat,PT,693-649-6195,inactive,2021-06-28,2034-01-04
environmental activist,PL,440-994-0108,deep cover,2020-03-20,2034-11-21
travel blogger/reviewer,RU,892-596-3156,burned,2012-06-12,2034-03-03
finance/investment analyst,CN,900-167-1141,under review,2018-10-30,2025-08-18
tech entrepreneur,XK,339-392-6121,burned,2009-12-01,2023-07-14
social media influencer,KP,672-342-2223,inactive,2015-10-19,2031-12-03
social media influencer,PT,855-301-1742,inactive,2022-04-17,2032-05-08
environmental activist,RU,147-582-1156,under development,2020-08-16,2026-11-12
security specialist,TL,479-422-6564,burned,2010-09-02,2024-07-05
tech entrepreneur,PH,666-493-5500,emergency extraction,2020-06-25,2027-04-13
environmental activist,SY,923-188-1508,emergency extraction,2011-08-07,2031-12-07
tourist/traveler,RU,176-867-6136,under review,2020-05-28,2029-02-03
humanitarian worker,CN,629-120-6981,inactive,2017-05-18,2023-08-31
freelance photographer,LR,973-138-6700,burned,2016-09-28,2023-12-21
arts connoisseur,CN,385-742-3161,deep cover,2014-03-17,2026-06-04
tech entrepreneur,KM,527-815-9279,burned,2005-04-14,2034-09-15
business consultant,CU,118-511-3438,deep cover,2012-04-19,2023-01-30
humanitarian worker,FR,377-379-1375,compromised,2016-04-24,2027-02-22
academic researcher,CN,187-610-4636,under surveillance,2021-02-09,2028-12-26
tech entrepreneur,JP,196-233-3922,under review,2011-07-04,2024-05-28
tech entrepreneur,TH,128-110-1122,under surveillance,2018-12-13,2025-09-05
finance/investment analyst,SE,717-641-8373,deep cover,2005-11-03,2025-03-01
environmental activist,PH,142-652-6948,deep cover,2017-01-15,2027-09-24
environmental activist,CN,897-473-1800,inactive,2016-09-07,2026-12-23
humanitarian worker,CN,819-443-4522,infiltration,2011-02-27,2026-03-14
corporate executive,GR,311-153-6688,inactive,2021-04-11,2029-05-08
academic researcher,US,210-781-2369,burned,2012-08-28,2028-07-30
medical professional,PH,407-878-7062,under development,2021-03-21,2034-01-06
arts connoisseur,BR,516-687-2779,inactive,2022-01-25,2028-10-09
tourist/traveler,CN,112-255-3999,under development,2007-05-30,2033-07-26
humanitarian worker,RU,421-304-5072,active,2019-05-22,2027-10-16
academic researcher,RU,879-141-8156,under surveillance,2005-12-11,2031-07-10
social media influencer,ZA,670-745-9715,active,2009-07-23,2032-09-30
construction worker/engineer,CO,939-792-1566,infiltration,2015-04-09,2024-08-15
corporate executive,FR,323-702-6617,deep cover,2019-07-18,2024-12-10
humanitarian worker,NL,712-583-6188,infiltration,2023-08-14,2025-01-22
construction worker/engineer,ID,449-114-0476,compromised,2006-04-11,2034-03-12
government official/diplomat,CN,746-893-1069,deep cover,2008-01-09,2029-03-08
journalist/reporter,TZ,261-727-2500,under review,2014-05-29,2034-12-02
medical professional,CN,975-953-9874,emergency extraction,2019-08-24,2023-05-04
academic researcher,CN,184-947-3125,active,2006-10-02,2028-04-25
environmental activist,BR,583-123-7251,deep cover,2011-05-24,2030-10-28
environmental activist,RU,298-612-9147,burned,2004-09-28,2032-07-21
business consultant,ID,216-946-5297,inactive,2018-04-04,2032-06-12
finance/investment analyst,KP,286-482-2575,inactive,2018-07-22,2028-09-07
law enforcement officer,MN,379-467-7896,under surveillance,2010-10-18,2032-01-23
social media influencer,CN,960-353-5887,under development,2019-06-17,2026-10-27
entertainment insider,RS,498-340-0563,emergency extraction,2021-08-15,2023-11-14
entertainment insider,CN,180-361-4898,under review,2021-04-13,2030-11-28
finance/investment analyst,BR,893-197-8166,infiltration,2023-11-16,2023-04-23
law enforcement officer,RU,944-598-5895,deep cover,2006-03-13,2023-11-06
medical professional,UY,222-980-2425,under development,2020-12-25,2025-03-23
finance/investment analyst,ID,338-456-1458,emergency extraction,2012-08-11,2024-08-28
social media influencer,UA,136-504-6505,inactive,2022-08-18,2028-12-28
arts connoisseur,MG,179-127-8424,emergency extraction,2016-07-18,2030-09-13
corporate executive,AZ,360-457-0163,deep cover,2011-07-30,2031-12-19
business consultant,FR,791-601-1343,inactive,2023-03-08,2033-10-22
social media influencer,RU,523-107-8437,inactive,2015-02-09,2031-06-19
finance/investment analyst,AR,344-747-9774,under review,2020-01-28,2028-08-01
academic researcher,TH,303-507-2677,emergency extraction,2013-10-15,2026-12-15
corporate executive,CN,102-101-1399,burned,2019-04-23,2028-01-19
construction worker/engineer,ES,559-149-8441,under review,2021-10-23,2025-08-13
freelance photographer,ID,749-963-6212,under review,2018-01-16,2025-04-20
tourist/traveler,JP,879-744-7012,emergency extraction,2009-12-08,2031-02-18
tourist/traveler,RU,620-571-0883,under review,2019-12-10,2031-12-29
construction worker/engineer,ID,655-551-8844,compromised,2009-02-13,2030-07-30
finance/investment analyst,CN,405-697-9828,burned,2005-05-22,2028-05-10
travel blogger/reviewer,ID,870-144-5624,infiltration,2017-11-13,2028-08-11
law enforcement officer,RS,686-250-4258,under surveillance,2021-02-23,2031-08-02
travel blogger/reviewer,FR,346-765-3883,burned,2011-01-17,2027-07-07
journalist/reporter,PL,470-818-7957,under review,2021-06-09,2029-10-07
entertainment insider,PE,776-370-4352,deep cover,2017-11-29,2030-11-05
tech entrepreneur,SY,928-378-1888,under development,2015-07-13,2030-10-31
entertainment insider,JP,361-531-9870,under surveillance,2004-06-08,2031-03-22
finance/investment analyst,PH,405-154-2616,under review,2019-09-26,2032-11-10
environmental activist,VN,961-704-5595,compromised,2011-06-17,2034-08-22
construction worker/engineer,TN,332-257-5578,infiltration,2016-01-06,2026-10-31
environmental activist,BR,754-380-8136,compromised,2021-05-08,2032-03-24
freelance photographer,PL,286-624-8290,inactive,2021-08-20,2024-04-08
academic researcher,CN,464-126-3152,emergency extraction,2008-11-02,2025-02-03
finance/investment analyst,AR,376-573-9366,under development,2008-08-26,2032-12-01
construction worker/engineer,HR,213-543-7707,under development,2007-05-07,2031-09-04
food/culinary expert,CN,470-732-0918,infiltration,2018-11-01,2024-10-01
environmental activist,US,816-859-0447,active,2017-08-12,2023-12-04
journalist/reporter,AR,491-935-2550,burned,2011-06-13,2028-01-23
security specialist,UA,894-274-5583,burned,2013-03-29,2025-07-03
law enforcement officer,CN,988-944-3101,infiltration,2004-03-18,2028-07-26
tech entrepreneur,QA,297-806-5767,burned,2018-11-05,2028-10-19
travel blogger/reviewer,CN,951-348-8596,under review,2012-06-30,2023-07-20
freelance photographer,ID,558-146-9397,compromised,2005-07-19,2029-12-12
tourist/traveler,FR,606-835-0603,deep cover,2011-09-15,2034-09-26
arts connoisseur,PS,983-672-0801,compromised,2013-10-28,2034-04-27
journalist/reporter,ID,707-227-9672,compromised,2013-02-16,2029-01-24
environmental activist,BR,411-643-9328,active,2007-11-26,2029-02-25
freelance photographer,DO,951-180-0737,compromised,2005-09-05,2031-12-29
arts connoisseur,CN,438-891-8399,active,2017-11-09,2027-01-22
food/culinary expert,CI,658-838-2029,deep cover,2012-06-06,2030-09-11
tourist/traveler,CN,804-500-5233,infiltration,2017-01-21,2025-05-11
security specialist,CN,413-982-8463,compromised,2021-10-18,2029-12-06
tech entrepreneur,RU,504-649-8504,inactive,2017-08-05,2029-05-15
business consultant,CN,461-843-7922,infiltration,2015-12-28,2025-10-11
travel blogger/reviewer,PH,643-797-0688,deep cover,2005-08-31,2034-02-01
medical professional,CN,849-493-9309,emergency extraction,2014-10-20,2033-11-03
tech entrepreneur,KG,609-851-2753,infiltration,2013-04-12,2034-04-05
journalist/reporter,RU,732-537-4773,burned,2013-04-24,2029-08-11
journalist/reporter,LT,819-373-8743,inactive,2006-09-24,2028-06-20
freelance photographer,RU,470-243-1235,deep cover,2012-09-30,2031-03-04
arts connoisseur,CN,663-956-2303,under development,2020-10-25,2025-07-15
business consultant,PH,911-510-4354,under surveillance,2020-04-27,2034-08-22
food/culinary expert,PT,831-817-0606,under review,2010-07-13,2034-06-18
medical professional,SE,470-506-3904,inactive,2011-07-03,2033-09-16
humanitarian worker,US,323-150-5408,burned,2013-10-02,2028-11-16
environmental activist,CN,449-878-7292,inactive,2023-08-10,2030-06-21
freelance photographer,KZ,490-673-1341,active,2007-03-15,2025-07-30
academic researcher,JP,688-603-9621,emergency extraction,2021-05-27,2023-10-05
travel blogger/reviewer,AZ,674-409-0052,burned,2008-06-18,2025-06-01
construction worker/engineer,CN,374-642-4807,burned,2020-09-13,2032-01-28
social media influencer,MU,879-385-4518,under review,2010-09-14,2034-10-03
social media influencer,FR,679-820-1164,inactive,2020-08-12,2030-07-16
government official/diplomat,US,804-777-3502,infiltration,2017-01-22,2029-05-19
humanitarian worker,AL,389-369-9951,burned,2017-08-17,2033-07-17
government official/diplomat,RU,931-704-0315,deep cover,2016-07-08,2027-09-20
tech entrepreneur,PE,684-704-0282,under review,2023-06-21,2025-06-20
tech entrepreneur,NG,397-841-4822,burned,2006-03-14,2028-06-30
medical professional,CN,338-339-3258,inactive,2006-06-15,2031-07-27
tourist/traveler,PH,140-105-1379,under review,2019-11-23,2027-05-11
government official/diplomat,GR,722-281-5161,active,2013-04-27,2033-03-23
social media influencer,SE,511-451-9177,emergency extraction,2012-03-20,2024-01-23
social media influencer,MU,903-545-6029,emergency extraction,2022-06-24,2027-05-14
environmental activist,SE,457-301-3383,compromised,2015-12-28,2033-07-14
academic researcher,TH,460-767-1494,inactive,2012-08-20,2031-09-16
security specialist,PH,952-745-9096,inactive,2020-08-07,2032-04-07
tech entrepreneur,US,850-688-4438,inactive,2006-09-10,2025-11-08
finance/investment analyst,CI,353-517-4566,active,2007-10-07,2028-07-22
medical professional,CN,227-206-8914,burned,2020-10-07,2030-02-15
social media influencer,VE,262-388-1922,compromised,2016-02-22,2028-02-22
security specialist,ID,102-430-1220,under review,2020-01-26,2028-08-23
environmental activist,MX,394-910-2383,deep cover,2006-05-10,2029-07-20
humanitarian worker,CN,384-532-5628,burned,2016-04-04,2026-04-11
security specialist,PT,708-866-9862,deep cover,2010-03-06,2028-02-01
journalist/reporter,SN,365-782-0313,infiltration,2017-04-25,2027-08-14
construction worker/engineer,IR,730-913-6903,under development,2009-11-29,2025-01-27
freelance photographer,PK,530-897-7668,under review,2013-03-18,2023-03-05
corporate executive,CN,290-727-8720,under surveillance,2016-06-09,2023-08-30
journalist/reporter,DE,163-462-9855,compromised,2012-12-22,2033-08-17
arts connoisseur,PH,891-409-7455,deep cover,2018-09-10,2028-11-15
tourist/traveler,PL,199-616-3919,emergency extraction,2021-07-14,2031-02-04
business consultant,GR,942-757-4440,active,2015-02-09,2030-10-11
freelance photographer,SE,558-163-2045,inactive,2012-06-14,2032-02-23
tourist/traveler,EC,167-436-4600,under surveillance,2020-01-11,2031-11-16
journalist/reporter,PH,976-102-9965,compromised,2017-12-15,2023-11-25
tourist/traveler,CN,671-653-5897,compromised,2007-05-15,2025-07-21
government official/diplomat,PH,852-695-6846,infiltration,2017-07-10,2027-06-17
academic researcher,ID,191-655-1214,inactive,2014-12-21,2030-02-27
law enforcement officer,CN,818-196-3065,active,2010-12-09,2028-02-08
tourist/traveler,CZ,516-505-5681,burned,2015-08-16,2034-07-19
academic researcher,NG,847-550-7546,compromised,2009-12-28,2027-06-19
law enforcement officer,GR,385-928-6730,under surveillance,2019-04-28,2026-04-02
tourist/traveler,PL,497-759-7564,under surveillance,2007-12-16,2025-10-01
finance/investment analyst,GT,522-775-0031,under development,2006-03-18,2034-12-16
entertainment insider,RU,702-201-8624,deep cover,2007-04-12,2029-02-25
travel blogger/reviewer,ID,486-832-5790,under development,2016-12-02,2027-08-07
freelance photographer,PL,905-853-1828,active,2006-07-25,2030-05-15
entertainment insider,PT,573-742-0819,deep cover,2016-11-27,2024-10-09
law enforcement officer,PL,298-260-8704,under review,2014-05-12,2026-06-09
journalist/reporter,RU,250-459-8981,under review,2009-02-08,2023-10-29
entertainment insider,SS,134-121-9151,infiltration,2011-11-18,2032-02-10
academic researcher,CM,371-891-5557,inactive,2023-10-06,2025-03-23
government official/diplomat,CN,248-962-4477,active,2008-11-14,2031-11-22
construction worker/engineer,NC,278-835-2940,deep cover,2011-09-07,2029-02-09
