0,1,2,3,4,5
arts connoisseur,ZA,784-984-1993,inactive,2021-10-21,2033-05-28
medical professional,PN,309-475-2830,deep cover,2020-01-21,2032-12-25
academic researcher,NO,553-418-4379,inactive,2020-12-29,2030-08-15
entertainment insider,CR,867-670-1582,infiltration,2016-09-01,2024-12-28
freelance photographer,CN,991-466-7490,under surveillance,2019-04-05,2035-01-15
medical professional,DE,572-873-8555,compromised,2019-08-09,2025-09-11
academic researcher,JP,558-312-9362,compromised,2016-03-28,2029-07-19
finance/investment analyst,CN,832-710-3270,compromised,2013-09-20,2030-07-27
medical professional,CN,799-841-8293,compromised,2022-05-15,2025-10-20
government official/diplomat,MN,243-890-8379,under surveillance,2004-02-26,2034-01-09
entertainment insider,DO,468-540-1155,under development,2004-05-13,2024-01-16
travel blogger/reviewer,ID,778-683-9187,under surveillance,2010-07-04,2031-07-23
government official/diplomat,CN,881-549-6040,under review,2005-03-23,2034-07-24
travel blogger/reviewer,TZ,892-727-9670,emergency extraction,2020-06-19,2023-07-10
arts connoisseur,PT,339-776-3744,inactive,2007-09-15,2025-04-04
tourist/traveler,TH,268-796-6925,under development,2013-07-04,2032-10-10
social media influencer,ID,917-748-0410,under development,2009-03-09,2032-07-12
law enforcement officer,CN,182-897-1447,active,2019-12-29,2030-03-01
environmental activist,AR,547-441-7099,infiltration,2008-07-08,2032-04-06
corporate executive,RU,223-110-8459,active,2014-10-04,2031-08-13
journalist/reporter,ID,296-464-4776,inactive,2016-04-03,2028-01-14
environmental activist,ID,381-196-1129,under surveillance,2023-07-10,2032-01-26
finance/investment analyst,ID,610-966-7076,under development,2022-02-05,2027-05-15
corporate executive,MK,374-412-1826,under surveillance,2010-09-12,2032-11-02
security specialist,PT,879-633-4045,under surveillance,2009-12-25,2027-05-31
environmental activist,US,863-334-0415,emergency extraction,2011-04-05,2024-11-27
journalist/reporter,CN,829-669-4822,compromised,2013-08-12,2032-09-29
food/culinary expert,AF,569-708-1657,under surveillance,2010-06-03,2031-09-03
academic researcher,MA,264-497-2960,under review,2015-05-03,2027-11-05
social media influencer,CN,657-484-3051,emergency extraction,2005-07-16,2024-07-06
travel blogger/reviewer,CN,894-389-5379,emergency extraction,2006-09-08,2024-12-17
tourist/traveler,CZ,845-968-1263,compromised,2008-08-01,2028-03-23
corporate executive,VE,920-209-9173,infiltration,2008-12-10,2029-08-27
corporate executive,PH,300-847-7527,under surveillance,2015-07-03,2024-12-09
humanitarian worker,SE,359-594-9985,under development,2023-06-23,2025-06-12
construction worker/engineer,PE,277-173-1847,under review,2016-07-24,2028-12-02
social media influencer,FR,814-569-7301,under development,2009-07-03,2032-02-20
humanitarian worker,PL,859-314-3073,inactive,2009-02-21,2032-06-01
business consultant,ES,840-915-4288,emergency extraction,2015-09-28,2029-04-25
government official/diplomat,TZ,365-136-1026,under surveillance,2023-10-07,2030-04-04
tourist/traveler,CZ,445-731-4776,compromised,2012-03-09,2029-07-27
journalist/reporter,LV,879-948-6106,under review,2021-08-04,2029-05-02
medical professional,MX,892-153-5178,under development,2018-06-16,2034-12-30
business consultant,RU,202-794-3826,burned,2006-04-01,2034-05-19
academic researcher,MK,836-568-4382,active,2023-01-02,2032-08-13
journalist/reporter,GT,308-492-5507,infiltration,2010-11-25,2031-01-21
business consultant,RU,908-302-4212,under surveillance,2020-06-03,2031-09-16
arts connoisseur,CN,366-613-2254,emergency extraction,2012-01-11,2029-11-18
law enforcement officer,DE,661-130-8776,deep cover,2015-12-20,2027-11-18
finance/investment analyst,PH,933-474-6002,under development,2008-07-20,2026-01-02
social media influencer,CN,296-189-4273,inactive,2021-08-16,2027-08-16
travel blogger/reviewer,DE,793-588-0732,compromised,2008-12-06,2024-05-25
corporate executive,ID,422-665-6188,under review,2021-10-26,2032-11-03
tech entrepreneur,CN,522-444-5049,compromised,2010-06-08,2031-07-04
finance/investment analyst,FR,141-392-3765,inactive,2007-07-10,2031-05-22
tourist/traveler,PH,847-656-4953,inactive,2021-05-10,2033-06-09
security specialist,MX,537-966-1431,under review,2018-11-03,2032-01-25
entertainment insider,ID,563-674-3563,burned,2014-01-03,2031-02-10
environmental activist,GR,226-825-2012,under development,2015-01-07,2025-01-11
finance/investment analyst,BF,958-243-8797,inactive,2009-04-15,2033-05-30
law enforcement officer,CN,871-108-5731,deep cover,2019-05-03,2023-12-19
finance/investment analyst,CN,853-167-7686,under review,2022-07-23,2027-05-12
academic researcher,RU,335-351-6418,burned,2004-11-06,2032-11-19
environmental activist,VN,976-638-4322,under review,2022-06-08,2023-12-04
humanitarian worker,PY,829-137-0623,burned,2022-12-21,2028-12-28
food/culinary expert,CN,589-311-5828,compromised,2020-04-07,2033-03-19
law enforcement officer,AZ,634-550-1168,active,2020-01-01,2026-05-21
corporate executive,PH,616-562-8788,under review,2016-04-03,2034-04-13
freelance photographer,CI,530-797-0686,infiltration,2023-10-01,2026-12-30
law enforcement officer,CN,188-259-9297,under surveillance,2011-09-17,2031-06-17
food/culinary expert,CN,617-281-4082,compromised,2010-01-11,2028-08-18
corporate executive,GW,240-189-4776,under development,2014-01-03,2024-07-05
corporate executive,PT,874-936-4511,under surveillance,2021-01-23,2024-10-28
humanitarian worker,BY,119-990-1028,under surveillance,2018-11-21,2030-03-11
tourist/traveler,CN,330-680-5921,under surveillance,2018-03-05,2030-10-22
environmental activist,ID,652-674-2168,deep cover,2011-06-07,2023-05-24
arts connoisseur,HR,403-874-2272,emergency extraction,2004-05-01,2027-05-09
corporate executive,CN,944-336-9679,deep cover,2009-11-17,2023-12-07
humanitarian worker,BR,581-294-3322,infiltration,2011-01-30,2023-06-10
travel blogger/reviewer,MX,603-701-5126,burned,2022-03-22,2030-07-13
entertainment insider,PH,995-842-5106,burned,2016-03-14,2030-10-03
journalist/reporter,AR,947-262-8399,burned,2011-10-06,2029-07-19
medical professional,CN,223-415-7314,inactive,2022-11-09,2030-08-08
academic researcher,RU,286-395-2181,inactive,2005-01-14,2029-03-01
medical professional,CN,261-167-3192,compromised,2016-10-11,2033-12-22
law enforcement officer,RU,385-526-1600,infiltration,2011-08-29,2027-03-28
travel blogger/reviewer,NG,276-852-8423,infiltration,2018-10-02,2024-07-26
social media influencer,PH,846-903-1581,under development,2020-02-01,2029-12-09
social media influencer,PL,466-905-0586,emergency extraction,2006-05-26,2023-11-13
humanitarian worker,PH,158-901-7189,inactive,2008-01-13,2025-12-24
business consultant,AO,906-980-6498,infiltration,2012-10-03,2023-04-06
social media influencer,TH,460-821-5376,active,2023-12-21,2024-01-03
travel blogger/reviewer,BG,131-627-8456,under development,2014-07-10,2024-10-29
construction worker/engineer,CN,631-884-0552,inactive,2017-09-20,2029-01-16
travel blogger/reviewer,NG,848-706-8060,compromised,2008-06-11,2029-09-08
construction worker/engineer,ID,550-195-3546,inactive,2014-09-24,2032-09-05
law enforcement officer,RU,562-718-5173,burned,2007-06-16,2023-06-18
humanitarian worker,UA,811-373-9999,compromised,2020-01-17,2033-05-15
travel blogger/reviewer,ID,497-430-0105,under surveillance,2004-05-15,2030-11-19
humanitarian worker,CN,352-424-8747,infiltration,2005-04-16,2023-09-08
entertainment insider,CN,910-160-5193,active,2019-06-11,2031-07-12
food/culinary expert,RU,392-824-3062,infiltration,2013-03-14,2026-05-14
government official/diplomat,AL,601-989-8407,deep cover,2006-10-12,2023-10-19
tech entrepreneur,JP,109-987-7410,under review,2011-03-06,2026-12-05
environmental activist,CN,665-710-9731,inactive,2011-01-29,2034-12-02
arts connoisseur,CN,192-702-0116,inactive,2023-08-06,2023-11-21
humanitarian worker,CN,949-206-6609,under development,2021-02-14,2026-07-29
construction worker/engineer,PL,668-313-4605,burned,2023-07-14,2024-04-13
freelance photographer,BR,411-710-4408,under review,2005-01-01,2034-10-14
construction worker/engineer,SE,611-943-0298,emergency extraction,2008-05-02,2026-11-06
travel blogger/reviewer,PH,632-893-8396,under development,2021-03-04,2030-11-04
business consultant,UA,987-315-5831,under development,2017-10-04,2024-10-24
environmental activist,IE,258-996-8738,under surveillance,2008-03-04,2031-02-15
social media influencer,AL,157-987-2079,compromised,2013-09-21,2032-12-17
social media influencer,PT,280-291-6918,inactive,2017-11-20,2031-08-13
construction worker/engineer,CN,183-658-2259,infiltration,2021-05-04,2032-12-11
travel blogger/reviewer,JP,341-429-1107,under surveillance,2018-02-28,2031-09-26
humanitarian worker,KR,319-329-4199,emergency extraction,2016-03-28,2028-05-19
arts connoisseur,CN,652-482-3252,infiltration,2019-04-21,2024-04-26
corporate executive,PL,254-434-6468,burned,2005-10-30,2031-11-21
freelance photographer,SY,438-199-0635,under surveillance,2021-10-05,2025-12-12
finance/investment analyst,SY,465-223-1463,under review,2020-08-04,2034-07-29
medical professional,GR,601-462-6741,burned,2011-08-02,2031-05-11
government official/diplomat,CN,866-411-0494,under surveillance,2012-04-14,2025-10-02
academic researcher,RU,310-782-3550,deep cover,2006-10-29,2023-06-21
security specialist,CN,178-643-8842,emergency extraction,2023-09-19,2033-12-01
corporate executive,CN,679-473-8782,under review,2008-02-29,2030-01-24
law enforcement officer,CO,703-660-4804,compromised,2005-10-14,2033-03-11
humanitarian worker,PL,153-715-6029,under development,2015-01-27,2034-01-06
law enforcement officer,TZ,718-184-7501,under review,2019-11-25,2024-08-14
journalist/reporter,US,856-559-6435,compromised,2009-09-14,2025-02-25
business consultant,PH,922-431-5522,compromised,2008-06-09,2034-09-22
medical professional,ID,506-100-4037,inactive,2019-04-11,2024-09-12
corporate executive,FR,951-605-4229,emergency extraction,2009-01-03,2028-03-08
corporate executive,CN,905-782-8273,compromised,2011-11-21,2034-08-25
freelance photographer,MG,976-726-5585,under surveillance,2016-11-08,2024-02-26
arts connoisseur,CM,889-601-3520,emergency extraction,2006-10-15,2026-02-10
government official/diplomat,RU,115-631-6966,under surveillance,2004-07-13,2023-08-03
law enforcement officer,ID,496-153-2334,compromised,2007-07-27,2028-03-24
freelance photographer,LV,211-732-9905,under review,2004-02-19,2030-10-20
business consultant,BI,576-798-7939,under surveillance,2018-02-28,2024-03-22
academic researcher,CN,321-628-4254,active,2010-06-23,2025-01-14
construction worker/engineer,PH,391-601-7574,compromised,2004-10-01,2032-10-13
food/culinary expert,PH,922-662-5601,under development,2006-06-02,2031-12-07
arts connoisseur,RU,385-810-7364,emergency extraction,2022-12-08,2025-09-18
humanitarian worker,ZA,777-311-6568,active,2017-09-21,2025-02-11
government official/diplomat,CA,247-714-0814,compromised,2019-07-18,2027-02-05
corporate executive,MN,510-962-1919,under surveillance,2004-04-08,2033-12-22
environmental activist,BR,665-524-3696,emergency extraction,2023-04-07,2031-12-19
environmental activist,PH,455-860-1521,infiltration,2015-06-22,2033-09-14
medical professional,SX,594-620-4261,compromised,2006-08-07,2023-12-10
medical professional,CN,819-739-3128,compromised,2017-03-15,2033-10-09
medical professional,BR,550-720-4925,burned,2021-10-23,2025-03-30
freelance photographer,PT,558-279-0856,burned,2014-10-06,2029-09-11
travel blogger/reviewer,XK,331-330-7115,active,2019-08-09,2032-04-11
journalist/reporter,FR,679-984-3119,compromised,2019-04-06,2032-10-10
tourist/traveler,BR,144-513-9751,deep cover,2018-10-26,2030-08-06
security specialist,HR,173-390-5412,under review,2015-01-19,2031-05-08
arts connoisseur,EE,433-836-4499,under development,2018-09-16,2032-09-22
academic researcher,BZ,738-239-2127,burned,2012-08-04,2025-06-21
tourist/traveler,ES,519-709-1417,emergency extraction,2018-03-25,2031-12-27
journalist/reporter,GR,798-167-3469,deep cover,2017-02-16,2029-09-25
journalist/reporter,CN,680-953-2842,infiltration,2019-11-20,2024-07-10
social media influencer,PT,740-188-7755,under surveillance,2008-03-19,2026-03-07
medical professional,BR,289-834-0319,burned,2008-07-26,2033-07-22
tech entrepreneur,PH,209-958-3103,infiltration,2021-09-27,2026-07-21
journalist/reporter,PL,509-179-9607,emergency extraction,2008-09-19,2024-05-22
finance/investment analyst,DO,532-133-6349,emergency extraction,2023-12-25,2033-08-30
security specialist,ZA,563-747-4585,deep cover,2021-04-05,2024-06-24
finance/investment analyst,CZ,788-517-6179,infiltration,2007-11-24,2028-08-18
humanitarian worker,NZ,794-183-1161,active,2013-02-07,2032-12-16
medical professional,GR,809-931-8725,compromised,2021-05-20,2034-03-14
academic researcher,CN,620-405-1841,emergency extraction,2012-02-18,2024-05-06
academic researcher,CN,265-629-6418,infiltration,2005-01-28,2025-10-10
finance/investment analyst,NG,608-914-7957,under surveillance,2008-09-03,2033-06-15
law enforcement officer,XK,230-791-5974,under review,2019-08-11,2032-07-07
travel blogger/reviewer,FI,772-371-2775,deep cover,2020-06-23,2027-10-12
finance/investment analyst,SE,218-362-5776,compromised,2020-03-25,2033-02-25
social media influencer,PH,901-892-4514,infiltration,2012-07-10,2031-12-26
corporate executive,IS,878-226-6857,compromised,2016-01-06,2029-08-13
government official/diplomat,GR,663-941-7556,active,2008-03-24,2030-06-26
security specialist,RU,911-434-5324,infiltration,2010-12-26,2025-11-10
arts connoisseur,ID,126-356-1071,active,2006-11-30,2027-02-02
humanitarian worker,PL,856-288-1771,under review,2012-03-11,2025-11-02
arts connoisseur,AR,382-750-6321,deep cover,2022-09-19,2027-04-03
academic researcher,FR,930-169-5312,under development,2019-02-22,2032-06-05
corporate executive,PL,642-164-7902,active,2006-11-20,2024-11-10
social media influencer,PK,791-746-8597,under surveillance,2012-06-14,2024-01-16
environmental activist,CN,487-516-0136,compromised,2011-04-30,2027-08-21
medical professional,NG,496-738-6762,inactive,2011-03-12,2028-05-06
corporate executive,NL,627-680-4971,deep cover,2018-03-07,2029-10-27
law enforcement officer,ID,414-848-5540,infiltration,2007-01-08,2028-12-06
corporate executive,CA,678-778-4770,emergency extraction,2005-04-20,2024-06-06
environmental activist,ID,288-511-3675,under surveillance,2009-12-05,2032-11-15
humanitarian worker,MG,412-206-6483,under surveillance,2009-01-18,2027-02-11
government official/diplomat,SE,616-499-6206,under review,2023-12-21,2025-05-29
social media influencer,FR,519-399-5158,under development,2007-10-30,2026-02-12
travel blogger/reviewer,CN,896-221-8451,deep cover,2018-09-10,2031-03-30
law enforcement officer,BR,353-541-2309,compromised,2015-08-19,2026-02-21
government official/diplomat,PH,293-705-4511,deep cover,2007-11-15,2033-09-17
food/culinary expert,CZ,651-115-7236,infiltration,2010-05-05,2024-08-01
business consultant,ID,610-671-3153,under review,2004-08-13,2034-05-30
law enforcement officer,CN,106-547-9516,under development,2023-10-07,2023-06-13
social media influencer,CN,701-809-8553,under review,2009-11-26,2026-11-14
social media influencer,PT,136-626-5718,compromised,2020-12-10,2032-11-17
government official/diplomat,PH,759-665-4827,under review,2022-07-07,2030-08-13
food/culinary expert,MX,506-661-7033,emergency extraction,2004-03-13,2032-07-04
corporate executive,ZA,271-102-9357,under surveillance,2019-10-29,2034-12-18
journalist/reporter,GT,736-598-0884,inactive,2010-09-30,2027-07-02
social media influencer,CN,782-372-3625,under review,2009-11-15,2032-01-17
tourist/traveler,MA,401-352-0701,deep cover,2013-06-04,2027-02-10
security specialist,MX,701-126-5966,compromised,2015-06-17,2024-06-23
medical professional,CY,184-982-9660,under review,2013-03-20,2034-06-05
finance/investment analyst,TH,462-450-7657,deep cover,2018-12-06,2034-07-03
journalist/reporter,ID,672-439-8391,burned,2012-11-06,2029-05-23
government official/diplomat,RU,234-227-2507,emergency extraction,2010-06-21,2029-02-22
tech entrepreneur,RU,827-489-8196,emergency extraction,2009-08-10,2023-09-09
humanitarian worker,BR,757-475-6581,under review,2012-07-12,2031-09-22
business consultant,PT,507-837-0967,deep cover,2005-06-18,2034-01-13
tech entrepreneur,CN,594-354-1512,inactive,2004-01-27,2034-04-13
social media influencer,SE,721-794-5494,compromised,2005-06-04,2033-05-09
law enforcement officer,CN,142-175-3408,emergency extraction,2004-10-16,2028-01-29
environmental activist,CZ,463-668-3044,burned,2018-01-21,2024-06-10
entertainment insider,BR,710-206-0664,emergency extraction,2013-10-31,2034-05-01
tourist/traveler,PT,471-759-7288,infiltration,2018-12-08,2033-01-29
corporate executive,RU,970-709-8213,under review,2019-12-06,2030-11-18
entertainment insider,ID,375-824-1541,under surveillance,2023-02-14,2027-10-06
law enforcement officer,RU,733-172-9592,inactive,2015-04-26,2033-06-18
government official/diplomat,GT,106-470-1256,deep cover,2008-01-05,2032-10-26
tourist/traveler,KW,388-958-4820,deep cover,2021-02-10,2024-11-12
environmental activist,RU,642-928-2608,deep cover,2016-06-27,2032-03-07
government official/diplomat,FR,662-281-1100,burned,2011-09-14,2026-11-07
food/culinary expert,BY,998-412-9801,emergency extraction,2021-09-27,2030-02-08
tech entrepreneur,CN,928-237-3518,compromised,2019-10-13,2025-05-27
humanitarian worker,ID,406-543-9739,compromised,2022-03-18,2029-06-02
law enforcement officer,PE,232-541-7378,emergency extraction,2009-09-02,2035-01-13
tech entrepreneur,CN,187-243-5567,emergency extraction,2017-01-13,2030-03-08
tech entrepreneur,MT,588-462-9744,under development,2016-08-05,2026-12-04
finance/investment analyst,JP,197-682-4570,under development,2015-06-25,2032-12-23
business consultant,ID,778-752-6540,infiltration,2013-12-22,2024-03-18
academic researcher,PH,929-924-3098,inactive,2005-10-18,2024-02-11
environmental activist,AR,706-708-8487,inactive,2007-07-02,2027-09-26
construction worker/engineer,MM,573-780-0713,burned,2023-01-09,2034-07-08
government official/diplomat,NL,395-112-1242,under review,2006-10-20,2023-06-26
academic researcher,CN,861-342-7550,under review,2016-02-25,2032-08-22
academic researcher,FR,943-449-0134,burned,2019-11-22,2033-05-02
journalist/reporter,PH,538-316-8750,infiltration,2020-10-16,2032-01-30
government official/diplomat,AR,594-761-0697,infiltration,2018-09-23,2023-11-17
law enforcement officer,BR,282-402-9983,active,2010-10-01,2034-03-10
tech entrepreneur,ID,880-579-4131,inactive,2020-12-19,2034-10-26
journalist/reporter,CR,582-360-2546,under review,2021-12-30,2033-02-06
journalist/reporter,PE,665-881-5266,under surveillance,2005-01-16,2031-09-12
government official/diplomat,TZ,371-921-0037,under review,2019-03-13,2031-09-05
corporate executive,CN,423-148-4396,burned,2012-01-01,2023-11-02
security specialist,CN,679-631-6855,inactive,2014-05-06,2030-07-04
security specialist,SY,454-663-3745,emergency extraction,2022-10-18,2031-09-04
journalist/reporter,NO,807-294-5104,under development,2010-12-07,2026-06-28
food/culinary expert,CV,336-524-0521,burned,2021-04-19,2030-11-05
tech entrepreneur,ID,242-133-7202,under review,2010-12-26,2025-11-24
law enforcement officer,SE,535-586-8290,deep cover,2013-01-22,2023-12-08
construction worker/engineer,CN,857-397-5074,inactive,2007-09-12,2025-11-10
medical professional,CN,431-949-2406,under review,2014-05-03,2030-08-25
humanitarian worker,GR,252-391-6261,inactive,2006-08-04,2033-05-12
entertainment insider,ID,580-438-1685,emergency extraction,2013-06-17,2031-10-17
security specialist,CA,786-733-5611,burned,2023-06-15,2026-07-22
arts connoisseur,IR,435-905-6244,under review,2008-01-26,2026-01-26
government official/diplomat,US,707-969-8255,under review,2019-07-05,2027-03-29
entertainment insider,RU,215-404-4654,under development,2017-02-23,2031-09-12
academic researcher,RU,112-628-8714,under review,2007-09-10,2030-02-10
environmental activist,PH,651-905-9267,infiltration,2004-03-02,2025-07-27
government official/diplomat,SE,976-137-2175,under development,2017-11-25,2030-08-13
academic researcher,CN,148-184-8240,inactive,2023-11-02,2034-07-15
arts connoisseur,CZ,479-809-7166,infiltration,2023-02-14,2028-08-06
finance/investment analyst,IL,147-759-3058,inactive,2014-03-16,2033-07-09
social media influencer,PH,776-757-7777,active,2017-03-04,2029-03-30
finance/investment analyst,PT,509-832-4956,active,2014-12-13,2030-04-25
government official/diplomat,RU,474-270-6969,under development,2017-10-02,2026-05-28
government official/diplomat,NG,596-372-5694,burned,2019-08-29,2032-12-09
academic researcher,KE,621-462-7177,inactive,2012-09-09,2028-10-24
humanitarian worker,CN,160-811-6606,inactive,2004-12-23,2023-03-29
business consultant,PH,469-374-4743,infiltration,2004-08-14,2031-07-06
finance/investment analyst,PL,737-243-3061,under development,2013-05-29,2026-06-03
arts connoisseur,KH,249-551-2252,active,2006-04-28,2030-02-27
travel blogger/reviewer,AR,503-971-5100,under review,2021-03-21,2029-03-20
food/culinary expert,ID,117-577-1897,under review,2019-12-06,2024-10-19
freelance photographer,YE,695-609-8799,under development,2016-01-22,2030-08-10
travel blogger/reviewer,AM,138-343-7018,burned,2023-04-21,2030-01-25
government official/diplomat,PT,959-738-2910,compromised,2017-11-05,2023-07-09
academic researcher,TT,290-334-5405,under development,2018-01-09,2030-10-01
construction worker/engineer,MA,301-585-4221,compromised,2014-12-01,2031-08-21
construction worker/engineer,PK,915-836-8986,burned,2005-01-27,2024-12-11
entertainment insider,ID,154-855-2861,infiltration,2006-03-29,2032-02-06
corporate executive,MX,358-452-1478,under surveillance,2020-11-18,2030-05-16
security specialist,AR,521-677-9031,under surveillance,2021-01-14,2031-04-07
security specialist,ID,434-622-4188,active,2017-07-08,2027-10-24
environmental activist,PE,880-820-8649,deep cover,2017-06-19,2025-10-19
tourist/traveler,PH,793-614-6018,infiltration,2019-04-04,2027-02-17
tech entrepreneur,CN,438-884-2647,inactive,2023-08-17,2023-10-25
tourist/traveler,ZA,740-871-6217,infiltration,2016-05-04,2032-12-22
food/culinary expert,YE,866-523-6031,inactive,2006-09-25,2034-12-16
business consultant,ID,582-228-4214,compromised,2018-04-07,2023-07-27
construction worker/engineer,CO,575-414-2194,infiltration,2022-10-27,2032-02-12
humanitarian worker,GB,221-885-9168,active,2017-06-13,2025-10-31
academic researcher,PL,947-782-9567,burned,2009-01-03,2029-10-09
arts connoisseur,PA,730-570-8811,emergency extraction,2016-04-25,2027-04-13
travel blogger/reviewer,CN,859-662-7874,emergency extraction,2019-08-16,2027-10-02
construction worker/engineer,NG,106-756-0115,under surveillance,2006-06-08,2023-06-12
tourist/traveler,NI,122-984-8900,compromised,2012-02-25,2034-04-04
environmental activist,CN,626-844-0457,inactive,2020-07-27,2033-12-30
law enforcement officer,CN,757-673-1951,under development,2007-05-16,2026-05-25
humanitarian worker,PH,584-693-3567,compromised,2018-04-16,2028-04-11
freelance photographer,CN,414-251-1058,under review,2014-10-06,2032-01-14
government official/diplomat,PL,234-287-4042,under development,2007-04-14,2031-07-13
food/culinary expert,FR,544-343-7947,emergency extraction,2015-03-01,2031-09-03
construction worker/engineer,PE,493-746-2315,infiltration,2014-04-24,2027-05-28
food/culinary expert,PH,584-501-5096,inactive,2005-03-07,2028-11-10
environmental activist,PT,242-796-3778,deep cover,2019-01-08,2028-02-27
travel blogger/reviewer,CN,541-845-6874,infiltration,2022-02-24,2032-01-28
travel blogger/reviewer,PT,877-965-0964,under review,2020-06-21,2034-05-29
travel blogger/reviewer,PK,310-159-6211,deep cover,2021-10-02,2030-12-12
arts connoisseur,RU,215-274-6451,deep cover,2018-07-17,2026-07-19
humanitarian worker,CN,537-259-3642,inactive,2013-05-16,2023-08-03
social media influencer,PH,150-828-4231,under surveillance,2022-05-29,2023-02-26
entertainment insider,CZ,358-537-0581,deep cover,2016-01-08,2023-05-04
tourist/traveler,CN,213-413-8924,under development,2004-11-20,2024-01-25
law enforcement officer,SI,352-104-9702,compromised,2012-07-29,2023-08-06
arts connoisseur,CN,191-795-9724,deep cover,2016-03-12,2029-02-22
construction worker/engineer,CO,370-377-5809,under surveillance,2022-03-10,2031-08-24
humanitarian worker,CA,877-806-3872,burned,2018-02-23,2034-03-29
environmental activist,PE,282-260-5974,inactive,2004-08-29,2031-09-04
humanitarian worker,ID,927-687-6692,under review,2004-09-22,2028-05-21
entertainment insider,CA,339-963-9480,inactive,2004-03-25,2029-08-26
medical professional,FI,918-372-1779,inactive,2005-11-03,2029-06-10
journalist/reporter,HR,126-338-4386,under review,2005-07-31,2025-12-02
social media influencer,CN,537-771-0284,under surveillance,2006-07-10,2034-06-20
corporate executive,CN,139-815-2222,active,2010-09-25,2033-09-26
entertainment insider,NO,673-368-0786,deep cover,2010-08-06,2028-06-16
tech entrepreneur,RU,979-726-5794,inactive,2011-09-23,2030-02-22
travel blogger/reviewer,CO,941-570-9415,under review,2016-05-26,2028-03-27
security specialist,GR,781-803-6393,deep cover,2009-12-06,2031-11-19
construction worker/engineer,CZ,759-440-8022,inactive,2005-05-06,2031-05-29
food/culinary expert,ID,535-645-9135,under surveillance,2018-03-31,2033-10-04
government official/diplomat,PL,512-836-9345,under review,2016-05-14,2027-06-10
business consultant,CN,485-216-0839,active,2004-09-27,2024-12-12
corporate executive,BR,800-761-5868,under surveillance,2009-02-25,2026-07-17
business consultant,GT,971-221-4345,compromised,2019-07-23,2030-06-28
journalist/reporter,GH,725-785-7463,infiltration,2012-09-06,2031-10-26
social media influencer,ID,299-621-7319,under surveillance,2015-02-06,2030-08-17
tourist/traveler,AL,762-758-9748,infiltration,2004-03-16,2028-01-08
construction worker/engineer,CN,646-202-3825,under development,2006-03-23,2033-12-30
medical professional,AR,535-145-7625,under review,2012-01-16,2025-04-12
business consultant,RU,157-712-5868,infiltration,2012-02-02,2033-09-12
medical professional,CN,243-567-6127,emergency extraction,2009-08-12,2023-04-05
business consultant,BR,343-400-7123,under development,2017-12-10,2025-11-29
arts connoisseur,CN,980-350-0160,burned,2009-05-21,2032-02-18
academic researcher,ID,517-641-3012,under review,2015-11-28,2025-10-10
freelance photographer,MG,448-561-9390,under surveillance,2015-03-26,2029-09-02
tech entrepreneur,BQ,695-716-4472,inactive,2009-10-25,2031-09-12
travel blogger/reviewer,PL,716-317-8056,emergency extraction,2012-09-28,2030-02-23
tech entrepreneur,UZ,580-465-4578,infiltration,2020-05-24,2023-03-17
food/culinary expert,VN,773-151-3350,compromised,2012-11-28,2024-11-04
law enforcement officer,ID,658-488-2745,under review,2019-06-15,2033-01-27
tech entrepreneur,ID,718-164-0150,infiltration,2018-12-12,2032-08-13
corporate executive,BD,885-312-8175,under review,2017-08-27,2030-02-26
social media influencer,MY,959-317-0243,emergency extraction,2019-06-13,2025-06-17
arts connoisseur,AR,172-409-0099,burned,2008-03-13,2027-03-20
social media influencer,CN,105-716-3814,under review,2014-01-07,2031-03-28
freelance photographer,FR,952-623-4250,burned,2010-03-08,2025-12-28
academic researcher,CN,922-170-8861,compromised,2004-12-08,2023-05-31
freelance photographer,CN,549-454-8651,under development,2020-10-02,2023-07-14
entertainment insider,RU,537-751-3081,compromised,2020-11-16,2030-05-22
government official/diplomat,ID,926-629-0247,under review,2012-06-01,2030-05-25
travel blogger/reviewer,PT,984-297-3350,deep cover,2016-08-18,2023-09-26
finance/investment analyst,AL,254-458-8855,compromised,2016-03-29,2033-03-13
business consultant,DE,540-303-0433,under review,2009-12-11,2031-09-19
security specialist,JP,662-407-0196,under development,2004-11-10,2031-02-21
food/culinary expert,RU,230-398-1895,deep cover,2022-05-16,2030-06-20
arts connoisseur,ID,196-275-8133,burned,2014-10-13,2033-03-18
academic researcher,CN,423-355-0873,emergency extraction,2011-06-18,2025-03-12
social media influencer,CL,442-954-4741,inactive,2007-07-27,2028-08-29
arts connoisseur,ID,469-619-6366,deep cover,2017-10-03,2025-10-13
finance/investment analyst,TZ,324-994-8947,compromised,2008-06-22,2026-10-19
corporate executive,RU,969-903-9239,under review,2010-08-07,2026-05-26
law enforcement officer,ID,358-250-4017,infiltration,2018-10-05,2030-12-09
environmental activist,DK,180-355-4412,under review,2005-02-01,2031-05-12
construction worker/engineer,RU,798-548-6546,infiltration,2007-01-02,2027-02-16
travel blogger/reviewer,PT,673-916-5889,under surveillance,2007-06-01,2024-07-10
construction worker/engineer,BG,422-794-4754,under surveillance,2018-06-04,2025-10-30
academic researcher,CN,687-133-5588,emergency extraction,2021-03-28,2026-08-20
humanitarian worker,AF,581-681-9736,under surveillance,2004-11-24,2032-10-29
food/culinary expert,CO,103-192-7659,emergency extraction,2010-12-14,2026-05-18
