0,1,2,3,4,5
medical professional,MZ,245-240-1904,under review,2013-08-24,2031-08-10
law enforcement officer,RS,528-339-5653,burned,2011-10-07,2032-08-07
government official/diplomat,CZ,423-251-1923,active,2005-10-13,2024-04-27
arts connoisseur,CN,983-912-2313,compromised,2020-07-08,2026-02-21
academic researcher,CN,572-990-1422,under surveillance,2017-11-16,2026-05-26
environmental activist,CN,942-227-7682,deep cover,2019-03-11,2033-02-03
entertainment insider,CN,290-797-2758,under review,2021-11-19,2032-11-29
business consultant,JP,687-768-2131,infiltration,2007-02-24,2027-11-09
finance/investment analyst,AR,562-265-3722,compromised,2018-11-14,2034-08-27
construction worker/engineer,BY,924-585-9331,under surveillance,2014-07-05,2023-09-14
journalist/reporter,PT,433-988-8069,burned,2016-01-09,2026-12-15
tourist/traveler,ID,933-628-8761,burned,2014-09-23,2025-03-09
medical professional,PT,776-465-0362,burned,2018-08-16,2027-06-01
tourist/traveler,ID,422-820-0993,deep cover,2015-09-25,2034-12-17
government official/diplomat,ID,195-218-5935,active,2019-02-17,2027-06-24
business consultant,ZM,798-342-1631,under development,2016-05-19,2026-07-22
humanitarian worker,MN,419-794-5860,under development,2023-07-29,2028-05-29
medical professional,MK,777-256-2780,inactive,2012-05-14,2034-07-06
freelance photographer,PK,717-432-4986,infiltration,2009-08-18,2028-08-16
environmental activist,RU,662-157-4947,burned,2014-01-17,2025-08-27
corporate executive,RU,151-725-6575,under development,2007-01-26,2030-07-12
travel blogger/reviewer,RU,875-956-2005,infiltration,2010-11-30,2027-07-16
academic researcher,KE,174-665-3516,emergency extraction,2019-09-06,2034-07-05
tech entrepreneur,PH,900-327-7596,burned,2015-02-28,2026-02-25
food/culinary expert,US,989-172-1807,under surveillance,2004-04-14,2025-03-11
humanitarian worker,KE,328-385-9197,deep cover,2021-06-26,2031-05-31
tourist/traveler,PE,777-649-0973,emergency extraction,2008-01-22,2030-04-22
environmental activist,BO,562-258-0532,emergency extraction,2017-06-09,2027-08-18
arts connoisseur,HT,743-718-9320,under development,2017-03-19,2031-04-23
humanitarian worker,CN,748-685-1199,burned,2013-01-05,2029-03-19
food/culinary expert,CN,569-558-8077,emergency extraction,2006-04-07,2024-06-13
freelance photographer,CN,453-190-8976,infiltration,2013-06-18,2031-06-27
humanitarian worker,HR,842-596-1373,burned,2017-09-13,2023-10-06
security specialist,ET,685-504-2321,under development,2011-11-03,2025-08-06
corporate executive,ID,401-289-9988,under review,2005-04-12,2033-06-02
environmental activist,RU,587-823-9442,under development,2008-11-08,2023-08-24
travel blogger/reviewer,CA,908-463-1834,emergency extraction,2010-06-19,2027-11-28
entertainment insider,AR,668-670-6290,active,2021-12-02,2024-03-18
entertainment insider,KR,448-650-5145,burned,2010-08-24,2034-06-18
tourist/traveler,ZA,338-173-5455,deep cover,2008-09-23,2024-08-02
law enforcement officer,CN,315-656-7894,inactive,2020-10-25,2024-06-03
corporate executive,PL,443-327-9251,burned,2011-12-26,2031-12-15
security specialist,RU,120-847-2421,inactive,2007-06-14,2032-03-26
social media influencer,ID,476-106-8250,deep cover,2023-08-22,2023-03-16
security specialist,IR,271-836-2019,inactive,2005-07-15,2026-03-28
entertainment insider,TH,710-980-4404,emergency extraction,2016-03-25,2026-05-09
entertainment insider,CN,871-916-0355,compromised,2015-12-27,2024-04-13
medical professional,PT,645-498-4980,deep cover,2008-09-24,2031-08-28
entertainment insider,ID,887-765-4052,infiltration,2015-01-02,2033-11-12
security specialist,PH,351-421-2473,under development,2023-04-18,2025-04-11
construction worker/engineer,ID,205-813-8252,infiltration,2005-01-19,2031-04-11
security specialist,US,910-459-5685,emergency extraction,2004-09-09,2033-09-04
food/culinary expert,AL,827-967-2527,compromised,2020-01-03,2034-10-22
arts connoisseur,RS,242-727-5993,compromised,2023-09-27,2028-08-05
tech entrepreneur,KR,917-145-7534,under development,2006-10-23,2033-10-29
government official/diplomat,CN,103-611-5112,burned,2011-01-04,2032-05-05
construction worker/engineer,JP,345-690-6602,emergency extraction,2010-12-14,2031-11-03
tech entrepreneur,SE,746-189-4117,deep cover,2011-05-03,2030-04-09
medical professional,PK,984-542-4768,inactive,2017-10-31,2026-11-26
journalist/reporter,PT,263-237-4056,active,2021-07-30,2032-07-21
corporate executive,CN,890-658-4005,emergency extraction,2004-02-04,2023-10-25
social media influencer,PH,150-637-9327,inactive,2018-05-23,2032-04-06
business consultant,CN,179-372-3828,under review,2015-10-31,2030-05-18
environmental activist,TH,393-628-3537,burned,2007-10-21,2026-02-17
humanitarian worker,HN,789-887-6316,inactive,2020-07-27,2032-09-22
tourist/traveler,CN,125-878-1396,emergency extraction,2019-03-24,2024-05-15
social media influencer,AR,993-594-3673,compromised,2015-10-13,2027-05-18
government official/diplomat,PS,758-612-0861,active,2023-07-12,2023-07-23
social media influencer,PT,748-388-1192,under surveillance,2022-12-02,2027-03-11
government official/diplomat,ID,848-197-2451,emergency extraction,2004-12-30,2023-05-27
entertainment insider,IR,246-395-7749,emergency extraction,2016-02-27,2027-10-06
government official/diplomat,NP,426-585-0887,infiltration,2010-07-20,2031-07-12
government official/diplomat,KG,550-652-5327,infiltration,2023-01-30,2027-04-13
entertainment insider,RU,341-617-8633,under review,2006-09-21,2028-05-20
corporate executive,CN,221-542-6067,under review,2010-09-16,2023-07-14
business consultant,LT,927-168-6450,deep cover,2007-11-27,2031-07-09
food/culinary expert,NL,431-720-3102,emergency extraction,2018-07-27,2029-01-29
business consultant,ID,725-701-6866,under review,2005-08-24,2026-12-12
corporate executive,CZ,969-297-8349,active,2004-12-20,2033-04-25
construction worker/engineer,ID,777-302-8688,under development,2011-12-05,2034-04-19
food/culinary expert,ID,891-361-8028,inactive,2022-10-27,2032-11-20
entertainment insider,IE,803-126-5089,under development,2019-10-09,2034-03-04
business consultant,CN,319-292-8612,deep cover,2014-03-13,2033-04-02
social media influencer,RU,761-413-4981,under review,2017-03-01,2028-11-29
environmental activist,PH,781-332-0282,under development,2009-07-13,2023-09-21
tech entrepreneur,RU,337-766-8996,active,2016-12-02,2033-08-30
environmental activist,MX,838-831-5763,active,2008-11-12,2025-02-16
journalist/reporter,AF,304-344-6479,deep cover,2006-07-18,2024-05-23
medical professional,CG,191-237-2995,active,2010-01-20,2025-11-20
freelance photographer,PT,634-333-6624,compromised,2023-11-29,2028-11-27
tourist/traveler,ID,755-551-0887,infiltration,2005-02-25,2028-11-08
freelance photographer,NO,194-849-8924,active,2013-12-23,2029-05-29
arts connoisseur,FI,369-411-3164,under development,2017-08-30,2033-10-09
travel blogger/reviewer,MX,203-619-3716,burned,2013-08-22,2026-11-06
business consultant,CN,302-977-2407,active,2010-12-01,2032-02-16
journalist/reporter,CN,518-558-4101,under review,2008-06-04,2031-07-11
entertainment insider,CN,730-926-6326,under development,2010-12-07,2025-03-31
travel blogger/reviewer,BR,248-613-7804,under development,2014-09-06,2028-11-18
tech entrepreneur,BR,698-144-7788,under review,2022-07-28,2029-12-05
entertainment insider,SD,702-564-7105,compromised,2004-03-16,2025-07-13
construction worker/engineer,CN,145-605-7800,inactive,2022-04-04,2034-03-30
environmental activist,CO,350-556-9728,under review,2010-01-29,2026-08-07
arts connoisseur,PH,357-483-4064,under review,2004-03-26,2024-08-06
arts connoisseur,ZA,516-583-3653,under review,2022-09-24,2029-05-16
tech entrepreneur,PK,273-196-4617,infiltration,2006-03-11,2023-08-28
corporate executive,FR,632-842-0690,burned,2011-05-12,2023-06-12
tourist/traveler,CN,343-709-3703,inactive,2011-03-08,2023-12-18
law enforcement officer,ID,932-786-6723,under review,2004-10-16,2027-05-06
security specialist,CN,199-521-2799,burned,2013-08-12,2033-07-13
freelance photographer,JP,237-868-1317,emergency extraction,2014-10-17,2023-09-15
law enforcement officer,ID,983-252-5283,compromised,2019-02-11,2025-01-09
food/culinary expert,ID,227-493-9865,burned,2021-07-24,2023-10-15
arts connoisseur,PT,147-158-4448,deep cover,2022-10-03,2029-02-22
government official/diplomat,NP,679-849-5064,under development,2017-02-23,2031-09-29
travel blogger/reviewer,GR,490-684-3938,under surveillance,2013-05-26,2029-02-05
freelance photographer,BF,703-701-0062,under surveillance,2006-02-24,2030-12-21
medical professional,FI,637-268-4920,inactive,2006-12-14,2033-07-19
security specialist,RU,177-551-7108,inactive,2017-01-19,2032-08-22
tech entrepreneur,TH,885-656-2585,under review,2021-02-19,2033-02-24
travel blogger/reviewer,CN,224-700-4030,emergency extraction,2020-04-19,2025-12-18
finance/investment analyst,PH,171-884-8912,under surveillance,2005-01-09,2027-12-09
tourist/traveler,RU,800-212-2273,compromised,2004-12-16,2034-01-04
freelance photographer,CN,399-379-1186,inactive,2016-05-26,2023-05-30
freelance photographer,NP,197-557-5533,under surveillance,2008-01-20,2032-09-19
finance/investment analyst,FR,437-848-2670,under development,2018-12-11,2033-05-26
security specialist,PH,770-175-4912,under development,2005-02-12,2032-08-15
finance/investment analyst,TH,908-418-5620,compromised,2007-11-06,2033-02-15
business consultant,RU,416-730-2907,under review,2015-11-29,2030-01-04
government official/diplomat,CN,103-669-5750,burned,2015-06-21,2032-09-25
social media influencer,GR,914-177-3369,compromised,2009-12-10,2024-07-08
environmental activist,ID,507-520-9968,under development,2022-05-24,2027-08-01
tech entrepreneur,SE,868-948-6960,deep cover,2023-06-22,2026-12-29
security specialist,ID,173-859-8815,under development,2011-04-10,2027-01-23
travel blogger/reviewer,VN,621-114-3041,deep cover,2007-03-28,2025-07-05
food/culinary expert,SE,858-739-8834,under development,2022-03-12,2026-04-27
law enforcement officer,AF,865-854-3396,emergency extraction,2011-02-04,2033-10-17
finance/investment analyst,NG,610-949-9528,active,2005-01-11,2027-03-19
academic researcher,TH,250-780-6993,inactive,2008-11-15,2027-05-22
corporate executive,GR,683-519-3287,compromised,2006-03-10,2026-10-29
environmental activist,CN,459-490-1566,deep cover,2012-06-22,2029-03-27
law enforcement officer,US,718-995-1524,inactive,2022-02-03,2032-06-18
construction worker/engineer,GR,693-388-8949,infiltration,2015-05-17,2027-01-01
social media influencer,ID,947-147-4725,burned,2012-12-23,2025-12-12
corporate executive,RU,506-830-0091,active,2007-09-22,2033-05-25
social media influencer,CU,809-963-5504,under development,2007-07-20,2025-01-19
journalist/reporter,CO,403-421-0317,burned,2022-03-31,2034-10-26
corporate executive,ID,887-737-8900,inactive,2017-06-10,2026-12-02
food/culinary expert,MU,192-183-1836,active,2022-04-16,2030-11-21
construction worker/engineer,PT,982-857-9703,active,2021-08-17,2024-07-15
food/culinary expert,CN,162-880-6767,emergency extraction,2008-10-07,2028-10-31
business consultant,CN,106-715-4935,infiltration,2015-04-12,2030-06-09
finance/investment analyst,CN,873-394-9597,compromised,2022-04-26,2030-03-25
academic researcher,AR,392-471-7277,inactive,2006-08-15,2028-07-15
law enforcement officer,BR,388-861-2428,under surveillance,2018-05-18,2031-03-17
academic researcher,BR,423-355-2456,infiltration,2013-03-19,2029-02-21
food/culinary expert,CN,345-918-0659,deep cover,2004-09-20,2027-03-22
freelance photographer,CZ,813-106-4794,under review,2019-11-02,2024-10-15
construction worker/engineer,CN,857-842-8982,burned,2012-08-09,2031-12-17
corporate executive,CN,276-156-8425,deep cover,2020-01-17,2025-08-07
travel blogger/reviewer,CN,861-370-1509,infiltration,2011-06-11,2031-08-15
academic researcher,BR,353-525-4253,under review,2012-09-22,2028-06-29
arts connoisseur,UA,403-362-4600,active,2006-06-06,2024-01-29
journalist/reporter,PH,186-873-3716,deep cover,2021-02-24,2026-02-17
tech entrepreneur,CN,392-275-2534,burned,2021-02-11,2032-10-11
government official/diplomat,CA,984-372-1503,emergency extraction,2012-10-27,2033-07-16
law enforcement officer,PS,107-849-2484,inactive,2020-01-04,2028-12-18
arts connoisseur,BD,975-878-7409,inactive,2018-05-01,2025-05-25
entertainment insider,ID,839-598-1784,under surveillance,2019-09-07,2027-12-18
social media influencer,PL,373-460-6348,under surveillance,2007-11-05,2034-08-09
journalist/reporter,DE,904-865-9627,under surveillance,2008-09-01,2023-09-01
food/culinary expert,JP,601-854-3526,infiltration,2013-05-21,2035-01-15
corporate executive,CF,963-929-1503,under review,2016-09-02,2030-10-27
environmental activist,CN,614-357-0323,active,2005-05-05,2024-01-04
freelance photographer,RU,260-190-3022,active,2012-09-08,2033-01-25
finance/investment analyst,HN,237-154-3119,under review,2009-01-10,2027-01-16
construction worker/engineer,CN,603-402-1385,under review,2015-11-27,2031-05-10
corporate executive,BR,266-797-5088,active,2017-05-23,2031-01-23
finance/investment analyst,PL,555-727-3674,deep cover,2023-06-15,2034-01-17
medical professional,PH,579-498-2813,inactive,2004-02-14,2023-09-26
freelance photographer,CO,537-429-6091,deep cover,2012-04-13,2033-05-19
academic researcher,PK,201-113-8780,emergency extraction,2021-03-01,2028-07-22
finance/investment analyst,RU,883-877-5621,compromised,2019-10-23,2029-12-22
business consultant,AE,166-751-2506,deep cover,2005-11-29,2024-10-14
construction worker/engineer,ZA,153-319-4162,under review,2007-01-08,2032-06-28
construction worker/engineer,CN,838-634-2777,infiltration,2017-10-02,2023-01-30
freelance photographer,MK,621-500-6330,inactive,2022-01-17,2033-11-01
journalist/reporter,CN,509-603-1229,under review,2017-07-02,2028-07-30
entertainment insider,CZ,834-766-3675,under review,2021-08-16,2026-01-20
construction worker/engineer,ID,557-880-2849,deep cover,2012-08-15,2032-09-15
journalist/reporter,LK,185-839-0129,compromised,2015-10-06,2031-09-22
social media influencer,CN,361-419-0891,compromised,2005-07-31,2031-07-29
environmental activist,ID,911-476-8429,under review,2015-05-02,2033-10-24
security specialist,PK,632-160-6323,inactive,2019-06-15,2024-04-01
finance/investment analyst,RU,880-208-3667,under surveillance,2010-08-14,2023-04-08
journalist/reporter,EG,996-851-0378,under review,2008-05-30,2026-06-27
security specialist,FI,773-507-5177,deep cover,2005-09-27,2024-12-03
finance/investment analyst,PH,653-853-2581,under review,2014-07-08,2028-12-04
environmental activist,RS,915-566-0215,under development,2011-12-20,2032-02-29
social media influencer,CO,335-647-2717,under development,2019-11-20,2030-11-15
humanitarian worker,AL,531-613-5676,compromised,2015-08-10,2034-07-03
finance/investment analyst,PT,136-331-9101,under review,2006-03-25,2026-12-06
law enforcement officer,ID,616-610-4956,burned,2021-08-27,2026-11-15
construction worker/engineer,TN,652-495-2891,compromised,2008-10-14,2024-04-18
tech entrepreneur,CN,451-104-7524,infiltration,2012-08-07,2029-11-07
tech entrepreneur,PL,598-893-4879,active,2013-05-08,2034-09-21
food/culinary expert,PH,574-634-0343,compromised,2011-12-16,2029-06-27
law enforcement officer,CO,502-782-1580,under review,2005-11-17,2023-07-05
government official/diplomat,NP,729-602-8374,under review,2016-11-11,2023-04-28
tech entrepreneur,RU,245-244-8708,under development,2006-03-06,2032-05-11
tourist/traveler,ID,622-360-8918,inactive,2020-11-15,2023-06-16
freelance photographer,CN,865-625-6448,infiltration,2005-09-21,2031-05-02
law enforcement officer,CN,970-593-8534,compromised,2011-04-06,2034-05-24
finance/investment analyst,ID,756-917-3856,under review,2018-04-22,2026-12-22
corporate executive,PL,192-772-3503,emergency extraction,2015-10-21,2027-01-02
tech entrepreneur,ID,220-575-2600,infiltration,2008-01-07,2034-12-08
freelance photographer,CN,703-890-2549,inactive,2019-11-19,2029-03-30
academic researcher,CN,203-765-8395,deep cover,2007-04-09,2026-09-01
security specialist,CN,859-980-5286,under review,2018-03-10,2027-05-04
food/culinary expert,US,202-760-0814,emergency extraction,2004-12-12,2025-01-26
law enforcement officer,BR,223-268-6814,under review,2006-05-13,2029-05-21
law enforcement officer,VE,928-784-0487,active,2023-08-12,2033-05-03
tourist/traveler,PL,767-434-8477,burned,2015-09-13,2032-04-28
environmental activist,RU,382-554-0858,active,2013-06-23,2031-06-21
corporate executive,FR,815-608-4459,under development,2019-04-01,2031-07-27
environmental activist,RU,903-678-7594,under development,2023-12-16,2028-10-30
academic researcher,SY,260-535-6010,deep cover,2021-12-02,2023-04-04
corporate executive,PE,862-948-5494,deep cover,2011-11-10,2029-10-11
government official/diplomat,CO,485-313-0619,active,2019-05-10,2027-11-15
journalist/reporter,CN,906-512-0202,emergency extraction,2018-02-24,2027-07-15
entertainment insider,CN,179-631-0678,compromised,2008-04-26,2027-04-24
finance/investment analyst,PT,248-974-5700,active,2022-07-31,2028-03-03
business consultant,CN,797-380-2185,under surveillance,2020-07-12,2031-11-17
corporate executive,PL,375-165-2087,under review,2019-08-09,2032-10-28
academic researcher,CI,271-724-4676,infiltration,2020-03-16,2031-09-28
law enforcement officer,CO,896-998-0167,emergency extraction,2023-02-14,2033-03-11
travel blogger/reviewer,CN,649-367-0702,deep cover,2005-05-07,2032-01-02
government official/diplomat,DE,291-522-6218,under surveillance,2010-07-20,2025-07-13
travel blogger/reviewer,ID,369-155-1014,burned,2021-12-23,2033-11-11
environmental activist,CN,797-377-3175,compromised,2013-07-17,2029-06-13
law enforcement officer,FR,276-922-5485,infiltration,2010-07-26,2024-05-16
social media influencer,CF,563-749-2152,emergency extraction,2021-08-15,2023-03-14
entertainment insider,RU,342-564-4465,under review,2005-02-12,2034-11-22
government official/diplomat,TN,734-849-0629,emergency extraction,2014-03-24,2032-12-11
humanitarian worker,CN,323-177-0742,active,2004-10-08,2028-08-20
travel blogger/reviewer,FR,877-698-8130,under review,2018-05-16,2026-11-05
food/culinary expert,NC,871-467-7012,under surveillance,2006-04-03,2025-04-21
business consultant,PH,435-642-5608,under surveillance,2015-01-02,2030-07-06
humanitarian worker,IE,563-556-1812,under review,2016-07-14,2030-07-25
humanitarian worker,ZA,282-445-7883,emergency extraction,2008-04-22,2023-02-13
construction worker/engineer,US,503-398-7963,active,2013-06-10,2032-01-16
entertainment insider,BW,840-977-1342,active,2013-07-02,2023-07-27
finance/investment analyst,MG,517-273-4415,under review,2006-03-07,2031-02-17
humanitarian worker,CA,293-474-2062,under surveillance,2008-08-02,2024-04-30
construction worker/engineer,ID,595-888-3977,under review,2005-10-30,2034-03-02
tech entrepreneur,CN,649-789-9154,under review,2007-12-10,2034-08-28
government official/diplomat,PS,420-973-3220,compromised,2023-11-06,2026-10-23
travel blogger/reviewer,VC,919-169-2718,emergency extraction,2014-08-07,2029-11-23
social media influencer,BF,304-112-9079,under development,2006-07-23,2032-08-24
tourist/traveler,RU,455-266-7225,burned,2022-12-14,2030-02-25
entertainment insider,PE,384-282-4607,under development,2010-03-09,2030-08-11
business consultant,ID,932-432-4039,infiltration,2019-11-22,2028-03-30
social media influencer,SI,511-333-0772,under development,2018-07-28,2035-01-16
law enforcement officer,RU,355-949-7965,inactive,2021-09-12,2025-04-22
medical professional,CN,635-358-3731,active,2022-12-16,2023-10-21
law enforcement officer,CN,556-532-9757,compromised,2018-09-01,2025-07-18
social media influencer,TH,989-386-7290,infiltration,2008-08-21,2032-04-15
security specialist,IR,324-644-5964,compromised,2014-03-12,2025-05-17
security specialist,MK,524-989-8960,infiltration,2023-04-06,2024-08-09
journalist/reporter,PF,333-211-6084,emergency extraction,2005-04-01,2027-10-15
business consultant,CN,513-982-0917,infiltration,2019-12-20,2031-01-30
travel blogger/reviewer,GR,699-217-0558,under review,2006-05-08,2027-03-10
finance/investment analyst,ID,602-446-7868,under development,2014-11-14,2027-02-15
tech entrepreneur,YE,153-717-2542,compromised,2014-02-24,2031-04-17
medical professional,ID,556-922-8421,compromised,2010-01-11,2032-04-02
tech entrepreneur,MX,655-479-4270,under surveillance,2018-02-26,2033-04-03
finance/investment analyst,JP,680-706-9648,compromised,2017-09-12,2031-11-22
finance/investment analyst,PS,237-115-3753,compromised,2008-04-17,2024-02-07
corporate executive,CN,108-377-5385,deep cover,2012-09-24,2028-06-05
entertainment insider,LT,857-363-6273,under surveillance,2011-05-05,2026-11-03
social media influencer,FR,313-136-6966,under development,2008-02-14,2023-03-05
academic researcher,CA,387-248-3951,under surveillance,2017-12-26,2028-02-25
entertainment insider,CN,682-234-1352,deep cover,2022-03-26,2028-12-02
environmental activist,CN,249-595-2002,infiltration,2011-01-09,2023-06-08
medical professional,PT,438-262-2063,infiltration,2013-05-07,2030-10-26
journalist/reporter,MG,850-954-3246,active,2010-08-29,2033-01-30
tourist/traveler,PH,752-203-1869,active,2021-04-14,2025-12-01
arts connoisseur,US,516-297-5101,compromised,2012-08-20,2030-10-17
government official/diplomat,BR,626-229-4470,burned,2013-07-21,2027-06-07
food/culinary expert,SE,104-478-0417,compromised,2006-08-22,2028-06-28
food/culinary expert,SY,310-333-3208,compromised,2007-07-23,2030-06-25
entertainment insider,CN,907-876-6058,under surveillance,2021-08-19,2029-07-09
government official/diplomat,PL,459-249-8084,compromised,2022-02-23,2029-11-13
arts connoisseur,PH,726-920-3836,deep cover,2006-03-21,2034-08-03
arts connoisseur,RU,348-996-2536,infiltration,2004-06-14,2031-06-11
construction worker/engineer,SE,913-224-3898,under review,2012-09-03,2024-04-07
academic researcher,MA,108-637-5520,burned,2009-01-28,2026-05-08
arts connoisseur,SI,161-952-8315,emergency extraction,2019-04-04,2032-02-13
construction worker/engineer,ID,499-317-8999,deep cover,2020-10-03,2023-08-24
construction worker/engineer,PH,732-472-5311,burned,2021-08-29,2032-05-29
environmental activist,CN,467-358-4154,burned,2020-05-09,2025-07-26
business consultant,MM,732-729-3429,under development,2006-01-16,2026-08-21
entertainment insider,BR,910-929-5966,compromised,2006-01-05,2032-10-28
medical professional,TH,672-713-2391,under surveillance,2015-01-12,2026-05-31
law enforcement officer,FR,380-319-0753,infiltration,2007-09-17,2023-02-27
entertainment insider,ID,878-279-9873,infiltration,2010-05-16,2029-09-02
law enforcement officer,CN,869-543-2243,inactive,2013-04-30,2025-09-29
tech entrepreneur,AR,315-818-2218,under surveillance,2012-05-19,2024-06-23
humanitarian worker,RU,203-853-2790,deep cover,2011-10-01,2031-10-21
business consultant,CN,233-609-0340,emergency extraction,2017-11-22,2026-05-30
corporate executive,PH,937-689-1776,emergency extraction,2017-03-15,2026-03-02
corporate executive,NO,883-868-1096,infiltration,2004-06-10,2024-04-27
arts connoisseur,RU,685-261-8807,infiltration,2014-02-20,2034-10-14
entertainment insider,ID,390-222-2519,under surveillance,2005-06-06,2025-06-29
arts connoisseur,FR,392-498-4198,deep cover,2011-01-03,2033-04-23
government official/diplomat,ID,304-315-7161,burned,2008-11-17,2024-01-21
travel blogger/reviewer,JP,718-422-3676,under development,2021-01-27,2030-11-09
government official/diplomat,ZW,690-456-7921,infiltration,2017-06-08,2030-10-11
law enforcement officer,PL,991-493-4078,under surveillance,2023-02-24,2029-03-21
freelance photographer,UZ,919-358-0285,under development,2010-10-12,2025-09-19
academic researcher,CN,551-732-3407,under surveillance,2004-08-15,2030-02-26
tech entrepreneur,US,219-957-8984,under development,2010-04-01,2027-11-21
social media influencer,GR,415-236-3203,active,2009-11-12,2030-10-12
government official/diplomat,CN,141-102-8247,emergency extraction,2019-07-19,2027-04-16
humanitarian worker,UA,160-239-2031,infiltration,2019-02-14,2024-08-16
corporate executive,NL,126-491-2562,burned,2007-07-29,2033-11-02
law enforcement officer,CN,724-169-6800,emergency extraction,2005-06-24,2031-02-14
arts connoisseur,PH,493-280-8670,under development,2012-02-29,2034-08-10
arts connoisseur,ID,973-309-7362,under review,2015-03-26,2026-05-24
journalist/reporter,CN,182-819-4370,emergency extraction,2015-03-19,2034-10-27
tech entrepreneur,ZA,615-133-5814,infiltration,2012-04-18,2026-04-24
food/culinary expert,ES,114-815-6430,compromised,2012-10-09,2029-05-11
freelance photographer,US,561-816-5239,under surveillance,2013-01-07,2033-07-26
journalist/reporter,FR,278-389-6642,infiltration,2012-04-19,2026-12-07
entertainment insider,PH,527-844-1314,inactive,2014-09-13,2031-01-05
medical professional,GT,887-723-0870,emergency extraction,2005-09-05,2026-05-24
freelance photographer,ID,203-189-6345,emergency extraction,2010-09-24,2030-12-08
business consultant,KZ,726-356-1027,inactive,2012-03-09,2026-05-02
business consultant,HN,678-877-2927,active,2009-11-30,2032-05-18
social media influencer,CN,798-794-6682,deep cover,2018-05-10,2032-04-12
food/culinary expert,AR,837-662-0185,infiltration,2015-11-14,2032-04-22
finance/investment analyst,CN,796-653-8847,infiltration,2004-05-25,2025-10-22
freelance photographer,PT,653-768-2812,deep cover,2012-10-23,2029-01-17
security specialist,CN,403-611-9881,deep cover,2007-12-29,2028-07-08
tourist/traveler,CO,425-416-6570,burned,2008-05-25,2032-05-05
finance/investment analyst,CN,786-718-4943,under review,2021-09-02,2023-07-10
travel blogger/reviewer,ZA,895-759-1415,inactive,2004-05-29,2024-04-20
construction worker/engineer,NL,580-384-0021,infiltration,2020-06-13,2027-03-09
security specialist,CN,240-664-0694,under development,2018-07-15,2033-10-02
government official/diplomat,PL,787-510-6897,under review,2020-02-26,2034-08-11
humanitarian worker,ID,755-892-0607,active,2023-09-28,2027-08-09
environmental activist,CN,661-797-0534,deep cover,2011-10-13,2026-03-22
social media influencer,MA,630-135-9127,under review,2012-12-10,2030-10-01
social media influencer,ID,372-883-6619,infiltration,2013-11-05,2032-01-29
business consultant,PH,947-509-0535,inactive,2023-12-19,2025-03-17
environmental activist,ID,111-702-3950,under development,2016-03-25,2034-12-26
corporate executive,MA,211-708-1202,inactive,2013-01-03,2028-09-30
tech entrepreneur,HU,385-987-9634,under review,2006-10-26,2034-03-06
tourist/traveler,ID,515-743-7172,emergency extraction,2007-12-17,2034-09-16
tech entrepreneur,BR,177-838-3188,compromised,2011-03-30,2029-07-18
academic researcher,ID,924-285-8507,under surveillance,2016-09-08,2025-10-30
construction worker/engineer,PH,148-469-1503,inactive,2005-02-28,2029-11-21
arts connoisseur,ID,534-974-7417,emergency extraction,2008-12-31,2026-12-05
finance/investment analyst,MG,594-344-1466,inactive,2007-09-27,2034-02-09
tourist/traveler,RU,376-820-0405,inactive,2021-03-29,2025-12-24
freelance photographer,CN,498-513-4157,under surveillance,2020-06-08,2025-03-24
government official/diplomat,CN,717-342-5385,active,2013-12-22,2025-07-12
tourist/traveler,IE,261-670-3622,deep cover,2015-11-30,2023-09-09
environmental activist,ID,706-540-9886,under development,2021-12-12,2024-06-07
journalist/reporter,ID,507-173-3651,compromised,2005-10-24,2030-06-28
food/culinary expert,YE,292-134-4414,under surveillance,2013-12-20,2033-09-29
law enforcement officer,RU,285-271-7356,infiltration,2007-04-30,2023-07-24
medical professional,PT,692-780-8398,active,2022-08-22,2030-03-08
environmental activist,PH,462-173-3179,emergency extraction,2007-09-15,2024-11-19
business consultant,RS,617-407-2717,emergency extraction,2013-02-15,2024-06-11
tech entrepreneur,MX,879-484-5771,inactive,2004-02-19,2029-12-02
tech entrepreneur,AR,912-673-9630,burned,2022-06-03,2033-02-26
medical professional,BR,831-903-9452,deep cover,2007-07-26,2024-12-25
tourist/traveler,BD,436-207-6307,infiltration,2023-10-12,2025-12-27
entertainment insider,HN,609-815-9405,active,2008-07-06,2028-12-01
tech entrepreneur,IT,770-792-9404,under review,2008-06-18,2027-01-26
corporate executive,RU,722-933-9482,under development,2021-03-27,2031-12-13
tech entrepreneur,RU,457-930-3554,emergency extraction,2015-10-04,2027-03-08
environmental activist,TH,335-648-2387,emergency extraction,2012-11-19,2025-06-13
government official/diplomat,RU,444-395-2354,under development,2005-10-26,2026-01-01
government official/diplomat,PL,116-968-6118,deep cover,2009-10-03,2029-03-04
finance/investment analyst,CN,970-587-8423,emergency extraction,2004-08-18,2032-06-11
travel blogger/reviewer,BG,529-755-2027,inactive,2020-08-07,2029-01-20
government official/diplomat,JP,724-374-5461,active,2016-04-04,2023-02-13
security specialist,CN,403-537-3707,infiltration,2004-07-01,2033-07-29
government official/diplomat,ID,890-585-3397,inactive,2011-10-21,2032-08-11
arts connoisseur,NI,109-878-6893,active,2019-05-05,2023-09-18
government official/diplomat,CN,147-256-7094,inactive,2005-03-04,2031-11-18
medical professional,RU,965-189-6115,compromised,2006-08-12,2023-09-09
