0,1,2,3,4,5
finance/investment analyst,FR,574-658-5866,under development,2016-08-09,2027-05-24
tourist/traveler,CN,450-676-7636,deep cover,2004-10-31,2034-04-06
humanitarian worker,PL,657-698-0530,active,2010-10-14,2027-09-27
food/culinary expert,IL,602-281-6734,burned,2019-01-28,2033-05-01
tech entrepreneur,ID,114-275-4858,emergency extraction,2005-10-28,2026-09-20
journalist/reporter,FR,674-953-6735,under surveillance,2009-09-12,2033-05-09
food/culinary expert,CN,128-393-2186,compromised,2007-10-12,2032-10-03
travel blogger/reviewer,UA,319-133-0858,active,2005-03-12,2032-07-27
academic researcher,PT,155-404-0857,emergency extraction,2020-08-05,2024-09-19
environmental activist,NI,458-436-3777,deep cover,2017-01-03,2023-09-22
construction worker/engineer,FR,183-731-9918,infiltration,2020-04-10,2033-10-02
law enforcement officer,PL,569-452-9811,emergency extraction,2006-07-01,2032-07-21
travel blogger/reviewer,CN,321-381-3054,under review,2005-04-04,2033-09-11
food/culinary expert,CN,417-778-8964,deep cover,2016-09-22,2033-01-05
travel blogger/reviewer,FR,257-340-4061,under review,2022-06-24,2024-04-17
business consultant,CN,599-728-7003,under review,2004-03-14,2033-03-02
food/culinary expert,PT,270-674-9928,under development,2016-02-02,2034-10-27
travel blogger/reviewer,PH,906-912-7075,burned,2017-10-30,2032-03-26
food/culinary expert,MN,871-398-6171,inactive,2014-07-09,2028-05-22
tech entrepreneur,CN,587-833-7365,inactive,2019-10-07,2031-06-12
journalist/reporter,CN,156-387-6963,under development,2023-07-14,2025-12-10
security specialist,MQ,183-637-3249,infiltration,2013-06-19,2031-07-31
freelance photographer,TH,414-490-5543,under review,2020-07-10,2029-03-01
academic researcher,CZ,288-289-3478,burned,2004-11-20,2027-10-09
law enforcement officer,CZ,764-270-6852,burned,2008-05-11,2030-09-23
arts connoisseur,US,806-894-3460,inactive,2023-06-24,2024-04-11
medical professional,MN,635-531-5817,burned,2018-07-04,2025-02-17
medical professional,JP,162-890-6631,infiltration,2013-03-31,2025-11-03
business consultant,CN,757-135-5959,emergency extraction,2022-10-28,2029-08-25
arts connoisseur,ID,192-859-2879,burned,2023-03-18,2031-11-19
security specialist,UA,326-568-0637,burned,2004-06-12,2025-03-04
security specialist,DO,863-696-0253,infiltration,2013-08-15,2032-09-09
environmental activist,CN,771-961-9230,emergency extraction,2005-12-29,2024-08-08
travel blogger/reviewer,UA,412-991-0050,emergency extraction,2023-07-13,2032-01-24
travel blogger/reviewer,CN,746-461-4948,inactive,2014-05-26,2031-03-04
arts connoisseur,NL,862-481-7458,compromised,2008-10-26,2023-12-23
security specialist,GR,718-232-8828,active,2016-03-07,2026-08-25
business consultant,CN,889-527-0405,infiltration,2009-05-18,2023-02-23
social media influencer,PA,211-588-9502,under review,2022-10-06,2025-07-21
humanitarian worker,ID,792-484-8816,infiltration,2016-07-03,2023-09-15
law enforcement officer,RU,609-752-8126,inactive,2014-05-15,2033-09-16
corporate executive,GR,490-321-2119,infiltration,2014-08-22,2031-08-18
tourist/traveler,CN,884-114-7307,burned,2009-03-13,2032-10-21
law enforcement officer,CN,137-689-4225,deep cover,2008-09-05,2031-02-19
law enforcement officer,DO,912-163-4273,under review,2023-07-04,2025-11-07
medical professional,RU,120-995-6857,infiltration,2008-11-22,2034-12-21
travel blogger/reviewer,UG,243-161-0884,inactive,2005-11-25,2027-06-24
freelance photographer,BS,397-288-2291,under development,2023-01-03,2025-01-22
business consultant,AM,242-687-0929,inactive,2014-06-07,2032-05-30
environmental activist,RU,180-721-6782,deep cover,2017-11-25,2024-07-19
travel blogger/reviewer,MN,825-924-6225,infiltration,2004-10-01,2025-08-05
freelance photographer,US,214-929-4922,burned,2006-02-04,2034-08-04
medical professional,NE,316-271-7054,under surveillance,2010-11-25,2026-10-25
construction worker/engineer,ID,449-652-9439,active,2010-03-05,2030-06-23
medical professional,VN,832-914-9579,under development,2004-06-12,2026-04-19
journalist/reporter,SE,937-235-6247,under surveillance,2011-05-08,2023-09-15
tech entrepreneur,RU,150-932-3009,under review,2015-09-23,2034-12-30
business consultant,ID,765-394-8906,emergency extraction,2022-02-28,2027-06-24
medical professional,PH,244-450-4532,deep cover,2021-05-11,2034-03-01
freelance photographer,BR,897-778-2582,under review,2006-03-03,2032-02-05
academic researcher,IE,754-842-0054,inactive,2012-10-11,2031-10-25
entertainment insider,IE,766-545-7031,inactive,2011-08-31,2024-12-07
security specialist,SE,593-332-4737,compromised,2004-08-01,2031-04-19
government official/diplomat,RU,358-353-4002,emergency extraction,2009-09-18,2023-02-26
travel blogger/reviewer,ID,644-947-9852,infiltration,2020-11-17,2025-08-02
entertainment insider,ID,557-707-5059,under surveillance,2023-02-20,2024-07-10
law enforcement officer,CN,468-264-1177,under surveillance,2006-09-19,2033-04-26
travel blogger/reviewer,UA,433-364-0824,deep cover,2022-12-01,2031-09-21
journalist/reporter,ID,687-697-4048,under development,2011-12-20,2025-05-18
academic researcher,ID,297-937-3913,deep cover,2006-10-30,2030-06-06
medical professional,CN,848-849-2461,active,2015-07-26,2026-04-01
tech entrepreneur,TH,774-323-8110,under development,2004-12-03,2034-01-07
corporate executive,DM,192-759-9251,emergency extraction,2005-09-02,2024-02-27
freelance photographer,CN,957-995-7192,under surveillance,2023-04-29,2033-03-04
journalist/reporter,AZ,747-761-0768,burned,2008-04-30,2029-03-06
social media influencer,PS,779-177-9446,inactive,2015-02-20,2033-02-28
law enforcement officer,CN,740-925-8417,infiltration,2019-06-17,2024-07-19
business consultant,SK,298-111-4720,inactive,2016-07-16,2032-08-07
construction worker/engineer,HR,681-747-0359,deep cover,2022-09-02,2030-02-11
humanitarian worker,CN,324-476-1833,emergency extraction,2020-08-14,2032-09-21
environmental activist,PK,344-145-0214,under surveillance,2014-04-17,2032-10-05
government official/diplomat,ID,643-461-1745,under surveillance,2014-02-26,2023-04-03
journalist/reporter,BR,842-979-3059,burned,2012-07-10,2027-08-05
government official/diplomat,CN,418-725-1449,deep cover,2016-05-21,2028-08-23
food/culinary expert,BR,243-930-5867,deep cover,2008-04-29,2034-08-31
medical professional,RU,737-227-8143,under surveillance,2006-07-10,2030-10-10
security specialist,GT,989-200-2020,under surveillance,2009-02-25,2024-09-30
travel blogger/reviewer,VN,673-444-1521,compromised,2021-07-05,2024-02-20
travel blogger/reviewer,PL,232-171-0072,under development,2017-10-25,2033-09-27
tourist/traveler,PL,723-916-6185,burned,2021-11-09,2023-10-05
freelance photographer,CR,893-566-2647,under surveillance,2015-08-11,2030-11-26
humanitarian worker,CN,516-747-3792,inactive,2019-02-18,2033-02-17
humanitarian worker,UA,663-389-8109,burned,2020-10-12,2025-06-28
construction worker/engineer,KP,684-630-8788,compromised,2016-06-02,2031-11-22
construction worker/engineer,PT,302-661-4690,inactive,2023-01-22,2028-04-06
food/culinary expert,LY,578-570-1761,inactive,2020-08-02,2030-06-18
tech entrepreneur,CN,715-850-1034,under surveillance,2016-07-29,2026-08-31
social media influencer,ID,877-405-5972,under review,2021-07-27,2029-01-06
social media influencer,CH,297-510-1641,compromised,2015-07-14,2026-10-14
arts connoisseur,CN,938-337-2259,infiltration,2019-06-13,2032-05-14
business consultant,CO,866-585-8607,deep cover,2012-08-17,2028-03-29
food/culinary expert,CN,488-783-4985,deep cover,2020-05-07,2025-08-19
travel blogger/reviewer,AM,737-363-0758,under development,2006-03-22,2028-02-19
social media influencer,GR,113-822-6349,emergency extraction,2017-10-21,2024-02-22
food/culinary expert,CU,102-547-3340,deep cover,2021-06-06,2026-11-25
arts connoisseur,AR,399-244-7883,deep cover,2019-04-12,2027-07-09
security specialist,CN,418-607-5647,infiltration,2009-01-13,2034-10-30
social media influencer,CN,918-485-5280,inactive,2022-09-11,2031-02-19
entertainment insider,CN,928-436-8563,infiltration,2005-07-01,2028-09-25
arts connoisseur,CN,901-432-7951,under development,2011-10-01,2027-04-10
humanitarian worker,BR,755-419-7918,under surveillance,2022-11-19,2026-02-13
tourist/traveler,AL,196-283-9441,compromised,2022-08-19,2028-02-18
security specialist,VN,601-708-3897,under surveillance,2009-06-08,2032-10-22
freelance photographer,CN,506-722-3202,emergency extraction,2009-07-28,2031-10-01
tech entrepreneur,PL,330-549-1134,under development,2016-10-17,2025-05-30
social media influencer,TH,559-117-4067,under development,2013-11-11,2028-09-06
tourist/traveler,GS,871-422-1834,burned,2009-09-18,2025-12-12
tech entrepreneur,CN,441-261-6681,infiltration,2018-06-19,2033-07-11
tourist/traveler,RU,647-208-9025,emergency extraction,2011-03-03,2028-09-04
security specialist,PL,395-182-8153,under development,2018-11-26,2029-08-20
environmental activist,CN,367-958-1283,under development,2009-06-10,2024-02-26
corporate executive,PH,481-722-6717,under surveillance,2016-11-02,2025-05-20
construction worker/engineer,AR,410-363-8425,deep cover,2020-04-16,2025-02-10
tourist/traveler,CZ,701-933-0373,emergency extraction,2017-05-16,2027-10-27
tourist/traveler,IQ,319-960-8580,burned,2011-09-22,2024-08-22
humanitarian worker,JM,744-523-0101,under development,2022-03-22,2029-09-17
law enforcement officer,HK,292-659-4776,burned,2019-06-30,2024-06-17
business consultant,IE,285-369-6593,compromised,2018-06-11,2024-08-18
freelance photographer,JO,181-158-1742,inactive,2017-08-21,2028-01-28
food/culinary expert,PS,942-478-5505,under review,2019-09-15,2033-02-09
tourist/traveler,PE,901-266-5252,under review,2018-10-21,2029-07-09
construction worker/engineer,JP,638-759-4003,deep cover,2010-05-21,2031-10-25
social media influencer,JP,748-681-0886,under surveillance,2016-03-02,2029-07-18
tourist/traveler,AR,305-233-6513,burned,2010-04-04,2023-10-27
journalist/reporter,CN,187-339-5921,deep cover,2021-06-05,2033-08-19
freelance photographer,ES,212-693-8015,emergency extraction,2022-04-07,2030-06-07
travel blogger/reviewer,FI,386-485-7502,infiltration,2012-04-17,2024-04-06
arts connoisseur,FR,722-166-4075,emergency extraction,2008-08-12,2028-12-01
finance/investment analyst,YE,239-497-1309,inactive,2009-01-06,2033-05-14
humanitarian worker,ID,928-714-8522,infiltration,2016-06-02,2032-09-19
travel blogger/reviewer,NP,806-370-2014,emergency extraction,2015-10-10,2024-12-31
food/culinary expert,SL,843-826-7408,under surveillance,2015-11-09,2023-07-28
freelance photographer,CV,953-227-2503,active,2016-04-03,2026-08-23
food/culinary expert,US,214-907-2547,under review,2010-09-01,2026-08-29
corporate executive,CZ,750-530-7619,compromised,2019-09-17,2027-04-21
government official/diplomat,MU,314-189-8396,under development,2019-08-07,2034-05-30
tourist/traveler,NG,637-902-9245,active,2018-11-09,2027-03-28
social media influencer,IE,141-709-0128,active,2016-11-16,2029-01-09
freelance photographer,FI,749-162-1972,emergency extraction,2010-01-12,2028-07-24
medical professional,RU,899-935-0150,under development,2012-04-21,2027-04-27
medical professional,CN,503-285-4150,under review,2005-12-11,2032-05-23
entertainment insider,CN,982-427-8091,burned,2017-01-22,2023-04-05
tech entrepreneur,CN,354-217-5012,compromised,2015-07-31,2032-08-25
security specialist,JP,120-770-9844,burned,2016-08-22,2032-08-01
government official/diplomat,YE,175-916-3258,under development,2023-04-27,2032-10-02
travel blogger/reviewer,ID,521-154-4615,burned,2010-09-04,2029-11-19
tech entrepreneur,UA,303-981-1572,burned,2011-11-03,2030-02-24
medical professional,PH,245-116-3212,deep cover,2017-06-14,2030-10-28
security specialist,KM,841-283-1485,under surveillance,2015-06-18,2024-08-06
entertainment insider,CN,127-675-5040,infiltration,2019-08-06,2024-07-24
humanitarian worker,FM,500-292-7469,infiltration,2006-02-26,2034-03-22
tourist/traveler,MA,849-970-8042,deep cover,2012-04-29,2030-07-24
business consultant,ID,816-705-5182,deep cover,2005-09-29,2033-04-05
finance/investment analyst,CN,758-128-6107,deep cover,2013-11-21,2023-03-28
construction worker/engineer,IE,581-684-2158,active,2007-06-10,2024-01-18
travel blogger/reviewer,AL,808-859-9691,under review,2012-01-02,2032-08-26
tech entrepreneur,PH,995-211-7704,under development,2020-08-09,2029-09-14
freelance photographer,UA,332-202-6853,compromised,2019-12-21,2026-05-24
humanitarian worker,PT,662-715-8029,inactive,2009-12-16,2033-01-31
food/culinary expert,FR,186-845-4781,infiltration,2014-11-27,2034-09-06
freelance photographer,PH,345-334-9101,under surveillance,2016-11-17,2034-01-28
freelance photographer,ID,200-459-5451,emergency extraction,2005-08-19,2023-02-17
finance/investment analyst,CN,958-204-5859,deep cover,2018-02-27,2034-09-23
tourist/traveler,FR,756-480-0837,under review,2012-02-07,2027-10-31
tourist/traveler,ID,102-645-7111,burned,2017-01-22,2034-08-03
entertainment insider,CN,832-705-1572,inactive,2004-02-24,2027-01-05
freelance photographer,PH,843-238-3290,active,2010-05-05,2025-10-24
tech entrepreneur,ID,694-207-2404,under development,2016-10-08,2033-08-30
social media influencer,MU,216-878-4932,active,2014-02-07,2029-01-09
tech entrepreneur,KE,533-617-2196,under surveillance,2008-04-18,2024-12-02
tech entrepreneur,CN,463-586-0461,under development,2009-07-12,2031-02-17
construction worker/engineer,RU,456-567-7548,under development,2020-03-20,2031-08-18
arts connoisseur,CN,162-571-8612,burned,2009-05-19,2030-01-09
tourist/traveler,PH,665-489-7609,inactive,2010-09-23,2029-05-23
social media influencer,PH,944-413-5786,under review,2007-09-25,2030-01-07
arts connoisseur,BR,399-769-3507,infiltration,2013-12-27,2034-08-17
tourist/traveler,ID,217-719-2195,under surveillance,2006-10-02,2030-03-16
tourist/traveler,CU,226-246-4795,inactive,2019-11-14,2030-02-16
medical professional,CZ,584-368-6189,emergency extraction,2005-12-17,2031-01-07
travel blogger/reviewer,SE,123-519-0520,emergency extraction,2019-02-27,2026-12-13
finance/investment analyst,SE,764-197-1068,emergency extraction,2015-02-14,2034-01-03
academic researcher,ID,160-888-3096,compromised,2014-03-08,2032-01-12
arts connoisseur,CA,988-665-5877,infiltration,2009-11-06,2031-05-29
tourist/traveler,RU,653-522-0771,inactive,2011-11-15,2031-10-17
business consultant,SE,659-698-6930,compromised,2020-01-03,2030-04-02
arts connoisseur,CN,800-214-7760,under development,2010-07-02,2023-03-24
tourist/traveler,YE,907-397-3462,active,2021-02-20,2028-03-29
travel blogger/reviewer,NI,657-412-3840,active,2004-12-08,2026-11-23
government official/diplomat,IR,856-471-8480,compromised,2014-08-29,2034-12-16
travel blogger/reviewer,PH,293-948-8245,active,2020-12-11,2031-08-21
government official/diplomat,ID,322-461-6008,under development,2014-02-16,2025-03-09
security specialist,BR,554-274-7038,emergency extraction,2004-09-14,2024-07-20
business consultant,MN,268-172-4429,compromised,2011-06-02,2031-12-28
food/culinary expert,AI,107-304-7119,active,2017-03-03,2025-06-21
construction worker/engineer,NZ,284-585-8529,infiltration,2013-08-03,2025-12-31
government official/diplomat,PH,833-107-5586,compromised,2022-12-10,2032-01-03
construction worker/engineer,RU,317-651-2658,emergency extraction,2017-03-16,2027-01-13
government official/diplomat,RU,478-627-6159,compromised,2016-06-18,2027-08-25
tech entrepreneur,PE,531-404-2359,under review,2022-11-18,2034-11-11
tech entrepreneur,LV,128-744-2596,inactive,2008-10-14,2030-01-29
arts connoisseur,PH,975-951-6038,under review,2012-03-07,2026-12-21
travel blogger/reviewer,VN,574-655-0789,infiltration,2017-04-25,2032-04-15
law enforcement officer,CA,298-796-6826,deep cover,2004-05-28,2031-04-21
tech entrepreneur,ID,696-553-9969,active,2015-07-10,2024-03-21
journalist/reporter,VN,827-285-7286,under development,2016-02-06,2029-08-04
finance/investment analyst,ID,347-683-2538,under development,2020-04-02,2032-09-03
law enforcement officer,ES,896-892-3787,inactive,2008-08-09,2023-04-20
tech entrepreneur,ID,353-197-7558,active,2023-08-25,2027-06-15
travel blogger/reviewer,ME,776-986-1260,under review,2010-09-14,2030-03-16
government official/diplomat,SI,806-439-9265,infiltration,2013-09-27,2031-08-01
environmental activist,LT,549-134-8943,infiltration,2010-03-29,2025-01-29
security specialist,CN,771-442-4805,infiltration,2007-10-06,2024-05-29
law enforcement officer,KZ,463-826-9366,emergency extraction,2018-09-02,2034-09-10
security specialist,CL,341-870-1923,deep cover,2012-11-30,2033-09-24
business consultant,CZ,631-422-6580,under development,2022-05-09,2029-03-15
law enforcement officer,GR,373-658-6765,under surveillance,2009-05-07,2028-09-02
construction worker/engineer,CN,983-922-3739,burned,2015-05-29,2033-08-20
humanitarian worker,CN,343-835-4839,burned,2012-10-22,2028-11-15
travel blogger/reviewer,JP,431-907-7459,under development,2017-07-27,2031-09-18
social media influencer,MX,465-981-2910,compromised,2007-01-15,2032-03-18
travel blogger/reviewer,HN,995-465-9859,active,2008-05-10,2034-01-13
business consultant,CN,859-991-4740,burned,2015-11-08,2027-03-14
business consultant,ID,430-263-8616,deep cover,2017-09-11,2030-12-05
construction worker/engineer,ID,682-952-8193,under surveillance,2004-02-12,2033-06-14
food/culinary expert,ID,738-304-2588,inactive,2018-07-06,2034-10-16
food/culinary expert,CZ,494-989-5208,under review,2008-06-16,2033-04-18
entertainment insider,GR,478-796-4186,active,2013-08-18,2034-02-26
medical professional,ID,289-119-6160,inactive,2014-03-09,2030-10-29
finance/investment analyst,PH,739-925-5635,emergency extraction,2006-10-07,2023-08-07
corporate executive,CN,900-961-1616,under review,2007-04-08,2035-01-23
social media influencer,RS,304-270-7722,infiltration,2016-03-20,2027-06-24
social media influencer,CU,597-389-8484,burned,2017-10-18,2028-10-26
tech entrepreneur,PH,584-528-8819,under review,2021-04-15,2024-06-29
medical professional,VN,561-426-0825,under review,2010-06-27,2034-06-16
arts connoisseur,CZ,912-149-2541,emergency extraction,2016-10-25,2034-08-01
government official/diplomat,MY,349-250-4259,under review,2011-12-15,2025-03-31
security specialist,PE,986-408-4804,under development,2016-04-17,2032-03-12
entertainment insider,JP,173-566-3333,infiltration,2021-02-17,2027-09-06
arts connoisseur,US,206-851-9504,emergency extraction,2008-12-12,2023-05-20
academic researcher,CO,115-189-1268,deep cover,2023-12-03,2027-09-12
travel blogger/reviewer,JP,758-999-8074,under development,2014-04-19,2027-04-17
entertainment insider,NI,181-367-5150,under review,2018-07-29,2025-01-13
finance/investment analyst,CN,248-600-6931,under surveillance,2015-08-12,2028-05-22
business consultant,RU,957-764-4048,compromised,2019-10-04,2027-06-29
freelance photographer,KZ,516-566-5618,under surveillance,2012-07-26,2032-01-01
law enforcement officer,CN,440-536-5096,burned,2017-11-30,2025-05-27
social media influencer,CN,265-767-9266,inactive,2009-04-05,2032-06-14
social media influencer,BR,103-731-5480,emergency extraction,2018-10-26,2026-09-27
construction worker/engineer,CN,794-911-2454,infiltration,2007-04-09,2028-01-02
environmental activist,CN,390-129-2415,inactive,2007-08-17,2026-12-05
medical professional,ID,928-511-7067,emergency extraction,2013-06-13,2024-03-13
humanitarian worker,PH,132-570-4384,under surveillance,2021-04-16,2030-07-12
travel blogger/reviewer,JP,650-259-0055,inactive,2015-12-15,2023-10-28
food/culinary expert,CA,656-778-2085,compromised,2011-07-04,2027-08-29
security specialist,IR,862-635-6855,active,2013-05-29,2023-02-15
security specialist,NG,144-379-8564,inactive,2013-01-13,2029-07-20
construction worker/engineer,BO,419-308-3765,under surveillance,2022-10-07,2023-02-14
medical professional,ID,667-156-4846,under development,2016-02-23,2027-08-27
tourist/traveler,VN,217-295-0459,compromised,2006-08-30,2033-11-26
construction worker/engineer,US,408-608-5694,deep cover,2007-02-07,2026-01-02
corporate executive,ID,102-818-7084,active,2017-06-16,2031-03-08
business consultant,BR,515-792-1346,emergency extraction,2018-07-02,2032-03-01
academic researcher,CU,549-219-4945,active,2019-08-09,2033-02-10
medical professional,ID,808-785-2866,under surveillance,2012-02-29,2028-01-22
environmental activist,PT,264-172-8683,under development,2015-05-17,2023-08-19
travel blogger/reviewer,RU,492-927-6215,under review,2021-12-26,2031-06-11
government official/diplomat,CR,498-230-7936,emergency extraction,2009-06-17,2025-09-28
tech entrepreneur,CN,777-420-2934,emergency extraction,2018-09-21,2024-04-02
entertainment insider,SJ,818-463-7438,emergency extraction,2018-11-09,2033-03-16
corporate executive,HR,409-334-0445,emergency extraction,2019-06-17,2025-11-12
humanitarian worker,CN,479-287-5771,inactive,2018-07-19,2026-05-04
tourist/traveler,CA,447-263-2119,under review,2010-03-22,2033-02-08
government official/diplomat,NA,945-809-4151,deep cover,2021-10-27,2034-12-27
government official/diplomat,VE,707-893-1814,compromised,2016-09-27,2029-04-26
food/culinary expert,CN,327-411-9892,deep cover,2014-03-17,2033-05-23
security specialist,RU,443-655-5503,deep cover,2012-06-20,2032-05-16
social media influencer,CU,192-939-2449,under surveillance,2010-11-17,2024-05-10
freelance photographer,PH,554-763-4447,infiltration,2006-09-25,2023-06-14
humanitarian worker,CN,483-897-8403,infiltration,2012-06-19,2023-10-14
tourist/traveler,RU,651-863-0430,infiltration,2019-03-10,2031-01-19
corporate executive,CN,554-366-8423,active,2012-06-22,2034-03-01
journalist/reporter,US,502-409-8398,emergency extraction,2023-07-06,2027-02-18
government official/diplomat,IE,623-399-9716,compromised,2005-08-02,2030-02-05
finance/investment analyst,LB,822-166-5441,active,2014-07-18,2023-09-07
construction worker/engineer,UY,189-209-8263,emergency extraction,2021-03-16,2031-08-24
law enforcement officer,AZ,857-506-7446,under review,2011-06-22,2025-09-11
freelance photographer,PL,619-171-2816,under review,2004-07-13,2031-11-17
finance/investment analyst,CN,397-149-1053,emergency extraction,2010-12-07,2025-01-04
humanitarian worker,FR,368-502-1667,compromised,2009-04-22,2031-11-06
finance/investment analyst,ID,404-109-7064,active,2023-10-25,2031-12-20
corporate executive,UA,362-323-9725,active,2006-09-26,2024-04-21
medical professional,CN,254-233-9000,compromised,2012-12-24,2028-09-07
finance/investment analyst,PT,421-748-6008,active,2019-09-23,2025-11-06
freelance photographer,FR,519-719-3712,under surveillance,2006-07-29,2031-06-14
arts connoisseur,PL,692-136-3915,compromised,2019-02-23,2028-03-08
environmental activist,NG,382-820-7430,under surveillance,2014-10-03,2029-08-18
finance/investment analyst,CN,507-549-9388,deep cover,2014-11-28,2029-10-20
social media influencer,NG,979-921-7184,burned,2019-02-10,2025-07-25
security specialist,CN,475-623-9793,active,2023-01-24,2029-08-06
journalist/reporter,ZW,246-994-0292,burned,2006-03-29,2033-03-26
humanitarian worker,BR,974-614-0652,under review,2018-04-10,2029-10-13
business consultant,PT,445-497-3374,compromised,2010-03-09,2033-02-23
construction worker/engineer,ID,752-545-2848,active,2023-09-20,2031-08-11
environmental activist,ID,132-953-0214,deep cover,2022-07-26,2034-03-03
tech entrepreneur,FR,227-978-1324,under surveillance,2004-05-17,2034-03-13
environmental activist,PS,688-450-4243,under review,2019-05-06,2029-09-17
law enforcement officer,AR,459-346-1088,deep cover,2014-01-06,2027-09-05
arts connoisseur,PH,287-505-5094,under review,2017-03-29,2034-06-14
entertainment insider,CN,432-881-1150,under development,2007-03-08,2025-03-08
tech entrepreneur,ID,165-788-9757,inactive,2010-01-12,2023-07-07
tech entrepreneur,CA,643-293-4469,under surveillance,2005-03-01,2032-08-15
freelance photographer,NO,333-685-2340,under surveillance,2007-02-11,2026-01-14
freelance photographer,CN,714-178-6011,emergency extraction,2017-05-16,2028-07-07
arts connoisseur,AR,313-979-4472,infiltration,2010-07-30,2026-01-28
tech entrepreneur,MK,239-741-4803,deep cover,2016-12-09,2026-07-12
tech entrepreneur,BZ,522-554-7510,deep cover,2017-06-26,2031-01-19
security specialist,PT,192-662-3550,under development,2005-03-27,2034-12-30
travel blogger/reviewer,CN,300-155-4408,under surveillance,2018-12-23,2026-03-24
government official/diplomat,ID,761-637-1051,inactive,2014-04-15,2027-09-04
journalist/reporter,PL,865-202-7264,deep cover,2018-08-30,2025-06-22
food/culinary expert,TH,165-532-3600,burned,2014-11-15,2025-12-02
tourist/traveler,PL,301-668-4347,active,2006-03-18,2030-04-28
finance/investment analyst,CN,429-628-4067,active,2016-02-26,2032-04-05
food/culinary expert,RU,968-791-9199,deep cover,2021-02-24,2026-12-17
freelance photographer,FR,879-280-6612,under development,2011-11-14,2028-10-26
food/culinary expert,CD,806-202-7514,emergency extraction,2010-04-08,2032-01-24
business consultant,AR,461-325-5711,inactive,2004-12-24,2031-05-17
arts connoisseur,LK,745-649-5921,deep cover,2023-02-20,2029-07-05
freelance photographer,ID,501-876-5565,deep cover,2005-03-29,2030-09-04
food/culinary expert,FR,584-117-4405,under surveillance,2008-03-02,2026-05-06
tourist/traveler,CN,659-715-8122,under review,2006-10-21,2030-08-17
construction worker/engineer,FR,985-289-2675,burned,2013-11-09,2024-10-05
entertainment insider,JP,666-617-1028,deep cover,2009-03-26,2025-01-04
arts connoisseur,CL,735-181-1684,emergency extraction,2005-07-10,2032-12-26
construction worker/engineer,KE,988-457-4710,deep cover,2010-06-19,2024-07-25
freelance photographer,CN,341-443-5682,infiltration,2012-12-13,2023-07-22
security specialist,ID,256-515-1016,under review,2015-09-09,2031-11-07
travel blogger/reviewer,CN,259-201-4393,active,2012-03-15,2034-11-26
finance/investment analyst,CN,650-887-9849,under surveillance,2020-02-21,2026-12-13
arts connoisseur,CN,185-132-9043,inactive,2004-06-11,2030-07-24
corporate executive,PT,167-219-1388,under surveillance,2015-04-26,2025-03-12
travel blogger/reviewer,PL,842-414-8818,compromised,2019-09-17,2025-09-21
entertainment insider,CU,294-377-0630,under surveillance,2021-04-29,2023-03-19
construction worker/engineer,KE,465-539-5194,active,2018-03-19,2027-12-16
food/culinary expert,PS,918-737-3251,inactive,2006-12-13,2030-01-23
security specialist,PH,979-378-5880,inactive,2021-04-16,2026-10-20
government official/diplomat,NA,181-713-3035,compromised,2016-10-30,2030-04-18
food/culinary expert,CN,809-183-4034,deep cover,2008-08-18,2032-06-22
government official/diplomat,ID,144-702-2548,under review,2008-04-16,2028-02-05
entertainment insider,PT,124-833-0565,burned,2022-03-01,2026-07-11
humanitarian worker,PL,848-351-6251,deep cover,2010-04-28,2025-01-24
tech entrepreneur,ID,540-910-2413,under development,2009-08-21,2030-04-03
law enforcement officer,PH,659-110-6471,emergency extraction,2021-07-22,2026-11-10
finance/investment analyst,MX,751-569-0383,under surveillance,2016-01-19,2034-08-07
freelance photographer,RU,335-883-7203,inactive,2004-12-29,2030-04-17
environmental activist,SI,442-330-0082,inactive,2023-11-28,2029-06-19
arts connoisseur,UG,657-301-2771,under development,2020-03-07,2032-03-10
freelance photographer,VN,685-254-2905,inactive,2004-11-28,2034-02-14
journalist/reporter,AM,394-246-2399,under review,2014-06-20,2034-04-20
environmental activist,PY,143-552-2222,under development,2018-03-30,2031-11-14
security specialist,PL,404-233-8580,under surveillance,2016-12-25,2031-01-16
finance/investment analyst,CN,802-436-2606,under surveillance,2005-09-09,2024-09-02
freelance photographer,GR,942-570-3142,active,2015-04-01,2026-12-20
environmental activist,ID,831-586-6576,deep cover,2013-08-01,2033-07-09
medical professional,JP,941-898-9933,compromised,2010-10-14,2030-07-05
government official/diplomat,VN,588-987-5862,compromised,2014-08-11,2029-01-04
tech entrepreneur,PH,521-958-6821,burned,2006-04-10,2029-04-01
law enforcement officer,BR,431-619-5804,under development,2008-02-18,2030-03-15
humanitarian worker,FR,938-369-4575,active,2013-08-24,2023-03-02
tourist/traveler,AF,391-396-2804,active,2021-03-25,2029-07-19
corporate executive,UZ,107-177-2542,under review,2022-08-01,2024-07-06
security specialist,CZ,339-330-7442,under surveillance,2023-11-20,2034-01-15
social media influencer,ID,957-626-0851,under surveillance,2016-07-01,2027-01-15
medical professional,BG,106-441-0218,under development,2013-03-10,2025-03-08
travel blogger/reviewer,PL,543-205-6918,deep cover,2021-02-19,2026-11-18
arts connoisseur,CN,460-559-1362,inactive,2011-06-04,2024-12-01
business consultant,ID,133-721-4884,under surveillance,2020-02-26,2027-08-31
social media influencer,CU,702-712-0148,compromised,2009-11-03,2025-08-30
security specialist,CZ,378-384-1803,compromised,2004-07-30,2029-01-19
