0,1,2,3,4,5
social media influencer,CN,785-679-1680,infiltration,2011-10-25,2031-09-27
food/culinary expert,CN,493-406-9279,deep cover,2020-04-06,2031-04-08
entertainment insider,NG,541-351-3102,under development,2005-04-02,2031-07-22
travel blogger/reviewer,BG,210-426-8609,under development,2018-02-26,2032-05-19
social media influencer,SE,232-570-0884,deep cover,2022-05-15,2034-04-13
medical professional,RU,659-773-6224,emergency extraction,2010-10-22,2027-08-02
academic researcher,CN,164-398-6919,under surveillance,2022-10-31,2024-04-26
journalist/reporter,BR,676-687-5157,under surveillance,2021-10-24,2030-12-23
tech entrepreneur,CN,251-489-5195,inactive,2004-10-17,2033-03-10
academic researcher,ID,901-867-3239,active,2010-04-13,2031-12-20
tech entrepreneur,ID,646-365-4651,burned,2005-09-30,2031-04-26
travel blogger/reviewer,ID,263-132-1573,infiltration,2004-08-01,2025-12-11
environmental activist,CN,201-624-2211,inactive,2013-06-23,2027-12-28
academic researcher,TH,271-430-5005,under development,2023-12-25,2025-07-11
business consultant,BD,950-536-5359,under review,2008-08-15,2023-10-07
environmental activist,ID,184-456-3359,under surveillance,2018-08-17,2027-11-28
finance/investment analyst,HN,325-819-9062,emergency extraction,2011-03-10,2028-10-15
tourist/traveler,CZ,329-651-2629,under review,2007-12-24,2031-01-13
construction worker/engineer,ID,959-718-7492,inactive,2022-01-03,2023-08-07
law enforcement officer,SY,772-838-4519,under review,2004-10-17,2032-04-26
business consultant,GR,409-691-1043,burned,2015-05-22,2032-10-15
environmental activist,SO,342-115-2806,inactive,2006-05-06,2031-12-15
environmental activist,CN,975-397-4174,deep cover,2016-04-25,2025-05-18
journalist/reporter,AM,862-914-7236,infiltration,2010-11-23,2031-09-23
medical professional,CN,173-314-8547,emergency extraction,2021-05-21,2034-09-27
social media influencer,CN,823-857-3550,active,2005-05-26,2031-05-29
tourist/traveler,AF,453-153-5970,active,2013-08-25,2033-06-05
entertainment insider,MF,963-956-9456,infiltration,2007-09-30,2033-09-21
security specialist,DK,701-282-3169,infiltration,2009-05-09,2025-11-13
food/culinary expert,ID,144-854-8775,burned,2004-09-04,2025-07-29
journalist/reporter,CZ,794-595-6679,emergency extraction,2014-11-09,2031-02-15
tourist/traveler,CN,841-394-0183,inactive,2016-10-11,2027-10-08
academic researcher,CO,640-204-6869,under development,2014-10-17,2024-09-25
journalist/reporter,HN,622-377-5986,infiltration,2006-08-13,2025-10-28
government official/diplomat,SE,182-208-0134,under surveillance,2016-08-11,2026-02-01
tech entrepreneur,CO,104-981-8052,inactive,2005-09-13,2028-03-19
humanitarian worker,CN,293-923-6216,inactive,2006-03-10,2025-09-23
food/culinary expert,ID,156-258-6644,infiltration,2009-04-15,2024-05-26
law enforcement officer,CN,421-891-4366,infiltration,2010-01-29,2024-04-20
law enforcement officer,VN,427-145-9918,compromised,2017-07-08,2034-11-27
travel blogger/reviewer,ID,270-719-6766,inactive,2008-01-20,2033-01-23
government official/diplomat,CN,428-850-7688,infiltration,2022-01-26,2030-08-05
corporate executive,CN,391-899-8268,under surveillance,2004-11-05,2030-06-18
entertainment insider,NI,434-106-6004,under review,2007-04-14,2023-06-28
academic researcher,AR,372-317-3386,active,2023-11-20,2030-02-22
freelance photographer,RU,135-667-1201,deep cover,2009-04-03,2033-03-15
construction worker/engineer,CO,130-783-7472,inactive,2022-03-16,2025-12-09
academic researcher,HR,129-211-6714,active,2016-06-13,2025-03-30
business consultant,PH,965-703-5015,under development,2007-11-20,2028-06-27
journalist/reporter,PH,221-850-1543,burned,2009-01-03,2026-10-28
corporate executive,RU,795-557-9266,under surveillance,2022-01-16,2027-11-22
freelance photographer,PA,615-603-4085,under surveillance,2012-03-22,2025-03-01
arts connoisseur,GF,662-264-8342,inactive,2023-10-22,2023-03-20
entertainment insider,BR,817-141-0871,inactive,2010-01-31,2028-05-08
travel blogger/reviewer,PH,228-604-2475,active,2012-09-01,2028-05-22
tourist/traveler,CN,761-853-0953,burned,2017-07-12,2024-03-11
law enforcement officer,PH,531-670-7511,under review,2006-06-22,2026-06-03
environmental activist,PT,308-246-9737,under surveillance,2009-07-19,2034-08-20
journalist/reporter,NG,295-918-9374,inactive,2008-01-03,2034-08-27
food/culinary expert,CN,105-173-5192,under surveillance,2008-11-13,2024-01-24
security specialist,FR,585-885-7469,inactive,2016-05-02,2029-08-19
tourist/traveler,PH,403-900-8842,under development,2021-05-31,2025-01-14
government official/diplomat,MT,947-773-9718,burned,2020-08-30,2030-09-22
environmental activist,JP,712-486-7247,active,2011-04-22,2024-09-29
tourist/traveler,AR,781-105-3318,compromised,2005-12-07,2032-09-14
entertainment insider,GP,249-450-3399,inactive,2012-06-11,2024-10-27
finance/investment analyst,CN,511-108-8816,deep cover,2005-11-28,2030-11-02
environmental activist,ID,975-398-0122,burned,2021-11-19,2033-01-03
environmental activist,BY,107-780-8420,emergency extraction,2020-07-24,2029-07-07
freelance photographer,CU,393-492-4343,compromised,2017-04-19,2032-06-08
travel blogger/reviewer,FR,539-194-0970,under development,2012-10-02,2030-06-03
tourist/traveler,PL,218-568-2792,active,2016-11-16,2027-04-05
environmental activist,ID,838-198-7614,deep cover,2022-08-31,2033-09-29
food/culinary expert,TH,782-869-9369,compromised,2017-02-16,2033-11-12
social media influencer,RU,464-688-2797,inactive,2005-08-07,2034-04-21
tech entrepreneur,AR,210-664-2899,under review,2007-04-29,2026-12-24
environmental activist,CN,245-834-2039,under surveillance,2007-11-19,2029-02-23
tech entrepreneur,UA,800-780-0528,burned,2012-04-24,2025-06-08
environmental activist,CA,146-441-2745,under development,2006-05-04,2027-09-14
security specialist,CN,806-912-6106,under surveillance,2004-12-24,2023-08-15
academic researcher,US,713-151-6115,under development,2019-08-05,2024-11-23
food/culinary expert,PL,652-888-1482,burned,2014-06-16,2024-12-23
humanitarian worker,CN,574-393-2113,under review,2012-10-15,2024-08-16
government official/diplomat,CZ,128-731-1259,under development,2021-08-09,2023-10-29
medical professional,CI,306-900-6992,under development,2004-11-24,2031-04-05
security specialist,FR,844-137-8966,emergency extraction,2020-02-11,2032-03-05
finance/investment analyst,CO,402-606-8122,emergency extraction,2008-04-11,2030-07-14
business consultant,CN,905-385-6967,inactive,2021-10-31,2027-06-15
social media influencer,TJ,203-279-3587,under review,2005-10-17,2023-07-30
freelance photographer,ID,124-200-7000,under surveillance,2017-07-21,2026-11-01
government official/diplomat,CN,348-342-7940,burned,2021-01-12,2033-07-29
food/culinary expert,SE,536-327-5225,inactive,2011-09-09,2023-04-20
freelance photographer,MX,489-115-4428,active,2011-05-06,2030-05-07
journalist/reporter,CN,295-831-0537,burned,2016-10-30,2030-03-11
law enforcement officer,CN,532-665-0043,under review,2013-04-19,2030-01-04
travel blogger/reviewer,JP,565-643-8192,infiltration,2018-11-17,2024-09-02
corporate executive,ZA,815-746-9677,under development,2009-04-26,2033-02-06
security specialist,CN,674-676-2856,inactive,2022-05-05,2026-10-02
food/culinary expert,VN,813-963-3723,inactive,2016-12-15,2032-11-08
entertainment insider,PH,326-684-4933,under surveillance,2006-07-14,2032-09-06
finance/investment analyst,VN,347-599-7596,active,2022-05-06,2029-06-08
government official/diplomat,FR,220-135-7636,under development,2005-02-04,2024-03-02
journalist/reporter,SE,794-160-0848,under review,2010-03-25,2024-12-13
journalist/reporter,PL,601-755-4634,compromised,2015-06-21,2025-06-28
social media influencer,CN,871-906-5697,under development,2004-10-10,2029-03-31
corporate executive,PH,886-678-6994,active,2004-11-24,2031-05-28
humanitarian worker,CN,988-642-6763,under development,2008-05-09,2026-08-30
tech entrepreneur,CN,567-127-8783,emergency extraction,2011-10-01,2029-08-14
government official/diplomat,PL,263-634-6282,active,2022-01-13,2033-10-28
environmental activist,PT,309-414-8631,emergency extraction,2015-09-20,2029-03-22
humanitarian worker,CN,201-815-5397,active,2013-06-10,2028-07-08
corporate executive,SE,187-175-3472,active,2023-05-16,2034-12-21
tech entrepreneur,PE,536-600-6419,under review,2018-01-10,2031-09-13
corporate executive,CN,872-905-0701,under review,2022-03-28,2028-01-29
travel blogger/reviewer,ID,394-991-2597,infiltration,2019-05-10,2023-08-02
government official/diplomat,ID,107-106-5974,compromised,2015-11-13,2029-07-14
tourist/traveler,AT,641-969-3008,burned,2018-09-03,2029-12-27
freelance photographer,CN,778-943-7632,under review,2005-08-24,2027-11-02
tourist/traveler,FR,446-863-5564,active,2022-10-14,2030-01-20
social media influencer,BR,547-452-1888,deep cover,2013-09-22,2029-07-03
social media influencer,CN,906-947-1885,under surveillance,2012-04-16,2030-06-02
finance/investment analyst,RU,145-395-6584,under surveillance,2004-07-31,2034-09-13
law enforcement officer,CN,702-960-9225,under surveillance,2005-07-10,2026-06-22
tech entrepreneur,ID,509-159-4211,active,2004-09-18,2029-10-20
government official/diplomat,FR,620-819-3357,under surveillance,2019-10-27,2025-09-12
travel blogger/reviewer,CN,275-921-3367,active,2021-04-27,2034-12-06
corporate executive,MA,260-415-1420,under development,2022-11-04,2026-04-07
government official/diplomat,BR,472-963-7089,under development,2019-11-25,2024-09-25
arts connoisseur,CN,481-967-8227,burned,2011-12-04,2026-04-28
travel blogger/reviewer,UA,925-527-3990,under review,2015-12-28,2026-11-29
travel blogger/reviewer,GR,661-696-8920,active,2011-01-30,2027-11-21
humanitarian worker,BG,204-906-9949,under surveillance,2020-12-03,2027-11-17
academic researcher,TH,310-686-1608,under review,2013-03-29,2030-04-25
business consultant,BR,279-105-3864,infiltration,2008-03-12,2032-01-02
security specialist,ID,314-995-4545,emergency extraction,2022-06-14,2025-01-20
government official/diplomat,FR,451-811-6177,under development,2018-09-30,2026-05-16
social media influencer,CA,189-426-3511,under review,2018-08-25,2029-03-02
tourist/traveler,DZ,269-867-9687,under surveillance,2010-06-11,2028-09-01
freelance photographer,MM,450-735-6643,under review,2019-08-20,2025-12-20
social media influencer,SE,364-237-4955,deep cover,2023-12-12,2023-06-07
environmental activist,HR,388-597-4494,under development,2012-06-05,2025-10-21
finance/investment analyst,PK,592-303-5424,under development,2021-04-24,2027-06-16
business consultant,BE,400-185-7654,under surveillance,2014-03-27,2023-02-25
government official/diplomat,RU,527-682-0505,deep cover,2010-03-27,2030-06-09
academic researcher,RS,672-916-1584,active,2014-08-22,2025-10-24
medical professional,RU,718-696-8867,burned,2019-05-26,2027-06-12
construction worker/engineer,RU,408-133-5468,under surveillance,2005-08-23,2029-05-13
freelance photographer,FI,419-932-9533,under review,2015-05-28,2030-09-23
journalist/reporter,SE,614-219-7041,infiltration,2007-12-29,2033-06-23
arts connoisseur,PE,638-911-4863,under surveillance,2011-04-22,2034-05-26
social media influencer,US,815-259-6107,under development,2015-03-19,2028-10-04
freelance photographer,ID,134-496-4127,under surveillance,2006-01-11,2030-09-01
social media influencer,US,915-351-0973,deep cover,2015-12-26,2028-12-08
academic researcher,EC,929-716-1885,deep cover,2007-09-27,2029-07-29
government official/diplomat,CN,609-761-9230,burned,2022-05-24,2025-09-10
medical professional,PH,352-888-3209,burned,2023-03-13,2033-02-09
business consultant,CN,492-171-5646,burned,2014-07-26,2023-03-31
food/culinary expert,CN,301-474-6904,under surveillance,2008-09-25,2031-05-13
entertainment insider,CN,896-638-1765,burned,2017-09-23,2030-04-14
academic researcher,CN,827-784-1171,under review,2013-02-03,2028-01-21
business consultant,RU,237-986-9647,under surveillance,2011-02-25,2028-12-01
tourist/traveler,US,408-399-2780,emergency extraction,2015-01-12,2023-05-28
food/culinary expert,CA,733-509-8619,burned,2019-03-31,2030-03-16
freelance photographer,CN,980-214-5983,inactive,2021-02-14,2034-10-29
travel blogger/reviewer,NL,734-796-2079,deep cover,2022-01-13,2034-06-18
government official/diplomat,AR,151-893-4411,under review,2009-02-20,2034-01-18
construction worker/engineer,ID,545-647-2963,under development,2009-05-18,2033-01-04
arts connoisseur,CZ,865-667-5063,inactive,2016-07-07,2030-07-24
security specialist,PH,557-971-5234,active,2018-02-03,2024-02-18
academic researcher,TH,879-863-7541,emergency extraction,2021-12-02,2033-05-03
finance/investment analyst,CN,431-698-9702,deep cover,2006-09-12,2026-03-13
tourist/traveler,CN,256-237-9240,infiltration,2014-10-09,2032-10-03
law enforcement officer,PH,916-492-8934,under review,2007-03-16,2025-01-16
construction worker/engineer,TH,870-590-3839,inactive,2013-04-12,2025-04-14
tourist/traveler,TN,446-204-1788,under development,2005-04-22,2028-12-11
freelance photographer,KG,826-809-4499,active,2010-12-30,2024-11-14
academic researcher,CN,252-194-8235,inactive,2018-10-15,2023-09-20
travel blogger/reviewer,JO,233-542-3393,active,2008-12-26,2028-05-26
social media influencer,PL,889-975-3782,compromised,2020-02-11,2032-01-01
arts connoisseur,CN,102-707-2754,active,2016-07-16,2024-09-19
tourist/traveler,RS,194-963-6178,emergency extraction,2019-09-28,2034-02-04
tech entrepreneur,MY,644-222-8550,compromised,2004-01-27,2026-12-02
food/culinary expert,PA,682-511-2815,under development,2017-05-16,2024-03-22
humanitarian worker,PH,408-980-3597,inactive,2016-09-05,2023-08-28
arts connoisseur,CA,378-375-7322,under review,2017-04-21,2029-09-10
corporate executive,FR,710-251-7599,emergency extraction,2020-11-08,2025-05-24
arts connoisseur,CZ,503-991-5533,under review,2021-02-17,2031-06-26
medical professional,SE,494-788-8125,compromised,2012-01-12,2029-09-08
social media influencer,MG,904-800-9176,deep cover,2020-11-07,2034-01-10
law enforcement officer,HN,175-104-3936,under surveillance,2020-06-20,2025-01-04
environmental activist,JP,126-992-2704,under review,2020-05-23,2029-10-25
government official/diplomat,PH,401-998-0371,deep cover,2020-02-07,2029-10-18
medical professional,MX,522-375-4638,active,2007-06-18,2025-05-30
medical professional,PH,490-122-9152,active,2016-12-11,2030-04-03
construction worker/engineer,RU,850-427-2326,deep cover,2012-02-11,2028-11-27
academic researcher,RU,702-325-0721,infiltration,2006-11-11,2033-12-27
academic researcher,CZ,596-369-7721,active,2021-07-07,2028-09-10
humanitarian worker,RU,326-166-8533,infiltration,2009-05-04,2030-11-01
social media influencer,PL,241-212-3529,compromised,2016-03-31,2023-05-03
medical professional,CN,712-909-8530,deep cover,2011-10-05,2026-06-29
medical professional,CZ,532-994-0216,emergency extraction,2018-10-15,2023-09-08
business consultant,PT,735-478-4627,compromised,2010-03-04,2028-04-20
social media influencer,TH,306-534-7359,emergency extraction,2007-02-26,2025-09-30
government official/diplomat,CN,849-161-8498,emergency extraction,2020-07-19,2026-11-05
construction worker/engineer,CN,286-448-4715,deep cover,2013-02-02,2024-07-02
journalist/reporter,UY,737-524-5757,under development,2017-10-25,2027-01-18
construction worker/engineer,CN,206-654-1186,under development,2004-10-07,2029-10-04
humanitarian worker,RU,646-912-4588,under surveillance,2019-05-01,2029-11-01
food/culinary expert,DE,877-716-0606,burned,2006-07-14,2025-12-19
medical professional,CN,462-187-9666,under review,2022-06-21,2029-06-29
academic researcher,MX,662-935-4671,under surveillance,2015-02-08,2026-03-16
arts connoisseur,SE,453-403-9138,infiltration,2017-11-08,2025-04-05
tourist/traveler,NG,621-985-6857,active,2005-12-27,2030-09-18
freelance photographer,CN,786-994-6709,burned,2020-08-10,2027-07-25
academic researcher,PT,524-335-3575,inactive,2021-07-24,2027-12-25
social media influencer,ZA,758-159-9738,deep cover,2004-11-16,2025-03-03
finance/investment analyst,JM,663-821-4606,compromised,2010-02-27,2031-07-19
social media influencer,SE,509-880-2875,burned,2004-02-05,2034-05-25
travel blogger/reviewer,US,213-751-8968,under development,2009-12-13,2025-04-18
travel blogger/reviewer,CZ,507-995-0201,infiltration,2019-06-12,2028-11-26
freelance photographer,PT,183-228-1912,under review,2017-08-07,2031-05-29
arts connoisseur,CI,153-336-4195,active,2008-06-12,2029-09-26
academic researcher,SY,118-241-7054,active,2004-08-10,2031-11-27
academic researcher,CZ,606-376-5528,under review,2020-04-02,2024-02-08
travel blogger/reviewer,FR,150-360-1366,under development,2021-08-22,2026-08-04
environmental activist,MA,964-441-8682,deep cover,2004-12-08,2034-10-10
journalist/reporter,PE,571-562-7904,under surveillance,2012-12-02,2025-10-07
construction worker/engineer,ID,369-766-7835,emergency extraction,2007-05-08,2033-02-17
entertainment insider,MX,685-825-3728,inactive,2014-08-22,2033-03-07
tech entrepreneur,CA,728-800-9670,active,2004-08-25,2032-07-23
social media influencer,FI,532-871-0833,deep cover,2021-08-30,2024-04-01
tourist/traveler,KP,527-863-8086,under review,2016-03-29,2034-10-17
academic researcher,CA,537-787-6362,deep cover,2023-05-08,2031-01-13
entertainment insider,TM,898-318-9679,under development,2012-12-20,2024-12-26
tech entrepreneur,GB,585-606-9626,burned,2022-08-19,2030-03-24
social media influencer,NO,863-718-9954,burned,2019-07-06,2028-10-24
entertainment insider,SE,932-587-1703,emergency extraction,2018-07-30,2033-07-21
finance/investment analyst,AR,163-271-3562,under surveillance,2021-01-19,2032-11-09
academic researcher,CI,577-510-5858,under review,2013-11-13,2024-09-23
government official/diplomat,CN,677-194-3508,active,2007-10-14,2031-07-15
security specialist,CN,411-397-8141,compromised,2012-04-15,2031-03-11
entertainment insider,AM,587-336-1416,under review,2014-10-19,2023-09-15
entertainment insider,CN,737-206-3656,burned,2023-12-14,2033-09-11
business consultant,CN,899-536-7420,infiltration,2008-12-30,2031-08-31
humanitarian worker,GH,553-947-9702,inactive,2007-04-09,2023-10-03
medical professional,PT,797-210-4955,inactive,2005-11-02,2033-02-08
tech entrepreneur,TH,407-857-2844,deep cover,2010-08-24,2029-04-30
freelance photographer,CN,338-788-1665,compromised,2006-06-01,2028-03-27
food/culinary expert,CN,950-818-7046,under surveillance,2016-06-23,2025-01-08
social media influencer,BR,241-942-9840,deep cover,2011-10-30,2030-09-05
business consultant,CN,905-300-7631,active,2013-07-28,2030-06-25
medical professional,PA,936-535-7426,under development,2021-09-08,2031-02-12
food/culinary expert,JP,148-114-1392,emergency extraction,2013-04-04,2034-01-05
tourist/traveler,SI,982-502-8334,under review,2008-02-17,2027-08-06
journalist/reporter,ID,516-148-5543,burned,2017-09-20,2030-05-23
social media influencer,PT,978-898-1258,compromised,2013-08-12,2024-04-14
corporate executive,PE,492-772-1488,emergency extraction,2006-09-29,2027-12-04
humanitarian worker,SE,594-488-8024,inactive,2019-04-23,2034-10-17
finance/investment analyst,PH,209-751-4991,under development,2008-06-03,2030-12-08
arts connoisseur,CN,309-444-7120,under review,2019-04-06,2033-05-04
security specialist,PH,917-136-6365,infiltration,2018-02-01,2030-01-01
business consultant,BR,897-604-1628,deep cover,2018-06-07,2031-03-10
environmental activist,CN,156-271-8268,emergency extraction,2022-07-11,2031-02-23
construction worker/engineer,ID,117-122-6322,under review,2004-07-25,2029-09-04
tourist/traveler,SA,626-701-9977,emergency extraction,2015-12-28,2025-12-21
social media influencer,SE,859-694-2001,deep cover,2006-04-23,2023-12-26
freelance photographer,ZA,465-726-3309,under surveillance,2021-11-21,2029-07-30
arts connoisseur,TN,379-152-9376,under review,2021-07-26,2032-01-08
food/culinary expert,CN,732-688-6138,emergency extraction,2011-09-29,2030-02-17
arts connoisseur,ID,437-815-2231,infiltration,2008-12-07,2031-03-14
academic researcher,SD,438-492-4394,active,2004-08-22,2027-10-23
arts connoisseur,BD,850-202-2034,infiltration,2019-11-23,2034-10-23
medical professional,FR,904-743-5472,under development,2022-02-14,2024-11-15
corporate executive,FR,511-693-7913,deep cover,2012-08-11,2026-12-12
food/culinary expert,CN,163-951-0392,active,2023-05-25,2034-11-14
entertainment insider,MK,309-899-8461,emergency extraction,2023-11-18,2023-09-21
food/culinary expert,KW,147-841-8209,active,2013-07-09,2031-09-28
tech entrepreneur,CO,737-168-9603,compromised,2009-02-09,2034-12-07
entertainment insider,PT,906-667-8554,burned,2011-01-08,2024-12-30
security specialist,CN,148-738-4034,active,2016-06-22,2029-08-08
corporate executive,JP,480-517-7194,burned,2018-12-01,2032-01-07
government official/diplomat,SI,740-196-3242,inactive,2018-10-26,2033-01-28
humanitarian worker,ID,371-984-6899,compromised,2011-10-26,2025-09-21
freelance photographer,CO,315-395-9572,inactive,2021-01-30,2023-08-30
academic researcher,RU,302-406-1724,under review,2008-04-15,2029-04-26
academic researcher,BJ,229-607-2988,deep cover,2007-06-09,2025-08-22
medical professional,US,419-866-3895,emergency extraction,2004-03-24,2033-05-19
travel blogger/reviewer,CO,990-557-5866,under review,2012-08-10,2027-03-24
construction worker/engineer,CN,755-410-1091,burned,2019-08-25,2028-12-21
medical professional,ZA,787-724-1156,compromised,2012-01-07,2025-07-10
business consultant,CN,614-387-2190,deep cover,2004-08-16,2030-02-12
construction worker/engineer,CN,571-619-0639,under review,2018-03-01,2032-09-06
environmental activist,MG,949-866-7557,inactive,2007-03-28,2031-01-30
business consultant,FR,246-266-7279,burned,2021-04-24,2024-09-05
travel blogger/reviewer,PL,159-260-4021,emergency extraction,2022-11-16,2031-03-25
government official/diplomat,HU,344-630-7602,inactive,2008-12-03,2031-09-12
tourist/traveler,ID,310-976-1768,infiltration,2009-11-02,2023-11-16
food/culinary expert,AZ,237-313-1629,burned,2007-04-15,2034-08-25
law enforcement officer,RU,376-820-0678,inactive,2021-11-24,2027-02-22
tech entrepreneur,PL,752-610-2743,under surveillance,2023-09-03,2034-03-31
law enforcement officer,CN,363-349-2244,infiltration,2016-01-29,2032-04-13
security specialist,NG,769-103-6830,active,2016-05-04,2025-04-04
travel blogger/reviewer,MK,510-533-6445,under development,2013-10-11,2031-04-24
government official/diplomat,JM,541-132-8517,burned,2014-11-25,2024-02-06
food/culinary expert,PL,421-773-1648,emergency extraction,2023-09-22,2025-07-31
law enforcement officer,UY,411-470-7908,infiltration,2007-10-05,2023-05-20
entertainment insider,PE,587-734-6641,under development,2016-02-14,2032-01-02
corporate executive,ID,554-257-1766,under surveillance,2013-04-20,2026-05-14
freelance photographer,TH,988-627-3273,under surveillance,2007-11-03,2028-09-09
environmental activist,PH,399-817-4133,burned,2015-10-31,2028-06-15
finance/investment analyst,CN,372-363-3894,under development,2014-09-03,2027-12-28
academic researcher,CO,599-489-4300,infiltration,2021-06-22,2029-05-20
corporate executive,AR,115-853-5653,under development,2017-01-07,2024-10-21
law enforcement officer,FR,509-298-6212,compromised,2016-04-15,2023-02-09
corporate executive,CN,667-896-7374,under development,2011-10-23,2029-04-27
corporate executive,AR,142-975-0779,under development,2010-09-23,2024-12-25
tech entrepreneur,CA,136-478-4010,infiltration,2016-02-06,2025-05-04
journalist/reporter,BG,748-640-1923,infiltration,2021-06-08,2025-12-29
government official/diplomat,ID,845-110-0929,emergency extraction,2019-07-27,2027-04-11
journalist/reporter,RU,521-833-9100,active,2004-07-24,2033-10-02
corporate executive,TH,881-810-8087,infiltration,2008-02-14,2025-09-24
academic researcher,RU,713-822-7934,under review,2006-08-20,2026-02-10
business consultant,ID,668-978-0537,under surveillance,2022-02-07,2028-01-30
security specialist,KZ,188-892-8904,emergency extraction,2022-10-03,2034-11-19
law enforcement officer,UY,326-990-7161,infiltration,2010-09-23,2031-04-25
entertainment insider,ID,413-653-2954,inactive,2015-01-27,2029-01-07
tech entrepreneur,CN,621-574-2096,under surveillance,2021-11-28,2033-10-01
finance/investment analyst,JP,326-930-7744,active,2007-10-21,2030-12-20
finance/investment analyst,ID,413-961-8013,active,2019-08-05,2034-09-11
construction worker/engineer,CN,493-817-3402,under surveillance,2020-01-17,2030-03-05
finance/investment analyst,ID,612-900-8970,active,2006-02-12,2033-03-30
corporate executive,PS,148-639-5736,active,2022-06-19,2024-07-17
security specialist,FR,986-169-1136,burned,2019-06-02,2030-11-29
corporate executive,PH,324-387-8033,active,2008-02-01,2023-12-22
tech entrepreneur,CN,950-708-2701,active,2020-08-16,2032-06-09
finance/investment analyst,CN,934-406-0968,compromised,2010-06-25,2030-05-24
finance/investment analyst,AF,905-318-2702,burned,2010-08-15,2025-01-04
entertainment insider,TH,698-139-9807,under development,2008-10-31,2031-04-01
humanitarian worker,CO,453-120-9545,active,2006-01-21,2025-01-27
construction worker/engineer,MX,997-231-6550,deep cover,2021-03-27,2027-05-31
travel blogger/reviewer,PT,864-670-1937,infiltration,2013-10-01,2025-02-09
business consultant,MM,440-916-9348,active,2017-03-30,2025-08-16
humanitarian worker,GR,795-698-9736,under development,2016-01-18,2028-05-02
humanitarian worker,HR,927-196-3483,infiltration,2008-03-08,2032-10-20
corporate executive,VN,770-548-1514,active,2007-08-11,2030-11-11
journalist/reporter,ID,507-102-7221,emergency extraction,2019-06-15,2031-12-05
tech entrepreneur,RU,453-946-2210,under development,2023-09-08,2026-09-15
tourist/traveler,RU,671-228-4267,emergency extraction,2004-12-24,2023-06-04
arts connoisseur,CN,587-651-6452,burned,2019-04-13,2026-07-26
social media influencer,PH,725-428-0823,under surveillance,2006-09-13,2034-12-11
finance/investment analyst,CN,905-308-5667,burned,2011-05-05,2025-01-22
medical professional,CN,749-457-7065,under review,2009-08-28,2024-01-28
social media influencer,ID,175-937-4806,inactive,2020-07-13,2023-11-10
travel blogger/reviewer,LK,404-924-9487,under review,2021-01-03,2032-12-05
security specialist,CZ,448-772-2197,inactive,2005-06-26,2032-09-12
entertainment insider,ID,573-132-1162,under surveillance,2023-12-01,2029-01-09
arts connoisseur,MA,957-933-1145,compromised,2014-05-11,2025-02-04
entertainment insider,KP,422-114-7726,under review,2022-10-18,2032-06-03
social media influencer,PT,476-923-1023,under surveillance,2009-08-09,2035-01-07
law enforcement officer,RU,307-223-4332,deep cover,2023-10-05,2034-02-16
travel blogger/reviewer,ID,508-483-6168,under review,2006-11-14,2034-01-25
tech entrepreneur,BR,502-403-7986,emergency extraction,2004-05-12,2024-01-29
travel blogger/reviewer,BR,827-936-6228,deep cover,2005-04-01,2032-04-06
journalist/reporter,CA,824-670-8017,compromised,2012-12-19,2027-10-09
food/culinary expert,FR,447-963-4725,under surveillance,2005-11-07,2032-08-14
law enforcement officer,HR,143-452-2564,inactive,2009-07-27,2027-08-08
travel blogger/reviewer,BG,130-302-6274,deep cover,2010-05-07,2024-09-07
freelance photographer,CN,677-762-8392,infiltration,2018-02-10,2025-06-09
business consultant,IR,907-507-1222,infiltration,2019-12-08,2032-03-07
tech entrepreneur,HU,110-754-3762,infiltration,2023-09-01,2023-06-09
security specialist,CU,238-638-4470,burned,2012-11-04,2031-10-09
security specialist,GR,242-681-0623,compromised,2009-05-30,2027-04-16
law enforcement officer,FI,981-240-5307,inactive,2023-05-28,2023-10-21
entertainment insider,CN,524-412-9012,emergency extraction,2018-05-15,2024-06-26
business consultant,TK,114-927-0892,burned,2014-09-08,2023-02-20
arts connoisseur,CN,607-537-3002,compromised,2010-02-18,2031-11-30
environmental activist,ID,172-400-4516,active,2010-03-08,2034-10-01
business consultant,CN,986-852-2197,burned,2009-06-24,2028-09-15
environmental activist,BO,212-331-3054,emergency extraction,2009-11-21,2031-03-23
medical professional,MK,217-358-6922,under development,2016-02-11,2026-02-20
arts connoisseur,US,904-653-6142,infiltration,2012-06-19,2034-04-21
journalist/reporter,CN,646-888-3707,infiltration,2005-11-15,2024-07-08
law enforcement officer,ID,892-460-1623,burned,2022-09-13,2025-08-11
tech entrepreneur,AF,434-869-3750,under development,2008-02-26,2031-03-24
finance/investment analyst,FI,728-951-7073,burned,2018-09-01,2029-05-08
entertainment insider,PT,434-578-6305,under development,2019-11-06,2025-05-19
medical professional,ID,376-387-5020,infiltration,2005-11-06,2023-05-13
business consultant,CN,926-717-4309,compromised,2016-03-16,2034-11-12
entertainment insider,PT,851-650-9656,burned,2017-07-21,2024-11-27
journalist/reporter,SE,908-779-3042,emergency extraction,2012-04-23,2024-07-05
law enforcement officer,JO,416-614-5155,active,2015-09-19,2023-07-24
tech entrepreneur,PH,305-291-1417,compromised,2008-01-24,2031-11-09
environmental activist,ID,375-675-1255,infiltration,2004-04-26,2029-09-19
social media influencer,NG,155-253-7596,emergency extraction,2011-07-17,2024-07-16
