0,1,2,3,4,5,6,7
Salomone,Elphick,1972-08-24,M,RU,8,counterintelligence agent,on assignment
Jarrid,Bloxsome,1969-01-21,M,MY,2,medical specialist,technical support
Earvin,Purchase,1994-03-19,M,SE,6,interrogation specialist,recovery
Corette,Clamp,2004-07-12,F,PE,4,infiltration expert,active
Leicester,Aven,1984-07-27,M,ID,4,interrogation specialist,training
Celestyn,Choat,1990-01-17,F,ME,10,technical specialist,reserve
Carlee,Staig,1998-10-17,F,US,9,asset handler,covert diplomacy
Toma,Misken,2004-05-04,F,UG,1,counterintelligence agent,on leave
Dora,De Meis,1989-01-21,F,TG,1,asset handler,standby
Jermayne,Wickie,1955-06-05,M,PT,3,counterintelligence agent,on leave
Gwennie,Spatarul,1955-10-26,F,PT,10,counterintelligence agent,undercover
Valentin,Alexandre,1958-02-05,M,ID,6,medical specialist,on assignment
Charmane,Robertet,1979-09-10,F,NG,2,field operative,undercover
Quintus,Grimes,1975-10-25,M,ID,10,translator,on leave
Devora,Bollin,1996-03-20,F,CN,9,combat specialist,training
Meggy,Balham,1973-02-03,F,PA,9,infiltration expert,deep cover
Webb,Howroyd,2003-12-21,M,CN,4,asset handler,technical support
Borden,Lemonnier,1954-12-25,M,NG,10,demolitions expert,surveillance
Kelli,Lucks,1961-02-11,F,CN,8,sniffer,reconnaissance
John,Simkins,1983-04-20,M,JO,4,infiltration expert,injured
Georgi,Laughton,1997-06-02,M,ID,5,undercover agent,deep cover
Ansley,Magnus,1975-09-19,F,PH,7,demolitions expert,intelligence gathering
Flossi,Joslyn,1971-08-14,F,PT,6,translator,standby
Cornall,Barrows,1976-03-27,M,RU,6,counterintelligence agent,interrogation
Cassius,Joincey,1996-08-22,M,CN,8,influence operations specialist,under investigation
Barn,Baile,1974-10-27,M,GR,6,undercover agent,standby
Sonja,Labden,1963-06-15,F,CN,5,escape and evasion expert,active
Dara,Iveans,2003-03-03,F,ID,10,translator,black ops
Imojean,Banville,1997-11-26,F,CN,6,cyber operative,recovery
Doralynn,Romayne,1981-06-12,F,US,5,intelligence analyst,technical support
Berke,Emmanueli,1983-04-12,M,CN,10,escape and evasion expert,interrogation
Fernande,Rulton,1991-09-07,F,SE,3,agent in place,training
Kelley,Bramley,1983-10-17,M,CN,4,negotiation expert,infiltration
Byrann,Warham,1974-03-23,M,PH,10,intelligence analyst,under investigation
Nonah,Abdey,2004-07-02,F,ID,2,communications specialist,reserve
Edwina,Iveans,2001-12-25,F,PT,3,counterintelligence agent,infiltration
Cleopatra,Keerl,1995-01-08,F,PH,1,escape and evasion expert,interrogation
Lloyd,Gierardi,1954-10-14,M,RU,8,medical specialist,technical support
Shurlocke,Berkery,1972-11-01,M,PE,3,counterintelligence agent,active
Brandon,Gleeton,1983-06-20,M,RU,4,technical specialist,on leave
Eadmund,Berndt,1954-02-10,M,PH,8,rogue hunter,psychological operations
Kerri,Chmarny,2004-05-15,F,RU,4,intelligence analyst,on leave
Dunc,Roelvink,1968-08-23,M,CZ,6,counterintelligence agent,black ops
Bruce,Brack,1988-01-14,M,MA,5,intelligence analyst,on assignment
Collete,Huett,1980-11-05,F,SE,5,combat specialist,intelligence gathering
Frants,De Maria,1976-08-16,M,MK,4,counterintelligence agent,injured
Casar,Comelini,1968-09-13,M,BR,3,undercover agent,on leave
Sandor,Jedrzejewicz,1956-07-28,M,CN,7,assassin,technical support
Riannon,Verduin,1967-03-25,F,ID,9,escape and evasion expert,reserve
Gaylene,Consadine,1974-10-31,F,PE,6,technical specialist,standby
Cart,Harrow,1983-12-17,M,CN,2,interrogation specialist,recovery
Francklyn,MacKey,1988-10-14,M,RU,5,agent in place,intelligence gathering
Frederich,Fayerman,1988-10-12,M,CN,2,medical specialist,surveillance
Julieta,Ockenden,1979-01-22,F,CD,2,underwater specialist,injured
Mark,Frazier,1966-12-25,M,US,8,intelligence analyst,surveillance
Craggie,Lebarree,1957-12-22,M,BR,1,field operative,psychological operations
Arliene,Zorzetti,1985-10-13,F,VN,1,translator,active
Heinrick,Kinnen,1989-08-31,M,JP,7,technical specialist,training
Velma,Hanselmann,2004-09-27,F,UG,4,asset handler,psychological operations
Chane,Van Dalen,1976-04-01,M,PH,8,intelligence analyst,intelligence gathering
Son,Harrie,1969-06-05,M,GM,6,intelligence analyst,under investigation
Pyotr,Timpany,1979-01-22,M,BW,3,communications specialist,deep cover
Ezekiel,Frome,1976-07-21,M,KZ,2,communications specialist,surveillance
Alameda,Bromwich,1955-07-11,F,UA,2,escape and evasion expert,interrogation
Winthrop,Rosel,1975-06-04,M,CN,7,cyber operative,reconnaissance
Royal,Lamperti,1989-05-05,M,CN,1,cyber operative,under investigation
Ruth,Trevithick,2004-04-17,F,CN,5,assassin,reconnaissance
Waring,Barhems,1993-10-14,M,ID,8,demolitions expert,on assignment
Fayette,Neno,1996-03-18,F,RS,10,cyber operative,under investigation
Tannie,Heintze,1957-05-04,M,CN,6,translator,interrogation
Rutherford,Burnyeat,1979-04-06,M,KZ,10,asset handler,standby
Bridget,Shacklady,1959-06-01,F,SE,5,underwater specialist,psychological operations
Sabine,Lakeland,1959-03-12,F,BD,1,influence operations specialist,recovery
Solomon,Baskerfield,1995-08-01,M,CN,7,combat specialist,surveillance
Tom,Isaksen,1969-07-22,M,RU,6,assassin,active
Rance,Lammas,1962-01-07,M,UZ,6,asset handler,psychological operations
Daria,Saur,1973-12-17,F,GR,7,escape and evasion expert,black ops
Mic,Yardley,1979-08-22,M,ID,4,underwater specialist,infiltration
Raff,Quincee,1987-05-23,M,CN,10,psychological warfare specialist,training
Ebba,Murtimer,1993-02-25,F,CN,8,sniper,technical support
Jannelle,Vallerine,2003-04-17,F,NO,8,assassin,injured
Lorena,Fettis,2002-08-03,F,MK,8,medical specialist,psychological operations
Geri,Walrond,1984-05-28,M,MU,7,combat specialist,surveillance
Sherye,Spenton,1958-01-06,F,GR,10,escape and evasion expert,injured
Curtis,Greeve,1998-10-20,M,BR,2,communications specialist,intelligence gathering
Amble,Aspden,1961-12-03,M,RU,8,influence operations specialist,on assignment
Nomi,Magowan,1993-11-30,F,NO,8,translator,psychological operations
Zorah,Pointin,1955-05-31,F,SE,4,psychological warfare specialist,intelligence gathering
Killie,Poynor,1956-09-27,M,AM,4,sniffer,intelligence gathering
Almira,Cluer,1977-02-14,F,CN,9,negotiation expert,black ops
Gasparo,Elington,1985-12-14,M,CN,9,translator,covert diplomacy
Othello,Lovitt,1990-03-22,M,BG,10,underwater specialist,active
Che,Mannock,1996-01-21,M,GB,10,communications specialist,black ops
Zelda,Boulter,1990-12-13,F,FR,9,influence operations specialist,covert diplomacy
Ileane,Elliss,1956-06-25,F,JP,1,infiltration expert,injured
Stephan,Radke,1974-07-23,M,CN,3,survivalist,on leave
Kala,Dinsmore,1975-02-06,F,TD,8,negotiation expert,reserve
Lenna,Bomfield,1983-01-10,F,FR,4,interrogation specialist,black ops
Matthias,Molloy,1981-02-03,M,VN,7,counterintelligence agent,technical support
Flo,Kenrack,1961-12-25,F,CN,10,interrogation specialist,covert diplomacy
Cora,Curnok,1999-06-15,F,VE,1,agent in place,reserve
Amerigo,Rolles,1962-11-07,M,RU,7,interrogation specialist,surveillance
Margi,Schruyer,1991-03-13,F,IR,10,field operative,standby
Rickert,Dicken,1971-12-26,M,GR,7,undercover agent,technical support
Norton,Tarr,1968-12-10,M,PL,3,cyber operative,surveillance
Oran,Eadmead,1957-12-03,M,UA,2,psychological warfare specialist,reconnaissance
Bonni,Gullifant,1990-02-25,F,CN,4,asset handler,active
Joy,Isaacson,2003-03-31,F,CN,3,psychological warfare specialist,active
Abbe,Claybourne,1971-11-29,F,TO,9,cyber operative,undercover
Kayla,Maltster,1973-03-26,F,RU,8,translator,infiltration
Guillermo,Castledine,1976-07-27,M,CN,5,cyber operative,injured
Rivalee,Bentson,1957-07-17,F,CZ,3,technical specialist,deep cover
Dulcea,Arblaster,1976-11-27,F,PH,7,assassin,on assignment
Kittie,Wythill,1995-01-11,F,PH,10,agent in place,covert diplomacy
Hanan,Sauvain,1975-04-27,M,NI,3,combat specialist,deep cover
Georgy,Espinoy,1977-05-14,M,CN,4,negotiation expert,standby
Ariel,Van Vuuren,2002-03-29,F,CO,1,counterterrorism specialist,undercover
Perry,Allabush,1971-12-16,F,ID,2,survivalist,recovery
Tedd,Clampton,1984-12-13,M,RU,10,psychological warfare specialist,training
Tallie,Kirkpatrick,1981-10-21,M,CO,6,field operative,training
Talia,Ramard,1956-04-07,F,GA,9,intelligence analyst,black ops
Ranee,Brede,1989-01-17,F,SI,7,communications specialist,on assignment
Joshuah,Cubin,1979-01-31,M,PL,2,infiltration expert,interrogation
Gerik,Furmedge,1976-05-12,M,ID,10,undercover agent,infiltration
Kerry,Newis,1970-03-24,F,AM,6,sniffer,on assignment
Willie,Finnigan,1985-07-10,F,RU,8,survivalist,surveillance
Pepillo,Bello,1964-06-29,M,ID,9,counterterrorism specialist,interrogation
Benny,Gillibrand,1985-10-14,F,RU,7,medical specialist,undercover
Elihu,Goodfellow,1955-09-19,M,ID,1,influence operations specialist,reconnaissance
Gram,Ruane,1988-08-01,M,PT,3,psychological warfare specialist,intelligence gathering
Zonda,Thorp,1954-06-11,F,NA,7,survivalist,infiltration
Nikolia,Bednall,1990-06-01,F,US,9,interrogation specialist,black ops
Charis,Metham,1995-10-22,F,CN,5,escape and evasion expert,on leave
Paulie,L' Anglois,1985-07-31,M,AZ,2,sniffer,infiltration
Korie,Dommerque,1990-01-19,F,RU,4,asset handler,standby
Brendis,Andryushchenko,1961-09-15,M,LV,9,intelligence analyst,interrogation
Meredithe,Jinkins,1976-02-29,F,PT,3,agent in place,deep cover
Creighton,Tytterton,2005-08-17,M,MU,4,negotiation expert,deep cover
Rachael,Devey,1980-12-14,F,CN,10,combat specialist,recovery
Shep,Friberg,1984-12-20,M,CN,5,technical specialist,reserve
Sylvia,McFarlane,1975-12-31,F,US,8,sniffer,undercover
Nevins,Olenichev,1963-08-15,M,ET,8,combat specialist,deep cover
Kaila,Sambells,1968-11-11,F,ID,5,communications specialist,surveillance
Paula,Hounihan,1959-12-07,F,TH,10,psychological warfare specialist,infiltration
Kattie,Mullany,1978-02-04,F,YE,7,survivalist,technical support
Daisie,Elphick,1976-06-24,F,PL,4,underwater specialist,injured
Odo,Medford,1991-02-14,M,FR,6,assassin,technical support
Rene,Hubback,1986-12-04,M,CO,4,field operative,infiltration
Sloane,Shopcott,1990-07-25,M,PT,10,sniffer,infiltration
Mattias,Bampfield,2001-12-11,M,PE,8,field operative,active
Conn,Ounsworth,1977-06-08,M,ID,9,intelligence analyst,on leave
Denyse,Mersey,1966-12-26,F,NG,10,asset handler,recovery
Malory,Staddom,1962-08-22,F,PH,4,infiltration expert,reconnaissance
Robbie,Depper,1960-07-28,F,ID,10,survivalist,covert diplomacy
Nobe,Stubbs,1957-06-18,M,CF,10,cyber operative,on leave
Norina,Cleife,1972-06-11,F,SE,8,influence operations specialist,infiltration
Markus,Knyvett,2005-01-01,M,AM,7,medical specialist,standby
Artemis,Haye,2001-08-29,M,RU,2,escape and evasion expert,interrogation
Dean,Calder,1987-12-25,M,RS,8,technical specialist,psychological operations
Concettina,Adcock,1980-09-11,F,ID,1,influence operations specialist,infiltration
Kristy,Danielski,1986-02-06,F,SE,8,counterintelligence agent,covert diplomacy
Max,Sandars,1979-04-24,M,UA,6,intelligence analyst,active
Pepita,Gallagher,1978-09-25,F,YE,5,influence operations specialist,psychological operations
Winfield,McMonies,1976-06-01,M,NI,4,negotiation expert,intelligence gathering
Jeramie,Lidden,1999-04-25,M,JP,8,field operative,on assignment
Adrien,Fripps,1999-04-24,M,VN,9,sniper,infiltration
Dietrich,Longridge,2001-03-23,M,AL,3,interrogation specialist,infiltration
Lethia,Ringsell,2004-11-15,F,CN,5,technical specialist,recovery
Casar,Rollo,1981-09-22,M,SE,9,undercover agent,reconnaissance
Alayne,Bilbrey,1977-10-21,F,VN,4,rogue hunter,intelligence gathering
Bobbie,Cordrey,1984-08-13,F,MA,10,underwater specialist,interrogation
Sophi,Joskowitz,1986-12-04,F,PH,7,technical specialist,infiltration
Selia,Callaghan,1979-09-23,F,MG,5,sniper,on leave
Ave,Magson,2002-05-30,M,AZ,10,medical specialist,recovery
Ulric,Clowney,1970-06-16,M,CZ,8,negotiation expert,undercover
Mead,Cliffe,1970-04-07,M,US,10,interrogation specialist,under investigation
Baily,Blankenship,1987-02-21,M,CN,9,sniffer,training
Symon,Soppitt,1958-04-20,M,CN,2,undercover agent,under investigation
Gil,Kliner,1966-07-18,M,KE,6,cyber operative,reconnaissance
Tanner,Cuttelar,1976-11-16,M,ID,6,asset handler,intelligence gathering
Winifield,Keer,1978-02-20,M,UA,3,communications specialist,interrogation
Hughie,Willden,1980-08-23,M,NZ,1,influence operations specialist,intelligence gathering
Penn,Ewols,1971-07-12,M,RU,4,medical specialist,deep cover
Frederich,Blampied,1969-07-03,M,JP,3,cyber operative,reserve
Elwood,Penning,1955-08-24,M,PL,6,combat specialist,intelligence gathering
Kyla,Testo,1969-03-08,F,SY,5,demolitions expert,psychological operations
Felike,Lennon,1972-07-18,M,PT,7,sniper,standby
Elvis,Fogden,1990-12-22,M,PL,6,undercover agent,injured
Jenny,Dilgarno,1972-05-16,F,BO,10,field operative,infiltration
Artus,Mc Trusty,1966-02-03,M,AM,2,medical specialist,undercover
Caryl,MacNally,1959-06-08,M,CN,7,infiltration expert,infiltration
Virge,Allcoat,1955-10-03,M,US,1,undercover agent,under investigation
Britta,Glowinski,1958-10-08,F,PH,1,demolitions expert,intelligence gathering
Nathalia,Cull,1988-01-03,F,CN,2,cyber operative,deep cover
Onfroi,Trusler,1977-06-14,M,PK,4,agent in place,surveillance
Brantley,Ducarne,2003-09-16,M,BR,7,infiltration expert,technical support
Ingram,Dighton,1972-06-06,M,SE,3,negotiation expert,technical support
Yoshiko,Andreasen,1962-05-31,F,CF,1,survivalist,undercover
Ciro,McKomb,1987-09-27,M,FR,1,communications specialist,on assignment
Maxie,Dyte,1969-09-04,F,CN,10,counterterrorism specialist,undercover
Heywood,Payle,1974-04-03,M,CN,8,cyber operative,under investigation
Lyndsay,Paulet,1964-03-18,F,DO,5,counterterrorism specialist,deep cover
Padget,Minor,2000-09-28,M,ID,8,translator,intelligence gathering
Gertrudis,Davydoch,1975-06-23,F,GR,10,translator,under investigation
Ester,Rubinsaft,1971-01-06,F,NO,8,demolitions expert,covert diplomacy
Winona,Botton,1976-10-09,F,CN,10,communications specialist,psychological operations
Hermie,Kilbane,1972-09-17,M,UA,2,infiltration expert,interrogation
Lorant,Dike,1967-07-21,M,ID,1,interrogation specialist,on assignment
Thoma,Coneley,1962-10-12,M,PT,3,demolitions expert,psychological operations
Kippie,Bines,1972-06-24,F,PE,8,communications specialist,active
Maury,Grimmer,1992-05-29,M,FR,4,interrogation specialist,undercover
Bearnard,Garken,1954-01-19,M,BR,8,cyber operative,active
Robb,McKibbin,1975-08-21,M,ID,9,sniper,standby
Fred,Robard,1973-04-26,M,TW,1,psychological warfare specialist,on assignment
Dougie,Wilkie,1991-02-08,M,CN,5,field operative,standby
Mathew,Hofton,1975-03-24,M,RU,1,medical specialist,training
Lea,Slogrove,1963-03-01,F,DO,6,counterintelligence agent,on assignment
Jose,Ratcliffe,1992-05-07,M,CN,8,field operative,undercover
Darren,Redborn,1982-06-13,M,RU,1,survivalist,deep cover
Nathan,Cressar,2000-06-29,M,CN,8,interrogation specialist,technical support
Kane,Zanicchelli,1967-09-13,M,AF,9,technical specialist,on leave
Vidovik,Braidley,1992-12-11,M,HR,8,undercover agent,undercover
Jasmin,McCarrison,1958-11-14,F,CN,9,underwater specialist,deep cover
Ingemar,Sattin,1979-02-18,M,JP,5,technical specialist,training
Cheslie,Cormack,1991-06-14,F,FM,1,interrogation specialist,intelligence gathering
Fulvia,Mustchin,1958-02-26,F,RU,3,communications specialist,reserve
Virge,Cheetham,1976-10-27,M,IE,5,influence operations specialist,black ops
Miguela,Creffield,1986-10-15,F,ID,4,demolitions expert,intelligence gathering
Derwin,Salvador,1980-04-24,M,ZA,8,rogue hunter,reconnaissance
Booth,Schuster,1954-07-20,M,XK,9,translator,deep cover
Rollins,Janek,1998-12-15,M,NO,4,undercover agent,on assignment
Bern,Guinery,2005-11-10,M,JP,5,psychological warfare specialist,standby
Packston,Lutton,2004-11-24,M,CO,2,infiltration expert,reserve
Samara,Macveigh,1996-07-24,F,RU,2,psychological warfare specialist,intelligence gathering
Nolana,Maynard,1964-07-26,F,CH,9,combat specialist,reconnaissance
Shae,Steet,1977-05-09,M,AM,4,medical specialist,intelligence gathering
Maribel,Manson,1992-05-19,F,PH,5,asset handler,recovery
Annabela,Wickliffe,1986-03-02,F,GR,3,intelligence analyst,standby
Julina,Charte,1975-02-09,F,CN,5,psychological warfare specialist,standby
Hermann,Tie,2000-11-10,M,CN,7,medical specialist,on leave
Milka,Ivimey,1954-06-05,F,AM,10,underwater specialist,on leave
Hanan,Dumbrell,1998-03-02,M,ET,1,infiltration expert,reconnaissance
Siouxie,Coope,1999-05-23,F,BG,7,sniper,active
Rhianon,Blackall,1977-11-04,F,KM,7,survivalist,active
Perice,Dorton,1973-10-19,M,ID,5,technical specialist,intelligence gathering
Vida,Shadrach,1995-12-19,F,SE,6,agent in place,recovery
Roselin,Daveran,1980-08-11,F,PS,2,influence operations specialist,infiltration
Hermy,O'Feeney,1975-04-17,M,HR,3,translator,on leave
Petronella,Ferns,1969-03-29,F,BR,8,medical specialist,intelligence gathering
Saunder,Haddacks,1956-08-27,M,VN,8,infiltration expert,black ops
Reinhard,Fontaine,1965-06-05,M,GT,3,agent in place,active
Bobbie,Scatcher,1967-09-14,M,SE,9,field operative,active
Christy,Sweeney,1976-07-30,M,FR,10,underwater specialist,recovery
Ilise,Binnall,2004-06-27,F,CN,5,infiltration expert,deep cover
Leese,Loseby,1984-03-16,F,BR,3,asset handler,under investigation
Starla,Swyndley,1962-09-19,F,RU,4,counterterrorism specialist,surveillance
Ilyssa,Poyle,1984-08-03,F,ET,10,intelligence analyst,technical support
Fredia,Bleckly,1968-12-25,F,CN,4,undercover agent,black ops
Jenna,Thaxton,1966-01-05,F,MX,6,field operative,deep cover
Angil,Strettell,1967-12-08,F,VN,6,undercover agent,psychological operations
Emmalynn,Schimoni,1997-02-17,F,PH,8,communications specialist,recovery
Gideon,Heck,1973-11-29,M,AL,4,sniffer,undercover
Beaufort,Erie,1986-03-30,M,CN,1,sniffer,deep cover
Far,Hayhurst,2001-08-12,M,SA,2,survivalist,on assignment
Marius,Fierman,1989-07-13,M,CN,1,underwater specialist,black ops
Roger,Bradnocke,1962-03-16,M,DE,4,interrogation specialist,psychological operations
Eugenius,Bodham,1986-10-23,M,JP,6,escape and evasion expert,black ops
Melony,Hand,1960-09-18,F,MX,5,escape and evasion expert,on assignment
Timmi,Sumers,1996-08-04,F,FR,9,technical specialist,interrogation
Maximo,Cutteridge,1974-08-04,M,MU,3,translator,black ops
Field,Thicking,1958-01-22,M,PH,5,infiltration expert,on assignment
Stesha,Darnbrough,1991-07-11,F,PL,1,survivalist,recovery
Pasquale,Fulham,1986-03-05,M,CZ,3,escape and evasion expert,intelligence gathering
Susanna,Skypp,1969-03-27,F,AM,6,asset handler,active
Wini,Dassindale,1972-01-24,F,HR,5,rogue hunter,on assignment
Joseph,Kruger,1991-12-14,M,US,9,infiltration expert,intelligence gathering
Homer,Goldthorpe,2005-03-18,M,LU,3,interrogation specialist,injured
Wilhelmina,Jouannisson,1974-01-11,F,PL,6,rogue hunter,on assignment
Rae,Isaksson,1974-02-15,F,CN,2,counterintelligence agent,on assignment
Rycca,Raftery,1988-11-23,F,ID,1,translator,training
Micky,Arnet,1964-04-29,M,PH,4,cyber operative,surveillance
Cissiee,Schukraft,1987-05-24,F,CN,6,psychological warfare specialist,standby
Reggis,Alennikov,1968-12-30,M,NG,6,sniper,on leave
Thia,Merriday,1960-09-24,F,CN,8,communications specialist,undercover
Jan,Barrim,1983-09-27,F,UA,5,interrogation specialist,surveillance
Reinhard,Negal,1983-09-30,M,ID,7,assassin,reconnaissance
Cross,Coleman,1973-09-23,M,CO,10,escape and evasion expert,active
Aylmar,Sykes,1965-09-14,M,CN,4,technical specialist,black ops
Nikola,Mullard,1993-06-30,M,BR,3,counterintelligence agent,covert diplomacy
Etienne,Beades,1984-02-11,M,US,10,negotiation expert,undercover
Kele,Redbourn,1983-03-24,M,PT,9,technical specialist,covert diplomacy
Millie,Banasiak,1974-01-13,F,CR,6,interrogation specialist,deep cover
Roger,Nipper,1984-10-10,M,CA,6,counterintelligence agent,covert diplomacy
Galven,Deniseau,1963-09-27,M,KR,6,intelligence analyst,covert diplomacy
Ernesta,McKeowon,1957-12-02,F,AR,3,rogue hunter,technical support
Decca,Jerdan,1967-03-13,M,US,7,technical specialist,interrogation
Boothe,Romao,1998-09-10,M,RU,1,survivalist,interrogation
Gregoire,Lorenzin,1984-07-20,M,CN,6,combat specialist,on assignment
Fayre,Gyurkovics,1955-02-04,F,CN,7,cyber operative,reconnaissance
Burch,Cisar,1954-02-20,M,CN,9,asset handler,infiltration
Tripp,Reynish,1961-11-25,M,CN,8,agent in place,infiltration
Thayne,Roggerone,1980-06-09,M,RU,10,negotiation expert,reserve
Andie,De Haven,1978-08-09,F,CA,4,rogue hunter,psychological operations
Misha,Byrch,2005-02-18,F,CN,5,interrogation specialist,black ops
Meredith,Samwayes,1974-07-03,M,EC,7,sniffer,intelligence gathering
Valera,Borrell,1957-06-20,F,PE,4,survivalist,active
Elbert,Kinavan,2003-12-11,M,CN,4,underwater specialist,active
Leeland,Simonassi,1990-11-26,M,IR,7,agent in place,infiltration
Trix,Grossman,1989-09-26,F,FR,7,agent in place,deep cover
Eduard,Bauser,2003-06-19,M,IT,3,medical specialist,injured
Buffy,McIlwaine,1979-06-16,F,PH,10,technical specialist,recovery
Jesse,Franceschielli,1966-04-24,M,CN,5,translator,technical support
Burtie,Michelin,1966-05-01,M,JO,7,counterintelligence agent,reserve
Lura,Steffans,1986-12-11,F,NA,10,translator,technical support
Morie,Ellingford,1994-01-18,M,CN,4,technical specialist,reconnaissance
Sofia,Ziebart,1965-10-02,F,PH,9,intelligence analyst,interrogation
Gerianna,Braitling,2003-07-02,F,FI,2,undercover agent,on leave
Garrot,Vedekhin,1954-05-05,M,ID,8,assassin,standby
Ellen,McLeish,1994-03-04,F,US,4,translator,surveillance
Adelbert,Oxe,1996-10-27,M,RU,3,interrogation specialist,recovery
Simonne,Highway,1980-03-16,F,CN,7,cyber operative,on leave
Wes,Croysdale,1956-11-21,M,AR,4,assassin,psychological operations
Minnaminnie,Dyzart,1974-11-01,F,ZA,2,interrogation specialist,standby
Dew,Pusill,1960-06-26,M,AR,6,intelligence analyst,reconnaissance
Jilly,Curneen,1995-04-02,F,ID,3,cyber operative,on assignment
Darcie,Pearde,1957-10-03,F,ID,9,underwater specialist,reconnaissance
Zebadiah,Minett,1959-11-23,M,TH,7,asset handler,reconnaissance
Elvis,Chilles,1981-04-10,M,BR,4,asset handler,reconnaissance
Vivien,Gauden,1985-02-26,F,CN,3,demolitions expert,on leave
Jaimie,Nuccii,2002-02-02,F,CN,1,negotiation expert,deep cover
Dora,Wookey,1974-10-29,F,RU,8,infiltration expert,infiltration
Bobbie,Lapish,1997-07-07,M,MN,9,underwater specialist,psychological operations
Cammi,Eggar,1980-01-07,F,FR,4,psychological warfare specialist,infiltration
Deb,Sirkett,1985-09-05,F,ZA,9,rogue hunter,reconnaissance
Perla,Van Dalen,1983-11-15,F,FR,8,psychological warfare specialist,reserve
Lorelei,Terese,1959-12-02,F,VE,1,undercover agent,standby
Hadrian,Erskine Sandys,1968-01-30,M,FI,2,communications specialist,reserve
Clarance,McCool,1980-04-16,M,CN,1,sniper,deep cover
Orelie,Vassel,1982-03-15,F,SI,6,negotiation expert,recovery
Allister,Schwant,2002-02-20,M,NC,9,technical specialist,recovery
Gale,Element,1959-04-10,F,US,1,counterintelligence agent,covert diplomacy
Kenton,Hawksby,1956-04-27,M,RU,6,communications specialist,training
Waldemar,Fielden,1958-06-29,M,ID,5,technical specialist,interrogation
Salvador,Brecknock,1959-03-30,M,LV,10,counterintelligence agent,training
Jacenta,Samwyse,1971-06-08,F,RS,5,assassin,psychological operations
Hercule,Novill,1957-09-18,M,ID,6,escape and evasion expert,deep cover
Harland,Boldra,1959-05-24,M,BR,3,infiltration expert,reconnaissance
Desirae,Cotelard,1957-09-19,F,RU,4,assassin,injured
Brenn,Baraclough,1993-08-12,F,PH,6,psychological warfare specialist,recovery
Lamar,Furmedge,1984-11-19,M,PH,6,survivalist,on leave
Toddie,Hakonsson,2005-06-25,M,MM,9,sniffer,covert diplomacy
Crawford,Lodwig,1979-11-06,M,CN,10,communications specialist,infiltration
Odelle,Wedge,1964-05-23,F,FR,7,escape and evasion expert,technical support
Regina,Gentsch,1955-07-02,F,SE,7,rogue hunter,training
Franny,Islep,1992-02-18,F,IE,3,technical specialist,injured
Hank,Gateley,1961-09-01,M,CZ,7,interrogation specialist,reserve
Gilberto,Squire,1985-02-03,M,PT,9,undercover agent,active
Berne,Petruszka,1994-08-28,M,CZ,10,undercover agent,reserve
Ancell,Jopling,2003-10-23,M,PL,5,combat specialist,recovery
Atlanta,Pairpoint,1960-11-04,F,RU,8,medical specialist,deep cover
Hermann,Di Nisco,1962-11-23,M,CN,3,escape and evasion expert,injured
Lotti,Kivlin,1995-09-15,F,PT,5,combat specialist,injured
Anita,Charlton,1980-09-08,F,CN,6,field operative,reconnaissance
Emory,Paradise,1971-12-06,M,WS,7,influence operations specialist,deep cover
Valaria,Gravenell,2000-02-20,F,BR,6,communications specialist,intelligence gathering
Dunstan,Gass,1984-04-08,M,RU,3,sniper,active
Raddy,Thieme,1972-05-23,M,ID,4,survivalist,standby
Dee dee,Sleicht,1975-07-10,F,BY,9,combat specialist,interrogation
Carina,Cauldwell,1972-02-14,F,UA,6,counterintelligence agent,technical support
Lyda,Selly,1954-08-29,F,CN,9,intelligence analyst,reserve
Sauveur,Jessen,1994-12-23,M,CN,10,interrogation specialist,on leave
Salomi,Ive,1984-09-28,F,CO,1,sniper,covert diplomacy
Sheree,Screas,1969-09-12,F,ID,2,influence operations specialist,under investigation
Matthaeus,Tointon,1972-07-13,M,CU,8,undercover agent,surveillance
Jerry,Trouncer,2000-02-16,F,CN,5,combat specialist,reconnaissance
Karon,Davion,2004-06-25,F,PH,7,sniffer,on assignment
Aloysius,Thorsby,1958-10-29,M,RU,8,influence operations specialist,covert diplomacy
Stearn,Bonhomme,1999-01-13,M,RU,8,communications specialist,standby
Emmie,Fenby,2002-03-01,F,CN,10,translator,on leave
Chantalle,Arton,1996-04-29,F,CN,2,assassin,on assignment
Odell,MacGibbon,1981-08-06,M,RU,10,intelligence analyst,surveillance
Amanda,O'Lunney,2002-07-30,F,CZ,2,asset handler,black ops
Randi,Huetson,1987-02-24,M,BR,4,undercover agent,on assignment
Didi,Hek,1963-05-31,F,CN,8,interrogation specialist,technical support
Pia,Kettlestring,2003-10-04,F,GT,9,medical specialist,interrogation
Levey,Earie,1957-10-12,M,BR,4,technical specialist,on leave
Cassius,Haxley,1977-06-07,M,ET,3,cyber operative,undercover
Conrado,Bursell,1996-03-26,M,PL,4,underwater specialist,psychological operations
Sybille,Betancourt,2003-05-07,F,FR,7,communications specialist,reconnaissance
Mechelle,Swanne,1995-07-11,F,PH,5,negotiation expert,undercover
Yancey,Breawood,1990-12-03,M,GR,7,technical specialist,on leave
Iorgos,Bennoe,1972-10-06,M,PL,10,field operative,recovery
Terrell,Tench,1989-08-18,M,PT,8,survivalist,on assignment
Shanon,Griss,1992-07-10,F,IL,7,influence operations specialist,injured
