0,1,2,3,4,5,6,7
Creighton,Baldick,1978-07-06,M,CN,5,negotiation expert,technical support
Dori,Lade,1989-10-06,F,CN,1,survivalist,covert diplomacy
Igor,Downage,1995-11-10,M,SE,2,underwater specialist,active
Berky,Phair,1976-03-22,M,PL,5,demolitions expert,deep cover
Pieter,Mushrow,1994-11-20,M,CN,5,infiltration expert,recovery
Lina,Nowland,1956-12-26,F,BR,9,communications specialist,undercover
Phillipp,Howley,1957-04-28,M,CZ,8,intelligence analyst,on leave
Crissy,Etock,1999-12-10,F,ID,1,psychological warfare specialist,on assignment
Law,Signori,1977-04-22,M,ID,1,negotiation expert,injured
Carla,Archibald,1978-11-04,F,JP,5,counterintelligence agent,infiltration
Maurizia,Carlon,1965-03-10,F,US,8,negotiation expert,technical support
Shermy,Baumann,1968-10-28,M,IE,4,undercover agent,recovery
Garrick,Kinnon,2005-06-10,M,AL,3,rogue hunter,recovery
Paulo,Lanon,2006-01-15,M,ID,1,psychological warfare specialist,on leave
Samuele,Fulford,1996-02-24,M,UA,8,field operative,on leave
Sarah,Eyton,2003-06-30,F,DE,8,technical specialist,infiltration
Rice,Halladay,1986-01-17,M,ET,3,underwater specialist,interrogation
Worden,Brumfitt,1954-12-27,M,UA,9,assassin,deep cover
Dougie,Chapell,1984-11-20,M,CN,8,intelligence analyst,technical support
Nelly,Swainger,1960-03-29,F,PT,3,demolitions expert,covert diplomacy
Frasquito,Nesbitt,2005-05-31,M,CN,4,intelligence analyst,injured
Pancho,Annand,1998-10-20,M,ID,1,influence operations specialist,reserve
Barbabas,Goldsworthy,1967-08-30,M,PT,1,translator,deep cover
Arman,Chiverton,1986-07-20,M,CN,8,sniffer,undercover
Jan,Gowing,1994-08-24,F,PH,5,underwater specialist,on leave
Lethia,Scrafton,2002-09-11,F,PT,2,psychological warfare specialist,reconnaissance
Nelia,Theuss,1992-02-03,F,MN,9,rogue hunter,on assignment
Amaleta,O'Donovan,2005-05-15,F,CN,5,influence operations specialist,covert diplomacy
Jeth,Thomson,1991-07-10,M,CN,9,rogue hunter,under investigation
Olive,Scamadine,1999-03-09,F,CN,4,medical specialist,reserve
Ailina,St. Aubyn,1984-03-22,F,CN,4,undercover agent,infiltration
Mallissa,Tabbernor,1998-10-20,F,JP,10,negotiation expert,on assignment
Barnard,Jery,1979-09-05,M,PT,5,communications specialist,on leave
Broderic,Deignan,1996-01-15,M,CN,7,sniffer,recovery
Eunice,McClenaghan,1986-10-29,F,PH,10,medical specialist,active
Carlye,Andrewartha,1964-12-30,F,CN,5,rogue hunter,active
Clerkclaude,Heiden,1998-04-10,M,CO,1,intelligence analyst,intelligence gathering
Shandee,Tewes,1974-01-02,F,ID,6,demolitions expert,under investigation
Eleonore,Beatty,1991-01-06,F,CN,9,undercover agent,under investigation
Duffy,Crowther,1991-01-27,M,RU,1,sniffer,on leave
Aundrea,Blackater,1995-12-14,F,SE,2,negotiation expert,reconnaissance
Calvin,Karpfen,1959-04-01,M,HN,7,counterterrorism specialist,standby
Hagan,Methuen,1970-03-07,M,CN,1,medical specialist,on assignment
Jewel,Torra,1969-02-08,F,ID,4,rogue hunter,black ops
Aldus,Tocknell,1981-12-20,M,GR,10,undercover agent,recovery
Lizzy,Hartegan,1983-11-04,F,VN,5,psychological warfare specialist,active
Dulcia,Medlar,1963-07-25,F,PS,3,survivalist,black ops
Helge,Dobbins,1955-06-13,F,US,4,technical specialist,undercover
Cyrus,Jobson,1999-03-10,M,RS,9,influence operations specialist,on assignment
Heriberto,Keenlayside,1965-02-03,M,ZA,9,communications specialist,injured
Josey,Blofeld,1955-12-05,F,MX,10,influence operations specialist,surveillance
Nealon,Scamerdine,1991-01-28,M,CN,2,undercover agent,active
Heath,Bulger,1999-10-03,M,PS,10,interrogation specialist,reserve
Antonino,Mewis,1987-06-04,M,FR,10,interrogation specialist,training
Phillipp,Sebley,1965-09-13,M,CN,2,field operative,undercover
Twyla,Dmisek,1966-01-29,F,CY,4,field operative,interrogation
See,Comberbach,1970-02-28,M,ID,1,asset handler,injured
Kit,Loving,1960-03-27,F,US,3,interrogation specialist,training
Clarke,Alders,2000-08-22,M,PL,1,assassin,reserve
Kit,Culley,1979-01-11,F,AR,6,psychological warfare specialist,undercover
Toddie,Hulance,1989-03-26,M,US,5,sniper,on assignment
Tam,Iredell,1970-09-08,M,AO,2,asset handler,on leave
Kitty,Blacksland,1956-08-26,F,RU,6,counterintelligence agent,covert diplomacy
Chevalier,Glendinning,1996-11-14,M,CN,2,assassin,reconnaissance
Aaren,Lysaght,1974-06-17,F,CN,3,counterterrorism specialist,on assignment
Barbette,Nielson,1967-03-11,F,IN,9,interrogation specialist,recovery
Claudio,Kervin,1960-06-09,M,JP,10,negotiation expert,covert diplomacy
Larisa,Jaulmes,1999-09-14,F,CN,6,survivalist,black ops
Ivie,Glasser,1983-07-22,F,ZA,9,rogue hunter,reserve
Murray,Hannum,1983-06-26,M,NG,2,counterintelligence agent,on assignment
Marguerite,Pointin,1975-08-08,F,CN,2,counterintelligence agent,reconnaissance
Melita,Oldnall,2004-01-02,F,UA,10,asset handler,reserve
Hunter,Elecum,1963-04-21,M,GB,7,counterterrorism specialist,intelligence gathering
Coralyn,Gallihaulk,1978-04-26,F,BY,9,interrogation specialist,technical support
Krista,Gethings,1971-06-12,F,AR,10,assassin,under investigation
Otes,Youtead,1969-01-10,M,KR,9,influence operations specialist,active
Carolyn,Vasiltsov,1991-08-24,F,TH,6,combat specialist,black ops
Marcie,Stagge,1955-10-11,F,CN,8,translator,interrogation
Jo,Kilmister,2004-02-22,M,CM,8,underwater specialist,technical support
Brynna,Hartill,1965-03-06,F,ID,2,assassin,black ops
Darlleen,Antunes,1970-05-17,F,CN,2,survivalist,undercover
Gray,Lang,1981-09-22,M,KR,2,sniper,technical support
Anallise,Nolda,2002-03-16,F,RU,5,field operative,deep cover
Emilia,Fawley,1965-04-07,F,PT,6,undercover agent,reconnaissance
Jamill,Deverell,1976-01-04,M,MK,5,survivalist,standby
Arnie,Donovan,1989-08-09,M,BR,3,communications specialist,on assignment
Myrta,Lynthal,1964-12-03,F,BY,5,counterterrorism specialist,on assignment
Neal,Conring,1971-10-30,M,PK,1,combat specialist,technical support
Lorianna,Hazelton,1973-04-07,F,MX,10,underwater specialist,injured
Isabel,Steptowe,1991-04-24,F,AR,10,intelligence analyst,surveillance
Andree,Bray,1996-07-22,F,EG,7,escape and evasion expert,active
Shem,Malia,1994-08-14,M,AZ,8,counterterrorism specialist,technical support
Riccardo,Dybell,1974-02-27,M,CN,1,combat specialist,standby
Chloe,Waddilow,1999-01-08,F,PL,5,communications specialist,covert diplomacy
Ulysses,Labuschagne,1983-01-23,M,PH,1,interrogation specialist,standby
Sallie,Honniebal,1964-04-21,F,SD,5,communications specialist,recovery
Angelle,Lampitt,1982-03-02,F,CO,7,intelligence analyst,reconnaissance
Blinni,Behling,1977-01-20,F,CN,8,influence operations specialist,interrogation
Elka,MacTavish,2005-07-09,F,ID,9,survivalist,black ops
Augustin,Nield,1958-07-24,M,CM,3,asset handler,interrogation
Kathryn,Kobel,1965-12-22,F,AM,5,communications specialist,reserve
Nathalie,Tick,1978-02-23,F,ES,2,cyber operative,standby
Karim,Ellingsworth,1991-09-02,M,PH,4,escape and evasion expert,injured
Josee,Blabber,1994-11-17,F,RU,4,undercover agent,intelligence gathering
Herb,Mantione,1972-02-05,M,CN,3,survivalist,surveillance
Kristan,Bottoner,1958-10-08,F,MX,6,translator,reconnaissance
Stacey,Defty,1981-04-10,F,ID,1,assassin,black ops
Deerdre,Breem,1998-11-15,F,CO,9,combat specialist,intelligence gathering
Berti,Biggins,2002-03-10,F,CN,10,escape and evasion expert,recovery
Jasmin,Askaw,1972-03-13,F,ID,8,sniper,on leave
Tate,Goodwin,1959-06-28,M,ID,4,sniffer,black ops
Selma,Brims,1955-10-24,F,TH,7,asset handler,recovery
Audrey,Bartocci,1999-07-26,F,CN,1,underwater specialist,psychological operations
Idette,Gurney,2002-07-08,F,PL,7,intelligence analyst,under investigation
Xylia,Trudgion,1992-08-01,F,ID,3,combat specialist,technical support
Joela,Sawers,1958-01-07,F,BR,8,communications specialist,recovery
Courtnay,Clemes,1976-05-21,F,RU,9,medical specialist,deep cover
Cassie,MacIlwrick,1970-07-13,M,HR,4,psychological warfare specialist,under investigation
Ephraim,Kimbell,1996-03-05,M,PL,2,counterintelligence agent,under investigation
Tiffie,Smalman,1963-08-26,F,YE,10,intelligence analyst,reserve
Ericha,Feltham,1974-06-12,F,RU,2,asset handler,training
Dasi,Heaney`,1969-04-02,F,JP,5,influence operations specialist,interrogation
Homerus,Hadkins,1989-09-17,M,HR,10,communications specialist,recovery
Horace,Morton,1980-03-23,M,PT,9,translator,reconnaissance
Lisbeth,Niesel,1976-01-11,F,CZ,6,infiltration expert,covert diplomacy
Car,Robarts,1987-07-13,M,CN,8,underwater specialist,surveillance
Alfy,Byres,1972-01-29,F,MD,7,demolitions expert,under investigation
Shirlene,Maciaszczyk,1988-04-06,F,UA,1,survivalist,black ops
Hollie,Fosken,1986-04-09,F,MY,1,rogue hunter,black ops
Jennette,Pau,1973-04-20,F,AR,3,undercover agent,black ops
Eddy,Frankum,1999-09-06,M,CO,6,survivalist,deep cover
Taddeusz,Lidell,1998-09-04,M,CO,9,influence operations specialist,injured
Tiebold,Prinnett,1989-03-30,M,HN,7,assassin,active
Bern,O'Cahill,1987-09-20,M,PH,1,demolitions expert,deep cover
Lamont,Tibalt,1986-12-13,M,CN,2,cyber operative,standby
Domini,Morad,1962-09-10,F,RS,9,sniffer,standby
Damara,Kenyam,1995-05-25,F,NG,8,escape and evasion expert,standby
Ivory,Churcher,1989-01-19,F,YE,6,combat specialist,intelligence gathering
Barret,Merryman,1957-09-03,M,BR,2,agent in place,recovery
Langston,Lobbe,1967-10-31,M,CN,2,survivalist,under investigation
Barde,Mattingly,1956-12-03,M,NO,7,intelligence analyst,training
Philippine,Pedder,1966-08-11,F,UA,10,psychological warfare specialist,intelligence gathering
Chicky,Sculley,2005-04-11,M,FR,4,sniper,recovery
Jeniece,Rea,1982-11-01,F,CF,5,negotiation expert,deep cover
Emmerich,Oxbe,1958-02-28,M,JO,1,underwater specialist,intelligence gathering
Emelina,Gatehouse,1956-08-12,F,RU,9,translator,on assignment
Mitchael,Thundercliffe,1982-08-29,M,CN,7,counterintelligence agent,active
Petra,Cressy,1992-06-08,F,ID,7,underwater specialist,active
Fabien,Ledson,1997-11-07,M,ID,2,survivalist,active
Denna,Persent,1973-03-06,F,CZ,5,technical specialist,technical support
Cody,Dutt,1989-03-31,M,CZ,6,negotiation expert,standby
Leese,Matchett,2002-03-30,F,CN,10,communications specialist,on leave
Arne,Gallico,1971-09-03,M,BR,1,underwater specialist,infiltration
Hermy,Amys,1995-01-18,M,LT,7,survivalist,on assignment
Wiatt,Skelding,1963-03-28,M,MD,8,escape and evasion expert,undercover
Homere,Orrell,1980-07-08,M,ID,8,medical specialist,standby
Eberhard,Pagel,1993-03-19,M,PL,3,assassin,black ops
Joellyn,Varfolomeev,1959-02-16,F,CN,4,demolitions expert,recovery
Joshia,Britzius,2002-03-13,M,ID,8,field operative,covert diplomacy
Keith,Collisson,1992-07-19,M,GU,7,counterintelligence agent,deep cover
Korey,Matusov,1973-07-31,M,SE,1,sniffer,psychological operations
Lishe,Delves,1995-01-13,F,RU,8,assassin,reserve
Zita,Leggott,1971-10-12,F,ID,10,survivalist,surveillance
Itch,McCreery,1994-06-29,M,PT,8,technical specialist,on assignment
Hurley,Dunston,1995-01-24,M,YE,5,combat specialist,psychological operations
Skelly,Luton,2003-07-16,M,CN,3,sniper,undercover
Nomi,Bednell,1988-09-07,F,UG,8,sniffer,on leave
Noel,Coyett,1966-05-10,M,PH,5,counterterrorism specialist,surveillance
Raff,Money,1960-12-27,M,ID,7,intelligence analyst,training
Aprilette,Carcas,1979-01-26,F,ID,9,infiltration expert,injured
Esma,Dibdin,1978-11-06,F,CN,7,assassin,recovery
Kerry,Bickerton,1988-01-14,F,UA,5,psychological warfare specialist,recovery
Glynn,Vynarde,1985-02-02,M,CN,5,influence operations specialist,interrogation
Fee,Bangle,1997-02-15,M,PK,5,influence operations specialist,black ops
Ben,Morde,1973-04-01,M,BO,2,demolitions expert,recovery
Charlot,Sapseed,1999-02-07,F,PH,8,interrogation specialist,infiltration
Jo-ann,Panswick,1959-10-28,F,UA,1,infiltration expert,intelligence gathering
Levi,Goldthorp,1969-12-19,M,GR,5,asset handler,injured
Hamil,Llewelyn,1984-04-24,M,ID,5,demolitions expert,psychological operations
Sayre,Carrigan,1991-07-27,M,FR,4,medical specialist,standby
Darb,Sandels,1988-12-30,M,US,5,undercover agent,on assignment
Rudyard,Watson,1985-09-09,M,DE,6,negotiation expert,intelligence gathering
Cathy,Dmitrienko,1963-04-02,F,RS,8,survivalist,reserve
Carmita,Mathiassen,1959-05-01,F,PT,7,counterintelligence agent,on leave
Bradney,Pendry,1992-04-28,M,PT,4,assassin,under investigation
Winnah,Badger,1978-01-21,F,SE,2,field operative,active
Kacey,Lawrie,1956-01-28,F,PH,1,field operative,under investigation
Gardie,Etock,1962-08-20,M,UZ,4,agent in place,on leave
Aarika,Takos,2005-05-23,F,CN,2,rogue hunter,undercover
Lida,Busain,2004-05-05,F,RU,4,field operative,reconnaissance
Benedikta,McGeachie,1997-12-20,F,PL,2,survivalist,on assignment
Darline,McCloy,1965-06-09,F,ME,4,communications specialist,psychological operations
Orson,Biggin,1975-02-17,M,PH,3,translator,intelligence gathering
Margarete,Gori,1965-07-07,F,CO,1,sniffer,recovery
Theodosia,Jupe,1956-03-27,F,VN,5,negotiation expert,injured
Beulah,Finneran,1979-06-27,F,CZ,10,survivalist,injured
Adrien,Parlet,1985-01-16,M,UA,5,technical specialist,active
Benedict,Dugue,1971-03-01,M,PS,5,survivalist,recovery
Jaime,Lafay,1977-06-14,F,MU,1,assassin,training
Vincent,Dameisele,1968-06-14,M,CO,5,technical specialist,deep cover
Boycie,Attride,2006-01-01,M,RU,7,technical specialist,infiltration
Jerald,Staterfield,1962-05-23,M,RU,6,asset handler,intelligence gathering
Durand,Dibdin,1984-10-07,M,BR,1,underwater specialist,surveillance
Byram,Onn,1959-10-13,M,ID,2,communications specialist,covert diplomacy
Willy,Dibben,1980-03-06,M,CN,7,negotiation expert,black ops
Ariadne,Gapp,1984-10-09,F,NG,7,sniper,reserve
Cheston,Yong,1991-10-19,M,PH,3,psychological warfare specialist,reconnaissance
Damon,Foad,1998-05-09,M,BR,2,infiltration expert,black ops
Emalia,Worral,1976-02-18,F,PH,8,communications specialist,under investigation
Emeline,Troke,1970-12-17,F,VN,9,combat specialist,training
Dagmar,Darcey,2004-09-16,F,ID,5,assassin,psychological operations
Vicki,Hankinson,1977-03-07,F,CN,5,assassin,psychological operations
Drew,Dulake,1964-11-18,M,TV,1,influence operations specialist,training
Richard,Feore,1997-08-29,M,UA,2,sniffer,infiltration
Kettie,Buckles,1981-12-05,F,BS,3,undercover agent,psychological operations
Tybi,Bladesmith,1987-08-02,F,GE,4,communications specialist,standby
Sancho,Tosney,1969-08-22,M,FR,5,undercover agent,on assignment
Alanah,Hendin,1994-02-26,F,CZ,7,agent in place,on assignment
Stefa,Etienne,1986-02-21,F,CN,6,translator,recovery
Mari,Fatharly,2003-09-25,F,RS,4,technical specialist,undercover
Sacha,Muzzillo,1955-06-05,F,LT,7,underwater specialist,infiltration
Germaine,Sidary,2004-12-15,M,PE,4,psychological warfare specialist,training
Bettye,Lowery,1955-06-02,F,CN,1,negotiation expert,technical support
Christabella,Donett,1976-04-30,F,IS,4,sniper,psychological operations
Estrella,Bernardeau,2000-12-20,F,BR,8,influence operations specialist,recovery
Stephanus,Gutowska,1997-04-17,M,CN,2,communications specialist,intelligence gathering
Ailis,Nattriss,1999-06-05,F,CN,4,translator,covert diplomacy
Osmond,Forte,1991-05-09,M,ZW,9,counterintelligence agent,covert diplomacy
Byrle,Cowell,1966-10-18,M,CZ,3,agent in place,reserve
Gisella,McKinlay,1999-06-05,F,GR,7,agent in place,deep cover
Rurik,Dunnion,1979-04-23,M,EG,2,rogue hunter,under investigation
Tate,Battey,1996-10-25,M,FR,7,agent in place,technical support
Eric,Ferrige,1973-01-16,M,MX,1,escape and evasion expert,technical support
Hamel,Jendrassik,1982-04-20,M,BW,8,infiltration expert,active
Donnie,Brion,1977-11-01,M,GR,3,demolitions expert,intelligence gathering
Haze,Hrinishin,1992-07-25,M,MX,5,escape and evasion expert,undercover
Emeline,Smallpiece,1993-01-28,F,PH,2,demolitions expert,interrogation
Nikki,Stalman,2002-02-05,F,VN,6,sniper,training
Merwyn,Polo,2002-10-05,M,SE,6,agent in place,deep cover
Tamra,Swateridge,1996-03-26,F,RU,1,assassin,on assignment
Rutledge,Spridgeon,1966-01-23,M,PT,4,field operative,surveillance
Lu,Scowcraft,1954-01-25,F,ID,10,medical specialist,surveillance
Maureen,Garshore,1963-05-08,F,HN,3,rogue hunter,interrogation
Grissel,Pawelczyk,2000-05-30,F,FR,1,medical specialist,reconnaissance
Trumann,Halifax,1955-07-10,M,JP,5,demolitions expert,on leave
Angie,Tripett,1972-12-11,F,BR,9,communications specialist,interrogation
Nike,Muggleston,2003-08-06,F,CN,4,cyber operative,standby
Thoma,Doleman,1994-12-26,M,CZ,2,medical specialist,on leave
Wilden,Andre,1981-02-02,M,CN,1,translator,active
Bayard,Carnoghan,2001-08-27,M,PH,7,demolitions expert,technical support
Georgetta,Fearns,2005-08-19,F,ID,5,interrogation specialist,reconnaissance
Thatch,Polly,1996-08-26,M,PL,3,escape and evasion expert,recovery
Susannah,Gajownik,1986-01-25,F,CN,6,intelligence analyst,intelligence gathering
Sibyl,Boyett,1991-01-14,M,SI,5,medical specialist,intelligence gathering
Sallyann,Gabbatt,1978-11-13,F,CN,8,escape and evasion expert,training
Amberly,Bjerkan,1968-12-20,F,FR,4,sniper,reconnaissance
Kristien,Applegarth,1983-09-23,F,MX,9,escape and evasion expert,on leave
Verna,Hedden,1962-10-01,F,RU,6,negotiation expert,standby
Farleigh,Arblaster,1985-01-17,M,SE,10,assassin,training
Quent,Roaf,1960-06-22,M,ID,6,interrogation specialist,reconnaissance
Merilee,Devon,1972-10-07,F,ZA,4,negotiation expert,deep cover
Welsh,Flanagan,1980-07-12,M,MN,6,asset handler,deep cover
Edee,Saffran,1956-04-09,F,VN,4,interrogation specialist,standby
Rogers,Brundill,2001-07-24,M,JM,2,counterintelligence agent,intelligence gathering
Eustacia,Kunkler,1954-05-09,F,VN,4,agent in place,covert diplomacy
Nessy,Segrave,1966-08-16,F,AF,5,rogue hunter,interrogation
Pennie,M'Quharg,1966-03-24,M,FR,7,sniper,infiltration
Raymund,Dorkens,1962-08-28,M,PL,3,undercover agent,psychological operations
Issy,MacChaell,1955-08-15,F,RU,2,psychological warfare specialist,under investigation
Marcy,Johnson,1989-12-03,F,DO,10,undercover agent,surveillance
Berkeley,Kitchingman,1990-04-06,M,CN,9,escape and evasion expert,deep cover
Silvan,Carncross,1977-01-08,M,UY,9,infiltration expert,intelligence gathering
Hendrik,Hadye,1986-09-19,M,MX,1,rogue hunter,on leave
Otes,Tayspell,1981-12-30,M,BW,1,agent in place,on leave
Elisha,Kowal,1992-12-23,F,TH,3,agent in place,active
Alleyn,Glandon,1978-01-05,M,BR,4,agent in place,undercover
Mada,Lorentz,1954-12-17,F,AR,2,asset handler,covert diplomacy
Sandi,Goburn,1967-12-04,F,PL,8,negotiation expert,deep cover
Timmy,Westbrook,1982-06-01,M,NI,6,technical specialist,covert diplomacy
Yurik,Batham,1970-09-16,M,CN,8,sniffer,infiltration
Robin,Mc Meekan,1992-11-22,M,CZ,8,counterintelligence agent,on assignment
Flinn,Grunguer,1989-10-26,M,ID,4,interrogation specialist,infiltration
Mayer,Blaszczyk,1990-01-11,M,NG,2,survivalist,training
Enrique,MacMearty,1967-06-22,M,PH,2,agent in place,standby
Wandis,McCay,1994-11-22,F,PT,2,sniper,on assignment
Griffith,Utterson,2002-10-24,M,MN,10,combat specialist,training
Fairlie,Vasilkov,1969-04-06,M,MX,8,escape and evasion expert,deep cover
Chucho,Goldstone,1996-03-21,M,ET,8,undercover agent,interrogation
Danika,Hartigan,1973-08-18,F,MX,9,counterterrorism specialist,surveillance
Mortie,Frostdicke,1984-04-26,M,LV,4,counterterrorism specialist,technical support
Rochell,Rickaert,1979-10-10,F,BR,9,intelligence analyst,psychological operations
Leonerd,Westpfel,1964-02-22,M,RU,7,rogue hunter,undercover
Gabe,Labba,1966-06-26,M,PL,10,cyber operative,on assignment
Tanitansy,Twidle,1979-01-18,F,CN,6,psychological warfare specialist,technical support
Ursulina,Priver,1956-10-21,F,LS,9,counterterrorism specialist,recovery
Gaven,Shefton,1969-10-24,M,PT,2,field operative,infiltration
Base,Sykora,1994-11-09,M,NL,7,sniffer,reconnaissance
Carol,Vigrass,1980-08-26,F,SI,4,influence operations specialist,standby
Cathleen,Hobgen,2003-07-25,F,VE,6,influence operations specialist,recovery
Carie,Moreton,1969-05-14,F,GP,3,asset handler,deep cover
Fergus,Crank,1997-02-17,M,CN,9,interrogation specialist,intelligence gathering
Blanch,Eich,1967-05-23,F,PH,5,agent in place,reconnaissance
Munmro,Foskett,1971-11-08,M,RU,2,cyber operative,injured
Ericka,Keemer,1957-11-10,F,KR,3,asset handler,intelligence gathering
Louisa,Kench,1961-03-24,F,CN,6,undercover agent,standby
Bellanca,Scrine,1986-07-20,F,KE,7,sniper,reconnaissance
Meryl,Rampley,1956-04-10,F,CN,4,asset handler,covert diplomacy
Nerti,Forst,1980-06-22,F,RU,10,counterintelligence agent,deep cover
Corbett,Ecob,2004-03-30,M,MY,8,infiltration expert,surveillance
Lindsay,Aksell,2004-09-01,F,EG,7,rogue hunter,intelligence gathering
Anallese,Gittus,1998-06-11,F,PL,2,assassin,covert diplomacy
Raynell,Barsham,1971-01-03,F,CN,1,counterintelligence agent,interrogation
Jermain,Ambage,1958-04-15,M,FI,2,rogue hunter,on assignment
Alyce,Chastaing,1996-06-17,F,KR,6,escape and evasion expert,training
Dan,Deeman,1957-08-16,M,ID,1,field operative,injured
Robena,Edbrooke,1994-11-24,F,BR,6,technical specialist,active
Thomasin,Peacock,1987-03-27,F,BR,6,psychological warfare specialist,reserve
Jasen,Tomalin,1991-05-31,M,PT,1,assassin,under investigation
Cicily,Motten,1992-03-08,F,ID,3,medical specialist,undercover
Flora,Birks,1972-04-25,F,SE,8,intelligence analyst,technical support
Maris,Faers,1990-09-05,F,PT,3,underwater specialist,psychological operations
Paten,Duncombe,1983-06-13,M,CN,5,undercover agent,undercover
Pammy,Dickon,1986-05-30,F,FR,1,translator,on leave
Danie,Weldon,1979-09-02,M,VE,8,agent in place,deep cover
Garrott,Mudd,1964-06-10,M,PL,5,underwater specialist,intelligence gathering
Arri,Heardman,1973-12-02,M,CN,2,rogue hunter,interrogation
Hurley,Skelington,1973-07-09,M,VE,10,infiltration expert,reconnaissance
Fallon,Mohammad,1970-11-29,F,PL,2,counterterrorism specialist,under investigation
Lezlie,Lakenton,1985-03-09,F,AR,1,translator,on assignment
Gwendolyn,Pendrid,1991-11-09,F,HN,2,counterterrorism specialist,on assignment
Peyton,Pifford,1979-04-28,M,ID,5,survivalist,technical support
Myrlene,Goodban,1972-09-16,F,SE,5,cyber operative,black ops
Bren,McCluskey,1989-06-14,M,TH,7,negotiation expert,interrogation
Kristo,Hallaways,1957-04-04,M,ID,8,rogue hunter,interrogation
Archaimbaud,Crosher,1965-08-26,M,CN,4,rogue hunter,on leave
Sarena,Sibbet,1991-09-25,F,ID,1,technical specialist,injured
Nestor,Altofts,2003-08-25,M,PH,7,survivalist,on assignment
Frannie,Extance,1988-05-25,F,PE,8,combat specialist,surveillance
Kain,Deval,1962-05-01,M,BY,6,sniper,infiltration
Farrell,Ilbert,1981-06-01,M,VN,1,technical specialist,interrogation
Ethelind,Jimeno,2000-03-04,F,ID,3,intelligence analyst,recovery
Whitby,Haddington,1986-02-14,M,SS,4,sniper,under investigation
Chen,Blaase,1992-06-10,M,JP,1,infiltration expert,covert diplomacy
Valry,Snel,1971-04-25,F,KZ,6,cyber operative,covert diplomacy
Cortney,Littrik,1961-03-02,F,CZ,4,agent in place,infiltration
Berkley,Lackeye,1964-09-02,M,GR,1,medical specialist,training
Karol,MacRorie,1996-05-10,F,RS,1,undercover agent,covert diplomacy
Erinna,Biddy,1986-10-14,F,UA,8,asset handler,undercover
Dallis,Sangar,1967-07-10,M,FR,1,infiltration expert,on leave
Sharyl,Davys,1961-01-04,F,CN,10,assassin,covert diplomacy
Marshall,Attwill,1954-12-02,M,IR,1,interrogation specialist,infiltration
Adara,Delacourt,1979-06-29,F,BR,2,influence operations specialist,under investigation
Tracie,Marcinkowski,1997-08-19,M,IL,9,communications specialist,under investigation
Corella,Acaster,1978-01-09,F,ID,8,sniffer,infiltration
Peggi,Penswick,1978-10-20,F,CN,1,intelligence analyst,under investigation
Georgine,Rubinowicz,1971-01-04,F,FR,3,infiltration expert,under investigation
Weider,Demangeot,2005-07-22,M,CN,8,field operative,infiltration
Alonzo,Coyne,1984-01-24,M,TH,3,medical specialist,on leave
Alexi,Feilden,1976-03-31,F,ZM,1,assassin,covert diplomacy
Bruno,Fielders,1996-02-29,M,CN,9,field operative,under investigation
Nana,Ambrodi,1975-04-29,F,KZ,8,demolitions expert,intelligence gathering
Vincent,Othick,1994-12-24,M,ID,3,psychological warfare specialist,deep cover
Janos,Mouse,1990-06-18,M,CN,1,underwater specialist,technical support
Margaux,Zanneli,1965-05-19,F,US,9,demolitions expert,intelligence gathering
Vaclav,Dickerson,1987-04-24,M,ID,9,negotiation expert,infiltration
Shelby,Itskovitz,1973-05-26,M,CO,9,agent in place,reconnaissance
Aubrette,Dudson,1974-07-27,F,CM,4,sniper,on assignment
Raff,Huccaby,1963-02-28,M,ID,10,intelligence analyst,psychological operations
Torie,Summersby,1954-04-15,F,LY,10,medical specialist,on assignment
Kelby,Posnett,1977-06-04,M,MY,6,underwater specialist,psychological operations
Thurstan,Harler,1981-02-16,M,KZ,7,agent in place,reserve
Skell,Noblet,1987-11-24,M,AM,3,infiltration expert,injured
Carrie,Tirrell,1992-01-23,F,ID,1,counterterrorism specialist,training
Gunar,Fossitt,1960-07-24,M,ET,1,field operative,deep cover
Velvet,Fritter,1969-03-28,F,RS,7,interrogation specialist,covert diplomacy
Nolana,Cicutto,2004-07-27,F,US,1,psychological warfare specialist,undercover
Karol,Hachard,1965-10-12,F,CN,8,agent in place,reserve
Robin,Le Conte,1956-03-06,F,ID,9,combat specialist,covert diplomacy
Perry,Kentwell,1960-03-03,M,FR,7,infiltration expert,recovery
Jude,Grayson,1984-05-13,M,ID,5,assassin,on leave
Meredithe,Allmond,2001-09-28,F,PL,8,technical specialist,black ops
Teodorico,MacCurtain,1975-05-29,M,CN,5,technical specialist,undercover
Josi,Leppo,1979-09-04,F,LY,7,rogue hunter,covert diplomacy
Marietta,Cornier,1997-09-28,F,IE,3,sniffer,training
Alphard,Durkin,1971-03-07,M,RU,7,demolitions expert,recovery
Georgianne,Fitt,1972-09-23,F,KP,8,combat specialist,recovery
Colver,Fakes,1975-12-07,M,CL,10,cyber operative,surveillance
Joseph,Rhys,1961-06-25,M,GT,10,sniper,reconnaissance
Sacha,Berzons,1967-06-19,F,CN,2,escape and evasion expert,black ops
Enoch,Elton,1964-11-05,M,PH,6,communications specialist,surveillance
Maressa,Lembcke,1968-01-29,F,CN,6,negotiation expert,training
Nathalia,Laxston,1993-11-06,F,ID,6,communications specialist,black ops
Pearl,Cater,1966-02-15,F,AF,6,translator,on leave
Star,Muggach,1981-02-19,F,CN,9,infiltration expert,technical support
