0,1,2,3,4,5,6,7
Augusta,Boggs,1987-04-13,F,CN,8,infiltration expert,undercover
Cassy,Ranyard,1955-11-29,F,GR,9,technical specialist,interrogation
Berni,Stringfellow,1967-06-09,F,PY,8,sniffer,interrogation
Clifford,Catmull,1986-04-30,M,BR,4,cyber operative,standby
Lonny,Flahive,1985-12-29,M,CN,10,psychological warfare specialist,standby
Florry,Dibble,1968-05-30,F,CD,8,underwater specialist,under investigation
Ronnie,Quarrell,1985-12-26,F,ID,10,influence operations specialist,active
Gabbey,Sherel,1965-11-19,F,ID,10,combat specialist,injured
Anastasie,Hutable,1979-09-22,F,SI,2,sniffer,psychological operations
Melodee,Grisewood,2004-10-19,F,CN,5,interrogation specialist,on assignment
Dasya,Bonnick,1959-08-05,F,CN,4,asset handler,undercover
Fredia,Chern,1966-10-02,F,AR,7,survivalist,reconnaissance
Addy,Michelotti,1984-06-30,M,CN,10,intelligence analyst,undercover
Verne,Klulik,1980-03-03,M,VN,7,escape and evasion expert,under investigation
Ranee,Aldins,1968-09-17,F,BR,7,escape and evasion expert,active
Costanza,Welman,1957-01-18,F,ID,4,escape and evasion expert,black ops
Sarajane,Di Franceschi,1987-06-16,F,CN,7,agent in place,interrogation
Myles,Seddon,1976-01-21,M,MG,7,influence operations specialist,on assignment
Erhart,Freddi,1982-09-06,M,CN,7,counterterrorism specialist,active
Cassi,Wolvey,1991-07-09,F,SY,6,asset handler,standby
Rees,Sutherland,1994-06-30,M,US,4,underwater specialist,on assignment
Delora,Karel,2004-10-30,F,RU,8,counterintelligence agent,under investigation
Marie-jeanne,Joslyn,1988-03-28,F,GB,4,communications specialist,undercover
Eddie,Antliff,1981-03-01,M,JP,7,counterterrorism specialist,recovery
Rutter,Cathel,2004-01-07,M,ID,4,combat specialist,active
Christyna,Petruszka,1964-06-20,F,TH,10,cyber operative,intelligence gathering
Tobie,Mazey,1956-11-21,M,US,8,intelligence analyst,standby
Stevy,Champkin,1992-04-14,M,CN,4,survivalist,reconnaissance
Electra,Aleixo,1991-02-10,F,CN,1,psychological warfare specialist,active
Demetrius,Gulliver,1975-02-22,M,VE,9,medical specialist,interrogation
Van,Ternault,1967-01-11,F,RU,6,asset handler,psychological operations
Wainwright,Chomicz,1976-03-07,M,AU,5,agent in place,reserve
Perrine,Vigours,1994-05-13,F,IT,2,counterterrorism specialist,deep cover
Larine,Housaman,1965-09-08,F,ZA,2,negotiation expert,infiltration
Gerrie,Gorrie,1960-12-25,M,ID,7,counterterrorism specialist,surveillance
Orv,Peddowe,1997-08-25,M,PL,1,counterintelligence agent,active
Micky,Meynell,1993-07-14,F,CN,9,intelligence analyst,reserve
Tamar,Strover,1980-04-22,F,PK,2,psychological warfare specialist,technical support
Ashil,Fern,1989-09-09,F,AU,5,survivalist,intelligence gathering
Cassey,Mangeney,1959-03-30,F,CN,10,combat specialist,infiltration
Lyell,Weatherby,1990-08-10,M,PL,2,negotiation expert,psychological operations
Jolyn,Dodding,1990-12-04,F,CN,7,combat specialist,reconnaissance
Redd,Stevenson,1995-04-16,M,PT,6,sniper,interrogation
Riva,Raynor,1965-08-16,F,US,6,field operative,active
Khalil,Mannion,1986-01-11,M,PH,2,counterterrorism specialist,reconnaissance
Gerard,Compfort,1980-03-07,M,ID,6,medical specialist,covert diplomacy
Deck,Presley,1991-10-11,M,BR,8,field operative,recovery
Desirae,Bowskill,2005-04-22,F,RU,5,field operative,technical support
Sayers,Swadlen,1991-10-14,M,MA,10,combat specialist,technical support
Remus,Ledwidge,1978-12-28,M,PT,8,negotiation expert,standby
Tamqrah,Jakubowsky,1982-08-23,F,CN,9,rogue hunter,deep cover
Una,Penrice,1996-06-26,F,BR,1,demolitions expert,covert diplomacy
Melany,Isack,1998-12-26,F,NL,3,field operative,technical support
Ximenes,Kiddle,1976-08-20,M,CO,8,medical specialist,training
Berti,Yve,1971-08-30,M,US,5,undercover agent,deep cover
Tyrus,Flicker,2005-09-01,M,CN,5,counterintelligence agent,standby
Emmanuel,MacCawley,2003-10-13,M,TH,1,cyber operative,intelligence gathering
Hilly,Proctor,1973-10-18,M,PT,5,counterterrorism specialist,recovery
Elfrida,Caddy,1958-01-16,F,PE,9,survivalist,interrogation
Joana,Strase,1956-04-06,F,ID,4,demolitions expert,injured
Flory,Gerrietz,1976-10-10,F,CN,1,influence operations specialist,psychological operations
Sybyl,Mowat,1954-10-24,F,PH,9,negotiation expert,psychological operations
Joey,Fury,1954-07-03,M,FR,8,sniper,injured
Tedie,Wensley,1991-05-23,M,SE,3,asset handler,black ops
Betsey,Goodrick,1975-01-08,F,BA,2,medical specialist,injured
Janie,Saunper,1989-10-08,F,CN,7,intelligence analyst,recovery
Dudley,Surgeoner,1990-10-28,M,SY,10,medical specialist,injured
Dalis,Tomankowski,1999-04-15,M,JP,8,assassin,injured
Vassili,Plowell,1983-12-04,M,NI,3,communications specialist,reconnaissance
Sloane,Haylock,1958-10-04,M,SE,3,infiltration expert,standby
Gearalt,Fennelow,1958-12-07,M,CN,3,interrogation specialist,intelligence gathering
Simone,Coady,1968-07-10,M,FR,4,medical specialist,covert diplomacy
Kerianne,Dawid,1961-12-30,F,YE,10,negotiation expert,standby
Jeremy,Buckner,1970-02-24,M,CN,8,medical specialist,infiltration
Joshuah,Lotterington,1989-05-27,M,LV,8,negotiation expert,active
Sharai,Barth,1957-02-17,F,CN,9,counterintelligence agent,reconnaissance
Ignace,Rosten,1971-12-07,M,VN,3,counterterrorism specialist,active
Fernanda,Snailham,1962-11-17,F,PS,8,negotiation expert,psychological operations
Valida,Antill,1994-05-02,F,CA,4,infiltration expert,undercover
Randa,Buckeridge,1981-02-01,F,GR,3,survivalist,surveillance
Huberto,McClelland,1989-04-08,M,TO,1,influence operations specialist,covert diplomacy
Melodee,Blythe,1988-01-24,F,CN,5,sniffer,surveillance
Jillayne,Ramel,1983-08-18,F,CN,6,sniper,reserve
Karilynn,Gillooly,1986-09-03,F,CN,4,translator,infiltration
Helenelizabeth,Wellstead,1977-07-06,F,ID,2,counterterrorism specialist,psychological operations
Meredith,Tejada,1962-03-09,M,VN,7,sniper,under investigation
Allin,Levis,1979-10-11,M,UA,7,escape and evasion expert,under investigation
Chrissie,Wiffler,1983-03-21,M,RU,4,technical specialist,interrogation
Benjy,Ceney,1985-10-02,M,PL,1,assassin,undercover
Cindee,Lynagh,1977-07-06,F,ID,3,counterintelligence agent,standby
Zena,Radleigh,2004-02-15,F,PH,2,negotiation expert,surveillance
Ailee,Collens,1969-07-21,F,CN,9,influence operations specialist,deep cover
Terri,Doerren,1971-07-18,F,NO,6,infiltration expert,interrogation
Rabbi,Raoux,1986-01-26,M,RU,3,influence operations specialist,black ops
Giraldo,Grebbin,1989-04-04,M,ID,10,intelligence analyst,under investigation
Poul,Ollcott,1980-04-18,M,FR,8,field operative,deep cover
Pet,Geroldo,1971-03-22,F,CH,8,counterintelligence agent,infiltration
Angie,Tucsell,1967-11-03,M,RU,5,escape and evasion expert,intelligence gathering
Denny,Velten,1968-02-10,M,RU,2,sniffer,on leave
Rosa,Fairlam,1961-04-16,F,PE,7,counterintelligence agent,deep cover
Antonina,Reuther,1985-02-07,F,SE,8,demolitions expert,deep cover
Fransisco,Artharg,2005-11-04,M,RU,9,psychological warfare specialist,surveillance
Berta,Olland,1981-05-03,F,NG,1,cyber operative,reserve
Had,Loines,1989-09-26,M,SY,6,sniffer,intelligence gathering
Garry,Nathon,1989-01-11,M,PH,9,underwater specialist,reconnaissance
Jerry,Kybbye,1974-11-01,F,ID,9,combat specialist,training
Desiri,Chatenet,1962-08-12,F,ID,8,counterterrorism specialist,psychological operations
Ludovika,Woolacott,1956-12-15,F,CN,5,agent in place,interrogation
Elvira,Hastings,1958-06-01,F,ID,9,psychological warfare specialist,psychological operations
Stillmann,Flewitt,1998-06-09,M,ZM,3,demolitions expert,training
Carmelia,Chaikovski,1978-01-10,F,PL,1,combat specialist,undercover
Angelico,Gilardoni,2001-12-02,M,RU,7,sniper,surveillance
Marcos,Clare,1983-12-05,M,RU,2,negotiation expert,infiltration
Dacia,Basten,2005-04-01,F,CN,9,sniffer,injured
Korey,Domenichelli,1988-05-21,M,ID,6,counterterrorism specialist,intelligence gathering
Ilyse,Trebbett,1997-02-16,F,RU,3,negotiation expert,on assignment
Yorgos,Garric,2005-08-26,M,YE,2,agent in place,surveillance
Dimitri,Eldred,1992-07-04,M,MN,2,psychological warfare specialist,under investigation
Justis,Merigeau,1960-08-28,M,RU,6,intelligence analyst,deep cover
Redd,von Grollmann,1970-05-08,M,CZ,3,negotiation expert,interrogation
Lorri,Edmunds,1968-08-08,F,CN,3,sniper,covert diplomacy
Gwendolyn,Duddan,1962-05-12,F,FR,10,medical specialist,intelligence gathering
Donelle,Carnow,1975-05-22,F,RU,3,sniper,training
Darb,Stair,1971-08-09,M,ID,3,counterintelligence agent,recovery
Cathy,Grinnikov,1959-09-14,F,JP,2,escape and evasion expert,black ops
Nora,Rosander,1986-06-24,F,SE,4,asset handler,covert diplomacy
Nathan,Trorey,1978-01-03,M,PK,10,counterintelligence agent,surveillance
Burk,Faire,1954-06-15,M,ID,6,negotiation expert,reconnaissance
Calv,Empleton,1958-09-23,M,TH,9,infiltration expert,under investigation
Husein,Swateridge,1962-11-28,M,BR,2,escape and evasion expert,reconnaissance
Sebastiano,Davydzenko,1985-09-17,M,PS,3,sniffer,recovery
Flossie,Woliter,1970-07-04,F,PT,1,demolitions expert,injured
Yolanda,Dockwray,1960-11-17,F,HU,4,sniper,under investigation
Bidget,Dunabie,2001-10-17,F,RU,9,technical specialist,active
Borden,Ivins,1987-01-03,M,RU,7,sniffer,covert diplomacy
Vivien,Howchin,1965-03-06,F,ID,2,negotiation expert,intelligence gathering
Franz,Dade,1999-08-08,M,PL,10,rogue hunter,technical support
Robb,Wiseman,2003-04-06,M,UZ,1,technical specialist,under investigation
Christopher,Ricardon,1987-12-04,M,PH,8,sniper,recovery
Rafaela,Gaffney,1967-06-22,F,CN,2,assassin,reconnaissance
Marsha,Cosgrive,1955-05-02,F,PH,8,translator,undercover
Prue,Slaght,1966-11-01,F,CN,8,rogue hunter,active
Laetitia,Simpole,2001-04-27,F,PY,8,sniper,surveillance
Lorrayne,Ratnege,2004-04-24,F,NO,5,translator,surveillance
Brianne,Pollicott,1964-10-03,F,PL,4,counterterrorism specialist,undercover
Cornela,Leijs,1959-05-22,F,UA,8,psychological warfare specialist,black ops
Evvie,Covell,1965-05-28,F,CN,10,underwater specialist,technical support
Lazare,Howles,1962-05-10,M,AS,3,field operative,surveillance
Bartholomeo,Niece,1990-07-07,M,AR,6,translator,reconnaissance
Sheffy,Lamanby,2003-09-14,M,MX,5,demolitions expert,on leave
Gaye,Linstead,1993-12-25,F,CN,3,agent in place,undercover
Noe,Moynham,1982-09-10,M,PH,8,agent in place,on leave
Dawna,Blesli,1998-04-11,F,PH,2,sniffer,on assignment
Zackariah,Bahike,1981-04-16,M,CO,4,influence operations specialist,covert diplomacy
Terencio,Birkin,1976-08-05,M,TM,1,translator,reserve
Jonah,Sorrel,1963-06-03,M,AR,10,rogue hunter,interrogation
Georgia,McKane,2004-06-30,F,SE,8,underwater specialist,black ops
Aggy,Thurgood,2002-09-14,F,CN,5,communications specialist,interrogation
Dallas,Fursland,1980-12-14,F,ID,3,escape and evasion expert,injured
Trix,Beesey,1997-01-05,F,BH,9,influence operations specialist,under investigation
Karlee,Audibert,1978-08-16,F,KE,2,intelligence analyst,undercover
Emelda,Deeth,1984-01-25,F,EC,5,cyber operative,black ops
Gay,Stubley,1979-12-30,M,FR,10,asset handler,surveillance
Myer,Pashenkov,1963-09-30,M,FR,5,sniper,deep cover
Sam,Shakspeare,1966-04-13,M,ID,10,intelligence analyst,technical support
Isidoro,Solano,1998-08-09,M,ID,9,sniffer,surveillance
Em,Blennerhassett,1987-12-12,M,ID,8,demolitions expert,interrogation
Vidovic,Glabach,1958-04-15,M,CN,10,intelligence analyst,infiltration
Emerson,Timpany,1968-04-21,M,HN,9,field operative,surveillance
Wendie,Goligher,1955-05-02,F,PL,3,medical specialist,recovery
Dorri,Cicco,1964-01-03,F,SE,7,technical specialist,covert diplomacy
Avram,Ech,1967-04-02,M,ID,3,interrogation specialist,infiltration
Tessa,Niemiec,1970-08-03,F,IR,5,intelligence analyst,surveillance
Edgardo,Tremontana,1975-09-02,M,PH,9,demolitions expert,intelligence gathering
Jim,Tesoe,1995-02-06,M,RU,5,counterterrorism specialist,standby
Avis,Keel,2001-03-11,F,ES,7,assassin,on assignment
Lisbeth,Canham,1985-10-03,F,PH,7,negotiation expert,standby
Garvey,Blasgen,1970-07-13,M,RU,5,negotiation expert,training
Kaye,Noseworthy,1974-03-16,F,CN,10,demolitions expert,interrogation
Margot,McGilbon,2001-08-18,F,BR,5,psychological warfare specialist,deep cover
Herrick,Giraudou,2003-07-08,M,RU,3,survivalist,surveillance
Allyce,Yerrall,1978-10-04,F,RU,3,influence operations specialist,black ops
Ethe,Anchor,1965-09-24,M,BO,7,counterintelligence agent,covert diplomacy
Paddie,Walrond,1984-03-28,M,CN,10,field operative,black ops
Selle,Lindell,1969-01-12,F,PL,10,sniper,undercover
Carola,Aimer,1973-06-01,F,ID,4,influence operations specialist,standby
Lew,Aluard,1964-09-29,M,PE,10,combat specialist,technical support
Sigfried,Duerden,1988-12-04,M,CN,7,counterintelligence agent,undercover
Shermie,Heales,1988-03-30,M,CN,2,sniper,on leave
Benedicto,Smewing,2005-10-17,M,SE,10,assassin,recovery
Nicola,Solway,1996-08-30,F,CN,9,interrogation specialist,deep cover
Kiersten,Eynald,1959-10-16,F,CN,1,counterintelligence agent,deep cover
Farris,Penas,1986-10-12,M,TH,8,influence operations specialist,black ops
Pincas,MacMenamin,1972-05-10,M,ID,10,undercover agent,undercover
Rosalia,Elcombe,1998-06-10,F,CN,6,sniffer,interrogation
Mace,Emmet,1976-09-12,M,PT,2,asset handler,standby
Symon,Becke,1982-06-12,M,CN,10,counterintelligence agent,on assignment
Bob,Smieton,1962-01-13,M,UA,3,counterterrorism specialist,black ops
Katrine,Witherington,2003-04-25,F,PH,7,counterterrorism specialist,active
Ax,Ithell,1965-02-20,M,CN,5,communications specialist,reserve
Meagan,Bartolijn,2003-05-05,F,RU,8,negotiation expert,standby
Allison,Walak,1956-11-06,F,CN,2,technical specialist,black ops
Markos,Gutherson,1981-09-13,M,RU,3,agent in place,surveillance
Sinclair,Kyston,1970-02-09,M,CN,3,technical specialist,psychological operations
Rodger,Von Oertzen,1993-07-27,M,CN,8,medical specialist,standby
Gabriella,Tilne,1971-11-13,F,PH,10,negotiation expert,technical support
Vale,McGruar,1968-07-13,M,TH,8,demolitions expert,undercover
Sibeal,Ewings,1969-02-01,F,PH,4,translator,interrogation
Tommy,Bimson,1981-08-29,M,ID,3,intelligence analyst,active
Claire,Kerins,1993-09-08,M,US,3,translator,interrogation
Ravi,Vicarey,1975-05-03,M,RU,4,field operative,injured
Cori,Pactat,1982-08-08,M,AM,1,influence operations specialist,reserve
Sherrie,Saxby,1987-05-29,F,CN,8,counterintelligence agent,infiltration
Mandi,Nani,1991-12-20,F,MX,9,influence operations specialist,deep cover
Janel,Rigge,1960-11-24,F,VN,2,field operative,covert diplomacy
Ailyn,Varley,1969-03-06,F,RU,5,asset handler,injured
Gawain,Dickson,1966-08-28,M,JP,4,communications specialist,reserve
Darnall,Santen,1985-09-23,M,PH,5,undercover agent,intelligence gathering
Kev,Hatch,1958-01-30,M,BR,2,negotiation expert,infiltration
Samuel,Seelbach,1962-07-02,M,ID,6,underwater specialist,infiltration
Thorny,Orts,1997-05-19,M,CN,10,counterintelligence agent,interrogation
Clayton,Ferrero,1968-10-13,M,SE,5,counterintelligence agent,infiltration
Vere,Mulholland,1992-09-26,F,AR,8,asset handler,covert diplomacy
Cristobal,Ashpole,2000-09-24,M,ZW,6,rogue hunter,intelligence gathering
Tedmund,Edwinson,1968-09-17,M,SL,2,infiltration expert,covert diplomacy
Esther,Schlagtmans,1997-03-11,F,CN,10,demolitions expert,under investigation
Kaleb,Stephens,1995-07-01,M,FR,1,negotiation expert,psychological operations
Gerhard,Gable,1964-09-10,M,CN,2,survivalist,intelligence gathering
Karol,Harrema,1971-12-05,F,CN,9,undercover agent,on leave
Syd,Maskrey,1977-07-11,M,ID,8,sniper,surveillance
Salomon,Tomlinson,1981-06-20,M,MN,1,asset handler,technical support
Xylia,Mursell,1975-11-02,F,RU,1,technical specialist,infiltration
Kalila,Ormesher,1967-05-10,F,CN,8,medical specialist,active
Rodd,Brownjohn,1990-02-13,M,VE,5,combat specialist,under investigation
Terrill,Van Halen,1962-12-02,M,PH,4,psychological warfare specialist,injured
Rebekkah,Ortiga,1992-05-28,F,BY,8,underwater specialist,on assignment
Chancey,Quilkin,1978-01-25,M,RU,6,assassin,psychological operations
Paloma,Seamer,1979-02-17,F,JP,7,demolitions expert,deep cover
Terrance,Lissett,1999-06-29,M,DO,3,rogue hunter,training
Shayne,Bleeze,1969-07-18,M,NG,4,survivalist,on leave
Kayne,Roskilly,1958-07-11,M,JP,1,counterintelligence agent,training
Rebe,Dimmne,2003-01-21,F,CN,2,escape and evasion expert,black ops
Lucian,Mundow,2001-04-15,M,DO,7,assassin,technical support
Obidiah,Doole,1997-02-01,M,CN,4,underwater specialist,psychological operations
Kristian,Rolin,1990-07-26,M,CN,9,field operative,technical support
Pippa,Mulholland,2000-06-25,F,GR,5,cyber operative,deep cover
Kory,Shattock,1954-12-05,M,DE,6,demolitions expert,reconnaissance
Gordon,Caldecott,1971-09-27,M,AR,8,field operative,intelligence gathering
Torrey,Barkas,1993-06-07,M,AR,10,escape and evasion expert,reserve
Amble,Lindwasser,1996-06-02,M,BR,3,combat specialist,black ops
Barbee,Matts,1971-09-20,F,BR,4,combat specialist,deep cover
Gwenneth,Burnhard,1955-07-29,F,RU,7,counterterrorism specialist,black ops
Gussie,Bredbury,1970-05-28,F,CA,10,sniffer,reconnaissance
Kiley,Shellshear,2002-03-25,M,US,1,agent in place,deep cover
Ciro,Eddowis,2004-11-22,M,AR,7,sniper,reserve
Julianna,Dulinty,1961-07-17,F,MN,6,sniffer,technical support
Hiram,Hallam,1985-04-17,M,AR,1,communications specialist,under investigation
Joela,Maybery,2003-11-23,F,CN,7,rogue hunter,interrogation
Renae,Thebes,1993-06-02,F,MD,4,communications specialist,standby
Sergei,Scarlett,1979-02-12,M,FR,6,cyber operative,recovery
Lindsy,Caulton,1997-12-15,F,TZ,4,field operative,deep cover
Olly,Stanmer,2005-08-17,M,BO,10,field operative,surveillance
Evania,MacCracken,1958-11-19,F,CN,5,survivalist,training
Odessa,Fawssett,1999-05-04,F,FR,4,influence operations specialist,active
Trueman,Gillett,2003-09-03,M,PH,7,assassin,psychological operations
Cullen,Campa,1980-05-10,M,VE,3,infiltration expert,on leave
Oliy,Gosselin,2004-04-13,F,GE,2,field operative,training
Robenia,Mattersey,1966-11-28,F,ID,4,combat specialist,recovery
Nicol,Le Surf,1992-12-26,F,ID,3,agent in place,on assignment
Brynna,McGuigan,1968-02-12,F,UA,1,sniffer,training
Hester,Cosstick,1986-06-19,F,PH,8,intelligence analyst,injured
Kathi,Eplett,1995-09-22,F,ID,1,interrogation specialist,injured
Nealy,Marquet,1986-09-04,M,ID,3,psychological warfare specialist,infiltration
Ode,Keates,1970-12-30,M,NG,8,sniper,deep cover
Alley,Francis,1963-05-21,M,SE,10,infiltration expert,on leave
Talbot,Lawlor,1980-03-01,M,MG,4,intelligence analyst,interrogation
Mario,Jaquemar,1962-05-23,M,CN,9,intelligence analyst,covert diplomacy
Giacinta,Pinare,2004-12-03,F,CN,7,survivalist,on leave
Base,Tethacot,1960-07-25,M,ID,6,undercover agent,technical support
Nerti,Robarts,1989-08-30,F,SI,1,combat specialist,injured
Shelton,Calltone,1991-12-17,M,PH,8,medical specialist,covert diplomacy
Danyette,Robertson,1996-06-21,F,ID,8,sniffer,injured
Farley,Walster,1957-05-27,M,CO,7,interrogation specialist,intelligence gathering
Susanna,Albany,2003-01-18,F,UA,7,asset handler,recovery
Wainwright,Lighten,1990-10-11,M,PT,1,demolitions expert,psychological operations
Nancee,Kyncl,2003-04-03,F,UA,2,interrogation specialist,on assignment
Corney,Collinwood,1955-10-24,M,US,10,counterterrorism specialist,training
Theresita,Giron,1974-03-12,F,RU,4,survivalist,reserve
Demetris,Currington,1988-04-23,F,PH,7,influence operations specialist,technical support
Reed,Stevings,1960-10-10,M,PH,3,technical specialist,training
Andee,Duncan,1986-10-06,F,CN,10,negotiation expert,training
Ivor,Helleker,1992-06-20,M,ID,1,agent in place,on assignment
Myrvyn,Landsberg,1959-03-20,M,FR,7,counterintelligence agent,on leave
Liv,Matuszak,1980-08-20,F,YE,7,assassin,black ops
Stevy,Heliot,1983-02-13,M,CN,10,assassin,interrogation
Claudian,Bremen,1990-09-14,M,TR,3,assassin,intelligence gathering
Mirna,Marlon,1989-08-02,F,ID,8,counterterrorism specialist,psychological operations
Adrianne,O'Crevy,1990-05-12,F,PE,3,translator,undercover
Brent,Shellcross,1988-05-24,M,CN,7,agent in place,infiltration
Onida,Ziemens,1994-12-29,F,CN,7,influence operations specialist,training
Ginelle,Wabey,1985-08-03,F,PT,2,counterterrorism specialist,technical support
Giles,Lorman,1987-02-19,M,MA,1,medical specialist,training
Anjela,Webby,1983-06-26,F,HN,7,negotiation expert,on leave
Roana,Durdan,1997-02-21,F,HU,5,asset handler,infiltration
Laurens,Wilcott,2005-06-02,M,PH,4,communications specialist,covert diplomacy
Fielding,Windrus,1965-08-04,M,TH,4,communications specialist,on leave
Odelle,Kerswell,1957-10-19,F,CN,5,sniffer,recovery
Brooke,Sergeaunt,1998-02-03,F,CN,4,assassin,injured
Frankie,Dungate,1958-06-08,M,UA,3,negotiation expert,surveillance
Karina,Anten,1992-11-21,F,PH,10,asset handler,technical support
Bax,Squibb,2001-10-10,M,VE,7,underwater specialist,on leave
Zita,Eisikovitsh,1959-08-12,F,PH,6,negotiation expert,deep cover
Herold,Fantini,1955-09-18,M,CZ,10,cyber operative,undercover
Rafferty,Doorbar,1971-11-29,M,PY,10,rogue hunter,training
Adelind,Lehmann,1961-02-26,F,CN,9,negotiation expert,interrogation
Trish,Garken,2004-10-20,F,GT,8,communications specialist,reconnaissance
Patrice,Harrill,2003-03-08,F,CN,5,psychological warfare specialist,active
Margie,Eschalette,1976-01-13,F,PL,1,agent in place,on leave
Maureen,Mil,1981-03-10,F,TZ,2,negotiation expert,interrogation
Spencer,Guillem,1960-06-14,M,KZ,3,interrogation specialist,black ops
Wynny,Brixey,1972-12-15,F,RU,1,agent in place,training
Koenraad,Hadwick,1984-06-18,M,CN,7,asset handler,undercover
Olga,Rosenbarg,2000-08-05,F,BR,4,sniper,infiltration
Jason,Bowne,1977-09-03,M,PL,4,rogue hunter,injured
Tedie,Galbraeth,1970-06-02,M,PT,9,combat specialist,technical support
Prissie,McGinlay,1963-12-13,F,CN,10,influence operations specialist,standby
Burke,Bridal,1985-02-06,M,CN,7,asset handler,under investigation
Marena,Korda,1957-11-30,F,LC,2,medical specialist,undercover
Elicia,Moules,1994-10-21,F,CN,6,sniffer,psychological operations
Morley,Recke,1971-02-03,M,MX,8,underwater specialist,reconnaissance
Wendeline,Dartnell,1961-02-27,F,DK,4,medical specialist,under investigation
Karalee,Abethell,1994-04-09,F,GR,4,counterintelligence agent,on assignment
Vasili,Brehault,2000-11-03,M,FR,5,undercover agent,intelligence gathering
Evangelin,Tideswell,1984-04-01,F,CN,4,escape and evasion expert,reconnaissance
Jori,Gerssam,1990-01-02,F,RU,2,counterterrorism specialist,undercover
Cassandre,Baldacco,1984-06-17,F,PL,9,demolitions expert,training
Gerty,Swaby,1970-05-24,F,PL,9,survivalist,on assignment
Aline,Shearwood,1963-03-24,F,ID,9,underwater specialist,reconnaissance
Georgette,Purry,1954-05-21,F,PS,4,infiltration expert,black ops
Lammond,Hoffmann,1979-02-07,M,CN,7,infiltration expert,under investigation
Wang,Whitlam,1965-09-20,M,CN,7,translator,infiltration
Carry,Troke,1991-12-12,F,PL,7,assassin,covert diplomacy
Martguerita,Doleman,1962-06-19,F,RU,4,undercover agent,on leave
Joyan,Bunnell,1968-11-11,F,ID,10,medical specialist,standby
Laure,Godlip,1957-06-12,F,PE,6,counterterrorism specialist,on leave
Shoshana,Shearman,1977-09-05,F,BR,8,negotiation expert,active
Ludovika,Keenan,1975-09-10,F,AR,8,communications specialist,deep cover
Barnie,Cargenven,1993-12-20,M,CN,6,medical specialist,on leave
Humfrey,Lomansey,1996-09-08,M,PH,5,sniffer,injured
Cindie,Brodhead,1987-01-31,F,PH,8,translator,under investigation
Joelie,Berriball,1985-01-28,F,DE,1,agent in place,undercover
Agnola,Cruces,1984-07-28,F,ID,1,influence operations specialist,technical support
Dynah,Yeoman,1955-10-13,F,ID,6,sniper,deep cover
Marlene,Puddle,1978-02-06,F,PE,4,survivalist,surveillance
Tommie,Chaucer,1959-12-24,F,ZA,9,assassin,under investigation
Arne,Di Claudio,1965-07-14,M,SI,9,sniper,active
Denney,Rodgman,1958-09-29,M,CN,2,sniper,on assignment
Jeniffer,Riddett,1970-04-17,F,PH,5,sniper,on assignment
Augustine,Elstub,1991-07-12,F,TH,8,rogue hunter,standby
Ignazio,Toffolo,1957-04-17,M,KZ,5,rogue hunter,intelligence gathering
Park,Raison,1979-08-16,M,ID,3,asset handler,training
King,Grassick,1977-01-02,M,ID,6,technical specialist,active
Jereme,Inchboard,1959-10-24,M,CN,5,sniper,black ops
Aliza,Iddy,1994-10-23,F,SB,6,survivalist,on assignment
Carlye,Peeters,2002-08-16,F,ID,8,escape and evasion expert,intelligence gathering
Selby,Whittington,2001-10-11,M,PT,4,field operative,on leave
Reece,Verney,1982-12-30,M,ID,7,assassin,infiltration
Farly,Boik,1995-06-08,M,CO,8,influence operations specialist,intelligence gathering
Elvira,Nail,1994-03-31,F,PT,4,escape and evasion expert,active
Amabelle,Tenniswood,1995-07-25,F,PH,8,interrogation specialist,surveillance
Maryellen,Yousef,1961-08-29,F,CN,8,interrogation specialist,on assignment
Valentijn,Wicklin,1977-05-02,M,JP,4,negotiation expert,training
Haily,Boag,1987-06-07,M,HR,8,underwater specialist,on assignment
Westbrook,Spargo,1992-01-30,M,LV,3,influence operations specialist,technical support
Innis,Knell,1985-03-27,M,RU,8,psychological warfare specialist,surveillance
Katherina,Buche,1962-11-13,F,CN,9,agent in place,covert diplomacy
Johannes,Goakes,1964-04-28,M,ID,2,medical specialist,under investigation
Goober,Gately,1983-10-18,M,AF,10,field operative,standby
Abdel,Spilsburie,1980-06-09,M,HR,5,survivalist,reserve
Cristi,Audsley,1960-04-23,F,CN,1,communications specialist,deep cover
Allister,Scraggs,1961-09-21,M,ID,4,undercover agent,intelligence gathering
Fredericka,Krause,1989-11-20,F,GB,9,negotiation expert,surveillance
Kellyann,Uc,1997-07-11,F,CN,8,underwater specialist,psychological operations
Melany,Rothchild,1993-11-26,F,PL,2,technical specialist,injured
Martie,Eberlein,1997-06-13,F,CO,4,field operative,technical support
Reyna,Gambles,1975-04-18,F,CZ,5,sniffer,reserve
Dillie,Kightly,1985-07-23,M,CN,2,underwater specialist,recovery
Wittie,Buffham,1979-09-06,M,BR,2,rogue hunter,on leave
Pail,Crat,1993-05-13,M,ID,9,survivalist,on leave
Cammy,Hopkyns,1961-02-09,F,CN,8,escape and evasion expert,surveillance
Carine,Glendinning,1989-04-06,F,IQ,4,cyber operative,undercover
Lazarus,Moye,1960-08-17,M,RU,9,intelligence analyst,injured
Meredith,Easby,1980-10-18,M,RU,8,asset handler,reserve
Ruth,Barwise,1955-05-08,F,AL,5,intelligence analyst,reconnaissance
