0,1,2,3,4,5,6,7
Ebeneser,Poe,1965-07-21,M,ID,5,interrogation specialist,covert diplomacy
Gracia,Beseke,1971-01-13,F,ZM,3,medical specialist,deep cover
Waldemar,Maureen,1975-07-24,M,PT,7,agent in place,standby
Magnum,Bingall,1969-09-14,M,SY,9,translator,covert diplomacy
Jocelyn,Treffrey,1968-05-29,F,SE,10,interrogation specialist,on assignment
Jeremias,Matisoff,1958-08-25,M,UA,5,assassin,interrogation
Maybelle,Rayhill,1980-11-17,F,MX,9,interrogation specialist,interrogation
Randall,MacTerlagh,1993-01-19,M,FR,3,influence operations specialist,active
Petunia,Cunnell,1994-01-20,F,AF,5,sniper,undercover
Ainsley,Thaw,1989-11-16,F,LU,7,underwater specialist,technical support
Claiborn,Cunnane,1997-05-23,M,ID,2,assassin,black ops
Niel,Wombwell,1963-02-12,M,SE,1,counterintelligence agent,reconnaissance
Merrilee,Heads,1993-01-01,F,PH,3,sniper,surveillance
Wiatt,Andriuzzi,1984-11-17,M,SE,4,counterterrorism specialist,undercover
Charlton,Lesaunier,1969-11-10,M,US,4,interrogation specialist,infiltration
Wynn,Idel,1975-12-24,F,AI,6,escape and evasion expert,undercover
Brig,Arsnell,1974-06-23,M,CZ,8,sniffer,reconnaissance
Jeremy,Sellstrom,2004-06-26,M,RS,4,sniper,infiltration
Maurie,Newcomen,1999-06-11,M,NG,8,agent in place,undercover
Cassie,Starr,1988-02-16,F,ID,1,survivalist,on assignment
Karrie,Pughsley,1980-10-02,F,MK,4,rogue hunter,intelligence gathering
Sashenka,Byrd,1964-02-08,F,ID,2,assassin,active
Lemmy,Lowes,1972-08-25,M,MY,10,asset handler,psychological operations
Gunilla,Crichmer,1977-01-24,F,GN,3,counterintelligence agent,interrogation
Maiga,Mounsey,1984-11-15,F,RU,6,infiltration expert,reconnaissance
Naoma,Greenroad,1957-06-18,F,JP,5,interrogation specialist,deep cover
Kala,Exley,2001-11-12,F,CN,7,sniffer,black ops
Ursulina,Tame,1976-03-17,F,NG,3,infiltration expert,on assignment
Axel,Mumford,1979-05-22,M,AL,7,agent in place,deep cover
Evy,Erb,1998-06-29,F,RU,6,negotiation expert,standby
Shaylah,O'Grogane,1971-08-29,F,ID,1,asset handler,recovery
Joanna,Comford,1977-12-22,F,WF,10,escape and evasion expert,active
Heywood,Danielis,1985-02-24,M,CN,2,escape and evasion expert,undercover
Benjamen,Ducarne,1968-04-23,M,PH,6,field operative,black ops
Filbert,Cobley,1961-11-26,M,AZ,1,undercover agent,intelligence gathering
Dulcinea,Stonham,1975-12-01,F,CN,9,technical specialist,injured
Hubie,Tearle,1972-01-25,M,MX,8,negotiation expert,on assignment
Bertram,Cafferky,1988-12-07,M,CN,8,intelligence analyst,active
Gibby,Theakston,2003-04-15,M,RU,4,assassin,on leave
Aldo,Scranny,1999-11-21,M,CN,10,infiltration expert,standby
Maryrose,Gosneye,1989-07-23,F,BR,3,assassin,recovery
Hynda,Glew,1985-06-21,F,CA,8,cyber operative,training
Mitch,Grey,1989-09-23,M,ID,1,field operative,on leave
Irving,Hardeman,1960-09-05,M,FM,9,survivalist,undercover
Nikki,MacFadyen,1981-06-20,M,AO,10,sniffer,psychological operations
Brant,BoHlingolsen,1993-11-28,M,FR,4,interrogation specialist,under investigation
Barney,Duro,1989-02-09,M,CZ,2,cyber operative,reserve
Thomasine,Tryhorn,1968-10-25,F,SI,5,medical specialist,psychological operations
Christian,Bilverstone,1963-07-09,F,PH,7,survivalist,infiltration
Barron,Ludovico,1978-08-01,M,GR,5,underwater specialist,under investigation
Stanton,Bridgett,1978-12-25,M,RU,8,field operative,training
Homere,Osgodby,1955-12-29,M,BY,7,asset handler,deep cover
Hildy,Hansberry,1965-11-05,F,PH,6,counterterrorism specialist,technical support
Kellia,Ram,1955-06-04,F,AR,2,escape and evasion expert,psychological operations
Matias,Bushe,1965-12-09,M,NG,1,translator,active
Fallon,Bertelsen,1989-10-01,F,PH,4,demolitions expert,deep cover
Kayle,Mullin,1957-07-13,F,NE,2,asset handler,infiltration
Emmet,Austing,2004-03-09,M,VE,5,sniffer,training
Belvia,Nelius,1995-05-10,F,PH,2,sniffer,active
Monro,Gilhooley,1981-01-06,M,ET,5,underwater specialist,on assignment
Eugenia,Finnimore,1962-05-08,F,PT,1,survivalist,surveillance
Enoch,Sevior,1956-01-24,M,ID,7,translator,on assignment
Mariel,Snartt,1987-05-13,F,TD,7,agent in place,intelligence gathering
Wylie,Browell,2005-03-17,M,PH,10,intelligence analyst,surveillance
Whitney,Dudmesh,1976-11-17,F,CN,6,counterintelligence agent,infiltration
Lora,Umbert,1979-12-09,F,AR,9,negotiation expert,recovery
Aksel,Brosini,1979-03-04,M,MX,7,infiltration expert,active
Fallon,Jindracek,1972-04-21,F,RU,2,technical specialist,standby
Thibaut,Kausche,1976-02-19,M,PL,1,sniper,under investigation
Palmer,Preshous,1967-05-21,M,ID,2,intelligence analyst,active
Zelig,Gribbell,1954-06-16,M,RU,8,field operative,infiltration
Jimmie,Overal,1989-07-20,M,ID,6,combat specialist,interrogation
Henka,Hurlin,1963-08-13,F,AR,4,psychological warfare specialist,intelligence gathering
Muffin,Treace,1982-05-06,M,CR,10,communications specialist,reconnaissance
Ema,Bescoby,1997-10-31,F,CN,4,intelligence analyst,deep cover
Florida,Trevenu,1970-08-16,F,FR,7,escape and evasion expert,on assignment
Cassondra,Lukasen,1987-11-28,F,UZ,3,field operative,active
Robinett,Kisby,1973-11-28,F,ID,10,negotiation expert,deep cover
Daphene,Allonby,1981-05-26,F,PT,8,underwater specialist,recovery
Amalita,Giovani,1975-08-09,F,ID,2,translator,infiltration
May,Gothard,1985-08-07,F,HT,7,sniper,undercover
Lil,Marwood,1997-04-27,F,ID,8,survivalist,reconnaissance
Clayson,Radeliffe,1989-12-28,M,ID,9,counterterrorism specialist,infiltration
Beryle,Feenan,1996-04-16,F,SE,7,communications specialist,standby
Jamie,Dalligan,2000-01-08,M,PH,6,sniper,active
Perle,Farnie,1961-02-13,F,FR,9,agent in place,intelligence gathering
Ebeneser,Luberti,1958-03-09,M,SE,8,influence operations specialist,technical support
Gabie,Emmens,1975-05-21,M,ID,5,communications specialist,recovery
Octavius,Andrejevic,1987-04-06,M,PL,7,assassin,infiltration
Hunter,Mc Coughan,1986-11-29,M,BR,7,agent in place,undercover
Sioux,Webland,1997-09-01,F,FR,1,sniffer,undercover
Walt,Heball,2002-11-06,M,ID,10,intelligence analyst,injured
Carrol,Powdrill,1976-11-13,M,DK,1,psychological warfare specialist,on assignment
Rona,Acaster,1977-07-29,F,NG,3,asset handler,interrogation
Greggory,Roussel,1955-05-21,M,MK,2,escape and evasion expert,under investigation
Jeri,Brodeur,1961-11-12,F,MG,7,counterintelligence agent,active
Townie,Hembery,2001-04-13,M,MX,2,technical specialist,technical support
Ynez,MacCaughey,1957-03-23,F,PE,1,assassin,black ops
Sher,Dudliston,1966-10-09,F,PT,5,underwater specialist,on leave
Sal,Yurtsev,1969-07-29,F,SE,1,survivalist,on assignment
Damian,Crittal,2003-12-19,M,RU,7,rogue hunter,on leave
Eugene,Dodimead,1993-02-25,M,PY,1,technical specialist,black ops
Lillis,Crowhurst,1986-10-20,F,SE,4,psychological warfare specialist,under investigation
Lincoln,Richardes,1980-08-29,M,BG,2,medical specialist,under investigation
Betsy,Swaffield,1989-06-12,F,CL,4,assassin,training
Noreen,Pressdee,2001-08-25,F,PH,6,demolitions expert,surveillance
Jody,Burnard,1972-12-02,M,FR,4,medical specialist,under investigation
Sindee,Schohier,1955-04-08,F,PH,4,infiltration expert,undercover
Carline,Farbrace,1965-10-14,F,MY,2,infiltration expert,deep cover
Nedda,Freyne,1996-08-08,F,CZ,9,assassin,interrogation
Verene,Sivior,1989-06-05,F,PL,8,counterintelligence agent,recovery
Alano,Boldison,1976-08-28,M,FR,9,translator,training
Fidole,Brownlow,1979-06-02,M,AR,10,influence operations specialist,active
Goober,Garlett,1997-02-26,M,GH,4,undercover agent,intelligence gathering
Athene,Peacop,1979-03-23,F,CN,7,asset handler,black ops
Nye,Adams,1982-11-16,M,PL,8,undercover agent,recovery
Martha,Gravells,1995-11-22,F,RU,7,translator,active
Sigfried,Woods,1992-05-21,M,ID,9,communications specialist,black ops
Archaimbaud,Prout,1979-10-02,M,PL,6,combat specialist,active
Glynnis,McPhate,1978-04-24,F,CN,6,cyber operative,technical support
Tamar,Kremer,1974-11-24,F,GR,2,technical specialist,black ops
Rhys,Seton,1961-02-02,M,PL,7,demolitions expert,technical support
Rustin,Gashion,1994-10-10,M,ID,6,communications specialist,intelligence gathering
Chicky,Piola,1997-03-01,F,ID,10,undercover agent,intelligence gathering
Babbie,Curedale,1974-02-08,F,CN,8,escape and evasion expert,intelligence gathering
Eugenius,Tollow,1988-08-25,M,BJ,10,medical specialist,reconnaissance
Rube,Spencley,1995-03-20,M,KP,7,intelligence analyst,reconnaissance
Rockey,Treadaway,1969-07-06,M,GB,3,agent in place,psychological operations
Spence,Di Bernardo,1966-12-18,M,AO,1,demolitions expert,black ops
Gena,Eouzan,1979-11-12,F,BA,6,sniper,covert diplomacy
Gamaliel,Knocker,1959-03-07,M,FR,5,counterintelligence agent,technical support
Evanne,Mowsdale,1958-11-21,F,RU,6,undercover agent,covert diplomacy
Reginauld,O' Sullivan,1965-02-21,M,JP,2,technical specialist,intelligence gathering
Christiane,Majury,1998-09-09,F,GT,4,interrogation specialist,reconnaissance
Romy,Davidzon,1993-05-19,F,CG,4,translator,standby
Maurits,Forgan,1996-03-24,M,CN,2,influence operations specialist,standby
Darcie,Dunkerk,1957-11-07,F,PY,9,combat specialist,recovery
Teresa,Epsly,1968-06-24,F,CO,8,counterterrorism specialist,undercover
Mirelle,Godsil,1975-08-30,F,CA,4,sniper,infiltration
Tommie,Merrison,1989-01-23,M,GB,2,escape and evasion expert,reserve
Artemus,Osmond,1995-02-19,M,BY,8,assassin,injured
Duane,Scrigmour,1963-06-18,M,ML,6,escape and evasion expert,surveillance
Randi,Werndly,1961-04-16,M,CN,2,translator,under investigation
Lydon,Brunner,1979-01-26,M,RU,6,demolitions expert,undercover
Salomo,Baggot,1983-07-12,M,PH,3,underwater specialist,active
Martyn,Prestige,1964-07-24,M,ES,8,cyber operative,injured
Bobette,Leahair,1954-04-20,F,US,5,sniffer,surveillance
Rorke,Corneille,1958-04-08,M,PE,8,assassin,under investigation
Constance,Bartlet,2005-11-13,F,BY,2,communications specialist,surveillance
Libby,Rodenborch,1978-09-14,F,PE,9,sniffer,recovery
Koralle,Habbin,1984-03-18,F,AF,7,counterintelligence agent,recovery
Ailyn,Saintsbury,2002-01-26,F,CN,2,translator,psychological operations
Abby,Scoular,1986-07-26,F,PH,6,escape and evasion expert,reconnaissance
Pooh,Adne,1970-08-10,F,CO,6,cyber operative,reserve
Noelle,Linklater,1979-01-01,F,RU,6,survivalist,infiltration
Morris,Gronow,1971-02-23,M,RU,5,agent in place,intelligence gathering
Danila,Cornbell,1969-08-11,F,CO,8,communications specialist,active
Carley,McCritchie,1986-05-28,F,FR,4,rogue hunter,deep cover
Byrle,Bairstow,1983-10-05,M,YT,7,sniffer,reserve
Hurlee,Luckman,1996-09-16,M,SE,2,field operative,technical support
Loree,Hubbart,1973-12-17,F,CA,5,combat specialist,deep cover
Florry,Lowton,1999-10-07,F,CN,7,intelligence analyst,undercover
Irwin,Kobierra,1955-07-10,M,PT,3,translator,on assignment
Gerard,Listone,1999-03-27,M,PT,9,sniper,infiltration
Fanechka,Corthes,1990-12-23,F,ID,6,infiltration expert,infiltration
Elsbeth,Hartil,1966-12-15,F,CN,8,medical specialist,reconnaissance
Avril,Jouanet,1993-08-19,F,HR,2,intelligence analyst,training
Rosemary,Boothebie,1979-08-15,F,BY,1,rogue hunter,interrogation
Cassandre,McCaughran,1998-12-22,F,RU,10,influence operations specialist,under investigation
Brantley,Jorin,1991-04-28,M,GR,7,technical specialist,deep cover
Daphene,Kinforth,1980-07-03,F,CN,7,rogue hunter,interrogation
Christiana,Bradley,1974-04-24,F,VN,6,intelligence analyst,training
Con,Swalwel,1965-10-29,F,CN,4,field operative,on assignment
Barr,Marlen,1983-01-05,M,CN,9,counterterrorism specialist,infiltration
Lorettalorna,Delue,1962-03-12,F,SE,7,escape and evasion expert,training
Kliment,Shallcrass,1979-05-07,M,CN,4,agent in place,black ops
Arly,Rodear,1987-05-31,F,PH,5,asset handler,training
Joyann,Lodevick,1956-08-30,F,TM,10,infiltration expert,training
Corty,Dalby,1988-03-15,M,CN,10,communications specialist,training
Gran,Sims,1977-01-17,M,JP,2,interrogation specialist,injured
Florence,Leverette,2005-12-17,F,CN,7,infiltration expert,deep cover
Hanny,Jodkowski,1988-01-07,F,BG,3,counterterrorism specialist,psychological operations
Christian,McGeachey,1990-01-13,F,CN,7,combat specialist,surveillance
Kenna,Petegre,1980-05-20,F,GR,3,counterintelligence agent,interrogation
Erda,Feldmesser,1967-04-07,F,ID,2,asset handler,infiltration
Batsheva,Fulks,1997-09-10,F,ID,1,sniffer,injured
Sacha,Grimes,1996-02-28,F,RU,10,technical specialist,recovery
Walton,Winfrey,1965-09-24,M,ID,3,counterintelligence agent,intelligence gathering
Hayyim,Dows,2002-02-15,M,KM,5,demolitions expert,active
Gabbi,Pinyon,2002-11-09,F,JP,9,interrogation specialist,undercover
Celestyn,Mincini,1989-01-27,F,SY,2,intelligence analyst,on assignment
Bernardine,Furlong,1963-11-13,F,RU,8,communications specialist,undercover
Jeanine,Littleover,2002-04-25,F,US,4,negotiation expert,training
Lek,Bielby,1965-03-29,M,RU,1,sniper,on leave
Penni,Lafond,2002-11-16,F,CN,10,demolitions expert,deep cover
Lauritz,Rawstron,1990-05-08,M,CN,10,negotiation expert,psychological operations
Inness,Lozano,1987-09-29,M,ID,1,sniper,standby
Jacquelynn,Hinrichsen,1980-02-29,F,TZ,10,combat specialist,black ops
Perla,Macvain,1955-09-25,F,VE,2,counterterrorism specialist,surveillance
Kristyn,Milmoe,2001-02-14,F,ID,9,escape and evasion expert,reconnaissance
Maggee,Burtonshaw,1992-10-31,F,RU,8,field operative,injured
Barth,Roffe,1967-02-19,M,RU,1,counterterrorism specialist,interrogation
Orel,Emmerson,1965-12-07,F,CN,4,agent in place,under investigation
Hyacinth,Matcham,1961-01-03,F,BR,8,survivalist,on assignment
Jaymee,Picknett,2005-12-25,F,ID,7,rogue hunter,infiltration
Wendie,Piccop,1954-02-14,F,TZ,3,field operative,infiltration
Kahaleel,Degoey,1986-12-10,M,SY,7,intelligence analyst,active
Amandy,Tiddy,1976-01-22,F,SE,6,counterintelligence agent,infiltration
Celisse,Bortoli,1980-01-11,F,PH,8,negotiation expert,on leave
Kessiah,Magnay,1996-04-22,F,GU,4,cyber operative,deep cover
Danny,Gegg,2000-12-01,M,CN,2,sniffer,technical support
Perkin,Weld,1991-02-14,M,PH,6,asset handler,interrogation
Hugo,Flannigan,1977-09-19,M,GR,10,infiltration expert,active
Valaria,Grigori,1954-03-29,F,NG,2,sniper,on assignment
Cyrillus,Scholefield,1954-01-17,M,FR,4,medical specialist,surveillance
Bessie,Fitzpatrick,1997-07-24,F,AZ,2,survivalist,covert diplomacy
Cornelle,Garrish,1983-11-21,F,PH,7,undercover agent,infiltration
Chev,Cowoppe,1965-12-07,M,AL,4,undercover agent,interrogation
Bucky,Tejada,1970-08-30,M,RU,9,combat specialist,training
Ermentrude,Soall,1997-09-06,F,CO,7,sniffer,technical support
Wendell,Safont,1995-05-07,M,BY,9,demolitions expert,infiltration
Geralda,Connick,1971-04-23,F,CN,4,psychological warfare specialist,on assignment
Caroline,Baudino,1962-09-09,F,CN,6,combat specialist,covert diplomacy
Rolfe,Bridell,1956-11-06,M,RU,10,medical specialist,covert diplomacy
Gilberto,Menego,1997-02-03,M,CZ,7,underwater specialist,psychological operations
Cameron,Inderwick,1968-01-06,M,MX,6,agent in place,psychological operations
Brendon,Jonuzi,1991-08-12,M,BR,10,underwater specialist,psychological operations
Helaine,Jones,1959-08-28,F,NA,9,asset handler,black ops
Gwyneth,Lared,1985-08-30,F,PT,5,counterintelligence agent,injured
Thurstan,Crippen,1966-01-20,M,ID,2,technical specialist,recovery
Katalin,Woodberry,1987-09-01,F,ID,5,negotiation expert,technical support
Arlie,Mannock,1970-07-29,F,CN,4,underwater specialist,interrogation
Sheela,Hanigan,1999-04-11,F,PL,8,cyber operative,psychological operations
Aldous,Dunthorn,1980-02-23,M,UA,3,infiltration expert,black ops
Cole,Crosen,1995-12-13,M,MX,5,sniper,on assignment
Townie,Ashley,1992-10-28,M,CN,1,field operative,surveillance
Easter,April,2002-01-17,F,TZ,8,intelligence analyst,recovery
Ichabod,Trunks,1997-04-01,M,PL,8,undercover agent,standby
Emilee,Tindall,1970-10-16,F,KZ,9,demolitions expert,standby
Cosimo,Guise,1973-05-19,M,BR,3,undercover agent,injured
Anastasia,Gabbitas,1964-08-24,F,JP,1,counterterrorism specialist,reconnaissance
Mose,Boagey,1954-05-10,M,CN,2,underwater specialist,standby
Terra,Metzel,1983-03-03,F,RU,6,infiltration expert,injured
Dion,Ricci,1989-11-12,M,ID,3,underwater specialist,intelligence gathering
Griffin,Francesc,2003-10-27,M,GE,1,rogue hunter,reconnaissance
Hurleigh,Cotgrove,2001-06-04,M,PE,3,underwater specialist,psychological operations
Carlen,Hurch,1987-09-29,F,SE,6,asset handler,standby
Alasteir,Redsall,1987-10-10,M,CN,9,counterintelligence agent,under investigation
Otto,Dunkerley,1974-09-11,M,MV,7,survivalist,training
Artur,Hutcheson,1992-11-21,M,PH,5,rogue hunter,undercover
Janey,Colwell,1963-10-06,F,US,3,demolitions expert,black ops
Farr,Littlepage,1999-02-25,M,PH,6,survivalist,covert diplomacy
Paquito,Chisnell,1982-01-20,M,PL,9,counterterrorism specialist,injured
Carmella,Pepperd,1973-03-23,F,TH,4,psychological warfare specialist,training
Ramon,Pessler,1971-09-06,M,RU,2,sniper,psychological operations
Doralia,Bosson,1970-01-04,F,BF,4,communications specialist,standby
Lena,Burris,1966-09-09,F,BR,8,interrogation specialist,intelligence gathering
Georgetta,Steagall,1974-01-27,F,ID,2,assassin,covert diplomacy
Boycie,Benninger,2001-03-12,M,MA,9,field operative,injured
Tally,Stenyng,1986-07-19,F,CN,2,combat specialist,reserve
Koralle,De Filippi,1974-07-06,F,RU,6,undercover agent,reconnaissance
Paxon,Somerled,1985-08-18,M,RU,3,interrogation specialist,active
Janet,Vigurs,1955-11-01,F,RU,3,medical specialist,active
Haily,Pinckney,1965-11-15,M,US,4,field operative,training
Margo,Vose,1969-03-20,F,PH,6,combat specialist,interrogation
Rheta,Ballintyne,1962-06-10,F,BR,1,influence operations specialist,infiltration
Rosabel,Eynaud,1954-06-03,F,PA,8,underwater specialist,reconnaissance
Thia,Sagg,1973-12-08,F,CN,4,counterintelligence agent,on assignment
Mala,Matisse,1954-08-16,F,CN,1,counterintelligence agent,injured
Stefanie,Mosson,1963-11-27,F,PL,10,combat specialist,intelligence gathering
Ailis,Skeffington,1995-12-17,F,CA,1,medical specialist,on leave
Charity,Vedenyapin,1959-03-26,F,PY,2,medical specialist,on assignment
Sela,Gunderson,1959-12-29,F,SE,4,asset handler,intelligence gathering
Rozele,Dyka,1979-12-09,F,US,4,translator,black ops
Konstanze,Guidotti,1965-06-06,F,US,8,counterintelligence agent,undercover
Adlai,O' Markey,1973-07-19,M,TH,9,sniper,on leave
Fitzgerald,McGuffog,1979-12-03,M,ID,6,medical specialist,training
Rickert,Delleschi,1956-10-01,M,JP,2,cyber operative,on assignment
Kippie,Shoulders,1984-12-17,F,AR,2,medical specialist,deep cover
Marlin,Colliar,1975-01-15,M,ID,8,sniper,training
Bernice,Brearton,1977-11-18,F,CN,3,combat specialist,recovery
Merilee,Beddingham,1999-07-07,F,PH,4,agent in place,deep cover
Merrie,Marquess,1983-01-27,F,PH,3,combat specialist,reserve
Cesya,Syers,1959-11-24,F,CN,3,undercover agent,covert diplomacy
Perice,Aylward,1976-03-12,M,IE,4,asset handler,surveillance
Carly,Chable,1990-09-06,F,EH,3,translator,undercover
Kalila,Siddens,1957-01-03,F,BR,6,medical specialist,technical support
Ardra,Daingerfield,1998-10-18,F,PL,2,sniper,technical support
Christoffer,Trodler,1998-02-04,M,SE,3,translator,on assignment
Carol-jean,Christofle,1957-09-28,F,GR,7,escape and evasion expert,black ops
Malchy,Sidebotham,1997-07-10,M,CM,2,interrogation specialist,standby
Kerrin,McPhilip,1973-05-25,F,CR,3,field operative,recovery
Blair,Hayball,1991-06-04,F,CZ,10,survivalist,surveillance
Tisha,Decayette,1987-07-24,F,ID,4,psychological warfare specialist,on leave
Maddy,Pendleberry,1999-02-04,M,RU,2,agent in place,on assignment
Malissia,Buddles,2000-10-14,F,CN,3,undercover agent,active
Ximenes,Stonebanks,1983-01-11,M,ID,3,counterintelligence agent,intelligence gathering
Peyton,Lodewick,1986-01-30,M,BY,8,sniffer,deep cover
Fitz,Marzellano,1978-07-12,M,PT,6,field operative,active
Ezra,Bjerkan,1998-08-24,M,ID,5,rogue hunter,interrogation
Marleen,Pettyfer,1960-10-29,F,PL,3,sniffer,reconnaissance
Wilow,Magovern,1988-01-28,F,PH,7,interrogation specialist,psychological operations
Bernardine,Seeney,1962-10-10,F,MN,4,cyber operative,intelligence gathering
Tildi,MacAlinden,1998-09-08,F,ID,4,demolitions expert,deep cover
Heather,Chimenti,1968-11-23,F,MX,8,rogue hunter,infiltration
Gal,Axtonne,1988-02-12,M,RU,1,intelligence analyst,surveillance
Lyssa,Syred,1972-10-02,F,SE,4,rogue hunter,active
Frederico,Rolls,1972-01-31,M,SE,1,psychological warfare specialist,infiltration
Eamon,Rubinfeld,1973-07-15,M,PL,9,field operative,technical support
Myrwyn,Edds,1991-04-08,M,NG,2,counterintelligence agent,surveillance
Austina,Bloxsome,1982-08-25,F,CN,1,technical specialist,psychological operations
Aland,Cromwell,2005-10-14,M,BR,6,demolitions expert,on assignment
Grantham,Georgot,1959-05-11,M,JP,8,communications specialist,deep cover
Karlen,Gerling,1969-05-13,F,PT,6,negotiation expert,technical support
Bernette,Cearley,1969-05-18,F,SY,3,combat specialist,black ops
Ervin,Unwin,1985-11-21,M,BR,8,communications specialist,undercover
Broddie,Carman,1981-05-08,M,PL,2,communications specialist,reserve
Ivy,Shere,1981-09-09,F,FI,7,technical specialist,on leave
Thatcher,Crabbe,1965-05-07,M,ID,5,translator,undercover
Carlen,Rolance,1974-09-09,F,ID,8,cyber operative,interrogation
Jorey,Cadwallader,1969-11-23,F,CN,2,medical specialist,intelligence gathering
Savina,Ucceli,2005-06-05,F,PH,3,psychological warfare specialist,black ops
Ardine,McDill,1983-12-11,F,RU,3,counterintelligence agent,injured
Waldon,Conachy,1983-12-03,M,MA,9,undercover agent,undercover
Fredrick,Domenge,1995-07-27,M,RU,8,asset handler,undercover
Addie,Precious,1978-04-08,M,MA,4,undercover agent,active
Nicol,Le Teve,1964-08-13,M,CN,7,field operative,interrogation
Inness,Soppett,1977-01-22,M,CN,10,translator,undercover
Christopher,Skedgell,1958-08-07,M,QA,8,psychological warfare specialist,reconnaissance
Bartholomeo,Stag,2000-12-05,M,US,1,combat specialist,surveillance
Cornie,Di Napoli,1988-12-05,M,US,9,demolitions expert,technical support
Codie,Edgehill,1995-05-09,F,CN,10,influence operations specialist,reconnaissance
Lennard,Jammes,1965-07-15,M,VN,1,survivalist,on assignment
Therese,Bullar,1955-11-20,F,BR,2,sniffer,infiltration
August,Willatt,1954-03-30,M,NO,5,escape and evasion expert,psychological operations
Niki,Grass,1986-09-18,M,CN,3,negotiation expert,standby
Enrico,Branch,1986-12-26,M,PL,10,influence operations specialist,psychological operations
Arel,Tripon,1997-05-13,M,CN,8,agent in place,standby
Kain,Roncelli,1973-08-05,M,CN,3,counterintelligence agent,surveillance
Elliott,Balasini,1970-03-25,M,ID,9,sniffer,interrogation
Nikolos,Sprowles,1980-01-13,M,RU,7,sniper,intelligence gathering
Saw,Dalmon,1983-05-03,M,SI,2,asset handler,training
Addi,Lark,1989-09-02,F,FI,4,survivalist,psychological operations
Emmalynne,Markova,2005-04-11,F,CZ,6,counterterrorism specialist,standby
Urban,Alldre,1955-10-07,M,AZ,5,survivalist,intelligence gathering
Joceline,Bassilashvili,1972-03-28,F,PH,4,combat specialist,reconnaissance
Kermy,Gerry,1978-04-08,M,CN,5,asset handler,recovery
Audie,Daubeny,1981-11-13,F,TH,1,demolitions expert,interrogation
Hendrick,Inglis,1984-02-10,M,JP,5,infiltration expert,injured
Ellen,Slimme,1954-11-23,F,PL,9,influence operations specialist,undercover
Standford,McPhelim,1991-08-10,M,CN,1,field operative,infiltration
Abbi,Jorger,2005-08-04,F,MT,9,translator,injured
Cross,Bloschke,1966-08-16,M,ID,4,field operative,surveillance
Jayson,Eisig,1987-08-02,M,VN,9,translator,undercover
Derrik,Collip,1961-02-02,M,BW,3,sniffer,recovery
Norry,Saylor,1973-07-16,M,TZ,3,medical specialist,reconnaissance
Maurizio,Finden,1972-01-04,M,NL,9,negotiation expert,deep cover
Lynnett,Ramshay,1972-04-17,F,CN,4,psychological warfare specialist,on assignment
Sabina,Crystal,1981-12-02,F,GT,7,survivalist,under investigation
Lezley,Cogman,1992-04-29,M,EG,7,demolitions expert,interrogation
Cam,Godley,1987-01-31,F,FI,2,rogue hunter,reserve
Zane,Hadigate,1955-01-10,M,CN,8,combat specialist,technical support
Yurik,Ree,1962-04-10,M,ID,10,technical specialist,surveillance
Glynda,Lavall,1985-07-21,F,PL,3,sniper,deep cover
Gaynor,Mougeot,1966-06-18,F,RS,2,undercover agent,surveillance
Clarice,Lowry,1996-01-21,F,PL,5,asset handler,training
Felicia,Sparks,2005-02-16,F,JP,3,technical specialist,reserve
Ruthi,Bartolommeo,1982-09-09,F,BR,8,rogue hunter,interrogation
Neils,Carne,1956-09-29,M,MX,2,intelligence analyst,standby
Cordelie,Surpliss,1961-11-09,F,VE,3,medical specialist,recovery
Rycca,Dansie,1992-12-05,F,CN,2,sniper,interrogation
Cosette,Hopfner,1983-09-08,F,CN,10,underwater specialist,covert diplomacy
Hesther,Fernao,1987-01-28,F,ID,4,medical specialist,recovery
Stafani,Yesson,1998-03-15,F,ES,3,interrogation specialist,interrogation
Mathilde,Belly,2005-08-18,F,BF,7,influence operations specialist,interrogation
Randa,Seabert,1965-10-02,F,PT,3,survivalist,under investigation
Robby,Fogg,1963-03-07,M,PK,5,rogue hunter,surveillance
Ximenez,McKerron,1956-07-03,M,MA,8,underwater specialist,surveillance
Kordula,Ogden,1974-03-29,F,PL,8,interrogation specialist,psychological operations
Kleon,Gavagan,1977-05-19,M,CO,5,cyber operative,deep cover
Chaunce,Tuison,1991-10-13,M,ID,8,sniffer,surveillance
Jareb,Winchcombe,1979-01-30,M,IL,8,technical specialist,injured
Carlynn,Petti,1969-07-09,F,US,9,combat specialist,psychological operations
Cathie,Gorringe,1999-05-07,F,PH,9,translator,under investigation
Arlyne,Shobbrook,1961-07-09,F,FR,8,sniffer,surveillance
Padgett,Cruise,1980-03-13,M,RU,9,counterterrorism specialist,injured
Cammy,Outridge,1965-05-11,F,SE,3,influence operations specialist,standby
Melissa,Tatters,2002-06-26,F,CN,6,asset handler,recovery
Bernadene,Caswell,2000-02-16,F,PA,1,psychological warfare specialist,under investigation
Urbain,Grindell,1989-03-22,M,FI,8,counterintelligence agent,injured
Gene,Bramhall,1958-10-05,F,VN,10,counterterrorism specialist,reserve
Jedediah,Helsby,1964-06-14,M,GT,2,combat specialist,deep cover
Eugene,Fullerton,1956-08-10,M,CN,2,counterintelligence agent,training
Inigo,Kearsley,2003-12-28,M,ID,4,combat specialist,recovery
Patrizius,Snowball,1985-12-23,M,SE,10,field operative,reconnaissance
