0,1,2,3,4,5,6,7
Erminia,Lazonby,1966-09-16,F,BR,5,agent in place,reserve
Rocky,Bonnick,1961-02-22,M,KZ,4,escape and evasion expert,training
Gaynor,Ferre,1982-09-06,F,ID,10,interrogation specialist,reserve
Diego,Capper,2003-09-08,M,AR,1,asset handler,undercover
Alix,Coneron,1971-05-10,M,RU,9,combat specialist,under investigation
Xylina,Henzer,2000-11-08,F,CN,2,negotiation expert,interrogation
Rafe,Tarquini,1984-07-26,M,PH,9,demolitions expert,surveillance
Jefferey,D'orsay,1981-07-07,M,NG,5,medical specialist,intelligence gathering
Norry,Danett,1988-05-07,M,BR,8,undercover agent,psychological operations
Randolph,Leer,2000-05-28,M,RU,1,asset handler,technical support
Pammi,Malcolm,1955-07-08,F,UA,7,field operative,intelligence gathering
Davin,Kubala,1996-05-16,M,CN,2,intelligence analyst,training
Caitlin,Rait,1955-06-29,F,PL,1,negotiation expert,technical support
Bobbe,MacMenamy,1974-07-19,F,FI,9,combat specialist,reconnaissance
Cacilia,MacClay,1970-06-17,F,ID,10,influence operations specialist,training
Kellia,Laverock,1982-12-19,F,BR,1,assassin,infiltration
Alvy,Raxworthy,1969-02-20,M,PL,3,assassin,recovery
Gregory,Billings,1957-01-27,M,PK,9,sniper,injured
Lu,Guarin,1976-01-03,F,PL,6,psychological warfare specialist,covert diplomacy
Alyson,Gillbey,1992-08-15,F,CI,9,counterintelligence agent,technical support
Rozalin,Honacker,1965-07-12,F,ID,6,sniper,training
Wren,Bevan,1972-07-13,F,YE,4,rogue hunter,surveillance
Gay,Sellick,1996-12-23,F,MY,2,cyber operative,undercover
Edmund,Wilmington,1978-05-28,M,CN,2,sniper,undercover
Stormi,Molan,1954-10-17,F,CN,6,technical specialist,technical support
Lisha,Whitton,1968-09-02,F,IE,3,survivalist,psychological operations
Andrew,Rau,1983-02-13,M,MM,3,undercover agent,technical support
Hadrian,Cresar,1992-05-27,M,GE,1,agent in place,active
Forester,Stapele,1960-05-25,M,ID,7,demolitions expert,intelligence gathering
Graeme,Goomes,1990-10-16,M,MW,3,counterintelligence agent,reserve
Hobard,Manie,1996-05-07,M,PT,6,undercover agent,under investigation
Caspar,Twentyman,1982-07-04,M,ID,8,counterintelligence agent,recovery
Rochella,Glastonbury,1962-02-06,F,PH,10,intelligence analyst,under investigation
Wit,Phillimore,2000-10-05,M,RU,2,undercover agent,technical support
Linda,Grieveson,2000-02-18,F,ID,5,translator,standby
Flemming,Swancock,1998-10-02,M,CN,3,counterintelligence agent,on assignment
Rene,Tissington,2003-08-12,M,CN,4,agent in place,infiltration
Wright,Dutnall,2005-09-01,M,CZ,2,cyber operative,black ops
Rossy,Alldred,1995-05-09,M,FI,6,intelligence analyst,reconnaissance
Ollie,Hiskey,1982-04-02,M,AZ,9,assassin,undercover
Niccolo,Alenichev,1977-11-09,M,MY,5,medical specialist,black ops
Dare,Hann,1960-02-12,M,IL,6,sniffer,reconnaissance
Barde,Beamish,1971-05-16,M,CN,1,medical specialist,injured
Sherill,Pert,1989-10-15,F,HT,3,interrogation specialist,active
Conchita,McIlenna,1991-09-24,F,ET,6,demolitions expert,reconnaissance
Darby,Gillmor,1967-09-10,M,MY,10,combat specialist,training
Carolyne,Maciak,1974-06-27,F,CN,5,assassin,injured
Constantin,Michallat,1998-12-12,M,CU,2,negotiation expert,training
Lenore,Noon,1959-07-26,F,ID,5,psychological warfare specialist,undercover
Cati,Huggard,1979-09-06,F,BR,6,communications specialist,intelligence gathering
Moore,Waplington,1983-07-30,M,UA,4,intelligence analyst,active
Gregg,Grevile,1977-07-15,M,PH,10,underwater specialist,infiltration
Zedekiah,Raisher,1979-01-31,M,GQ,9,technical specialist,technical support
Malorie,Theakston,2001-08-15,F,CN,3,agent in place,standby
Nicolis,Belfit,1973-06-06,M,JP,5,sniffer,infiltration
Anthony,Purrington,1989-02-22,M,UY,7,underwater specialist,injured
Ricard,Chismon,1982-10-19,M,CA,1,rogue hunter,active
Sibley,Dougan,2002-06-24,F,MX,10,survivalist,infiltration
Giovanni,Sazio,1971-09-02,M,ID,8,interrogation specialist,recovery
Anatola,Noad,1999-02-12,F,UA,3,asset handler,psychological operations
Sergeant,Gilliard,2001-01-12,M,CN,8,counterterrorism specialist,surveillance
Nonna,Pietroni,1964-12-30,F,SE,4,undercover agent,surveillance
Minor,Chart,1971-07-23,M,ID,9,psychological warfare specialist,covert diplomacy
Irwin,Corrigan,1966-09-01,M,CN,9,infiltration expert,recovery
Eleanore,Woodroof,1981-05-16,F,FR,9,survivalist,surveillance
Kinsley,Spruce,1965-03-29,M,TZ,9,counterintelligence agent,intelligence gathering
Jo-anne,Klesel,1990-08-15,F,RU,4,psychological warfare specialist,psychological operations
Vachel,Lynd,2001-10-06,M,MY,9,cyber operative,recovery
Travus,Ricciardi,1969-10-27,M,RU,8,underwater specialist,technical support
Reinhold,Bowyer,2001-05-01,M,MK,2,underwater specialist,technical support
Max,Tosdevin,2003-12-25,M,CN,2,infiltration expert,under investigation
Gunter,Eble,1981-06-11,M,US,7,psychological warfare specialist,injured
Davidson,Sandars,1988-07-04,M,KZ,3,rogue hunter,psychological operations
Burch,Coolbear,1988-09-03,M,KG,6,medical specialist,undercover
Dianne,Lock,2003-06-19,F,SE,9,interrogation specialist,infiltration
Griffie,Curwood,1965-11-05,M,VE,3,communications specialist,psychological operations
Barbette,Tough,1982-11-16,F,PL,6,undercover agent,training
Darda,Lyddiard,2004-04-20,F,CN,1,demolitions expert,technical support
Craggy,Gellier,1992-02-06,M,PT,8,undercover agent,black ops
Roderick,Latehouse,1956-06-01,M,PH,10,medical specialist,under investigation
Bernie,Smitheman,2005-05-17,F,TZ,1,sniper,reconnaissance
Danika,Pinnington,1984-09-15,F,ID,7,assassin,under investigation
Claretta,Boc,2004-08-25,F,PT,8,sniper,infiltration
Kiley,Hacker,1994-06-30,M,PL,4,asset handler,covert diplomacy
Iorgos,Boick,1998-11-08,M,BR,8,translator,injured
Louie,Bemrose,1969-02-27,M,PT,6,undercover agent,reconnaissance
Basia,Keets,1970-06-23,F,BR,9,rogue hunter,injured
Roana,Domini,1999-01-13,F,ID,7,combat specialist,on assignment
Marna,Shewan,1989-05-03,F,PK,9,infiltration expert,interrogation
Nil,Sterman,1979-11-17,M,US,9,field operative,recovery
Iago,Kelloway,1973-10-10,M,PE,2,undercover agent,surveillance
Courtnay,Hunt,1964-12-13,M,PE,1,assassin,black ops
Eugenio,Methuen,1999-06-25,M,VE,3,counterintelligence agent,active
Selma,Feeley,1955-05-18,F,IR,9,influence operations specialist,reconnaissance
Elihu,Lowseley,1973-10-07,M,CN,2,sniffer,black ops
Donaugh,Dimmer,2005-02-26,M,PL,5,undercover agent,technical support
Ben,Ceschi,1983-05-28,M,KZ,5,assassin,reconnaissance
Bernita,Jeppensen,1984-11-05,F,HT,5,psychological warfare specialist,injured
Phylys,Vergine,1987-12-15,F,RS,7,sniper,injured
Sarah,Jakubovics,1980-02-12,F,PK,8,medical specialist,on leave
Terrence,Ganders,1996-03-02,M,AF,3,rogue hunter,intelligence gathering
Melania,McReynold,1971-12-08,F,GR,4,sniffer,reserve
Hanan,Werny,1984-08-13,M,TD,8,technical specialist,surveillance
Win,Sherwood,1997-07-31,M,CZ,2,communications specialist,reconnaissance
Arline,Bassick,1986-08-04,F,GR,5,interrogation specialist,reconnaissance
Liv,Leak,1992-05-28,F,HN,4,sniper,standby
Dinah,Bairnsfather,1977-01-22,F,TD,3,agent in place,surveillance
Crosby,McElhinney,1984-01-01,M,PH,3,combat specialist,psychological operations
Dwight,Heikkinen,1970-09-04,M,RU,5,interrogation specialist,on assignment
Marlow,Whitwham,2004-12-28,M,SE,3,asset handler,infiltration
Sutherland,Flageul,1959-10-12,M,FR,10,interrogation specialist,on assignment
Chevalier,Zamboniari,1983-07-05,M,CN,10,medical specialist,interrogation
Laurence,Chesters,1993-01-09,M,ME,4,combat specialist,injured
Jarret,Darte,1978-03-12,M,SI,9,underwater specialist,on assignment
Laurel,Ivachyov,1977-11-21,F,CN,2,survivalist,intelligence gathering
Giffard,Ashbey,1985-06-13,M,NG,7,intelligence analyst,reconnaissance
Miltie,Adrain,1988-06-25,M,PT,7,sniper,deep cover
Selina,Shepton,1987-06-05,F,DE,1,influence operations specialist,on assignment
Salmon,Gilbank,1988-10-09,M,TL,3,cyber operative,injured
Meg,Totterdell,1973-04-18,F,CN,4,combat specialist,technical support
Glory,Bluschke,1999-10-21,F,TH,6,infiltration expert,active
Essie,Wollen,1990-06-13,F,NL,2,sniper,covert diplomacy
Deanna,Lofty,1998-02-16,F,CN,5,technical specialist,injured
Orelee,De Vere,1970-11-12,F,CN,1,rogue hunter,recovery
Janelle,O' Brian,1986-10-01,F,CO,8,undercover agent,on assignment
Ilario,Molineux,2002-03-09,M,ID,3,infiltration expert,black ops
Ring,Headley,1999-02-01,M,ID,2,assassin,surveillance
Marjy,Resun,1989-01-20,F,ID,2,interrogation specialist,reconnaissance
Cullie,Legge,1997-08-18,M,LK,6,survivalist,recovery
Richard,MacCracken,1964-04-03,M,ID,6,demolitions expert,infiltration
Perri,Maciejak,1983-10-27,F,BR,5,psychological warfare specialist,standby
Marleah,Eye,1994-02-25,F,AR,1,combat specialist,infiltration
Bryon,Corley,1990-03-07,M,TH,4,medical specialist,psychological operations
Wally,Cremen,2001-03-14,M,CN,7,assassin,black ops
Aubine,Callendar,1955-04-01,F,CN,3,medical specialist,surveillance
Theodosia,Yeldon,1958-04-24,F,US,2,rogue hunter,reconnaissance
Prent,Olphert,1955-05-28,M,ID,6,undercover agent,under investigation
Vladimir,Pigot,1990-12-27,M,PH,1,infiltration expert,covert diplomacy
Stace,Weeds,1998-01-11,F,PL,1,interrogation specialist,surveillance
Elke,Elsmor,2000-05-15,F,FR,7,influence operations specialist,psychological operations
Erinna,Todhunter,1999-06-07,F,PL,6,infiltration expert,psychological operations
Tabbitha,Serginson,1982-11-22,F,KG,7,sniper,surveillance
Rozalie,Kisting,1987-06-25,F,CN,2,underwater specialist,recovery
Carlyle,Goulston,1958-06-25,M,SE,3,demolitions expert,on assignment
Alfonso,Borkin,1958-03-03,M,CN,8,interrogation specialist,active
Trix,Cowland,1964-11-07,F,CN,4,agent in place,technical support
Shannen,Stoneham,1962-02-19,F,PE,4,cyber operative,covert diplomacy
Brenden,Canero,2004-07-19,M,PH,6,rogue hunter,infiltration
Ivie,Gavrieli,1989-10-10,F,SE,4,translator,deep cover
Sharona,Dalling,1986-12-30,F,AL,7,asset handler,deep cover
Willi,Trenholme,1993-05-28,F,GE,10,escape and evasion expert,intelligence gathering
Bobbye,Gilders,1974-11-13,F,NG,5,counterterrorism specialist,active
Mufinella,Field,1976-10-18,F,SE,1,cyber operative,reconnaissance
Cole,Swiggs,1960-03-29,M,AR,5,agent in place,infiltration
Hertha,Rounsefull,1976-06-12,F,CO,10,communications specialist,surveillance
Lowe,Laidler,1981-06-21,M,CN,5,translator,technical support
Barbey,Nono,1959-11-04,F,RU,8,undercover agent,technical support
Jecho,Hickenbottom,1980-11-18,M,CN,3,rogue hunter,undercover
Carita,Outram,2002-08-27,F,MZ,2,interrogation specialist,training
Faun,Blezard,1990-02-19,F,PL,3,translator,on leave
Paulie,Jadczak,1954-09-02,F,PK,10,intelligence analyst,surveillance
Saul,Coomer,1978-01-15,M,ID,6,escape and evasion expert,deep cover
Odella,Hillan,1955-04-14,F,JP,3,influence operations specialist,standby
Maude,Viggars,1990-06-26,F,MX,10,undercover agent,active
Renaud,Wigg,1973-10-15,M,PL,3,interrogation specialist,injured
Juan,Brockelsby,1965-02-08,M,SA,7,sniffer,standby
Stesha,Aynsley,1982-11-28,F,FR,9,infiltration expert,training
Bertram,Moggan,1999-07-11,M,DM,10,influence operations specialist,recovery
Prent,Sword,1972-03-10,M,PH,3,escape and evasion expert,psychological operations
Gladi,Cherrington,1977-11-10,F,US,4,asset handler,injured
Heidi,Tunbridge,1969-09-30,F,PT,8,sniper,psychological operations
Bobette,Leddie,1996-12-15,F,ID,2,undercover agent,infiltration
Bidget,Di Angelo,1990-08-16,F,BD,7,intelligence analyst,under investigation
Neysa,Gashion,1959-03-19,F,ID,4,communications specialist,injured
Wolfie,Filyakov,1995-04-06,M,PL,10,counterintelligence agent,interrogation
Emmeline,Laweles,1990-10-24,F,BR,9,sniffer,active
Annabal,Boddam,1970-05-26,F,CN,6,translator,reconnaissance
Hurlee,Bygraves,1960-03-09,M,RU,7,infiltration expert,interrogation
Dietrich,Korba,1974-06-17,M,CA,1,counterintelligence agent,psychological operations
Sargent,Lowis,1977-10-18,M,RU,3,negotiation expert,undercover
Keane,Crepel,2004-04-04,M,FR,6,counterterrorism specialist,intelligence gathering
Lola,Sanger,1973-10-31,F,JM,9,communications specialist,intelligence gathering
Robinson,Bontoft,1969-07-23,M,CN,7,counterterrorism specialist,standby
Felice,Mabe,1973-02-02,F,CZ,6,undercover agent,on leave
Sean,Bowsher,1978-05-07,F,UA,9,infiltration expert,reconnaissance
Ivonne,Sclater,1974-08-09,F,ID,7,counterterrorism specialist,active
Susie,Medway,2000-01-18,F,CN,9,influence operations specialist,injured
Gabey,Broadbere,1956-08-23,F,CN,10,interrogation specialist,undercover
Clem,Rohlfing,1989-03-13,F,PL,6,asset handler,training
Cooper,Tennison,1975-07-26,M,UA,8,counterterrorism specialist,on assignment
Peggy,Goard,2000-05-26,F,SY,8,communications specialist,deep cover
Man,Krook,2001-06-30,M,ID,4,undercover agent,training
Alikee,Mazzei,1978-09-02,F,MN,2,communications specialist,intelligence gathering
Duky,Simister,2005-05-30,M,BR,9,counterterrorism specialist,active
Jasun,Trim,1984-05-14,M,NG,3,interrogation specialist,on leave
Carroll,Applewhite,1957-06-13,M,CN,1,communications specialist,undercover
Henderson,Netley,1987-09-13,M,PL,5,asset handler,covert diplomacy
Michelina,Perrelle,1997-08-16,F,CN,9,interrogation specialist,standby
Joane,Ballard,1983-03-11,F,CN,8,undercover agent,active
Amandy,Graveson,1972-01-14,F,CN,10,intelligence analyst,surveillance
Lazare,Druery,1970-06-02,M,PT,2,assassin,technical support
Maurits,Greenhaugh,1995-03-04,M,PH,3,asset handler,under investigation
Bowie,McKevin,1993-01-07,M,CN,6,asset handler,surveillance
Doria,Grewes,1983-11-11,F,ID,2,undercover agent,on leave
Sheelagh,Bagnold,1995-03-12,F,PL,3,technical specialist,injured
Crichton,Abrehart,1983-04-24,M,UA,4,combat specialist,psychological operations
Tami,Lawler,1979-09-04,F,MZ,9,sniper,reconnaissance
Athena,Selcraig,1988-10-25,F,GR,1,demolitions expert,undercover
Micheil,Bosche,1957-04-15,M,MD,3,psychological warfare specialist,active
Wilie,Blakes,1979-04-08,F,PT,3,negotiation expert,undercover
Sophronia,Blasius,1980-04-09,F,PH,4,agent in place,covert diplomacy
Lindie,Nisby,1957-09-29,F,CZ,10,cyber operative,undercover
Isa,Perfect,1959-07-10,F,TZ,9,technical specialist,technical support
Fidole,Camplejohn,2004-11-13,M,PH,3,intelligence analyst,injured
Ruprecht,Coils,2003-10-12,M,UA,2,counterintelligence agent,under investigation
Ferne,Shropsheir,1992-03-30,F,CA,4,technical specialist,reconnaissance
Marietta,Kubista,1966-09-25,F,AL,1,undercover agent,under investigation
Candi,Bordone,1971-07-14,F,ID,9,agent in place,on leave
Arleen,Schulke,1966-05-10,F,CU,3,field operative,deep cover
Mahala,Burgane,1979-03-28,F,CA,1,influence operations specialist,active
Philly,Hillett,1974-03-26,F,CN,6,medical specialist,reconnaissance
Ches,Pantling,1980-05-13,M,SE,6,underwater specialist,recovery
Amelita,Maroney,2001-05-12,F,KE,3,interrogation specialist,deep cover
Allison,Lamar,1999-10-31,F,GT,7,interrogation specialist,undercover
Webb,Janousek,2005-04-17,M,ID,1,negotiation expert,covert diplomacy
Ninette,Woodison,1974-05-05,F,ID,5,negotiation expert,intelligence gathering
Jacky,Clutterbuck,1991-09-07,M,ID,3,combat specialist,injured
Enid,Arens,1991-09-23,F,CN,7,technical specialist,injured
Pooh,De Vaan,2002-05-26,M,AR,4,counterterrorism specialist,reserve
Margaux,Stanley,1983-03-21,F,PH,1,intelligence analyst,undercover
Micky,Emburey,1994-06-06,F,NO,6,communications specialist,reconnaissance
Trixy,Mee,1989-06-22,F,QA,4,escape and evasion expert,psychological operations
Hubert,Goodbur,1964-04-30,M,PT,1,survivalist,on leave
Georgy,Becraft,1974-02-12,M,ID,9,translator,undercover
Malachi,Mowen,1976-12-23,M,HR,2,agent in place,covert diplomacy
Hieronymus,Ambrogelli,1994-04-22,M,CN,2,asset handler,reserve
Angel,Powlett,1964-02-14,M,AM,7,field operative,standby
Chet,Tayspell,1988-07-26,M,VE,3,sniper,psychological operations
Lonnie,Newcom,1967-07-30,F,ID,7,sniper,on leave
Kacey,Jeary,1984-06-23,F,AU,9,negotiation expert,reserve
Micky,Francais,2005-07-26,M,ID,8,demolitions expert,injured
Marybeth,Pavolillo,1993-11-27,F,RU,6,negotiation expert,surveillance
Isidro,Meritt,1959-04-08,M,CN,4,interrogation specialist,black ops
Geneva,Franceschino,1976-09-14,F,EE,6,underwater specialist,undercover
Tiff,Callicott,1981-10-05,F,MO,3,sniper,reconnaissance
Wernher,Sibborn,1955-02-21,M,VN,10,negotiation expert,on assignment
Nana,Marconi,1965-03-20,F,ID,9,translator,on leave
Sianna,Neil,1965-08-14,F,CN,5,sniffer,surveillance
Preston,Timmins,2002-04-20,M,CN,10,escape and evasion expert,training
Derron,Duiguid,1977-01-18,M,ID,8,influence operations specialist,covert diplomacy
Sigismundo,Carlin,1995-08-13,M,CD,10,intelligence analyst,deep cover
Sigfrid,Emmer,1964-10-25,M,AR,6,sniffer,surveillance
Salli,Hoyles,1970-03-12,F,ID,8,influence operations specialist,interrogation
Thedric,Barensky,1969-02-15,M,BG,7,intelligence analyst,injured
Terrill,Heller,1981-08-02,M,SE,5,sniffer,psychological operations
Kevyn,Dowling,1971-03-05,F,CN,2,combat specialist,training
Maddie,Pomroy,1957-02-08,M,CN,8,technical specialist,standby
Taryn,Kondratowicz,1957-11-20,F,CN,10,combat specialist,reserve
Wyatt,Ribeiro,1990-12-22,M,HN,8,escape and evasion expert,black ops
Sean,Chieze,1960-09-20,M,CN,8,sniffer,reconnaissance
Claudette,Portugal,2002-06-30,F,PT,4,infiltration expert,intelligence gathering
Antin,Batecok,1995-12-05,M,PT,4,cyber operative,under investigation
Perle,Marquess,1999-11-11,F,CN,8,sniffer,on leave
Juliette,Hassin,1966-04-21,F,MN,9,asset handler,deep cover
Dell,Bohden,1980-05-30,M,ID,1,influence operations specialist,black ops
Suzanne,Moncrieffe,1961-06-13,F,NZ,6,asset handler,on assignment
Chick,Parkman,1960-04-15,M,CN,8,interrogation specialist,recovery
Winni,Alfonzo,1970-07-19,F,RU,2,negotiation expert,standby
Emyle,Domone,1998-03-01,F,RU,1,assassin,standby
Melosa,Rosenblad,2004-08-18,F,FR,4,undercover agent,intelligence gathering
Agna,Prene,1959-02-10,F,PT,2,cyber operative,undercover
Rudolph,Kiebes,1987-08-02,M,CN,4,infiltration expert,black ops
Nicky,Bednall,1988-03-20,M,BZ,4,medical specialist,interrogation
Lena,Cabral,1964-10-31,F,MU,2,negotiation expert,on assignment
Alexio,Eley,1999-08-11,M,FR,9,technical specialist,on assignment
Pearla,Durand,1983-01-31,F,CA,7,medical specialist,injured
Adey,Jessen,1977-02-14,F,DO,4,sniper,on assignment
Marilyn,Belford,1954-11-18,F,KI,4,negotiation expert,on assignment
Alistair,Guyet,1993-05-17,M,RU,7,cyber operative,active
Cobby,Smyth,1989-10-08,M,US,6,agent in place,on assignment
Ted,Parkes,1995-03-27,M,MG,4,sniffer,undercover
Chucho,Tadgell,1996-03-28,M,PT,4,survivalist,technical support
Amalie,Beceril,1984-05-20,F,SE,7,negotiation expert,reconnaissance
Horatio,Outlaw,1991-08-04,M,NG,3,medical specialist,covert diplomacy
Michaeline,Ponder,1985-07-01,F,CN,3,field operative,training
Noella,Canet,1976-08-15,F,BA,8,influence operations specialist,interrogation
Marty,Baddoe,1971-05-11,F,VN,2,assassin,reconnaissance
Delcina,Petersen,1990-02-03,F,SY,5,medical specialist,intelligence gathering
Roland,Aubury,1993-11-19,M,LV,6,escape and evasion expert,training
Alli,Kempe,1993-09-27,F,PH,8,counterterrorism specialist,injured
Abby,Chapellow,2000-09-07,M,US,2,undercover agent,on leave
Hester,Service,1960-05-04,F,AF,10,counterterrorism specialist,reconnaissance
Hunter,Leveridge,1954-06-25,M,KZ,1,undercover agent,reconnaissance
Jake,Mokes,1957-08-27,M,VE,10,counterterrorism specialist,active
Ransell,Senchenko,1971-08-24,M,PT,3,underwater specialist,intelligence gathering
Gabbi,Ponder,1960-11-18,F,ID,4,sniper,infiltration
Bronnie,Willgrass,1966-09-04,M,ID,2,field operative,injured
Lynda,Howen,1973-07-24,F,MA,3,counterintelligence agent,training
Georgie,Yarnold,1964-05-08,M,ID,6,counterintelligence agent,deep cover
Nickola,Currin,2000-02-24,M,PL,2,negotiation expert,technical support
Gloriana,Matieu,1981-11-10,F,FR,5,intelligence analyst,infiltration
Katalin,Sterman,2002-01-31,F,ID,7,assassin,covert diplomacy
Feliks,Ruttgers,1967-10-10,M,CN,6,sniffer,technical support
Shannen,MacBarron,1973-10-30,F,SE,9,negotiation expert,under investigation
Ole,Culley,2001-11-15,M,CA,8,infiltration expert,undercover
Dillon,Hall-Gough,1980-12-25,M,ZA,10,escape and evasion expert,active
Koren,Klimmek,1991-06-28,F,PL,1,infiltration expert,recovery
Lydia,Schooling,1961-04-26,F,ID,10,sniper,infiltration
Cornall,Turton,1979-12-20,M,AR,1,rogue hunter,black ops
Dedie,Aykroyd,1975-12-01,F,RU,4,rogue hunter,black ops
Kennett,Berrigan,1964-06-04,M,CZ,8,interrogation specialist,technical support
Finlay,Shevlan,1997-02-03,M,BO,8,counterterrorism specialist,reconnaissance
Brandyn,Haselwood,1954-06-25,M,MX,3,influence operations specialist,training
Slade,Starte,1954-01-08,M,PH,9,communications specialist,black ops
Goldie,Broxton,1997-07-29,F,CN,8,assassin,reconnaissance
Phedra,Lippitt,2005-11-11,F,CN,2,assassin,recovery
Pepita,Burgwyn,1989-01-25,F,FR,3,rogue hunter,under investigation
Sofia,Assender,1977-08-13,F,CN,5,sniper,reconnaissance
Paolo,Pringley,1961-08-03,M,FR,3,negotiation expert,reconnaissance
Harriet,Adamec,1962-08-09,F,US,2,technical specialist,interrogation
Porty,Capelin,1987-06-18,M,PE,1,infiltration expert,training
Taddeo,Quincey,1970-06-26,M,RU,9,psychological warfare specialist,covert diplomacy
Robinette,Smissen,1992-11-21,F,RU,6,agent in place,undercover
Patricia,Plumb,1982-02-26,F,NG,1,counterintelligence agent,undercover
Meir,Beneyto,1962-12-02,M,US,10,survivalist,deep cover
Hayward,MacCracken,1984-09-18,M,CZ,8,assassin,deep cover
Eulalie,Eglise,1991-12-24,F,RU,6,survivalist,technical support
Rhianon,Gerrens,1971-01-17,F,CO,1,translator,interrogation
Tiler,Gentric,1962-07-23,M,CN,10,counterintelligence agent,on assignment
Giacinta,Spire,2004-11-09,F,DO,10,undercover agent,undercover
Igor,Osbourne,1995-05-12,M,CN,8,infiltration expert,interrogation
Birgit,Pawel,2001-04-17,F,ID,4,rogue hunter,undercover
Whitney,Moxsom,2005-11-22,M,ID,7,counterintelligence agent,covert diplomacy
Buck,Banger,1991-05-24,M,FR,6,assassin,training
Arv,Payley,1960-11-14,M,CI,8,field operative,recovery
Morse,O'Logan,1980-10-25,M,PH,5,psychological warfare specialist,covert diplomacy
Dionis,McGrae,1965-10-14,F,ID,2,asset handler,surveillance
Gannon,Novotne,1991-03-21,M,ID,4,intelligence analyst,surveillance
Donny,Tredinnick,1981-02-07,M,PH,10,assassin,recovery
Graehme,Niesing,1972-11-21,M,TH,9,translator,surveillance
Joaquin,Haldon,1997-10-03,M,SE,6,counterterrorism specialist,psychological operations
Sammy,Leppo,1974-01-03,F,SE,3,rogue hunter,on leave
Herculie,Shillabeer,1954-08-17,M,CZ,5,counterterrorism specialist,interrogation
Budd,Couth,1989-02-08,M,JM,9,demolitions expert,injured
Lauretta,Huddles,1968-09-30,F,CN,9,field operative,standby
Irvin,Giller,1988-12-26,M,GR,4,field operative,deep cover
Jacob,Milliere,1958-03-12,M,PT,8,intelligence analyst,psychological operations
Rolf,Dickerline,1999-07-04,M,PH,5,assassin,black ops
Johanna,Ewebank,1976-08-13,F,FR,5,interrogation specialist,active
Clair,Stickel,1996-07-13,F,RU,2,psychological warfare specialist,black ops
Umeko,Don,1959-10-28,F,CN,5,negotiation expert,deep cover
Ailsun,Bryenton,2004-10-31,F,CU,8,interrogation specialist,active
Wald,Sindle,1998-06-05,M,PH,5,cyber operative,undercover
Gerda,Glencrosche,1974-02-28,F,ID,10,undercover agent,covert diplomacy
Wenona,Kleszinski,1967-02-26,F,SE,8,counterintelligence agent,injured
Siusan,Gillino,2003-07-08,F,CN,3,technical specialist,under investigation
Vonny,Lambshine,2001-06-26,F,BA,9,psychological warfare specialist,standby
Adlai,Garrattley,1989-01-05,M,CN,5,technical specialist,recovery
Adelheid,Bridgwood,1960-02-02,F,BR,1,undercover agent,intelligence gathering
Quinlan,Ilyushkin,1978-08-27,M,ID,7,psychological warfare specialist,active
Piotr,Orvis,1992-12-15,M,ID,1,asset handler,covert diplomacy
Oren,Batchelar,1960-06-16,M,LT,5,demolitions expert,covert diplomacy
Honoria,Frayling,2004-01-21,F,EG,6,combat specialist,interrogation
Zsa zsa,Detheridge,2000-03-20,F,PT,6,combat specialist,under investigation
Marney,Bengall,1968-04-22,F,RU,4,influence operations specialist,active
Irena,Lowen,1963-02-25,F,PL,6,demolitions expert,training
Catie,Radmer,2005-09-26,F,IE,2,medical specialist,training
Melicent,Vanes,1983-03-26,F,CZ,7,survivalist,psychological operations
Crichton,Mereweather,1978-03-24,M,NG,5,sniper,interrogation
Sargent,Ranger,1990-12-17,M,CN,2,survivalist,intelligence gathering
Sylvia,Carroll,1963-11-23,F,UZ,6,agent in place,deep cover
Myrwyn,Hauxwell,1998-07-06,M,CN,10,demolitions expert,intelligence gathering
Clemens,Pechard,1989-02-24,M,ID,5,communications specialist,standby
Reagen,Bernette,1988-10-21,M,BR,8,demolitions expert,interrogation
Marlee,Fountian,1966-10-15,F,CO,4,infiltration expert,standby
Eleanor,Malins,1962-10-12,F,AZ,7,agent in place,infiltration
Gothart,Franckton,1966-04-28,M,UA,7,undercover agent,training
Edd,Chasemore,1991-12-23,M,CL,8,technical specialist,on leave
Hermina,Cody,1991-12-12,F,CN,10,field operative,standby
Caitrin,Tutchener,2005-04-24,F,RU,2,undercover agent,injured
Bee,MacKilroe,1973-05-06,F,CN,2,survivalist,on assignment
Betti,Pallent,2003-07-14,F,SY,9,demolitions expert,on assignment
Clint,Tuff,1960-10-27,M,AR,9,translator,under investigation
Bertha,Extall,1961-07-16,F,MY,7,agent in place,intelligence gathering
Wiley,Bromby,1968-03-22,M,CN,9,infiltration expert,injured
Stefania,Penlington,1972-12-26,F,CZ,6,sniper,covert diplomacy
Dimitry,De La Salle,1996-07-04,M,AR,3,undercover agent,black ops
Rod,Duffy,1986-07-17,M,PL,2,asset handler,covert diplomacy
Sherwynd,Horsfield,1988-11-26,M,NO,4,combat specialist,surveillance
Georgine,Treece,1977-01-29,F,PE,9,underwater specialist,standby
Kinny,McCarlich,1969-07-30,M,HR,5,rogue hunter,on leave
Roze,Calwell,1973-06-07,F,SV,6,infiltration expert,surveillance
Lulita,Wince,1966-08-04,F,CN,1,survivalist,deep cover
Willdon,Eiler,1982-02-19,M,PH,8,escape and evasion expert,on assignment
Orville,Grew,2001-01-08,M,CN,5,interrogation specialist,undercover
