0,1,2,3,4,5,6,7
Dorry,Celle,1967-03-18,F,PL,4,rogue hunter,under investigation
Ervin,McGoldrick,1982-06-29,M,KZ,5,rogue hunter,technical support
Sarah,Medendorp,1970-06-11,F,TH,4,combat specialist,training
Nikita,Hindshaw,1967-01-23,M,BR,1,communications specialist,on assignment
Terrie,Jiranek,1976-02-04,F,CU,5,escape and evasion expert,reconnaissance
Fern,Shawyers,2001-02-05,F,ID,5,sniper,covert diplomacy
Barney,Valerio,1976-10-05,M,SY,6,counterterrorism specialist,under investigation
Rossie,Shillum,1986-03-05,M,PT,10,negotiation expert,on leave
Sheelagh,Iveans,2004-08-30,F,CY,4,communications specialist,reserve
Alic,Crow,2002-01-03,M,PH,2,influence operations specialist,psychological operations
Dan,Willsmore,1975-04-28,M,CN,4,counterintelligence agent,surveillance
Halley,Alpine,1981-09-27,F,CN,8,survivalist,training
Aymer,Stenbridge,1964-09-20,M,XK,7,communications specialist,covert diplomacy
Gregorio,Clethro,1971-05-07,M,AR,2,rogue hunter,active
Darice,Panter,1962-08-23,F,US,9,sniper,under investigation
Bennett,Bullus,1980-04-06,M,BD,4,agent in place,surveillance
Guglielmo,Roblett,1971-07-05,M,GM,10,escape and evasion expert,under investigation
Kerri,Sullivan,1959-12-02,F,JP,6,counterterrorism specialist,interrogation
Bonni,Myford,1982-11-02,F,PL,1,assassin,active
Royal,Craster,1979-02-26,M,CN,2,sniper,deep cover
Jerald,Cardon,2003-12-21,M,BG,6,medical specialist,standby
Willi,Saffran,2000-02-02,F,CN,8,combat specialist,on leave
Emelita,Pilch,2002-02-09,F,IR,5,translator,technical support
Gregoire,Gentzsch,1976-05-30,M,HN,10,communications specialist,surveillance
Coleman,Kindleysides,1977-10-21,M,FR,4,infiltration expert,training
Ignatius,Kenford,1984-06-14,M,ES,2,field operative,on assignment
Yule,Cowderoy,1971-08-04,M,PL,4,sniper,black ops
Darnell,Clemot,1965-11-06,M,TH,3,field operative,injured
Monah,Stivens,1957-08-22,F,NZ,9,asset handler,recovery
Noam,Hrishanok,2001-11-24,M,US,7,influence operations specialist,infiltration
Normie,Beddow,1965-08-29,M,CN,5,influence operations specialist,reserve
Jacobo,Yorke,1999-10-13,M,JP,10,translator,interrogation
Margette,Forbear,1982-10-25,F,PT,2,assassin,psychological operations
Elayne,Stickels,1967-05-03,F,US,5,combat specialist,under investigation
Agnella,Ivell,1977-01-19,F,DE,8,sniffer,under investigation
Charil,Ewell,1965-04-25,F,ID,7,communications specialist,interrogation
Shell,Wand,2001-04-13,M,JP,4,infiltration expert,reconnaissance
Rollie,Gerren,1990-08-09,M,ID,6,rogue hunter,active
Hillyer,Lowthorpe,1958-08-08,M,CN,8,rogue hunter,interrogation
Kelwin,Tolhurst,1989-03-13,M,SE,3,sniffer,on leave
Carlin,Suddock,1988-01-21,M,RU,9,sniffer,injured
Mel,Levick,1988-12-21,F,EC,6,asset handler,reserve
Chrissy,Oles,1982-02-02,F,BR,7,translator,recovery
Fanny,Dunckley,1978-04-11,F,PH,5,cyber operative,psychological operations
Eben,Osbourne,1995-11-01,M,PL,4,translator,black ops
York,Wehner,1975-02-04,M,ID,8,undercover agent,covert diplomacy
Arin,Woods,1962-10-09,M,CR,6,communications specialist,covert diplomacy
West,Saurat,1965-03-29,M,CN,1,counterterrorism specialist,on leave
Chantalle,Yandell,1997-08-30,F,PT,7,counterterrorism specialist,surveillance
Darla,Sheivels,1977-12-25,F,RU,7,psychological warfare specialist,reconnaissance
Desmund,Jenicek,1997-08-05,M,AF,3,sniffer,active
Jorie,Ziems,1999-10-19,F,PL,3,assassin,on leave
Allyn,De Caroli,1966-09-30,M,PL,9,interrogation specialist,active
Midge,Wakes,1958-05-16,F,YE,5,demolitions expert,infiltration
Joyann,Carnelley,1989-04-03,F,CZ,7,cyber operative,recovery
Simona,Frane,1955-02-27,F,CN,10,agent in place,reserve
Zolly,Banke,1984-07-12,M,CN,1,psychological warfare specialist,injured
Ronalda,Davisson,1998-04-05,F,CN,5,psychological warfare specialist,injured
Cassondra,Mowatt,1967-02-07,F,CN,9,cyber operative,infiltration
Leslie,Crowcombe,1960-03-29,M,JP,1,intelligence analyst,deep cover
Ike,Espinoy,1986-08-12,M,PL,10,medical specialist,black ops
Zak,Riggs,1960-03-16,M,BA,7,negotiation expert,technical support
King,Chinnock,1974-08-16,M,ID,8,infiltration expert,under investigation
Ryley,Gillooly,1995-05-20,M,CN,5,rogue hunter,standby
Saunders,Shynn,1958-06-06,M,PT,7,psychological warfare specialist,interrogation
Stanton,Culley,2000-01-07,M,CN,4,undercover agent,intelligence gathering
Olympie,Pursglove,1963-12-08,F,PH,6,technical specialist,technical support
Luisa,Weatherdon,1987-01-09,F,PE,9,field operative,active
Asher,Tripe,1978-12-04,M,JP,9,survivalist,reconnaissance
Arturo,Harbach,1967-06-10,M,ID,4,demolitions expert,reserve
Carney,Southwood,1975-12-05,M,NP,6,sniper,infiltration
Koo,Kellart,1964-07-03,F,JP,4,intelligence analyst,technical support
Charmian,Vasyunkin,1998-11-28,F,ID,10,escape and evasion expert,intelligence gathering
Nanni,Reckus,1987-06-10,F,ID,9,psychological warfare specialist,reconnaissance
Anatole,Titcumb,1988-07-03,M,SE,5,translator,under investigation
Porter,Fawbert,1997-01-14,M,PT,7,rogue hunter,deep cover
Shela,Pacitti,1977-06-24,F,ID,5,translator,injured
Lyssa,Ceillier,1964-03-27,F,ZA,6,influence operations specialist,covert diplomacy
Frank,Shivell,2003-11-28,F,RS,6,cyber operative,black ops
Rudolf,Ghilardi,1978-04-27,M,CN,10,demolitions expert,interrogation
De witt,Gremain,1981-09-08,M,ID,3,field operative,black ops
Paxton,Cello,1995-01-20,M,US,2,agent in place,active
Nerita,Neilly,1989-12-25,F,PL,10,survivalist,intelligence gathering
Amalle,Kordes,1981-08-18,F,CN,10,counterintelligence agent,under investigation
Lucian,Willerson,1971-11-02,M,MX,4,counterterrorism specialist,training
Welbie,Boutwell,1962-12-01,M,GT,8,assassin,under investigation
Aguste,Becke,1963-06-15,M,MX,5,sniffer,psychological operations
Rhodia,Ludlem,1966-07-04,F,RU,6,translator,surveillance
Sapphira,Leynton,1980-06-16,F,FR,6,rogue hunter,under investigation
Jeremie,Gillard,1979-03-20,M,FR,3,underwater specialist,infiltration
Karissa,Camolli,1981-10-23,F,RU,9,rogue hunter,surveillance
Brandise,Epdell,2002-01-01,F,ID,4,medical specialist,reserve
Phyllis,Yashaev,2000-07-29,F,BH,5,counterintelligence agent,deep cover
Ashby,Ellams,1994-09-20,M,ZA,9,counterterrorism specialist,on assignment
Palm,Cecely,1959-09-24,M,SY,2,translator,infiltration
Zane,McGlade,1984-12-05,M,LT,1,communications specialist,deep cover
Cori,Myrkus,2001-04-21,M,CN,8,counterintelligence agent,covert diplomacy
David,Beminster,1999-03-07,M,CN,8,intelligence analyst,recovery
Chelsae,Dulling,1986-02-01,F,BR,7,escape and evasion expert,infiltration
Christophe,Fitzroy,1980-03-30,M,JP,6,assassin,black ops
Stewart,Robuchon,1960-05-08,M,GT,4,translator,surveillance
Renaldo,Doxey,1996-12-25,M,ID,4,interrogation specialist,surveillance
Brooks,Durran,1986-04-10,F,TH,7,asset handler,technical support
Robenia,Drummond,2000-04-01,F,PH,2,asset handler,interrogation
Robinette,Culleton,1963-07-07,F,CO,4,assassin,surveillance
Carl,Shall,1970-02-06,M,FR,5,asset handler,training
Jodi,Matterson,1963-07-02,F,CZ,9,technical specialist,psychological operations
Miltie,Yelland,1979-08-11,M,CL,7,rogue hunter,black ops
Andre,Crock,1964-10-29,M,CN,7,infiltration expert,interrogation
Lothaire,Bunch,1965-05-24,M,AM,2,rogue hunter,standby
Danya,Gorch,1973-12-03,F,CN,7,interrogation specialist,surveillance
Ruthann,Winslett,1959-12-25,F,ZA,2,agent in place,infiltration
Desirae,Brannon,2001-10-17,F,PT,10,counterterrorism specialist,on assignment
Rana,Leonard,1996-03-15,F,CN,1,technical specialist,deep cover
Ange,Jurca,1972-12-23,F,CN,1,asset handler,black ops
Remington,Paulmann,1971-07-02,M,CN,3,field operative,reserve
Port,Phateplace,1970-04-12,M,CN,7,influence operations specialist,on leave
Salomone,Kundert,1980-04-25,M,HT,8,assassin,under investigation
Morgun,Candie,1999-05-31,M,CW,2,survivalist,reconnaissance
Abbi,Ocheltree,2003-06-15,F,PL,10,infiltration expert,intelligence gathering
Imogene,Rodenburgh,1997-04-30,F,ID,2,undercover agent,recovery
Odetta,Breakey,1996-01-13,F,DO,1,sniper,recovery
Rafaellle,Sher,1974-08-30,M,NZ,3,infiltration expert,technical support
Ramon,Instone,1967-10-08,M,PT,3,medical specialist,surveillance
Martainn,Slucock,1963-06-24,M,NI,1,communications specialist,black ops
Harriet,Vonderdell,1967-05-05,F,CN,10,intelligence analyst,active
Carlyle,Prescot,1960-03-29,M,CN,10,technical specialist,reconnaissance
Loren,Basford,1968-10-10,M,FR,4,interrogation specialist,reconnaissance
Judas,Humbles,1982-08-12,M,IR,5,underwater specialist,recovery
Ari,Lewins,1977-05-16,M,CH,7,counterintelligence agent,injured
Ansley,Lamas,2000-09-20,F,LT,2,translator,reconnaissance
Suzi,Staner,1997-10-28,F,ID,10,asset handler,under investigation
Pall,Tuckey,2000-07-14,M,NG,6,sniper,reconnaissance
Harrie,Kopta,1971-02-09,F,TZ,4,influence operations specialist,intelligence gathering
Allan,Macak,1954-02-24,M,CN,10,negotiation expert,technical support
Beauregard,Gregolin,1974-01-24,M,US,2,undercover agent,training
Eran,Cauthra,2002-09-09,F,SE,3,field operative,surveillance
Raynard,Elsop,1980-09-21,M,PH,4,communications specialist,technical support
Ferd,Kelson,1960-02-12,M,PS,2,psychological warfare specialist,on leave
Donella,Vlach,1960-03-04,F,BR,7,agent in place,infiltration
Obediah,Springett,1993-10-02,M,RU,7,counterintelligence agent,intelligence gathering
Moria,Cathesyed,1996-06-05,F,CN,9,underwater specialist,injured
Kerstin,Ajean,1980-09-14,F,HR,9,translator,deep cover
Marty,Askwith,1992-04-06,F,ID,5,technical specialist,intelligence gathering
Esmaria,Bonevant,2001-09-15,F,BF,5,demolitions expert,under investigation
Jacintha,Josselsohn,1993-10-17,F,DO,8,agent in place,deep cover
Shelia,Castenda,1955-07-10,F,ID,6,escape and evasion expert,surveillance
Vincent,Wilson,2004-11-21,M,CN,3,technical specialist,training
Nannette,Coots,1985-12-22,F,UA,5,underwater specialist,training
Paolo,MacFadin,1989-10-17,M,PT,10,communications specialist,on leave
Etan,Stredder,1983-02-18,M,NO,6,interrogation specialist,psychological operations
Tomas,Coverlyn,2004-10-25,M,RS,8,sniper,on assignment
Mavra,Fills,1984-06-20,F,ID,5,interrogation specialist,undercover
Thorny,Gronow,1995-12-18,M,CN,5,psychological warfare specialist,injured
Biddy,Berndtsson,1956-08-27,F,ID,10,escape and evasion expert,undercover
Yulma,Matczak,1991-11-03,M,ID,9,counterintelligence agent,under investigation
Fidel,Pennaman,1995-02-12,M,CL,8,asset handler,intelligence gathering
Wells,Taft,1971-11-29,M,BR,6,counterintelligence agent,injured
Neilla,Fleischmann,1993-04-03,F,CN,6,influence operations specialist,black ops
Gabe,Bycraft,1958-04-22,M,CN,3,influence operations specialist,recovery
Sarena,Gillon,1999-10-22,F,BR,6,sniper,on leave
Shalna,Stroobant,2001-08-13,F,ID,2,survivalist,reserve
Orin,Percival,1988-08-02,M,BR,1,escape and evasion expert,under investigation
Odey,Heliet,1961-12-30,M,AR,9,medical specialist,surveillance
Elly,Gueny,1987-09-15,F,CN,7,escape and evasion expert,standby
Ileana,Laidlaw,1960-12-20,F,HR,3,cyber operative,reserve
Wain,Dewdney,2000-07-18,M,MY,7,psychological warfare specialist,covert diplomacy
Francklin,Terlinden,1995-11-27,M,ID,5,counterterrorism specialist,training
Leigha,Butchard,1979-09-30,F,CN,3,undercover agent,surveillance
Tanny,Gorce,2005-01-01,M,CN,2,undercover agent,recovery
Hanan,Issitt,1993-12-31,M,AR,5,communications specialist,covert diplomacy
Jerri,Glowach,1969-12-29,M,CN,10,counterterrorism specialist,on assignment
Roley,Leport,1964-05-13,M,PH,10,medical specialist,training
Sibley,Brunicke,1967-04-04,F,MX,7,demolitions expert,covert diplomacy
Turner,Grieswood,1970-12-19,M,CN,2,undercover agent,psychological operations
Jermaine,Whitlam,1982-10-17,M,CN,3,cyber operative,black ops
Dalli,Mansford,1990-10-27,M,CN,8,undercover agent,reconnaissance
Deloria,Medling,1965-08-26,F,CN,4,demolitions expert,black ops
Tracie,Sneyd,1969-03-17,F,EG,8,asset handler,on leave
Corly,Westoll,1961-10-30,F,MN,3,influence operations specialist,covert diplomacy
Lester,O'Siaghail,1982-05-05,M,ID,5,agent in place,reconnaissance
Richy,Barca,1966-12-26,M,EG,10,field operative,active
Fritz,Pickard,1995-05-17,M,CN,5,sniper,covert diplomacy
Dermot,Bore,1986-08-11,M,GR,1,escape and evasion expert,reserve
Bertha,Higounet,1972-08-01,F,BR,5,escape and evasion expert,intelligence gathering
Sanderson,Whiteman,2005-08-06,M,FR,7,medical specialist,covert diplomacy
Jenna,Kyteley,1981-10-03,F,PL,8,medical specialist,undercover
Sharyl,Blackaller,1962-08-29,F,BR,4,assassin,on assignment
Doy,Hambers,1991-09-20,M,TN,4,translator,covert diplomacy
Stirling,Sharman,1988-07-25,M,CA,1,translator,injured
Teddie,Huske,2001-04-19,M,CA,1,sniffer,on assignment
Lenette,Charrier,1958-05-16,F,CN,10,assassin,training
Griz,Gathercoal,1978-07-12,M,ID,9,underwater specialist,active
Virgie,Budding,1976-08-22,F,PL,1,interrogation specialist,active
Jarib,Tybalt,1989-08-09,M,DK,8,asset handler,recovery
Cecilia,Cake,1994-09-05,F,ID,1,agent in place,recovery
Dannie,Raffon,1961-02-27,M,US,8,escape and evasion expert,injured
Mariana,Bartles,2000-06-18,F,KE,8,technical specialist,recovery
Kile,O'Drought,1962-09-06,M,ID,5,agent in place,on leave
Andy,Riccard,1972-01-07,F,PH,9,interrogation specialist,undercover
Ethelbert,Oakden,1972-03-27,M,CN,7,counterintelligence agent,active
Glen,Tedman,2002-04-21,F,CN,9,escape and evasion expert,black ops
Stavro,Grayling,1991-07-14,M,MX,1,technical specialist,psychological operations
Terrel,Longley,1955-06-15,M,CN,2,field operative,technical support
Lucretia,Baitey,1958-08-03,F,BJ,4,asset handler,intelligence gathering
Poppy,Peplow,1989-06-03,F,CN,10,assassin,reserve
Nichole,Climpson,1968-09-25,M,MN,5,survivalist,under investigation
Carter,Cleever,1981-06-11,M,JP,5,rogue hunter,reconnaissance
Zsazsa,Segge,1981-09-26,F,CO,7,infiltration expert,technical support
Davy,Frankcomb,1967-09-10,M,ID,4,assassin,infiltration
Emmaline,Raggitt,1985-07-24,F,BR,3,survivalist,undercover
Pall,Pregel,1965-10-06,M,CN,5,demolitions expert,deep cover
Ellsworth,Killiam,1956-07-30,M,US,6,sniffer,black ops
Rica,Gracewood,1995-05-22,F,KM,4,counterterrorism specialist,psychological operations
Tish,Oats,1972-09-22,F,CN,5,counterterrorism specialist,interrogation
Meara,Tabbernor,1964-12-20,F,JP,4,survivalist,black ops
Marybelle,Currao,1996-01-13,F,CN,9,intelligence analyst,covert diplomacy
Torrin,Toon,1994-01-12,M,JP,4,agent in place,injured
Itch,Lundon,1991-01-23,M,ID,8,counterterrorism specialist,on assignment
Waldon,Binestead,1975-03-20,M,CN,2,undercover agent,surveillance
Jonah,Salan,1971-11-28,M,RS,4,communications specialist,active
Marchall,Riddock,1958-06-04,M,CL,8,counterterrorism specialist,intelligence gathering
Davida,Imloch,1997-11-13,F,UA,1,medical specialist,covert diplomacy
Adela,Parnell,1983-03-20,F,US,6,sniffer,surveillance
Yule,Dudenie,2005-03-09,M,ID,6,technical specialist,on assignment
Anselm,Domleo,1977-07-07,M,ID,2,counterterrorism specialist,standby
Orrin,Roscow,1959-02-20,M,MA,4,assassin,undercover
Harry,Greenley,2005-04-06,M,NP,8,sniffer,on assignment
Con,Lamps,1986-10-19,F,SE,9,negotiation expert,infiltration
Herschel,Langley,1984-08-29,M,ID,5,asset handler,intelligence gathering
Christophorus,Manzell,1996-04-27,M,SI,8,survivalist,injured
Ramonda,Maker,1959-10-21,F,GH,1,sniffer,on leave
Eleni,Phizakarley,1965-05-08,F,BA,3,infiltration expert,active
Zenia,Stoneley,2002-03-07,F,CN,2,counterterrorism specialist,undercover
Penny,Lanbertoni,1975-12-23,F,CN,6,negotiation expert,undercover
Bill,Gosswell,1969-06-28,M,ID,9,counterintelligence agent,undercover
Katrina,Boord,1969-06-14,F,ID,5,underwater specialist,covert diplomacy
Claybourne,Alliker,1978-09-26,M,CN,7,intelligence analyst,psychological operations
Chryste,Ellis,1965-10-16,F,ID,7,survivalist,injured
Barrie,Wilshin,2002-09-25,M,SE,3,negotiation expert,injured
Allen,Pidgen,1962-06-30,M,PE,4,field operative,reserve
Tynan,Pinel,1971-10-02,M,ID,10,medical specialist,training
Gib,Kiossel,1979-12-25,M,PL,9,escape and evasion expert,active
Teddie,McLewd,2001-01-06,F,ID,5,rogue hunter,covert diplomacy
Grace,McCorley,1966-08-02,M,YE,5,asset handler,interrogation
Vere,Normanville,1971-06-07,F,DO,4,field operative,deep cover
Wendy,Windless,1979-10-18,F,CN,8,infiltration expert,under investigation
Logan,Ballintime,2004-04-19,M,PT,7,communications specialist,deep cover
Myer,Chene,1986-04-18,M,US,1,assassin,reserve
Cybill,Ostridge,1977-05-25,F,ID,6,influence operations specialist,psychological operations
Nikita,Dalla,1969-09-23,M,AO,5,communications specialist,on assignment
Lutero,Maypole,1991-04-01,M,SE,5,field operative,surveillance
Gannie,Rive,2003-07-17,M,BR,6,negotiation expert,infiltration
Nona,Kiera,1993-07-06,F,CA,8,translator,standby
Freddi,Kalinowsky,1999-09-20,F,JP,2,field operative,under investigation
Andie,Whitford,1972-12-25,F,ZA,1,combat specialist,black ops
Giffard,Gadney,1962-04-16,M,BR,3,interrogation specialist,injured
Thorstein,Signorelli,1994-08-13,M,CN,9,negotiation expert,injured
Candi,Sorbie,1997-12-30,F,CN,8,medical specialist,black ops
Anstice,Dionsetto,1956-08-16,F,CN,10,sniffer,reconnaissance
Danyelle,Braunthal,1995-03-23,F,OM,9,combat specialist,psychological operations
Kurt,Stanyforth,2001-01-25,M,BG,3,counterterrorism specialist,deep cover
Darcie,Gerleit,1975-05-17,F,RU,2,underwater specialist,reserve
Nancy,Mattiussi,2002-11-24,F,RU,7,communications specialist,recovery
Timoteo,Maggs,1969-09-17,M,ID,8,field operative,active
Alaric,Tregust,1995-03-28,M,TJ,5,sniper,undercover
Willyt,Nurden,1975-05-06,F,PE,8,escape and evasion expert,active
Mason,Condy,1978-05-04,M,ID,10,cyber operative,deep cover
Carmel,Engledow,2005-10-24,F,PH,1,escape and evasion expert,training
Liam,Huntly,1990-10-11,M,ZA,3,demolitions expert,on leave
Cristian,Renachowski,1975-02-28,M,SE,9,translator,intelligence gathering
Avie,Jakubovsky,1962-05-28,F,BA,2,psychological warfare specialist,intelligence gathering
Cori,Louiset,2004-06-20,F,ET,2,influence operations specialist,interrogation
Jenica,Stayte,1966-01-09,F,NI,3,combat specialist,reserve
Kristofer,Elphinstone,1986-05-08,M,PT,2,agent in place,intelligence gathering
Milt,Strodder,1970-07-24,M,TZ,4,negotiation expert,infiltration
Emalia,Dyble,1982-07-09,F,RU,3,translator,injured
Torrie,Rate,1976-02-17,F,BG,6,medical specialist,technical support
Karmen,Kegley,1981-07-29,F,GN,5,combat specialist,infiltration
Claire,Moston,1976-07-22,F,PH,7,undercover agent,training
Wilek,Riccardi,1990-05-07,M,RS,6,escape and evasion expert,infiltration
Feliks,Biasioli,1974-04-24,M,CN,1,counterterrorism specialist,injured
Burgess,Dallas,1995-12-30,M,PT,2,psychological warfare specialist,black ops
Virgina,Mucklo,2002-07-30,F,PH,5,assassin,standby
Elmore,Bowton,1974-07-31,M,TZ,2,negotiation expert,on leave
Fina,Leger,1973-04-15,F,DK,3,counterintelligence agent,undercover
Farrah,Bloxam,1998-04-26,F,NZ,5,demolitions expert,surveillance
Gwendolin,Kembery,1992-05-12,F,RU,9,sniffer,active
Nye,Emmanuel,2001-05-14,M,PH,2,interrogation specialist,surveillance
Clovis,Tod,1973-11-08,F,CN,4,combat specialist,reconnaissance
Cookie,Tweed,1989-03-02,F,CN,3,interrogation specialist,interrogation
Brittne,Wollers,1982-11-10,F,TH,7,field operative,undercover
Franchot,Morrad,1965-07-23,M,ID,1,cyber operative,undercover
Adelaide,Cornehl,1991-10-23,F,AR,9,survivalist,injured
Ravid,Cantillion,1984-10-21,M,BY,6,sniffer,under investigation
Matthieu,Alloisi,1993-04-20,M,PL,2,intelligence analyst,reconnaissance
Jeni,Sellars,2003-11-14,F,EG,9,assassin,recovery
Mariska,McPhate,1997-02-05,F,KR,7,technical specialist,technical support
Kevina,Hasslocher,1972-07-31,F,JP,3,infiltration expert,recovery
Huberto,Berecloth,1978-07-29,M,BR,10,undercover agent,intelligence gathering
Willi,Hansed,1984-03-01,M,JP,6,counterintelligence agent,black ops
Felic,Antoszczyk,1989-10-20,M,CN,3,field operative,under investigation
Smitty,Etchell,1986-03-29,M,UZ,10,counterintelligence agent,on assignment
Carney,Rebichon,2002-01-13,M,AR,4,rogue hunter,covert diplomacy
Kynthia,Nassie,1980-12-22,F,PE,3,counterterrorism specialist,under investigation
Bastian,Westwood,1996-03-08,M,ID,3,combat specialist,covert diplomacy
Marcelle,Fills,1981-04-27,F,TJ,8,psychological warfare specialist,deep cover
Yancy,Domini,1955-02-21,M,ID,4,influence operations specialist,psychological operations
Adolpho,Hudd,2003-05-21,M,ID,2,interrogation specialist,infiltration
Meridith,Elcy,1971-05-15,F,KR,8,agent in place,training
Joella,Roalfe,1956-09-14,F,PH,1,interrogation specialist,active
Gillan,Dawes,1961-05-19,F,RU,1,field operative,reserve
Fransisco,Mullenger,1968-01-17,M,BG,9,escape and evasion expert,infiltration
Kory,Lambart,1991-09-17,M,BR,3,negotiation expert,reconnaissance
Nellie,Hynam,1957-05-08,F,RU,4,infiltration expert,under investigation
Gerri,Kiernan,1955-09-06,F,VN,7,undercover agent,reconnaissance
Logan,Castellone,1964-10-13,M,FI,5,sniffer,covert diplomacy
Loretta,Paull,1993-10-17,F,AL,10,escape and evasion expert,under investigation
Sibilla,Gilbert,1973-10-30,F,CN,3,medical specialist,infiltration
Marten,Tartt,1966-11-13,M,US,10,psychological warfare specialist,surveillance
Rodolfo,Burnyeat,1976-10-23,M,CN,8,infiltration expert,recovery
Pennie,Shimmin,2004-08-31,M,CN,5,influence operations specialist,surveillance
Rey,Moehler,1959-11-30,M,DE,2,asset handler,undercover
Keelby,Conws,1994-02-02,M,XK,7,combat specialist,reconnaissance
Hervey,Whines,1979-12-13,M,TH,5,counterintelligence agent,technical support
Jeramie,Grimsdith,2004-03-17,M,GB,9,assassin,technical support
Winny,Lowe,1987-01-15,F,BR,1,infiltration expert,under investigation
Earvin,Stempe,2001-10-12,M,DO,5,counterterrorism specialist,black ops
Nissie,Lyvon,1996-04-21,F,PH,6,escape and evasion expert,on leave
Lewes,Bamfield,1993-01-28,M,RU,1,intelligence analyst,intelligence gathering
Betti,Skurm,1981-03-26,F,VN,4,translator,technical support
Georgeanne,Binnion,1956-11-11,F,CN,9,translator,standby
Menard,Sygrove,1975-07-23,M,CN,6,translator,active
Aleen,Souness,1992-06-07,F,RU,4,counterterrorism specialist,active
Llewellyn,Blenkinsop,1982-07-21,M,BA,10,infiltration expert,black ops
Deanna,Getsham,1956-04-27,F,VN,10,psychological warfare specialist,standby
Artair,Olyonov,2004-02-01,M,SE,1,field operative,injured
Lezley,Click,1956-11-05,M,UA,6,medical specialist,covert diplomacy
Sam,Boseley,1958-05-28,F,ID,6,influence operations specialist,on leave
Gilles,Troak,2005-06-14,M,CN,4,communications specialist,surveillance
Ricardo,Dreng,1965-09-27,M,TH,5,asset handler,psychological operations
Harvey,Jacobssen,1955-09-26,M,PL,2,negotiation expert,undercover
Orly,Milthorpe,1977-10-29,F,CN,8,psychological warfare specialist,standby
Berenice,Raselles,2003-05-21,F,US,5,asset handler,active
Astra,Clamp,1956-12-21,F,RS,7,intelligence analyst,on leave
Barbie,Paolotto,1967-07-23,F,ID,8,underwater specialist,surveillance
Chrissie,Collman,1984-03-03,F,SE,7,undercover agent,technical support
Claudianus,Doyley,1993-08-07,M,RU,2,demolitions expert,on leave
Claire,Antony,1999-05-01,F,CN,3,rogue hunter,under investigation
Rodge,Salerno,2004-06-01,M,DE,8,medical specialist,covert diplomacy
Woodrow,Bodycote,2004-08-05,M,CN,6,sniper,covert diplomacy
Alf,Kierans,1997-10-17,M,JP,9,underwater specialist,surveillance
Maximilian,Pridgeon,1978-01-01,M,US,10,demolitions expert,black ops
Othelia,Evison,1993-02-03,F,ID,3,undercover agent,on assignment
Ola,Roberto,1976-08-10,F,RS,1,technical specialist,technical support
Oralee,Kiley,1981-12-14,F,CN,10,undercover agent,deep cover
Saunderson,Broxton,1959-08-22,M,VN,4,sniper,reconnaissance
Melvyn,Juorio,1989-08-15,M,BR,7,interrogation specialist,training
Maribelle,Eberz,2000-08-22,F,CN,9,influence operations specialist,covert diplomacy
Obadiah,Grogona,1997-12-29,M,US,4,rogue hunter,infiltration
Berk,Whitelaw,1969-03-07,M,MU,6,intelligence analyst,undercover
Darb,Ervine,1990-02-03,F,CN,6,counterintelligence agent,intelligence gathering
Ethan,Mellenby,1994-03-28,M,RU,7,interrogation specialist,on leave
Daniela,Coldrick,1958-02-26,F,CO,2,intelligence analyst,undercover
Payton,Guerri,1987-12-05,M,SE,7,psychological warfare specialist,under investigation
Sayre,Casswell,1991-09-14,M,DE,8,sniper,reconnaissance
Barton,Sivills,1955-12-28,M,RU,1,intelligence analyst,undercover
Siana,Skerman,1991-03-08,F,GT,7,counterintelligence agent,reserve
Ilise,Millson,1974-05-03,F,PL,3,sniffer,active
Hans,Bowdrey,1990-12-11,M,ID,2,sniffer,black ops
Troy,Booth,1980-01-13,M,PL,3,agent in place,injured
Vick,Scolding,1961-06-24,M,PY,2,negotiation expert,injured
Celia,Agglio,1987-05-22,F,CN,8,rogue hunter,injured
Ludwig,Ather,1958-06-04,M,CN,9,rogue hunter,under investigation
Nick,Bernhardi,1969-10-23,M,SY,1,intelligence analyst,injured
Marie-ann,Bristo,1998-10-11,F,ID,4,rogue hunter,reconnaissance
Ericka,Gauntlett,1986-11-04,F,RU,9,negotiation expert,deep cover
Abbot,Gayden,1973-08-14,M,PT,8,communications specialist,active
Brynn,Leveritt,1984-11-16,F,UG,4,assassin,training
Sandie,Grishukov,1965-01-09,F,NE,9,counterintelligence agent,psychological operations
Chelsea,Filipson,1972-08-02,F,CN,10,negotiation expert,on leave
Aurea,Klemenz,1977-01-06,F,CO,6,rogue hunter,recovery
Carry,Glazzard,1993-03-15,F,CZ,4,medical specialist,black ops
Sadye,Aspall,1989-11-17,F,JP,4,technical specialist,on assignment
Laurice,Graves,2004-02-09,F,ID,7,counterterrorism specialist,on leave
Inigo,Shoebrook,1997-01-28,M,ID,4,medical specialist,psychological operations
Blair,Mallinder,1967-06-28,F,CN,6,sniffer,covert diplomacy
Andrej,Downs,1969-10-31,M,CN,5,rogue hunter,intelligence gathering
Conrado,Wonfor,1959-09-27,M,ID,4,counterintelligence agent,recovery
Adella,Ratlee,1971-03-10,F,ID,5,negotiation expert,surveillance
Ray,Tuddall,1982-03-22,F,SE,7,field operative,injured
Kellby,Greenaway,1964-11-02,M,CN,1,psychological warfare specialist,reserve
Angie,Haveline,1996-08-21,F,PT,1,escape and evasion expert,technical support
Mireielle,Stentiford,1972-07-19,F,ID,10,asset handler,recovery
