0,1,2,3,4,5,6,7
Aurie,Gathercoal,1962-09-30,F,AR,9,agent in place,on leave
Judi,Mangion,1973-06-04,F,RU,5,intelligence analyst,reserve
Merill,Bowgen,1988-12-10,M,CN,5,field operative,infiltration
Rene,Kolodziej,1981-04-19,M,FR,1,counterterrorism specialist,undercover
Dolorita,Linner,2000-10-30,F,PL,6,medical specialist,interrogation
Kaiser,Ghidelli,1991-06-17,M,NG,1,field operative,infiltration
Pail,Albury,1998-05-15,M,CN,2,counterterrorism specialist,deep cover
Devora,Lehrian,1971-09-26,F,ID,5,intelligence analyst,on leave
Esmaria,Borrett,1956-01-18,F,FR,10,translator,training
Zachariah,De Bischof,1967-05-21,M,NP,8,assassin,active
Maurizia,Merigon,1997-02-14,F,BR,4,communications specialist,on assignment
Trina,Gredden,1978-10-04,F,NZ,2,negotiation expert,deep cover
Linnea,Gravener,1999-09-18,F,NL,1,demolitions expert,on leave
Karlee,Runcieman,1961-12-12,F,RU,7,asset handler,deep cover
Remington,Wike,2002-02-24,M,GT,10,counterintelligence agent,on leave
Flore,Jervoise,1985-07-29,F,CZ,1,rogue hunter,surveillance
Seymour,Dalman,1959-09-14,M,RU,9,negotiation expert,covert diplomacy
Derril,Romao,2002-08-24,M,SY,4,interrogation specialist,standby
Neron,Burdoun,1962-03-27,M,PY,7,counterintelligence agent,on leave
Ruperta,Baron,1997-12-16,F,AU,3,undercover agent,reconnaissance
Shepherd,Le Noire,1973-03-25,M,ID,10,counterintelligence agent,standby
Egbert,Hanhardt,1978-04-21,M,ID,4,medical specialist,intelligence gathering
Marleen,Goult,1984-06-30,F,PS,1,intelligence analyst,injured
Marty,Botting,2000-09-20,F,UA,10,rogue hunter,training
Lockwood,Durdan,1981-06-27,M,KR,2,underwater specialist,technical support
Emlyn,Gaskarth,1957-04-02,F,CN,9,influence operations specialist,on assignment
Tonya,Phoebe,1983-03-31,F,RU,9,intelligence analyst,undercover
Kirk,Carletti,1969-04-10,M,PE,8,sniper,black ops
Cleo,Opfer,1970-11-10,F,PY,3,intelligence analyst,recovery
Alfonso,Cranney,1967-03-27,M,HN,4,escape and evasion expert,under investigation
Melosa,Bradbeer,1976-10-12,F,AR,10,psychological warfare specialist,training
Willdon,Mepsted,2000-03-22,M,CN,10,communications specialist,under investigation
Amara,Stringman,1957-12-18,F,IL,6,undercover agent,under investigation
Jonathan,Keelinge,1971-09-14,M,CN,10,survivalist,training
Shawn,Tooher,1977-05-15,F,PH,6,interrogation specialist,recovery
Enrique,Cartmer,1963-12-14,M,MX,2,sniper,undercover
Anatola,Kenworthy,1998-09-01,F,PE,7,combat specialist,interrogation
Merrill,Shorland,1989-09-08,M,PL,1,negotiation expert,deep cover
Edith,Sharpous,1955-02-05,F,PT,3,assassin,training
Bryna,Reinmar,1972-04-22,F,ID,7,negotiation expert,on assignment
Belicia,Wyd,1994-04-19,F,PA,3,underwater specialist,interrogation
Enrika,Santino,2001-08-27,F,TZ,1,influence operations specialist,covert diplomacy
Marigold,Thiolier,1971-03-27,F,XK,9,medical specialist,surveillance
Chad,Sleeford,1981-01-12,F,KP,2,rogue hunter,reserve
Donny,Tadd,1970-05-25,F,CN,2,infiltration expert,injured
Cristin,Hornig,1977-05-14,F,PT,3,counterterrorism specialist,on assignment
Micki,Butterwick,1973-08-13,F,BR,8,negotiation expert,deep cover
Pansy,Goathrop,1968-02-27,F,US,2,assassin,active
Noe,Karadzas,1980-04-27,M,ID,10,medical specialist,black ops
Sebastian,Lay,1969-01-04,M,NL,9,communications specialist,training
Carrol,Wolverson,1980-06-07,M,CN,5,survivalist,technical support
Emili,Courtman,1990-03-04,F,YE,7,counterterrorism specialist,reconnaissance
Gabriela,Deek,1996-11-01,F,LR,6,escape and evasion expert,deep cover
Nerte,Duddridge,1991-12-23,F,ID,6,infiltration expert,active
Fritz,Sowood,2005-10-20,M,SE,4,sniffer,standby
Chan,Pietruszewicz,1984-06-24,M,FR,10,cyber operative,injured
Cathlene,Draper,1998-03-04,F,KM,5,counterintelligence agent,active
Flinn,Klampt,1955-11-16,M,PH,8,rogue hunter,covert diplomacy
Whitaker,Ritchie,1989-02-07,M,YE,2,counterterrorism specialist,interrogation
Jeremy,Shellshear,1992-07-25,M,GR,10,negotiation expert,interrogation
Zackariah,Royce,1958-03-08,M,ID,2,asset handler,on assignment
Brina,Hattoe,1972-08-09,F,CN,7,underwater specialist,psychological operations
Murry,Riediger,1994-06-23,M,SE,4,technical specialist,infiltration
Berton,Bains,2004-05-04,M,NO,1,assassin,injured
Rosie,Sheehy,1970-02-18,F,US,1,assassin,surveillance
Sergeant,Borg-Bartolo,1990-11-10,M,AR,2,technical specialist,infiltration
Sutherland,Succamore,1961-09-14,M,CN,9,escape and evasion expert,black ops
Wolfy,Hagley,1958-12-12,M,CN,1,negotiation expert,infiltration
Petronia,Ambroix,1991-05-13,F,RW,1,sniper,deep cover
Karen,O'Rafferty,1954-07-24,F,AL,3,agent in place,active
Peggi,Whitcombe,1996-11-28,F,RU,2,survivalist,interrogation
Kath,Norcliff,1956-11-05,F,US,10,influence operations specialist,reconnaissance
Alfreda,Robben,1994-01-29,F,MY,3,cyber operative,standby
Georgy,Haugen,1960-01-09,M,PL,6,assassin,reconnaissance
Leon,Christin,1994-08-10,M,PH,8,cyber operative,psychological operations
Eddi,Grayham,1980-12-03,F,FR,9,infiltration expert,infiltration
Miguel,Cossom,1993-01-07,M,AR,6,demolitions expert,interrogation
Ruprecht,Cahen,1956-07-08,M,RU,4,demolitions expert,intelligence gathering
Thatch,Berkley,1997-08-06,M,PT,6,underwater specialist,covert diplomacy
Dee,Teanby,1961-04-07,F,CN,10,cyber operative,surveillance
Tudor,Jaqueme,1967-03-29,M,PH,2,intelligence analyst,intelligence gathering
Matty,Echalie,1965-08-02,F,CO,3,agent in place,standby
Terrye,Sphinxe,2000-07-03,F,PK,6,technical specialist,undercover
Hadrian,Simkovitz,1989-06-20,M,ID,8,communications specialist,injured
Tod,Doumerc,1955-05-28,M,PL,6,agent in place,on leave
Padraig,Sherwen,1958-07-16,M,FR,1,survivalist,black ops
Millisent,Sumpter,1998-04-11,F,PH,6,cyber operative,under investigation
Engelbert,Brilleman,2004-02-26,M,RU,9,demolitions expert,infiltration
Nicolais,Bazelle,1993-03-06,M,BF,5,medical specialist,undercover
Kristel,Darth,1954-02-17,F,SE,4,counterterrorism specialist,active
Kaylyn,Asser,1964-11-06,F,JM,9,counterintelligence agent,black ops
Merle,Jurisch,2002-02-25,M,US,2,translator,black ops
Steve,Sidsaff,1985-08-20,M,ID,8,infiltration expert,reconnaissance
Kearney,Adney,1986-12-11,M,US,5,undercover agent,on assignment
Frederich,Sheircliffe,1961-04-02,M,CN,1,rogue hunter,training
Ricki,Tolworthy,1962-12-02,M,VN,7,demolitions expert,interrogation
Nelie,Anglish,1996-11-20,F,RU,2,asset handler,technical support
Shaina,Kerss,1991-09-15,F,CI,6,communications specialist,psychological operations
Emanuele,Gilli,1964-08-25,M,NI,2,interrogation specialist,training
Berty,Norwich,2002-04-09,M,PL,7,demolitions expert,intelligence gathering
Virgil,McMoyer,1988-07-06,M,SD,5,infiltration expert,psychological operations
Joanie,Beeton,1961-12-29,F,VN,1,agent in place,covert diplomacy
Lockwood,Constance,1966-07-28,M,CN,2,survivalist,active
Glynis,Thorburn,1971-11-18,F,ID,2,counterterrorism specialist,infiltration
Aguistin,Dawby,1991-10-29,M,US,2,sniper,training
Dianne,Freyn,1967-08-13,F,TH,2,infiltration expert,surveillance
Martyn,Blaydes,1989-09-15,M,CO,9,field operative,injured
Stevena,Gilderoy,1984-08-04,F,SO,2,agent in place,black ops
Regine,Cracie,1973-07-01,F,TH,6,assassin,undercover
Paul,Tucknutt,1973-11-02,M,CN,7,influence operations specialist,reconnaissance
Orren,Steers,1994-07-22,M,PH,9,field operative,under investigation
Elianora,Sperrett,2001-11-21,F,PL,2,agent in place,interrogation
D'arcy,Miko,2000-12-29,M,ID,10,survivalist,recovery
Bronny,Montfort,1954-02-11,M,AO,10,medical specialist,black ops
Antonius,Iddins,1959-05-08,M,TH,8,sniffer,interrogation
Jule,Mico,1963-04-15,M,CN,6,cyber operative,undercover
Laurent,Sclater,1977-07-08,M,PT,10,influence operations specialist,standby
Agosto,Sheron,1998-05-11,M,HN,4,intelligence analyst,reserve
Kennan,Schankelborg,1956-10-02,M,CZ,3,translator,under investigation
Kathrine,Vuittet,1992-02-21,F,TH,2,asset handler,covert diplomacy
Lucina,Dove,1968-11-16,F,ID,5,counterterrorism specialist,psychological operations
Franny,Ord,1982-07-23,F,PL,10,influence operations specialist,active
Rem,Schlagman,1987-03-03,M,KR,7,counterintelligence agent,intelligence gathering
Margarita,Currum,1965-06-12,F,FR,4,field operative,on assignment
Theodoric,Goodridge,2002-08-13,M,FR,3,sniffer,under investigation
Quinn,Cattermull,1991-04-03,M,BR,5,medical specialist,reserve
Lisle,Dingle,1967-10-10,M,HT,1,interrogation specialist,covert diplomacy
Sim,Jelleman,1994-12-04,M,AR,10,counterterrorism specialist,on assignment
Thane,Yewman,1960-08-08,M,JP,1,demolitions expert,on assignment
Gnni,MacAughtrie,1986-06-01,F,ID,5,psychological warfare specialist,reconnaissance
Melitta,Ebbs,1970-05-10,F,PH,2,technical specialist,standby
Alphard,McGrath,1966-06-01,M,TO,4,rogue hunter,reconnaissance
Afton,Georgeou,1962-09-18,F,ID,7,cyber operative,injured
Lorain,Orneles,1954-09-29,F,CN,1,escape and evasion expert,technical support
Kevan,Stellin,1968-08-29,M,US,4,counterintelligence agent,on assignment
Kirk,Blincowe,1956-10-15,M,PH,5,assassin,reconnaissance
Yard,Baudassi,1981-03-25,M,CN,6,intelligence analyst,interrogation
Sanford,Hirtz,1957-10-24,M,PL,3,negotiation expert,reconnaissance
Marlow,Graalmans,1962-12-01,M,ET,9,medical specialist,deep cover
Jereme,De La Hay,1990-05-03,M,PL,9,sniper,surveillance
Gun,Petrik,1999-11-10,M,MX,10,counterintelligence agent,on leave
Tabatha,Jorat,1958-08-21,F,IR,9,underwater specialist,standby
Murvyn,McGeagh,1954-05-23,M,CZ,9,sniffer,black ops
Urban,Matys,1991-05-01,M,CA,5,interrogation specialist,reconnaissance
Dian,Wort,1996-10-07,F,RU,8,sniffer,interrogation
Georgetta,Melson,1965-09-06,F,ID,2,sniper,reserve
Saxe,Bushen,2001-06-18,M,ID,3,counterterrorism specialist,infiltration
Levi,Sherbrook,1996-03-18,M,CN,5,communications specialist,on leave
Godwin,Whitesel,1997-03-01,M,ID,2,field operative,intelligence gathering
Annie,Leyfield,1983-07-19,F,ID,6,agent in place,active
Godard,Adame,1992-09-12,M,CN,8,agent in place,interrogation
Kristyn,Eglese,1964-12-02,F,CN,6,cyber operative,reconnaissance
Hunt,Purdy,1991-04-08,M,CN,3,agent in place,reserve
Margette,Buckel,1987-06-29,F,KR,2,medical specialist,under investigation
Alaster,Wooffitt,2004-07-07,M,RS,6,sniper,injured
Drona,Tournay,1975-01-15,F,CN,1,rogue hunter,surveillance
Darline,Pendlebery,1993-07-29,F,US,9,medical specialist,training
Ronna,Hearnaman,1970-02-14,F,UA,4,medical specialist,interrogation
Lancelot,Hourigan,1999-10-01,M,NO,10,agent in place,intelligence gathering
Duke,MacAlpyne,2003-12-26,M,BR,7,counterterrorism specialist,under investigation
Joaquin,Abramowsky,1972-04-07,M,PT,3,cyber operative,on leave
Gregoor,Marushak,2001-06-01,M,UG,6,assassin,interrogation
Allx,Garrad,1978-01-30,F,PT,10,undercover agent,black ops
Junie,Losel,1994-02-25,F,DK,3,demolitions expert,injured
Dietrich,Whittock,1985-08-25,M,PY,9,assassin,psychological operations
Hagen,Dunderdale,1960-08-09,M,NL,10,field operative,on assignment
Kiley,Harburtson,1954-06-22,M,CZ,7,field operative,injured
Stanly,Chadwin,1970-08-06,M,CN,8,communications specialist,on leave
Daryle,Titheridge,1964-07-26,M,RU,6,escape and evasion expert,covert diplomacy
Ellette,Petworth,1984-08-19,F,CN,3,assassin,interrogation
Hermon,Gorger,1983-10-22,M,UA,6,psychological warfare specialist,on leave
Griswold,Clell,1983-02-08,M,PY,6,asset handler,on assignment
Ann,Ivermee,1994-09-28,F,CN,10,negotiation expert,deep cover
Sherrie,Michiel,1992-06-05,F,PL,7,translator,standby
Philipa,Grewer,1966-05-04,F,ID,9,agent in place,training
Johnath,Fawlks,1961-04-19,F,CN,1,medical specialist,deep cover
Vanya,Galfour,1982-08-20,M,US,8,underwater specialist,on leave
Henka,Fawkes,2004-05-24,F,US,6,translator,technical support
Michaelina,Putt,1961-10-07,F,BY,10,assassin,injured
Melessa,McAster,1960-12-13,F,SE,7,technical specialist,on assignment
Paten,Priddie,1999-07-31,M,CN,2,technical specialist,black ops
Audi,Robertucci,1993-09-28,F,SE,1,combat specialist,surveillance
Carroll,Chaimson,1988-12-13,M,NG,3,medical specialist,on assignment
Adelbert,Blanckley,1998-10-20,M,RU,8,rogue hunter,covert diplomacy
Any,Wolffers,1966-06-11,M,FR,9,escape and evasion expert,active
Lion,Fludgate,1960-05-06,M,BR,2,undercover agent,covert diplomacy
Patten,Souster,1956-12-28,M,CN,4,infiltration expert,injured
Blithe,Speck,1966-11-30,F,AR,6,intelligence analyst,interrogation
Christiano,De Freyne,1963-03-08,M,PE,3,escape and evasion expert,covert diplomacy
Nevins,Stannas,1957-09-10,M,FR,3,translator,black ops
Nedda,Latour,1955-08-23,F,PH,5,field operative,reserve
Coop,Biggs,1962-07-10,M,RU,1,medical specialist,training
Clim,Pietesch,1988-11-05,M,PL,4,combat specialist,on leave
Clayborne,Howden,2000-07-10,M,US,1,intelligence analyst,surveillance
Hershel,Salterne,1970-03-11,M,PH,7,translator,technical support
Drucy,Adelman,1969-10-06,F,CN,3,counterterrorism specialist,on leave
Betteanne,Paskins,1986-03-31,F,NZ,1,sniper,injured
Dale,Ricca,1991-03-10,F,CZ,5,underwater specialist,recovery
Bertine,McAne,1980-08-03,F,ID,8,counterterrorism specialist,injured
Ambur,Danielot,1990-09-01,F,CZ,10,field operative,infiltration
Cheslie,Drewery,1991-06-15,F,PT,4,survivalist,standby
Findlay,Roscam,1957-03-10,M,CA,6,survivalist,interrogation
Hardy,Labbet,1989-03-26,M,MY,7,asset handler,reconnaissance
Cissy,Paddon,1957-10-07,F,GR,10,escape and evasion expert,standby
Anne-corinne,Caesmans,1970-07-27,F,FR,3,interrogation specialist,reconnaissance
Dorian,Feasey,1993-06-29,M,PL,8,communications specialist,surveillance
Cob,Beeres,1965-02-08,M,CN,5,intelligence analyst,surveillance
Jobye,Rattry,1997-01-19,F,RU,2,intelligence analyst,black ops
Bell,Parman,1954-09-30,F,PH,8,agent in place,psychological operations
Janela,Spriggin,1985-10-10,F,SK,4,agent in place,covert diplomacy
Rourke,Hyslop,2004-12-01,M,CN,10,underwater specialist,reserve
Prisca,Pymer,1989-01-17,F,US,7,underwater specialist,covert diplomacy
Jewel,Saull,1981-12-24,F,CA,2,psychological warfare specialist,on leave
Mari,Topper,1996-04-14,F,CN,6,asset handler,on assignment
Waring,Moncreiff,1966-01-07,M,ID,10,asset handler,reconnaissance
Pepito,Manion,1993-06-25,M,PL,3,demolitions expert,on assignment
Frankie,Cains,1985-01-19,F,CN,1,escape and evasion expert,interrogation
Agustin,Hatch,1990-06-30,M,KP,2,undercover agent,recovery
Paloma,Bierling,1980-05-09,F,PK,2,psychological warfare specialist,training
Ned,Struthers,1975-04-11,M,ID,3,intelligence analyst,deep cover
Deane,Chetwynd,1972-04-16,F,PH,8,translator,on leave
Lavena,Gerrelt,1995-09-05,F,PL,4,escape and evasion expert,training
Kathye,Wards,1963-08-06,F,PT,4,sniffer,black ops
Vlad,Kenelin,1984-07-07,M,CZ,4,assassin,on leave
Max,Garratt,1985-12-26,M,PH,6,escape and evasion expert,on leave
Gnni,Vickress,1954-05-27,F,PT,8,combat specialist,surveillance
Temple,Thowes,1993-01-18,M,GU,2,sniffer,recovery
Duff,Reynish,2004-12-14,M,CN,9,escape and evasion expert,training
Bastian,Pinsent,1957-05-27,M,ID,7,intelligence analyst,on assignment
Gaultiero,Salkeld,1991-07-03,M,CN,1,escape and evasion expert,reconnaissance
Twila,Hazelden,1958-07-03,F,FR,9,cyber operative,interrogation
Pace,Codeman,1971-02-06,M,SE,3,assassin,technical support
Trevar,Durward,1956-07-10,M,UA,2,interrogation specialist,on leave
Lucilia,Bearcroft,1962-11-27,F,BR,6,rogue hunter,reconnaissance
Philis,Dressel,1980-06-20,F,CN,10,sniffer,active
Bonni,Andriveaux,1971-11-06,F,NO,2,sniffer,training
Luelle,Corney,2004-05-04,F,PH,10,rogue hunter,black ops
Claretta,Lowsely,1975-06-02,F,RU,7,undercover agent,deep cover
Ingeberg,Burnsyde,1972-05-13,F,CM,4,field operative,training
Sheilakathryn,Chessel,1989-09-10,F,RU,5,field operative,deep cover
Delaney,Castelli,1995-08-29,M,NL,4,communications specialist,technical support
Cris,Perillo,1999-02-28,F,JP,9,rogue hunter,deep cover
Elka,Reekie,1962-05-01,F,ID,2,interrogation specialist,infiltration
Lyman,Atte-Stone,1958-02-23,M,TH,6,asset handler,recovery
Wendi,Hunday,1961-05-28,F,US,1,demolitions expert,on assignment
Hurleigh,Argent,1999-06-30,M,CN,9,demolitions expert,injured
Garrot,Sterre,1987-10-18,M,PY,3,undercover agent,infiltration
Marketa,McKeurton,1980-01-17,F,FR,4,field operative,infiltration
Jarib,Pettman,1999-02-25,M,CA,4,undercover agent,injured
Olivie,Llewelyn,1968-12-12,F,CN,4,rogue hunter,reserve
Steffen,Oleszkiewicz,1957-05-30,M,SE,4,survivalist,recovery
Felecia,Luttgert,1993-08-22,F,PT,6,technical specialist,infiltration
Madelena,Pullin,1993-11-17,F,SE,5,sniper,under investigation
Darb,Hambidge,1965-10-17,F,LC,7,communications specialist,intelligence gathering
Lizette,Jenman,2002-10-27,F,FR,4,asset handler,injured
Christi,Lammers,1977-05-19,F,SE,6,underwater specialist,black ops
Quintin,Yankov,1957-06-07,M,LS,6,agent in place,training
Darrin,Gilbey,1989-06-13,M,CN,6,combat specialist,standby
Reina,Stidston,1965-11-15,F,ID,2,psychological warfare specialist,under investigation
Geordie,Yeowell,1971-07-26,M,PH,1,interrogation specialist,on assignment
Edgard,Mynott,1968-03-29,M,CN,4,sniper,reserve
Harv,Burbridge,1957-08-01,M,MX,9,asset handler,on assignment
Robenia,Kording,1981-09-26,F,NI,10,counterterrorism specialist,reconnaissance
Consuela,Cressy,1971-06-04,F,BR,9,demolitions expert,training
Abbi,Finnan,2005-12-26,F,ID,9,counterterrorism specialist,technical support
Patti,Dahlman,1970-12-18,F,PA,9,influence operations specialist,infiltration
Delmore,Sailor,1970-09-27,M,JP,8,intelligence analyst,surveillance
Cissiee,Heball,1977-06-24,F,UA,1,asset handler,reserve
Amanda,Ingraham,1994-08-19,F,CN,6,interrogation specialist,reconnaissance
Ursulina,Liggons,1985-12-12,F,SE,4,demolitions expert,psychological operations
Prentiss,Maggiori,1992-05-24,M,SY,2,interrogation specialist,reserve
Arvie,Heindrich,1973-04-25,M,PE,1,rogue hunter,deep cover
Goldia,Stitwell,1976-04-07,F,RS,7,counterterrorism specialist,on leave
Brittaney,Korpolak,1971-12-31,F,PH,7,agent in place,under investigation
Englebert,Argont,2005-08-24,M,FR,7,technical specialist,injured
Lenna,Flinn,1963-11-03,F,TH,1,rogue hunter,psychological operations
Angelina,Purle,1980-06-29,F,PH,6,infiltration expert,injured
Orson,Pfleger,2004-08-17,M,CN,1,counterintelligence agent,intelligence gathering
Eduino,Prayer,1958-11-07,M,TH,3,psychological warfare specialist,infiltration
Orran,Bonnick,1994-12-14,M,TZ,5,sniffer,training
Evie,Hoffman,1999-03-28,F,RU,4,counterterrorism specialist,on leave
Huntlee,Zuanazzi,1999-08-05,M,CO,10,translator,on assignment
Ronnica,Matyukon,1957-01-19,F,IQ,5,infiltration expert,technical support
Jessika,Hawthorne,2004-09-19,F,SE,7,infiltration expert,psychological operations
Jess,Swettenham,1977-02-12,F,TG,9,undercover agent,under investigation
Jasmina,Sattin,1968-11-24,F,FR,6,influence operations specialist,covert diplomacy
Parrnell,Matthews,1978-01-04,M,BR,4,psychological warfare specialist,active
Del,Sapshed,1997-01-02,M,ID,4,counterintelligence agent,technical support
Lina,Wotton,1962-03-11,F,PL,10,sniffer,under investigation
Desi,Heephy,1999-03-16,M,PS,10,sniffer,deep cover
Valeria,Perroni,1988-04-04,F,PL,8,rogue hunter,infiltration
Stanton,Burman,1960-06-20,M,MT,5,infiltration expert,recovery
Natalee,Polgreen,1996-08-10,F,CO,6,medical specialist,on assignment
Baird,Muldownie,1991-10-05,M,EC,4,translator,injured
Ferdie,Galgey,1965-12-07,M,PH,7,negotiation expert,recovery
Alika,O'Donnell,1977-04-23,F,CN,7,survivalist,undercover
Yovonnda,Candlin,1973-11-26,F,UA,3,communications specialist,intelligence gathering
Mayer,Stollberg,1974-08-06,M,AM,1,escape and evasion expert,black ops
Tobe,Folkerd,2002-06-07,M,PT,5,infiltration expert,injured
Ed,Klaus,1982-04-30,M,CZ,7,undercover agent,injured
Hilarius,Beere,2000-05-20,M,PL,5,undercover agent,training
Royall,Adlard,2001-08-07,M,PL,10,influence operations specialist,injured
Hetti,Edgett,2000-08-02,F,SI,6,medical specialist,covert diplomacy
Livvy,Saurat,1955-07-22,F,CN,10,negotiation expert,active
Conni,Stenbridge,1971-06-21,F,GR,1,influence operations specialist,psychological operations
Rosalynd,Mole,1959-06-08,F,CN,7,translator,active
Jocelin,Catlin,1978-04-30,F,RU,10,underwater specialist,reserve
Sydelle,Mattersey,1959-08-12,F,CZ,4,asset handler,training
Dasie,Semark,1984-08-20,F,PL,6,asset handler,covert diplomacy
Roxy,Pixton,1958-01-31,F,RU,2,field operative,on leave
Gilbertine,Simanek,1992-08-18,F,SY,10,translator,black ops
Gilli,Dumingos,1956-09-15,F,TZ,5,translator,interrogation
Lisle,Glew,1972-03-02,M,PL,7,counterintelligence agent,training
Angela,Stansby,1959-05-20,F,BR,1,rogue hunter,covert diplomacy
Lindsey,Avrahamof,1956-06-21,M,RU,10,rogue hunter,surveillance
Alphard,Kamena,1971-04-20,M,CN,7,counterintelligence agent,injured
Burke,Prate,1985-12-29,M,PL,1,technical specialist,deep cover
Nara,Earry,1988-12-05,F,NG,9,medical specialist,intelligence gathering
Kleon,Boarer,1965-01-12,M,AR,10,rogue hunter,recovery
Kris,Gowan,1958-05-24,F,ZA,4,undercover agent,surveillance
Kristofer,Como,1957-02-18,M,CN,4,field operative,covert diplomacy
Ariel,Empringham,1986-04-24,M,RU,4,infiltration expert,psychological operations
Shaine,Langworthy,1958-12-14,M,CI,7,communications specialist,on assignment
Ebeneser,Grimshaw,1970-08-10,M,CN,4,technical specialist,standby
Tillie,Syrett,1995-02-26,F,PH,4,asset handler,undercover
Madlin,Norvel,1968-05-16,F,IE,2,negotiation expert,interrogation
Casper,Kesterton,1965-11-07,M,GQ,3,cyber operative,undercover
Jilly,Menichini,1974-01-27,F,ID,2,medical specialist,injured
Barr,McQuirter,1986-03-22,M,LS,8,underwater specialist,interrogation
Cecilius,Calloway,1999-01-30,M,CN,9,cyber operative,covert diplomacy
Bailey,Rowswell,1956-08-06,M,PH,3,interrogation specialist,reserve
Valene,Kneller,2005-02-01,F,PH,6,infiltration expert,reconnaissance
Ernest,Giacomo,1972-04-24,M,US,6,counterintelligence agent,reconnaissance
Elston,MacFarland,1969-02-06,M,RU,6,intelligence analyst,intelligence gathering
Pammie,Ketchaside,1954-01-06,F,PH,4,interrogation specialist,intelligence gathering
Ludwig,Hallbird,2000-09-08,M,RU,7,survivalist,surveillance
Robbie,Ganning,1965-08-21,F,PT,9,interrogation specialist,surveillance
Nell,Isson,1984-11-27,F,MY,2,negotiation expert,under investigation
Livy,Laville,1967-12-31,F,CN,2,medical specialist,surveillance
Tibold,Tuxsell,1963-04-18,M,GR,6,interrogation specialist,injured
Orbadiah,Verdie,1957-05-31,M,PS,9,psychological warfare specialist,training
Dudley,Avo,1957-05-09,M,SA,5,negotiation expert,active
Fayth,Garralts,1956-08-26,F,AF,7,cyber operative,under investigation
Stephan,Biskupiak,1994-11-16,M,UA,6,counterintelligence agent,on assignment
Wilona,Parsisson,1954-05-02,F,JP,6,sniper,on assignment
Nial,Attwool,1979-01-02,M,CA,3,undercover agent,undercover
Melly,Kopecka,2001-09-04,F,NG,4,undercover agent,intelligence gathering
Florella,Egdal,1983-12-06,F,RU,7,negotiation expert,training
Erinna,Huller,1993-09-04,F,ID,8,demolitions expert,interrogation
Porty,Parken,1973-11-11,M,BR,9,rogue hunter,undercover
Ephrem,McCaw,1995-09-20,M,PT,4,cyber operative,surveillance
Kristin,Narraway,1972-09-06,F,HN,9,escape and evasion expert,surveillance
Shelby,Walden,1963-01-09,F,PH,6,combat specialist,technical support
Stan,Buxey,1961-08-28,M,SE,9,communications specialist,black ops
Jereme,Bugdell,1983-04-09,M,CN,10,demolitions expert,black ops
Omar,Sneesby,1966-04-12,M,PH,1,interrogation specialist,under investigation
Dolly,Cleare,1999-03-09,F,IQ,3,interrogation specialist,black ops
Kaylee,Witherow,1962-10-11,F,JP,9,field operative,active
Stanly,Lammert,1956-07-04,M,BR,4,underwater specialist,standby
Davita,Manntschke,1969-12-12,F,PH,10,asset handler,black ops
Ted,Dewane,1985-02-25,F,RU,10,medical specialist,training
Marjie,McJury,1960-03-06,F,CN,5,underwater specialist,training
Alvis,Ballinghall,1983-02-16,M,RU,9,sniffer,training
Basil,Placide,1959-12-19,M,CN,5,cyber operative,training
Torin,Tumini,1991-04-21,M,FR,10,influence operations specialist,deep cover
Alair,Chaperling,1981-08-25,M,FR,5,assassin,psychological operations
Kim,Judson,1987-07-22,M,CN,8,negotiation expert,infiltration
Channa,Medley,1988-04-24,F,MU,3,rogue hunter,interrogation
Wallis,Cleverley,1960-06-15,F,CN,4,escape and evasion expert,active
Ronna,Zannotelli,1986-11-27,F,PT,5,escape and evasion expert,recovery
Gweneth,Leyden,2000-05-31,F,CZ,3,sniffer,deep cover
Faythe,Pimmocke,1965-04-21,F,PL,2,rogue hunter,interrogation
Davis,Scintsbury,2002-07-07,M,CY,2,translator,deep cover
Sarena,Pautard,1975-08-01,F,LU,4,asset handler,reserve
Margie,Dudlestone,1964-07-29,F,PT,10,counterterrorism specialist,undercover
Enos,Aldersley,1991-12-24,M,RU,8,negotiation expert,on leave
Wilt,Blasio,1972-07-09,M,CN,2,sniper,intelligence gathering
Dalis,Bruhn,1991-09-26,M,PH,2,communications specialist,deep cover
Justine,Maryman,1971-08-01,F,CN,1,medical specialist,under investigation
Aimee,Tilbury,1959-08-14,F,PH,7,counterterrorism specialist,on leave
Binnie,Leverington,1964-10-19,F,PS,5,asset handler,black ops
Lenard,Edgley,1973-11-03,M,ID,1,agent in place,black ops
Rod,Antoszczyk,1992-01-07,M,MX,6,agent in place,injured
Casi,Lowe,1965-07-10,F,CA,3,psychological warfare specialist,psychological operations
Karine,Burnip,1989-03-07,F,FR,5,technical specialist,interrogation
Aldous,Frankowski,1965-04-04,M,SE,3,infiltration expert,on assignment
Jeane,Brookwell,1996-02-06,F,BR,8,survivalist,training
Kamilah,Collin,1993-01-07,F,ID,5,technical specialist,reconnaissance
Pippy,Shawel,1957-07-18,F,CO,8,demolitions expert,reconnaissance
Lynda,Hartland,1988-01-22,F,TH,1,escape and evasion expert,deep cover
Keith,Streather,1995-06-12,M,BR,9,assassin,covert diplomacy
Karoly,Drewes,1985-12-04,M,CN,1,counterterrorism specialist,standby
Addi,Damsell,2000-03-23,F,RU,4,translator,under investigation
Bordy,Guyer,1986-10-09,M,VE,5,sniffer,injured
Inga,Strelitz,1983-03-13,F,CN,4,combat specialist,technical support
