0,1,2,3,4,5,6,7
Kikelia,Velareal,1989-07-21,F,CL,10,survivalist,interrogation
Amil,Marcombe,1970-05-21,F,CI,9,psychological warfare specialist,active
Demott,Duthy,1993-08-25,M,CN,7,field operative,training
Kelvin,Juliff,1998-12-09,M,US,1,counterintelligence agent,reconnaissance
Steffi,Stocking,1996-04-09,F,CL,3,sniper,surveillance
Kelly,Pennoni,1956-12-20,M,MY,9,undercover agent,reserve
Finley,Lowmass,1968-12-17,M,AZ,5,technical specialist,interrogation
Leia,Petrov,1983-05-02,F,RU,2,sniper,black ops
Jeane,Wellbeloved,1963-03-16,F,ID,6,demolitions expert,injured
Antonella,Thurby,1973-12-18,F,RU,8,demolitions expert,reserve
Pooh,Pearsall,1981-07-29,M,BR,3,sniper,recovery
Ham,Blockey,1997-09-05,M,BR,9,assassin,psychological operations
Anet,Seagrove,1985-09-30,F,ID,5,translator,reconnaissance
Dar,Dugald,1967-02-21,M,CN,1,infiltration expert,standby
Edgard,Faughnan,2000-05-15,M,ID,6,translator,standby
Tisha,Pinner,1973-07-29,F,VE,3,technical specialist,standby
Donny,McGeagh,1973-12-18,F,US,4,sniper,infiltration
Claudianus,Plume,1983-04-18,M,TH,8,undercover agent,infiltration
Aldo,Ofer,1992-06-15,M,BA,5,influence operations specialist,training
Jon,Pretley,1969-09-14,M,CA,5,demolitions expert,technical support
Kitti,Corcut,1986-01-15,F,UA,5,underwater specialist,on leave
Ardella,Strippling,1956-08-06,F,MY,10,cyber operative,active
Tedi,Calafato,1958-05-30,F,PH,1,interrogation specialist,on leave
Page,Axtonne,1960-08-21,M,FR,9,translator,undercover
Karleen,Whitewood,1958-12-29,F,PT,1,field operative,reconnaissance
Stafford,Jancar,1992-03-11,M,ID,4,escape and evasion expert,on assignment
Gran,Dunston,1978-03-16,M,ZA,9,counterintelligence agent,psychological operations
Gratiana,Grzegorek,1985-10-02,F,GR,4,cyber operative,on leave
Nonnah,McSparran,1992-01-03,F,CN,1,communications specialist,on assignment
Yvonne,Ferrieroi,1958-11-11,F,ZM,4,assassin,active
Emanuel,Casebourne,1975-04-27,M,PH,2,translator,standby
Eduino,Pattlel,1994-08-23,M,US,2,interrogation specialist,intelligence gathering
Eadmund,Franca,1998-09-04,M,CN,4,translator,covert diplomacy
Emilio,Canti,1991-12-18,M,UA,8,medical specialist,reserve
Mylo,Houson,1981-08-11,M,FR,9,rogue hunter,training
Elston,Coutts,1959-02-26,M,SE,3,psychological warfare specialist,on assignment
Asa,Robillard,2005-09-19,M,ID,2,counterterrorism specialist,training
Colleen,Seedull,1984-06-15,F,SE,10,rogue hunter,covert diplomacy
Jesse,Iacopo,1975-11-12,M,PE,6,asset handler,injured
Loni,Carlin,1965-11-26,F,BR,8,medical specialist,technical support
Giffy,Potkin,1970-10-03,M,YE,1,counterterrorism specialist,infiltration
Adams,Scotford,1973-01-30,M,ID,3,demolitions expert,reconnaissance
Alexander,Tukesby,1991-04-14,M,JP,7,escape and evasion expert,interrogation
Annabal,McCook,1981-09-11,F,FR,8,intelligence analyst,deep cover
Brunhilde,Hynam,1999-07-03,F,AR,2,communications specialist,injured
Rowland,Tuftin,1959-08-07,M,TH,2,field operative,technical support
Murdoch,Ruse,1962-02-01,M,RU,10,undercover agent,recovery
Tiphany,Clell,1990-09-29,F,ID,1,underwater specialist,interrogation
Vasily,Soltan,1997-08-07,M,HU,9,assassin,interrogation
Esme,Sharman,1970-05-31,M,FI,7,survivalist,reconnaissance
Waylen,Adshed,1994-08-06,M,ID,6,intelligence analyst,recovery
Lane,Camplen,1955-02-05,M,JP,8,communications specialist,recovery
Ilaire,Midford,1990-09-25,M,CN,4,technical specialist,technical support
Ailbert,Kelby,1963-09-20,M,GM,2,counterintelligence agent,reserve
Arlene,Cripps,2002-04-20,F,RU,7,communications specialist,on assignment
Trever,MacFadden,1989-05-10,M,SE,7,survivalist,training
Regen,Moth,1957-07-26,M,UA,6,cyber operative,on leave
Lilian,Maddyson,1967-11-10,F,NG,9,psychological warfare specialist,undercover
Siana,Berzins,1991-01-18,F,FR,5,translator,training
Ediva,Jochens,2002-08-14,F,BR,7,interrogation specialist,active
Lane,Doddrell,1985-10-22,M,US,6,communications specialist,under investigation
Haleigh,Kernan,1985-11-30,M,CN,7,asset handler,surveillance
Abagael,Gorges,1976-01-27,F,NG,4,influence operations specialist,undercover
Tades,Niezen,1999-11-23,M,IR,1,demolitions expert,interrogation
Krishnah,Curtain,1974-10-24,M,RU,5,agent in place,on assignment
Karissa,Slyde,1959-01-06,F,YE,9,field operative,active
Waverley,Huison,1976-04-26,M,VN,7,technical specialist,active
Bridie,Jacobowicz,1958-12-06,F,FR,1,communications specialist,training
Ludvig,Tassell,1972-12-20,M,RU,1,combat specialist,injured
Shellysheldon,Piddletown,1972-05-18,M,BO,8,infiltration expert,on assignment
Siobhan,Gonthier,1980-04-15,F,CY,9,agent in place,on leave
Zeke,Bompas,1961-11-20,M,SE,7,underwater specialist,covert diplomacy
Porter,Lazonby,1985-05-12,M,ID,5,rogue hunter,deep cover
Galen,Grzelczak,1974-04-07,M,BR,8,field operative,deep cover
Charissa,Dalston,1987-12-12,F,BG,10,intelligence analyst,surveillance
Filberto,Gavahan,2005-03-13,M,CZ,8,infiltration expert,technical support
Ole,Eskrick,2003-11-17,M,BR,4,cyber operative,technical support
Borden,Letham,1993-03-17,M,AR,4,interrogation specialist,under investigation
Aldrich,Kalinke,1964-02-11,M,KZ,3,counterintelligence agent,under investigation
Gino,Monnery,1981-07-25,M,US,5,negotiation expert,active
Artus,Sawkins,1987-09-17,M,BB,2,undercover agent,covert diplomacy
Isaak,Imesen,1992-07-24,M,BR,7,assassin,reconnaissance
Abbey,Kittel,1999-04-20,F,CM,7,demolitions expert,infiltration
Melantha,Stickland,1991-12-20,F,FR,8,field operative,standby
Krysta,Ezzle,2000-09-27,F,MK,10,underwater specialist,active
Darcy,Reide,1971-08-04,F,CN,6,sniper,covert diplomacy
Sallyanne,Rechert,1986-10-20,F,ID,6,counterintelligence agent,reserve
Simone,Jesson,1982-07-12,M,CN,10,negotiation expert,on leave
Beckie,Croot,1963-07-02,F,PL,1,medical specialist,surveillance
Germain,Pilcher,1958-08-31,F,US,8,cyber operative,covert diplomacy
Celinka,Ganny,1985-02-06,F,DE,8,combat specialist,injured
Sharona,Mollnar,1969-04-20,F,CN,6,rogue hunter,technical support
Demetra,Grigoriev,1966-01-16,F,PA,9,asset handler,training
Averell,Colclough,1982-08-03,M,CM,4,translator,active
Wally,Abrahams,1968-10-10,M,US,9,psychological warfare specialist,training
Hamid,Dedden,1981-12-03,M,CN,4,agent in place,deep cover
Nicoli,Aucott,1961-09-22,F,CD,3,undercover agent,under investigation
Justino,Drysdell,1989-08-10,M,SE,6,field operative,surveillance
Ailbert,Earie,1960-01-28,M,CN,7,demolitions expert,black ops
Monro,Olney,1961-02-01,M,CN,3,technical specialist,training
Harald,Gladwish,1955-08-03,M,CN,10,medical specialist,training
Filmore,Chasteau,2004-04-28,M,NZ,10,communications specialist,on assignment
Lenard,Staynes,1991-01-21,M,TM,4,negotiation expert,injured
Roxi,Hurdis,1965-03-12,F,GR,3,survivalist,surveillance
Ransom,Bridgens,2002-03-18,M,PL,4,sniper,technical support
Marian,Simmonite,1972-09-24,F,ID,7,psychological warfare specialist,intelligence gathering
Tasha,Brachell,1954-12-29,F,HR,4,counterintelligence agent,standby
Dahlia,Houseley,1959-05-25,F,FR,5,undercover agent,active
Freddy,Beasley,1978-10-21,F,PL,9,communications specialist,intelligence gathering
Susanna,Riccio,1978-12-09,F,CN,7,assassin,infiltration
Dene,Foyston,1989-07-31,M,PL,7,translator,injured
Elladine,Nestoruk,1982-06-29,F,CN,9,underwater specialist,standby
Violante,Buzin,1999-03-13,F,NL,10,asset handler,injured
Bevvy,McGriffin,1971-10-08,F,FR,9,medical specialist,undercover
Willy,Volcker,1987-10-17,F,CN,7,survivalist,deep cover
Elliott,Szwandt,1977-05-16,M,PT,3,cyber operative,standby
Dion,Ashard,1974-02-19,M,KE,10,escape and evasion expert,psychological operations
Anya,Muehler,1988-10-17,F,RU,6,medical specialist,intelligence gathering
Gregor,Halfhyde,1972-12-21,M,RU,10,medical specialist,undercover
Francine,Bollins,1985-07-24,F,IL,8,translator,intelligence gathering
Emmeline,Finn,1971-10-09,F,TH,1,negotiation expert,injured
Edin,Shilton,1979-04-22,F,PH,7,demolitions expert,reserve
Fernando,Singh,1996-07-09,M,AR,9,interrogation specialist,reconnaissance
Scot,Ruslinge,1963-02-01,M,ID,4,cyber operative,standby
Archibaldo,Stannus,1976-11-09,M,PL,9,cyber operative,injured
Hillel,Scouler,2005-04-24,M,BR,4,counterterrorism specialist,surveillance
Donna,McCrae,1961-05-26,F,PH,1,underwater specialist,reserve
Ellwood,Jordon,1992-11-15,M,BR,7,agent in place,standby
Vera,Allsebrook,1988-12-03,F,ID,3,infiltration expert,recovery
Freeland,Southall,1969-07-17,M,GN,10,infiltration expert,technical support
Christiano,Raulston,1974-12-28,M,NG,10,cyber operative,undercover
Bruce,Frantsev,1956-02-21,M,CN,3,intelligence analyst,reconnaissance
Jake,Painswick,1999-04-05,M,CA,3,agent in place,active
Ignaz,Plail,1983-04-24,M,ID,3,interrogation specialist,technical support
Meggi,Sparway,1992-02-12,F,CN,6,communications specialist,on leave
Jany,Retallick,1981-03-29,F,CA,10,intelligence analyst,standby
Breena,Jacobsohn,2002-07-04,F,FR,2,survivalist,training
Derrick,Tolotti,1954-02-25,M,PH,3,psychological warfare specialist,surveillance
Kalie,Danton,1972-04-04,F,HT,8,asset handler,undercover
Gabriella,Roly,1967-07-28,F,BR,8,escape and evasion expert,technical support
Winnie,Spiers,1963-06-19,M,XK,5,negotiation expert,psychological operations
Jerrilee,Gillman,2002-03-10,F,PT,3,agent in place,surveillance
Marlin,Borris,1997-02-27,M,CN,5,field operative,surveillance
Linzy,Bettington,1979-06-01,F,ID,7,cyber operative,training
Gabriellia,Kurten,1971-01-31,F,ID,3,undercover agent,under investigation
Thia,Cosley,1965-10-07,F,CN,4,influence operations specialist,on assignment
Bary,Bolt,1961-07-11,M,PH,8,sniffer,infiltration
Asia,Tewes,1960-07-22,F,RU,2,sniper,on leave
Flss,Phebee,1967-02-05,F,BR,1,escape and evasion expert,surveillance
Simonne,Wedgwood,1996-01-07,F,PE,10,agent in place,psychological operations
Saleem,Picton,1977-01-19,M,BR,2,interrogation specialist,injured
Marlow,Bodell,1978-11-24,M,US,3,sniffer,psychological operations
Remus,Shuttle,1984-02-11,M,BR,3,translator,injured
Averyl,Westrope,1989-12-25,F,KR,9,asset handler,under investigation
Carolan,Swansbury,1982-06-07,F,BR,3,undercover agent,training
Sheila,Davio,1961-04-09,F,PT,4,field operative,on assignment
Barthel,Rabier,1986-12-26,M,CO,4,translator,on leave
Jonell,Exrol,1985-09-11,F,PL,4,asset handler,standby
Tulley,Bolwell,1970-09-19,M,AZ,6,cyber operative,black ops
Ty,Fouracre,1980-05-20,M,FI,5,influence operations specialist,reserve
Chandler,Mauger,1997-08-29,M,NP,1,technical specialist,training
Lenora,Kippling,1966-05-25,F,CN,4,survivalist,recovery
Krispin,Wheble,1998-12-13,M,RU,10,sniffer,standby
Stevena,Thorneley,1993-06-16,F,NG,8,escape and evasion expert,infiltration
Gris,Feveryear,2004-01-31,M,ID,10,counterintelligence agent,intelligence gathering
Bianka,Simonsson,1955-11-13,F,JP,1,translator,black ops
Judie,Wimms,1981-04-03,F,TH,9,rogue hunter,deep cover
Archy,Collough,1990-09-17,M,MN,8,counterterrorism specialist,black ops
Teddy,Jefferd,1965-08-23,F,VE,8,counterintelligence agent,injured
Nicko,Featley,1986-12-21,M,CN,8,escape and evasion expert,infiltration
Xerxes,Pinner,1980-02-08,M,CN,7,intelligence analyst,standby
Frayda,Boldry,2002-07-20,F,ID,9,assassin,on assignment
Bayard,De Angelis,1979-10-18,M,HR,4,survivalist,intelligence gathering
Guenevere,Cino,1989-06-19,F,BR,9,sniper,technical support
Humfrey,Humberstone,1995-01-05,M,CN,8,field operative,under investigation
Skylar,Sonschein,1971-04-27,M,PT,5,influence operations specialist,psychological operations
Reagan,Linskey,1955-10-24,M,SE,2,agent in place,reserve
Egon,Cogger,1962-03-22,M,TZ,7,translator,reconnaissance
Merle,Tribell,1996-11-02,F,NE,5,agent in place,reserve
Quinlan,Shildrick,1972-10-21,M,CN,4,assassin,deep cover
Wilburt,Kenneway,1997-07-30,M,JP,2,escape and evasion expert,under investigation
Stevy,Pickless,1987-05-22,M,SE,7,survivalist,training
Tallie,Haibel,1978-08-30,M,SE,4,influence operations specialist,infiltration
Mikkel,Wicher,1995-01-19,M,CN,9,field operative,training
Blair,Alexsandrev,1977-04-08,M,CO,7,field operative,recovery
Dolley,Dunston,1973-03-03,F,MT,7,interrogation specialist,active
Lavena,Isted,1955-12-01,F,CO,5,escape and evasion expert,under investigation
Sheff,Waldie,1989-03-20,M,PE,4,rogue hunter,reconnaissance
Nydia,Redrup,1999-02-16,F,ID,4,interrogation specialist,undercover
Vlad,McElroy,1965-07-31,M,CZ,6,interrogation specialist,on leave
Raymund,McLaverty,1981-02-20,M,ID,3,infiltration expert,on assignment
Caroljean,Hafner,1961-04-25,F,PH,2,undercover agent,technical support
Lionel,Parlet,1996-12-01,M,FR,2,sniffer,on leave
Dinny,Leamon,1967-09-10,F,UA,1,influence operations specialist,training
Lina,Dewberry,1979-01-02,F,DE,2,negotiation expert,reconnaissance
Wayland,Durtnal,2003-04-15,M,CA,2,demolitions expert,reserve
Karisa,Frenzl,1958-12-14,F,AR,1,counterintelligence agent,on leave
Henryetta,Dealey,1990-11-24,F,AL,4,sniffer,technical support
Stevana,Simmon,1995-12-03,F,SE,9,survivalist,intelligence gathering
Jourdan,MacNess,1994-10-16,F,CO,1,demolitions expert,covert diplomacy
Von,MacLachlan,1964-12-07,M,US,1,escape and evasion expert,interrogation
Sylvester,Wayne,1988-02-28,M,TH,6,negotiation expert,training
Bathsheba,Clint,1991-06-22,F,SL,1,escape and evasion expert,black ops
Inge,Lanaway,1991-03-25,F,AM,9,agent in place,psychological operations
Katleen,Lube,1963-09-08,F,ID,8,asset handler,covert diplomacy
Ofelia,Manilove,1983-04-08,F,EG,7,psychological warfare specialist,intelligence gathering
Clair,Jopling,1997-10-23,M,CO,4,demolitions expert,under investigation
Ethel,Aspinall,1964-01-30,F,ID,2,interrogation specialist,undercover
Tris,Hutson,1999-11-07,M,CN,10,counterterrorism specialist,under investigation
Alida,Flores,1973-11-13,F,FR,4,psychological warfare specialist,injured
Ruggiero,Paolozzi,2004-04-04,M,AR,1,negotiation expert,psychological operations
Augustine,Alvarado,1962-08-08,F,NO,10,influence operations specialist,reconnaissance
Bliss,Mackleden,1955-02-11,F,CI,2,assassin,technical support
Onofredo,Nattrass,1990-12-28,M,BF,10,communications specialist,deep cover
Fraze,Elgie,1960-01-01,M,GR,4,negotiation expert,surveillance
Morgen,Bewsey,1982-05-13,F,BR,7,combat specialist,standby
Immanuel,Merveille,2005-09-20,M,CO,1,survivalist,reserve
Shelley,Szymonwicz,1982-10-11,F,GR,1,rogue hunter,infiltration
Shirl,Guiso,1992-08-15,F,UA,5,medical specialist,surveillance
Griffith,MacFadzan,1955-12-10,M,AU,10,translator,under investigation
Ofelia,Castagna,1993-02-17,F,PH,4,sniper,recovery
Estrella,Franey,1979-11-27,F,MX,2,translator,deep cover
Bessy,Sonner,2000-12-11,F,AF,7,interrogation specialist,technical support
Karel,McGinny,1961-02-09,M,RU,9,counterterrorism specialist,reconnaissance
Kimmi,Loudian,1961-05-14,F,CN,10,agent in place,on assignment
Twila,Kornyshev,1957-01-03,F,KP,2,asset handler,on leave
Piggy,Porch,1960-09-22,M,AR,5,sniffer,deep cover
Enrico,Mouat,1988-02-09,M,CN,8,influence operations specialist,recovery
Lia,Rymer,1974-11-24,F,MX,5,infiltration expert,training
Cirilo,Squirrel,1967-11-09,M,CN,6,underwater specialist,black ops
Ezechiel,Whitsun,1984-10-07,M,RU,10,translator,reconnaissance
Florenza,Alderwick,1986-01-10,F,CN,8,undercover agent,recovery
Peterus,Grigorkin,1976-12-03,M,PH,7,cyber operative,reserve
Rodrick,Cawcutt,1966-08-11,M,BR,8,demolitions expert,undercover
Royal,Durston,1958-03-14,M,RU,8,rogue hunter,technical support
Noland,Stangoe,1970-01-10,M,CN,8,combat specialist,black ops
Sophey,Gatenby,1977-02-14,F,SV,2,sniper,interrogation
Blythe,Felix,1997-01-08,F,PL,9,agent in place,recovery
Calley,Scare,1968-01-21,F,CN,9,escape and evasion expert,injured
Ashley,Lefeuvre,1992-06-24,M,CN,2,technical specialist,recovery
Tadd,Jellett,1992-10-12,M,CN,6,translator,covert diplomacy
Wells,Vaszoly,1987-08-23,M,ZM,9,translator,on leave
Ashely,Tythe,1979-01-19,F,AF,9,asset handler,psychological operations
Ario,Rittmeyer,1968-03-11,M,MX,1,escape and evasion expert,undercover
Debbie,Raoux,1964-09-08,F,PL,10,sniffer,active
Cara,Teissier,2000-04-05,F,JP,8,medical specialist,reserve
Cassius,Farryn,1994-05-17,M,CN,3,underwater specialist,intelligence gathering
Temp,Goold,1986-09-14,M,CN,6,intelligence analyst,reserve
Bradney,Swin,2005-04-29,M,ID,4,survivalist,reserve
Jakie,McOnie,1985-09-08,M,CN,4,rogue hunter,active
Abigael,d' Eye,1976-11-15,F,CN,10,translator,training
Frederico,Attril,1968-04-03,M,CN,1,undercover agent,infiltration
Pearline,Kantor,2004-12-23,F,ID,7,asset handler,standby
Rona,Kauble,1987-06-21,F,PH,6,assassin,deep cover
Royce,Ickowicz,1982-02-16,M,US,3,counterintelligence agent,under investigation
Nico,Ballaam,1983-10-27,M,GB,6,escape and evasion expert,recovery
Nathalie,Swift,1991-07-18,F,CO,6,assassin,technical support
Eirena,Feldman,1970-04-22,F,SE,6,undercover agent,interrogation
Felice,Mavin,1971-08-19,M,PT,1,influence operations specialist,standby
Bertrand,Rentoul,1989-04-07,M,CL,3,sniper,deep cover
Michaelina,Rosenboim,1971-09-29,F,ID,9,combat specialist,deep cover
Chandra,Treadgear,2001-11-22,F,BR,8,demolitions expert,interrogation
Pincus,Davidovsky,1978-05-18,M,ID,8,influence operations specialist,on assignment
Kayley,Dewicke,1961-06-14,F,CN,2,translator,training
Willy,Hawkeridge,1967-12-04,M,ID,10,medical specialist,technical support
Pierce,Brear,1985-05-24,M,FI,4,sniper,covert diplomacy
Ernestine,Paradise,1978-04-20,F,ID,6,infiltration expert,training
Christine,Camden,1959-08-06,F,AR,1,combat specialist,training
Dory,Domel,1985-03-24,F,CN,4,medical specialist,training
Erastus,Dowsing,1969-05-21,M,FR,5,translator,on assignment
Danice,Dansie,1964-09-05,F,UA,3,sniffer,undercover
Chelsy,Carefull,2000-05-24,F,HN,4,technical specialist,black ops
Madelina,Hattiff,1955-04-05,F,TJ,7,agent in place,covert diplomacy
Edik,Figliovanni,1960-08-02,M,TH,1,combat specialist,deep cover
Sheffield,Renfield,1979-04-18,M,PT,1,communications specialist,recovery
Aurilia,Barbier,1974-08-26,F,ID,2,sniper,deep cover
Donovan,Fritzer,1967-02-19,M,ID,5,survivalist,under investigation
Keary,Goodhand,1976-05-08,M,CA,2,cyber operative,training
Allistir,Bratten,1998-08-30,M,TM,1,assassin,deep cover
Zelda,Caile,1959-01-17,F,US,8,interrogation specialist,undercover
Rosmunda,Sephton,1975-06-04,F,RU,7,demolitions expert,covert diplomacy
Siouxie,Parades,1972-01-09,F,PT,8,survivalist,infiltration
Errick,Lagne,1981-07-21,M,PT,6,agent in place,covert diplomacy
Birdie,Perllman,2001-11-13,F,JO,5,asset handler,black ops
Amby,Tarrier,1989-03-31,M,UA,9,psychological warfare specialist,interrogation
Vivyanne,Littley,1990-04-20,F,PH,8,influence operations specialist,interrogation
Hermann,Levington,1988-10-23,M,GR,10,survivalist,psychological operations
Xylina,Petrou,1959-02-24,F,IR,2,escape and evasion expert,deep cover
Hettie,Sackett,1990-08-16,F,BR,10,combat specialist,on leave
Domenic,St. Queintain,1968-06-22,M,ID,3,communications specialist,technical support
Baron,McKag,1956-01-02,M,RU,4,infiltration expert,infiltration
Rhianon,Hutchinson,1993-07-08,F,PA,4,undercover agent,on leave
Agata,Mayte,1979-07-17,F,KZ,7,negotiation expert,technical support
Eddi,Boorn,1980-09-26,F,CM,3,infiltration expert,covert diplomacy
Dukie,Cogin,1971-03-03,M,CN,4,rogue hunter,undercover
Shell,Bleyman,1961-10-24,F,CO,5,communications specialist,training
Tildi,Highman,1982-11-07,F,DJ,10,communications specialist,training
Yankee,Leibold,1982-09-04,M,BR,8,psychological warfare specialist,surveillance
Eliot,Bazely,2001-10-25,M,BR,10,undercover agent,active
Annalise,Crumby,1975-03-24,F,AF,8,undercover agent,standby
Jorge,Blamires,1963-01-25,M,PH,5,translator,on assignment
Michale,Bricknall,1958-11-18,M,VN,5,interrogation specialist,injured
Muriel,Croser,1970-03-20,F,CO,6,agent in place,reserve
Fred,Robiot,1972-05-16,F,TN,9,undercover agent,psychological operations
Raf,Gyde,1958-08-25,F,ID,5,demolitions expert,interrogation
Lesley,Farnhill,1986-03-25,F,CN,7,escape and evasion expert,reserve
Lucie,Newing,1978-05-02,F,CU,6,medical specialist,recovery
Bryana,Cocci,1988-07-18,F,GR,9,communications specialist,undercover
Eben,Collishaw,1964-11-30,M,CN,7,underwater specialist,under investigation
Felipa,Meachen,1992-02-01,F,BR,4,asset handler,on leave
Filmer,Beecheno,1990-06-26,M,ID,10,interrogation specialist,intelligence gathering
Ramon,Weddell,1961-03-04,M,US,5,cyber operative,intelligence gathering
Jewell,Plan,1961-02-20,F,AR,7,cyber operative,surveillance
Doloritas,Robardley,1996-02-03,F,JP,1,survivalist,training
Kane,Ambroisin,1963-02-20,M,US,8,technical specialist,interrogation
Benny,Fumagallo,2002-09-25,F,FR,5,asset handler,active
Micheline,Noir,1984-07-28,F,SE,4,escape and evasion expert,technical support
Urson,Bearfoot,1970-10-28,M,MA,7,undercover agent,on leave
Demott,Morter,1989-10-05,M,CL,9,underwater specialist,under investigation
Gaynor,Vaney,2005-01-04,F,ID,7,intelligence analyst,reconnaissance
Mahala,Leyband,1973-08-19,F,SE,7,survivalist,on assignment
Retha,Borrington,1991-01-22,F,CN,1,infiltration expert,black ops
Torrance,Adin,1996-01-02,M,KZ,5,infiltration expert,training
Elvyn,Cauldwell,1956-08-19,M,CZ,6,agent in place,deep cover
Shep,Wisson,2004-09-29,M,AZ,10,sniper,black ops
Gardie,Braizier,1980-01-21,M,PH,4,psychological warfare specialist,training
Nowell,Crumbleholme,1966-04-06,M,CZ,9,counterterrorism specialist,reconnaissance
Lamond,Kreber,1981-04-16,M,UA,9,technical specialist,active
Yul,Downs,2003-09-15,M,CN,3,translator,black ops
Tann,Aldwich,1978-08-01,M,CN,9,combat specialist,reconnaissance
Emmery,Egle,2002-09-23,M,CN,9,sniper,standby
Reeva,Major,1998-09-03,F,CN,7,psychological warfare specialist,intelligence gathering
Wynn,Polon,1990-05-14,M,ID,9,negotiation expert,reserve
Sally,Tytherton,1991-08-21,F,CN,10,undercover agent,recovery
Blanca,Boldison,1970-03-21,F,CO,6,psychological warfare specialist,reserve
Codee,Van der Hoven,1956-07-20,F,KR,1,sniffer,black ops
Virginia,Bloys,1978-01-25,F,CN,8,cyber operative,technical support
Charlton,Glaserman,1977-10-07,M,RU,10,survivalist,recovery
Adolph,Gibbens,2000-03-18,M,PH,2,sniffer,active
Gale,McShirie,1962-01-05,F,PT,3,undercover agent,on assignment
Del,Challiss,1971-10-17,M,PT,4,survivalist,technical support
Noach,Oakland,1986-07-07,M,CN,4,intelligence analyst,on assignment
Victoir,Grubb,1983-06-10,M,MY,10,escape and evasion expert,intelligence gathering
Olly,Azemar,1967-04-01,M,CN,1,field operative,interrogation
Hurley,Bogey,1997-05-08,M,ID,9,asset handler,under investigation
Tania,Halksworth,1994-01-01,F,ID,6,cyber operative,infiltration
Ardella,Hails,1987-04-06,F,UA,9,field operative,standby
Ivor,Spandley,1988-09-13,M,US,1,underwater specialist,interrogation
Tome,Leetham,1971-05-26,M,CN,1,asset handler,infiltration
Tonnie,Gowthorpe,1963-09-16,M,PH,6,cyber operative,on assignment
Mada,Shannon,1963-02-18,F,CN,8,field operative,recovery
Kathryn,Shelsher,1955-10-25,F,CZ,8,translator,intelligence gathering
Gracie,Denys,1958-06-14,F,CN,6,assassin,training
Toinette,Bunn,1985-12-26,F,CN,6,influence operations specialist,injured
Prudence,Scripps,1993-06-23,F,NO,1,rogue hunter,psychological operations
Amelia,Netting,1995-01-28,F,FM,7,medical specialist,on assignment
Doro,O' Driscoll,1958-03-21,F,PT,6,intelligence analyst,interrogation
Verge,Shulver,2003-12-04,M,PE,4,influence operations specialist,interrogation
Steven,Addenbrooke,1960-07-05,M,CN,1,rogue hunter,surveillance
Ulysses,Spellworth,1969-01-15,M,FR,7,combat specialist,on leave
Eulalie,Castillou,1983-02-18,F,PH,5,counterterrorism specialist,deep cover
Tawsha,Raulston,1990-10-16,F,US,2,medical specialist,standby
Rik,Gorling,1986-08-31,M,CZ,4,cyber operative,reconnaissance
Cecily,Harbottle,1964-09-06,F,PE,3,influence operations specialist,deep cover
Kelvin,Ithell,1981-07-23,M,CN,6,interrogation specialist,injured
Gregoor,Capner,1989-04-05,M,ID,9,demolitions expert,active
Rodge,Glanders,1959-12-13,M,ZA,6,intelligence analyst,covert diplomacy
Aldwin,Stubbins,1973-04-05,M,PT,1,infiltration expert,reserve
Kate,Whatson,1975-12-22,F,PH,7,counterintelligence agent,undercover
Franny,Crier,2002-09-17,M,SE,2,combat specialist,on assignment
Coralie,Lorking,1983-01-10,F,CN,6,translator,reserve
Cob,De Pietri,1974-06-25,M,DE,10,field operative,active
Orsa,Millery,1977-11-25,F,BR,8,medical specialist,training
Adler,Tohill,1965-05-31,M,PH,1,counterintelligence agent,on leave
Claiborne,Soanes,1965-08-02,M,PH,10,escape and evasion expert,covert diplomacy
Darryl,Izaks,1983-07-04,M,KR,9,agent in place,recovery
Pail,Downage,1972-04-11,M,PL,2,sniper,on assignment
Cullan,Curley,1970-02-19,M,UA,7,undercover agent,psychological operations
Jeralee,Calderhead,1982-09-04,F,PY,5,communications specialist,active
Alex,Scotchbrook,2004-09-03,M,ID,7,demolitions expert,psychological operations
Dylan,Kirman,1990-09-17,M,CN,10,demolitions expert,reconnaissance
Taite,Girling,1991-02-24,M,IR,2,technical specialist,on assignment
Paulina,Dobsons,1959-03-18,F,CN,5,field operative,on assignment
Lori,Dunkersley,2005-04-17,F,KP,2,infiltration expert,reconnaissance
Tanny,Turtle,2005-08-19,M,FR,5,combat specialist,under investigation
Jeanna,Lujan,2000-07-04,F,US,1,counterintelligence agent,black ops
Tomaso,Dolby,1975-08-15,M,TZ,7,undercover agent,technical support
Jayson,Treffry,1960-02-03,M,PH,1,demolitions expert,on leave
Rene,Kinnane,1980-08-04,M,AR,8,combat specialist,reconnaissance
Phineas,Favell,1993-10-23,M,PT,2,escape and evasion expert,injured
Piper,Swinn,1968-07-16,F,ID,5,infiltration expert,interrogation
Emmott,Tamblingson,1989-08-13,M,ID,4,combat specialist,infiltration
Kev,Litherland,1994-09-09,M,CN,2,underwater specialist,interrogation
Sarge,Craythorne,2005-02-16,M,CN,6,communications specialist,covert diplomacy
Bent,Snawden,1973-04-23,M,BR,3,medical specialist,active
Vance,Judron,1977-05-25,M,NO,2,influence operations specialist,reconnaissance
Terrijo,Goodban,2003-01-12,F,CN,8,medical specialist,technical support
Steffie,Elmar,1986-12-24,F,ID,8,undercover agent,recovery
Wrennie,Pirri,2001-04-17,F,NL,5,agent in place,training
Kipp,Hansard,1989-06-24,M,CY,1,agent in place,training
